method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GraNdLast,fashion_mnist,0,0.3,0.1,100,100,4500,500,120,3623,3743,0.8525767927640118,0.6375,0.7789,,,,,2.230255457572639,0,1,101,0.48333333333333334,0.0,0.708136260509491,0.708136260509491,0.986469566822052,0.035510392249131405,0.865546218487395,0.9243697478991597,0.8571428571428571,0.0,0.0,0.26555677354691626,1.3672216132265418
RHO-PretrainRef,fashion_mnist,0,0.3,0.1,100,100,4500,500,120,4062,4182,0.9435536995879374,0.8017,0.9155,,,,,2.572510389611125,0,1,101,0.7083333333333334,0.0,0.7444250583648682,0.7444250583648682,0.9881390929222107,0.0370086196089993,0.865546218487395,0.9243697478991597,0.865546218487395,0.0,0.0,0.25615576958295655,1.3719221152085217
PU-R,fashion_mnist,0,0.3,0.1,100,100,4500,500,120,2722,2842,0.6580746686668135,0.43489999999999995,0.4887,,,,,3.2057062331587076,0,1,101,0.4083333333333333,0.0,0.7085187435150146,0.7085187435150146,0.9904273748397827,0.03050245757864303,0.907563025210084,0.9327731092436975,0.8991596638655462,0.0,0.0,0.2620696063492706,1.3689651968253647
GREATS,fashion_mnist,0,0.3,0.1,100,100,4500,500,120,3886,4006,,0.6745,0.8456,,,,,3.734150191769004,0,1,101,0.6666666666666666,0.0,0.7403536438941956,0.7403536438941956,0.9769880771636963,0.038057189027802286,0.8403361344537815,0.9159663865546218,0.8403361344537815,0.0,0.0,0.25966716463204603,1.370166417683977
MaxLoss,fashion_mnist,0,0.3,0.2,100,100,4000,1000,120,3567,3687,0.9374569832580164,0.7693,0.9028,,,,,1.2226821696385741,0,1,101,0.725,0.0,0.7504827976226807,0.7504827976226807,0.977557897567749,0.03873429528805388,0.8487394957983193,0.9159663865546218,0.8403361344537815,0.0,0.0,0.2556949175022543,1.3721525412488729
Marginal,fashion_mnist,0,0.3,0.2,100,100,4000,1000,120,2187,2307,0.605327055149246,0.38170000000000004,0.4109,,,,,1.6667107241228223,0,1,101,0.2833333333333333,0.0,0.6894611716270447,0.6894611716270447,0.9960469007492065,0.029390357873019052,0.865546218487395,0.9243697478991597,0.865546218487395,0.0,0.0,0.258830967605131,1.3705845161974346
EL2N,fashion_mnist,0,0.3,0.2,100,100,4000,1000,120,3310,3430,0.878004701458849,0.685,0.8097,,,,,2.0215344857424498,0,1,101,0.5666666666666667,0.0,0.6998967528343201,0.6998967528343201,0.9928180575370789,0.03586144632652026,0.8151260504201681,0.8991596638655462,0.8067226890756303,0.0,0.0,0.27457132709524495,1.3627143364523775
GraNdLast,fashion_mnist,0,0.3,0.2,100,100,4000,1000,120,3382,3502,0.8948663948103786,0.7314,0.8359,,,,,2.062089703977108,0,1,101,0.6,0.0,0.7169378995895386,0.7169378995895386,0.9856747984886169,0.035178071811419576,0.8151260504201681,0.9159663865546218,0.8151260504201681,0.0,0.0,0.2637593807117417,1.3681203096441292
RHO-PretrainRef,fashion_mnist,0,0.3,0.2,100,100,4000,1000,120,3633,3753,0.9522779136314057,0.8258,0.9295,,,,,2.376575577072799,0,1,101,0.7416666666666667,0.0,0.7522305846214294,0.7522305846214294,0.9697009325027466,0.0374266615434855,0.8823529411764706,0.9159663865546218,0.8823529411764706,0.0,0.0,0.2512562655570512,1.3743718672214744
PU-R,fashion_mnist,0,0.3,0.2,100,100,4000,1000,120,2610,2730,0.7095957376295701,0.5038,0.5633,,,,,2.9381295228376985,0,1,101,0.44166666666666665,0.0,0.7017492055892944,0.7017492055892944,0.9919853210449219,0.03058505108376511,0.8739495798319328,0.9243697478991597,0.865546218487395,0.0,0.0,0.261702279253176,1.369148860373412
GREATS,fashion_mnist,0,0.3,0.2,100,100,4000,1000,120,3585,3705,,0.7955,0.9196,,,,,3.4268933618441224,0,1,101,0.7166666666666667,0.0,0.7491576671600342,0.7491576671600342,0.9863278269767761,0.03447894489063936,0.8571428571428571,0.9159663865546218,0.8403361344537815,0.0,0.0,0.252421692441922,1.373789153779039
MaxLoss,fashion_mnist,0,0.3,0.3,100,100,3500,1500,120,3011,3131,0.9136679012444802,0.7222999999999999,0.8693,,,,,1.2573697408661246,0,1,101,0.6833333333333333,0.0,0.7530587911605835,0.7530587911605835,0.9829511642456055,0.03667633072668765,0.8907563025210085,0.9159663865546218,0.8823529411764706,0.0,0.0,0.2513468025229813,1.3743265987385094
Marginal,fashion_mnist,0,0.3,0.3,100,100,3500,1500,120,2027,2147,0.6434449226944707,0.40069999999999995,0.446,,,,,1.5560644520446658,0,1,101,0.31666666666666665,0.0,0.7012767195701599,0.7012767195701599,0.9952939748764038,0.032547807743569385,0.8571428571428571,0.9327731092436975,0.8571428571428571,0.0,0.0,0.2612914764853229,1.3693542617573384
EL2N,fashion_mnist,0,0.3,0.3,100,100,3500,1500,120,3029,3149,0.9183852601563558,0.7542,0.8643,,,,,1.8919676970690489,0,1,101,0.5833333333333334,0.0,0.7292590737342834,0.7292590737342834,0.9754303693771362,0.03275558527778177,0.8823529411764706,0.9327731092436975,0.8739495798319328,0.0,0.0,0.2552244539614726,1.3723877730192637
GraNdLast,fashion_mnist,0,0.3,0.3,100,100,3500,1500,120,2715,2835,0.8344062761752866,0.6115999999999999,0.7358,,,,,1.914870496839285,0,1,101,0.4666666666666667,0.0,0.7025941610336304,0.7025941610336304,0.9849152565002441,0.03485976447578238,0.8403361344537815,0.9327731092436975,0.8403361344537815,0.0,0.0,0.2663193906138963,1.366840304693052
RHO-PretrainRef,fashion_mnist,0,0.3,0.3,100,100,3500,1500,120,3156,3276,0.9511170051409863,0.769,0.912,,,,,2.126836326904595,0,1,101,0.6583333333333333,0.0,0.7532501220703125,0.7532501220703125,0.9701845645904541,0.033752242056261594,0.865546218487395,0.9495798319327731,0.865546218487395,0.0,0.0,0.24886858963212488,1.3755657051839376
PU-R,fashion_mnist,0,0.3,0.3,100,100,3500,1500,120,2124,2244,0.6707546943216585,0.47450000000000003,0.5211,,,,,2.627346239052713,0,1,101,0.38333333333333336,0.0,0.713813066482544,0.713813066482544,0.9932433366775513,0.027737181727625744,0.907563025210084,0.9495798319327731,0.8991596638655462,0.0,0.0,0.2535881900334855,1.3732059049832572
GREATS,fashion_mnist,0,0.3,0.3,100,100,3500,1500,120,3088,3208,,0.7714,0.8926,,,,,3.0363447070121765,0,1,101,0.6583333333333333,0.0,0.7334475517272949,0.7334475517272949,0.9860610961914062,0.03414658738785431,0.7983193277310925,0.9159663865546218,0.7983193277310925,0.0,0.0,0.26187590803849786,1.3690620459807512
MaxLoss,fashion_mnist,0,0.3,0.4,100,100,3000,2000,120,2666,2786,0.9456869610585272,0.7777000000000001,0.9002,,,,,1.1027783965691924,0,1,101,0.6833333333333333,0.0,0.7397665977478027,0.7397665977478027,0.9734929800033569,0.03819219705437412,0.8571428571428571,0.9159663865546218,0.8487394957983193,0.0,0.0,0.2593704543773644,1.3703147728113179
Marginal,fashion_mnist,0,0.3,0.4,100,100,3000,2000,120,1691,1811,0.6360113505506888,0.38039999999999996,0.4366,,,,,1.5230168644338846,0,1,101,0.24166666666666667,0.0,0.674507737159729,0.674507737159729,0.9909976720809937,0.03621732124260494,0.8739495798319328,0.9243697478991597,0.8739495798319328,0.0,0.0,0.27350993306066457,1.3632450334696677
EL2N,fashion_mnist,0,0.3,0.4,100,100,3000,2000,120,2483,2603,0.8902493350906298,0.7102999999999999,0.8245,,,,,1.4941828744485974,0,1,101,0.5916666666666667,0.0,0.7116544842720032,0.7116544842720032,0.9898115992546082,0.03605591249065239,0.7983193277310925,0.9159663865546218,0.7815126050420168,0.0,0.0,0.26981711547753595,1.3650914422612321
GraNdLast,fashion_mnist,0,0.3,0.4,100,100,3000,2000,120,2282,2402,0.8272959857131355,0.6295999999999999,0.733,,,,,1.5913607440888882,0,1,101,0.5666666666666667,0.0,0.7138535976409912,0.7138535976409912,0.9852234125137329,0.03457141899261154,0.8235294117647058,0.9327731092436975,0.8235294117647058,0.0,0.0,0.2640321370166916,1.3679839314916542
RHO-PretrainRef,fashion_mnist,0,0.3,0.4,100,100,3000,2000,120,2665,2785,0.9453919378574938,0.772,0.9077,,,,,1.7096496187150478,0,1,101,0.7083333333333334,0.0,0.7434749603271484,0.7434749603271484,0.9734700918197632,0.037601458425281425,0.8739495798319328,0.9159663865546218,0.865546218487395,0.0,0.0,0.25569461870038657,1.3721526906498067
PU-R,fashion_mnist,0,0.3,0.4,100,100,3000,2000,120,1795,1915,0.6701607558061369,0.4274,0.483,,,,,2.263790788128972,0,1,101,0.38333333333333336,0.0,0.7174811363220215,0.7174811363220215,0.9823507070541382,0.03298554826183479,0.8823529411764706,0.9243697478991597,0.8823529411764706,0.0,0.0,0.2562539757968257,1.3718730121015872
GREATS,fashion_mnist,0,0.3,0.4,100,100,3000,2000,120,2690,2810,,0.8015,0.9251,,,,,2.5576982218772173,0,1,101,0.7,0.0,0.7448777556419373,0.7448777556419373,0.9718500375747681,0.03660430828062426,0.8151260504201681,0.9159663865546218,0.8151260504201681,0.0,0.0,0.2566430158286439,1.3716784920856782
MaxLoss,fashion_mnist,0,0.3,0.5,100,100,2500,2500,120,2181,2301,0.9397962719085626,0.7799,0.8944,,,,,1.0742744514718652,0,1,101,0.7083333333333334,0.0,0.7421833872795105,0.7421833872795105,0.9788068532943726,0.03772055551785381,0.8235294117647058,0.9159663865546218,0.8151260504201681,0.0,0.0,0.2576969896168416,1.3711515051915792
Marginal,fashion_mnist,0,0.3,0.5,100,100,2500,2500,120,1232,1352,0.5765237772720866,0.32389999999999997,0.3572,,,,,1.3247916856780648,0,1,101,0.275,0.0,0.6960099339485168,0.6960099339485168,0.9957897663116455,0.03527844553234197,0.8739495798319328,0.9327731092436975,0.8739495798319328,0.0,0.0,0.26231474838160873,1.3688426258091957
EL2N,fashion_mnist,0,0.3,0.5,100,100,2500,2500,120,2021,2141,0.8817396044032648,0.6488,0.8074,,,,,1.4039908237755299,0,1,101,0.5416666666666666,0.0,0.7170746326446533,0.7170746326446533,0.9928669333457947,0.036420081092529935,0.7983193277310925,0.9243697478991597,0.7899159663865546,0.0,0.0,0.2666797705665656,1.3666601147167172
GraNdLast,fashion_mnist,0,0.3,0.5,100,100,2500,2500,120,1888,2008,0.8319549011648633,0.6106,0.7321,,,,,1.4438621355220675,0,1,101,0.5416666666666666,0.0,0.7032044529914856,0.7032044529914856,0.9857808947563171,0.03809241261802802,0.8235294117647058,0.9243697478991597,0.8235294117647058,0.0,0.0,0.27464333834537413,1.362678330827313
RHO-PretrainRef,fashion_mnist,0,0.3,0.5,100,100,2500,2500,120,2153,2273,0.9298445950844325,0.7551,0.8924,,,,,1.5489213354885578,0,1,101,0.675,0.0,0.7458533048629761,0.7458533048629761,0.9783225059509277,0.03906867058337236,0.8403361344537815,0.9243697478991597,0.8403361344537815,0.0,0.0,0.25742587672216444,1.3712870616389177
PU-R,fashion_mnist,0,0.3,0.5,100,100,2500,2500,120,1486,1606,0.6769134594942443,0.4687,0.5205,,,,,2.069079175591469,0,1,101,0.35,0.0,0.7087730765342712,0.7087730765342712,0.9923871755599976,0.03639284652822158,0.907563025210084,0.9411764705882353,0.8991596638655462,0.0,0.0,0.26265680181972234,1.3686715990901388
GREATS,fashion_mnist,0,0.3,0.5,100,100,2500,2500,120,2190,2310,,0.7851,0.9107,,,,,2.5620038844645023,0,1,101,0.6666666666666666,0.0,0.7390661239624023,0.7390661239624023,0.9836372137069702,0.037446133729790436,0.7983193277310925,0.9243697478991597,0.7899159663865546,0.0,0.0,0.26015214496356953,1.3699239275182151
MaxLoss,fashion_mnist,0,0.3,0.6,100,100,2000,3000,120,1691,1811,0.9286461376468651,0.7384,0.8808,,,,,1.1312349028885365,0,1,101,0.675,0.0,0.736070454120636,0.736070454120636,0.9845683574676514,0.03727952747785745,0.8403361344537815,0.9243697478991597,0.8403361344537815,0.0,0.0,0.26021148203447475,1.3698942589827627
Marginal,fashion_mnist,0,0.3,0.6,100,100,2000,3000,120,1095,1215,0.646383494255133,0.4023,0.4358,,,,,1.4146857326850295,0,1,101,0.325,0.0,0.6977618336677551,0.6977618336677551,0.9958696365356445,0.03243631425024081,0.9243697478991597,0.9411764705882353,0.9243697478991597,0.0,0.0,0.25938128594507054,1.3703093570274647
EL2N,fashion_mnist,0,0.3,0.6,100,100,2000,3000,120,1587,1707,0.8816847670823336,0.6419,0.7952,,,,,1.4556507840752602,0,1,101,0.49166666666666664,0.0,0.7149617671966553,0.7149617671966553,0.9880415201187134,0.03296307205152111,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.0,0.0,0.2634243242173647,1.3682878378913177
GraNdLast,fashion_mnist,0,0.3,0.6,100,100,2000,3000,120,1604,1724,0.8894718147348613,0.6911,0.82,,,,,1.488394482061267,0,1,101,0.525,0.0,0.7162585258483887,0.7162585258483887,0.9945575594902039,0.03313442839293921,0.8151260504201681,0.9327731092436975,0.8151260504201681,0.0,0.0,0.2620923650915314,1.3689538174542344
RHO-PretrainRef,fashion_mnist,0,0.3,0.6,100,100,2000,3000,120,1696,1816,0.9308551052818075,0.7679,0.8877,,,,,1.6732188742607832,0,1,101,0.675,0.0,0.7483999133110046,0.7483999133110046,0.9744178056716919,0.03555130457677761,0.8907563025210085,0.9327731092436975,0.8907563025210085,0.0,0.0,0.25155571482885397,1.374222142585573
PU-R,fashion_mnist,0,0.3,0.6,100,100,2000,3000,120,1234,1354,0.7143118105013855,0.4989,0.5535,,,,,2.131589096970856,0,1,101,0.39166666666666666,0.0,0.6879133582115173,0.6879133582115173,0.9957888126373291,0.034433463290959844,0.8739495798319328,0.9243697478991597,0.8739495798319328,0.0,0.0,0.27226624498659746,1.3638668775067013
GREATS,fashion_mnist,0,0.3,0.6,100,100,2000,3000,120,1720,1840,,0.7701,0.9034,,,,,2.2757797837257385,0,1,101,0.7,0.0,0.741457462310791,0.741457462310791,0.9804830551147461,0.03737106493541172,0.8487394957983193,0.9243697478991597,0.8487394957983193,0.0,0.0,0.26029614256367223,1.3698519287181639
MaxLoss,fashion_mnist,0,0.3,0.7,100,100,1500,3500,120,1238,1358,0.9314991945866495,0.7163999999999999,0.8791,,,,,1.0534702250733972,0,1,101,0.65,0.0,0.7454444766044617,0.7454444766044617,0.9831597805023193,0.03633134304976263,0.8571428571428571,0.9327731092436975,0.8571428571428571,0.0,0.0,0.2520284940841108,1.3739857529579447
Marginal,fashion_mnist,0,0.3,0.7,100,100,1500,3500,120,785,905,0.6477436928544194,0.39270000000000005,0.4334,,,,,1.2568510733544827,0,1,101,0.3,0.0,0.6831476092338562,0.6831476092338562,0.9935284852981567,0.029642333002651438,0.8739495798319328,0.9243697478991597,0.8739495798319328,0.0,0.0,0.27154331876771765,1.3642283406161413
EL2N,fashion_mnist,0,0.3,0.7,100,100,1500,3500,120,1110,1230,0.8548101132619195,0.6534,0.7632,,,,,1.3388349749147892,0,1,101,0.5916666666666667,0.0,0.7131811380386353,0.7131811380386353,0.9819381237030029,0.035439340006403565,0.8151260504201681,0.9411764705882353,0.8151260504201681,0.0,0.0,0.26277617316589086,1.3686119134170545
GraNdLast,fashion_mnist,0,0.3,0.7,100,100,1500,3500,120,1096,1216,0.8461847134167328,0.6154,0.7304,,,,,1.397430737502873,0,1,101,0.45,0.0,0.6950943470001221,0.6950943470001221,0.9911661148071289,0.03488168496043742,0.865546218487395,0.9327731092436975,0.865546218487395,0.0,0.0,0.2681658367556941,1.365917081622153
RHO-PretrainRef,fashion_mnist,0,0.3,0.7,100,100,1500,3500,120,1254,1374,0.9406937038293108,0.7606999999999999,0.891,,,,,1.40610689856112,0,1,101,0.6583333333333333,0.0,0.7501963973045349,0.7501963973045349,0.9901206493377686,0.037908237771827634,0.8739495798319328,0.9327731092436975,0.865546218487395,0.0,0.0,0.25018177404060093,1.3749091129796995
PU-R,fashion_mnist,0,0.3,0.7,100,100,1500,3500,120,866,986,0.7004517134628259,0.4544,0.5163,,,,,2.0179801424965262,0,1,101,0.4083333333333333,0.0,0.7095357775688171,0.7095357775688171,0.9930956959724426,0.030374307341936257,0.8991596638655462,0.9495798319327731,0.8991596638655462,0.0,0.0,0.25347745904132624,1.373261270479337
GREATS,fashion_mnist,0,0.3,0.7,100,100,1500,3500,120,1266,1386,,0.7671,0.8963,,,,,2.074567793868482,0,1,101,0.6916666666666667,0.0,0.7424706816673279,0.7424706816673279,0.9777220487594604,0.03617937174163947,0.8487394957983193,0.9159663865546218,0.8319327731092437,0.0,0.0,0.2571208000151856,1.3714395999924072
MaxLoss,fashion_mnist,0,0.3,0.8,100,100,1000,4000,120,759,879,0.9138279078179039,0.7095,0.8531,,,,,1.0165461022406816,0,1,101,0.6333333333333333,0.0,0.7341862320899963,0.7341862320899963,0.9771105051040649,0.03660859480625441,0.8235294117647058,0.9159663865546218,0.8151260504201681,0.0,0.0,0.26223230396626374,1.3688838480168681
Marginal,fashion_mnist,0,0.3,0.8,100,100,1000,4000,120,473,593,0.6466122942510992,0.3571,0.3996,,,,,1.1416447777301073,0,1,101,0.2833333333333333,0.0,0.6954447031021118,0.6954447031021118,0.9913947582244873,0.032696452711810584,0.865546218487395,0.9243697478991597,0.865546218487395,0.0,0.0,0.268482591635671,1.3657587041821646
EL2N,fashion_mnist,0,0.3,0.8,100,100,1000,4000,120,745,865,0.9016298297792673,0.7146,0.8252,,,,,1.2012044750154018,0,1,101,0.5416666666666666,0.0,0.7128524780273438,0.7128524780273438,0.9850959777832031,0.032391055291440304,0.8319327731092437,0.9159663865546218,0.8235294117647058,0.0,0.0,0.2633578657019447,1.3683210671490276
GraNdLast,fashion_mnist,0,0.3,0.8,100,100,1000,4000,120,677,797,0.8405696212430485,0.6141,0.7376,,,,,1.2163181863725185,0,1,101,0.48333333333333334,0.0,0.7105400562286377,0.7105400562286377,0.9892355799674988,0.035405933356084746,0.8403361344537815,0.9243697478991597,0.8403361344537815,0.0,0.0,0.26369436640534916,1.3681528167973254
RHO-PretrainRef,fashion_mnist,0,0.3,0.8,100,100,1000,4000,120,775,895,0.9275586639996618,0.708,0.8598,,,,,1.2619502963498235,0,1,101,0.6416666666666667,0.0,0.7455469369888306,0.7455469369888306,0.9813395142555237,0.035472548809372076,0.865546218487395,0.9243697478991597,0.865546218487395,0.0,0.0,0.2542458778445719,1.372877061077714
PU-R,fashion_mnist,0,0.3,0.8,100,100,1000,4000,120,501,621,0.6739302482455969,0.40159999999999996,0.4546,,,,,1.6575888646766543,0,1,101,0.38333333333333336,0.0,0.6921451091766357,0.6921451091766357,0.9866426587104797,0.031270215240847166,0.8991596638655462,0.9327731092436975,0.8907563025210085,0.0,0.0,0.2635262654545808,1.3682368672727097
GREATS,fashion_mnist,0,0.3,0.8,100,100,1000,4000,120,760,880,,0.723,0.8514,,,,,1.706819387152791,0,1,101,0.6333333333333333,0.0,0.7460863590240479,0.7460863590240479,0.9799585342407227,0.03411990804832522,0.865546218487395,0.9243697478991597,0.865546218487395,0.0,0.0,0.2529160103318129,1.3735419948340937
MaxLoss,fashion_mnist,1,0.3,0.0,100,100,5000,0,120,4510,4630,0.9398782362695783,0.789,0.9191,,,,,1.4141983902081847,0,1,101,0.6916666666666667,0.0,0.7579241991043091,0.7579241991043091,0.9755029678344727,0.03671201863208739,0.8823529411764706,0.9243697478991597,0.865546218487395,0.0,0.0,0.2474791609470598,1.37626041952647
Marginal,fashion_mnist,1,0.3,0.0,100,100,5000,0,120,2724,2844,0.5946271059219725,0.3447,0.3863,,,,,2.0020709224045277,0,1,101,0.2833333333333333,0.0,0.692152738571167,0.692152738571167,0.9937191605567932,0.029603250136896343,0.907563025210084,0.9243697478991597,0.8991596638655462,0.0,0.0,0.25896378503534856,1.3705181074823258
EL2N,fashion_mnist,1,0.3,0.0,100,100,5000,0,120,4336,4456,0.9077378250076436,0.7059,0.8511,,,,,2.3568893568590283,0,1,101,0.6083333333333333,0.0,0.7394565343856812,0.7394565343856812,0.9715510606765747,0.03628966137140739,0.8151260504201681,0.9243697478991597,0.8067226890756303,0.0,0.0,0.2564794218060475,1.3717602890969762
GraNdLast,fashion_mnist,1,0.3,0.0,100,100,5000,0,120,3951,4071,0.8348052079090849,0.6516,0.758,,,,,2.4787621861323714,0,1,101,0.5416666666666666,0.0,0.69687420129776,0.69687420129776,0.9865535497665405,0.03633720584276343,0.8319327731092437,0.9327731092436975,0.8319327731092437,0.0,0.0,0.27417118159400844,1.362914409202996
RHO-PretrainRef,fashion_mnist,1,0.3,0.0,100,100,5000,0,120,4648,4768,0.9646764053031802,0.8155,0.9386,,,,,2.8328492548316717,0,1,101,0.7416666666666667,0.0,0.7510696649551392,0.7510696649551392,0.9853873252868652,0.03921734485305658,0.8235294117647058,0.9159663865546218,0.8151260504201681,0.0,0.0,0.25473715791547397,1.372631421042263
PU-R,fashion_mnist,1,0.3,0.0,100,100,5000,0,120,3304,3424,0.7092186409863643,0.4869,0.5662,,,,,3.6954065719619393,0,1,101,0.4,0.0,0.7116380333900452,0.7116380333900452,0.9813661575317383,0.0348996136869703,0.8991596638655462,0.9495798319327731,0.8991596638655462,0.0,0.0,0.2673452023260581,1.366327398836971
GREATS,fashion_mnist,1,0.3,0.0,100,100,5000,0,120,4513,4633,,0.7885,0.9099,,,,,4.439313169568777,0,1,101,0.7166666666666667,0.0,0.7518534064292908,0.7518534064292908,0.9819320440292358,0.03715547443437977,0.865546218487395,0.9159663865546218,0.8487394957983193,0.0,0.0,0.2524320260065152,1.3737839869967425
MaxLoss,fashion_mnist,1,0.3,0.1,100,100,4500,500,120,4113,4233,0.953743725491222,0.8217,0.9283,,,,,1.3938683336600661,0,1,101,0.7333333333333333,0.0,0.7369025945663452,0.7369025945663452,0.969246506690979,0.04059816809261546,0.8403361344537815,0.9243697478991597,0.8403361344537815,0.0,0.0,0.26420297698458106,1.3678985115077094
Marginal,fashion_mnist,1,0.3,0.1,100,100,4500,500,120,2587,2707,0.6284182897652499,0.4074,0.443,,,,,1.955599612556398,0,1,101,0.3333333333333333,0.0,0.6792439222335815,0.6792439222335815,0.9946960210800171,0.03132617598822137,0.9159663865546218,0.9327731092436975,0.8991596638655462,0.0,0.0,0.2674227165105851,1.3662886417447075
EL2N,fashion_mnist,1,0.3,0.1,100,100,4500,500,120,3731,3851,0.875326962210238,0.6692,0.7995,,,,,2.179641591385007,0,1,101,0.6166666666666667,0.0,0.7244088649749756,0.7244088649749756,0.991631031036377,0.035021710045197434,0.8487394957983193,0.9243697478991597,0.8487394957983193,0.0,0.0,0.26161229009067016,1.369193854954665
GraNdLast,fashion_mnist,1,0.3,0.1,100,100,4500,500,120,3862,3982,0.9026536315795965,0.7114,0.8404,,,,,2.4607917638495564,0,1,101,0.5666666666666667,0.0,0.7130332589149475,0.7130332589149475,0.9894792437553406,0.035093960892252564,0.8235294117647058,0.9243697478991597,0.8235294117647058,0.0,0.0,0.26671951121497717,1.3666402443925114
