method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
PU-R,mnist,0,0.3,0.2,4000,1000,800,1210,2010,0.5312826889567077,0.2419,0.2419,,,,,101.04409917257726,0,797,0.33375,0.0,0.561016857624054,0.561016857624054,0.9973325729370117,0.007775540925208036,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16508880841409473,1.4174555957929527
GREATS,mnist,0,0.3,0.2,4000,1000,800,1189,1989,,0.4092,0.4092,,,,,58.48443778138608,0,797,0.435,0.0,0.5777429938316345,0.5777429938316345,0.9945257902145386,0.007431315521573245,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15969286597567253,1.4201535670121637
MaxLoss,mnist,0,0.3,0.3,3500,1500,800,985,1785,0.5406275762361474,0.3862,0.3862,,,,,46.75660213176161,0,797,0.43875,0.0,0.572199821472168,0.572199821472168,0.9894799590110779,0.007707448232131025,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1624077680761507,1.4187961159619247
Marginal,mnist,0,0.3,0.3,3500,1500,800,996,1796,0.5437718501780182,0.22160000000000002,0.2216,,,,,48.42487205378711,0,797,0.31375,0.0,0.5641273260116577,0.5641273260116577,0.9989392161369324,0.006593867653843309,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.15970500775522614,1.420147496122387
PU-R,mnist,0,0.3,0.3,3500,1500,800,1109,1909,0.576000732020475,0.3183,0.3183,,,,,99.81585829984397,0,797,0.3375,0.0,0.5603527426719666,0.5603527426719666,0.9951660633087158,0.007898124834716096,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16487214003169923,1.4175639299841505
GREATS,mnist,0,0.3,0.3,3500,1500,800,976,1776,,0.4072,0.4072,,,,,56.58827246632427,0,797,0.4425,0.0,0.5776204466819763,0.5776204466819763,0.9893624782562256,0.008150223069107428,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16342478202398691,1.4182876089880065
MaxLoss,mnist,0,0.3,0.4,3000,2000,800,754,1554,0.5508913163212128,0.4171,0.4171,,,,,46.350305701605976,0,797,0.4275,0.0,0.5717268586158752,0.5717268586158752,0.9918981790542603,0.007846643484998332,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16318569893065055,1.4184071505346747
Marginal,mnist,0,0.3,0.4,3000,2000,800,871,1671,0.5897676746244542,0.2603,0.2603,,,,,47.666744130663574,0,797,0.27875,0.0,0.5627397298812866,0.5627397298812866,0.9981511831283569,0.006099031923411039,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.0,0.0,0.15974444756251674,1.4201277762187416
PU-R,mnist,0,0.3,0.4,3000,2000,800,813,1613,0.5705213279579766,0.27080000000000004,0.2708,,,,,96.19588049687445,0,797,0.33625,0.0,0.5582435131072998,0.5582435131072998,0.9964212775230408,0.007015037820097502,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.0,0.0,0.16111893655633489,1.4194405317218326
GREATS,mnist,0,0.3,0.4,3000,2000,800,726,1526,,0.42469999999999997,0.4247,,,,,54.37439071945846,0,797,0.4425,0.0,0.5772032141685486,0.5772032141685486,0.991010844707489,0.007629378935385109,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15985940992030992,1.420070295039845
MaxLoss,mnist,0,0.3,0.5,2500,2500,800,456,1256,0.5381760452874005,0.3497,0.3497,,,,,45.62813802622259,0,797,0.4175,0.0,0.5635795593261719,0.5635795593261719,0.9904477596282959,0.007467946231141407,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16057552605473518,1.4197122369726323
Marginal,mnist,0,0.3,0.5,2500,2500,800,583,1383,0.5888606777298264,0.2368,0.2368,,,,,46.75714575685561,0,797,0.29375,0.0,0.56638103723526,0.56638103723526,0.9988500475883484,0.0062057476029445755,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.15813102805043958,1.4209344859747803
PU-R,mnist,0,0.3,0.5,2500,2500,800,546,1346,0.5741333662299439,0.23160000000000003,0.2316,,,,,93.58580519724637,0,797,0.34625,0.0,0.5615635514259338,0.5615635514259338,0.9963517785072327,0.006693755734148895,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16045345827821303,1.4197732708608934
GREATS,mnist,0,0.3,0.5,2500,2500,800,447,1247,,0.3911,0.3911,,,,,52.38790617696941,0,797,0.425,0.0,0.5790228843688965,0.5790228843688965,0.990222692489624,0.007678745731767337,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.16140442360625043,1.4192977881968747
MaxLoss,mnist,0,0.3,0.6,2000,3000,800,216,1016,0.547663958510384,0.37660000000000005,0.3766,,,,,45.527402022853494,0,797,0.43625,0.0,0.5651097893714905,0.5651097893714905,0.9950963258743286,0.006902143643957415,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1568244437866911,1.4215877781066544
Marginal,mnist,0,0.3,0.6,2000,3000,800,421,1221,0.6493339500739239,0.26570000000000005,0.2657,,,,,46.272696355357766,0,797,0.33125,0.0,0.5715129971504211,0.5715129971504211,0.997632622718811,0.006679967220625531,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15952138623201328,1.4202393068839934
PU-R,mnist,0,0.3,0.6,2000,3000,800,351,1151,0.6148148979991674,0.25960000000000005,0.2596,,,,,91.32493324019015,0,797,0.34125,0.0,0.5622025728225708,0.5622025728225708,0.9932554960250854,0.007099070556832475,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16055339682706166,1.4197233015864692
GREATS,mnist,0,0.3,0.6,2000,3000,800,219,1019,,0.36519999999999997,0.3652,,,,,50.793037006631494,0,797,0.41,0.0,0.5810309648513794,0.5810309648513794,0.9943124055862427,0.007541869797024675,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15953418994602805,1.420232905026986
MaxLoss,mnist,0,0.3,0.7,1500,3500,800,48,848,0.610299953725189,0.32430000000000003,0.3243,,,,,45.2760555120185,0,797,0.4175,0.0,0.5606117248535156,0.5606117248535156,0.9955312013626099,0.006237595860213415,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15425540077893818,1.422872299610531
Marginal,mnist,0,0.3,0.7,1500,3500,800,178,978,0.6952734926017001,0.2519,0.2519,,,,,45.94275705795735,0,797,0.33375,0.0,0.5736045241355896,0.5736045241355896,0.9974989891052246,0.0070700988182809685,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16013596340285233,1.419932018298574
PU-R,mnist,0,0.3,0.7,1500,3500,800,175,975,0.6933300564996898,0.26980000000000004,0.2698,,,,,90.47890989575535,0,797,0.3475,0.0,0.5708875060081482,0.5708875060081482,0.9977537393569946,0.0076935271812936246,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.1610748765044324,1.4194625617477838
GREATS,mnist,0,0.3,0.7,1500,3500,800,33,833,,0.29890000000000005,0.2989,,,,,49.18525223992765,0,797,0.405,0.0,0.5730999112129211,0.5730999112129211,0.9927115440368652,0.006998853298727055,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1584211427298664,1.4207894286350669
MaxLoss,mnist,0,0.3,0.8,1000,4000,602,0,602,0.6554137567291036,0.351,0.351,,,,,22.902875971980393,1,599,0.4318936877076412,0.0,0.5681785345077515,0.5681785345077515,0.991702675819397,0.00938737346401776,0.9983361064891847,0.9983361064891847,0.9983361064891847,0.0,0.0,0.15863491179803746,1.4206825441009814
Marginal,mnist,0,0.3,0.8,1000,4000,800,8,808,0.8506157381925732,0.3486,0.3486,,,,,45.41798405069858,0,797,0.38625,0.0,0.576435923576355,0.576435923576355,0.9963625073432922,0.00844572440666311,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16633539528149646,1.4168323023592517
PU-R,mnist,0,0.3,0.8,1000,4000,776,0,776,0.8212419140036218,0.35660000000000003,0.3566,,,,,81.62613983266056,1,773,0.4059278350515464,0.0,0.5688107013702393,0.5688107013702393,0.9942272305488586,0.008241661844714995,0.9961290322580645,0.9974193548387097,0.9961290322580645,0.0,0.0,0.1645576272261135,1.4177211863869432
GREATS,mnist,0,0.3,0.8,1000,4000,647,0,647,,0.3547,0.3547,,,,,29.68906499724835,1,644,0.42040185471406494,0.0,0.5676454901695251,0.5676454901695251,0.994627833366394,0.008772416318544755,0.9984520123839009,0.9984520123839009,0.9984520123839009,0.0,0.0,0.1580707939862938,1.420964603006853
MaxLoss,mnist,1,0.3,0.0,5000,0,800,1606,2406,0.507095719978679,0.4034,0.4034,,,,,47.36028635688126,0,797,0.4325,0.0,0.5648929476737976,0.5648929476737976,0.9910508990287781,0.007873280933161775,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16197458520852093,1.4190127073957395
Marginal,mnist,1,0.3,0.0,5000,0,800,1576,2376,0.5010708224726841,0.20509999999999995,0.2051,,,,,49.70955025870353,0,797,0.305,0.0,0.5627327561378479,0.5627327561378479,0.9985694885253906,0.005528144112736271,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1567934587850532,1.4216032706074735
PU-R,mnist,1,0.3,0.0,5000,0,800,1537,2337,0.4932328066206537,0.2528,0.2528,,,,,103.7775510540232,0,797,0.34125,0.0,0.5629015564918518,0.5629015564918518,0.9969756007194519,0.007785059625964183,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1652191685833624,1.4173904157083188
GREATS,mnist,1,0.3,0.0,5000,0,800,1700,2500,,0.4406,0.4406,,,,,62.000049551948905,0,797,0.4525,0.0,0.5835845470428467,0.5835845470428467,0.9916461110115051,0.007889908231393863,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16139062366015636,1.4193046881699218
MaxLoss,mnist,1,0.3,0.1,4500,500,800,1421,2221,0.5207901727990247,0.43179999999999996,0.4318,,,,,47.05595245119184,0,797,0.44625,0.0,0.5654053688049316,0.5654053688049316,0.989762544631958,0.007401910075481901,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16049218644562463,1.4197539067771876
Marginal,mnist,1,0.3,0.1,4500,500,800,1377,2177,0.510981795785483,0.21450000000000002,0.2145,,,,,49.257797920145094,0,797,0.30125,0.0,0.5631808042526245,0.5631808042526245,0.998646080493927,0.006007563586210429,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1585660632627473,1.4207169683686263
