dataset,method,noise_rate,pretrain_fraction,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
mnist,Marginal,0.3,0.1,5,800.0,0.0,1504.6,61.75321853960326,2304.6,61.75321853960326,0.5393552412628196,0.0137098831534333,0.26718000000000003,0.025511299457299307,0.26718000000000003,0.025511299457299307,,,,,,,,,49.29784222301096,0.2181228589345697,0.0,0.0,,,797.0,0.0,0.312,0.006182131509439117,0.0,0.0,0.5607425093650817,0.001720393311426569,0.5607425093650817,0.001720393311426569,0.9983410120010376,0.00020815665793204191,0.005798813545282819,0.0001488312592149217,0.9984981226533165,0.00025031289111387967,0.9987484355444305,0.0,0.9984981226533165,0.00025031289111387967,0.0,0.0,0.0,0.0,0.15766617573736835,0.0006802440659756485,1.421166912131316,0.0003401220329878326
mnist,Marginal,0.3,0.2,5,800.0,0.0,1249.0,20.1791972090071,2049.0,20.1791972090071,0.5410367922624573,0.005045126085124666,0.25751999999999997,0.017893613385786575,0.25752,0.017893613385786558,,,,,,,,,48.31912292372435,0.24211093782128393,0.0,0.0,,,797.0,0.0,0.30225,0.009060560137210053,0.0,0.0,0.5664612770080566,0.0019380900244721842,0.5664612770080566,0.0019380900244721842,0.9981396913528442,0.00026267341750338836,0.006040576820776686,9.865672104104321e-05,0.9984981226533167,0.0002503128911138797,0.9987484355444305,0.0,0.9984981226533167,0.0002503128911138797,0.0,0.0,0.0,0.0,0.15878695387460123,0.001426237178672188,1.4206065230626994,0.0007131185893360768
mnist,Marginal,0.3,0.3,5,800.0,0.0,1057.6,24.06782084028382,1857.6,24.06782084028382,0.5613452111370861,0.006864849650799983,0.27262,0.0213707837947044,0.27262,0.02137078379470439,,,,,,,,,47.87124126832932,0.1929170577420221,0.0,0.0,,,797.0,0.0,0.307,0.006921434099953563,0.0,0.0,0.5682643055915833,0.001699037952921533,0.5682643055915833,0.001699037952921533,0.9985354661941528,0.000257524918600609,0.006274992627052658,0.00016335282044606416,0.9984981226533167,0.0002503128911138797,0.9984981226533167,0.0002503128911138797,0.9982478097622028,0.00030656942963492537,0.0,0.0,0.0,0.0,0.15818303415967308,0.0008408694593560857,1.4209084829201635,0.0004204347296780555
mnist,Marginal,0.3,0.4,5,800.0,0.0,864.0,38.58497116754138,1664.0,38.58497116754138,0.5874018613249063,0.012765658198388605,0.28826,0.03605446712960823,0.28826,0.03605446712960823,,,,,,,,,47.05347272772342,0.22072382584387976,0.0,0.0,,,797.0,0.0,0.30425,0.007055582895835041,0.0,0.0,0.564136290550232,0.0007412430136465213,0.564136290550232,0.0007412430136465213,0.9981755971908569,0.0001857398431342278,0.006323479439152095,0.00013453951499534258,0.997997496871089,0.00030656942963492537,0.9982478097622028,0.00030656942963492537,0.997747183979975,0.00046829253902051234,0.0,0.0,0.0,0.0,0.15957485638339133,0.00038110641211012617,1.4202125718083045,0.00019055320605504801
mnist,Marginal,0.3,0.5,5,800.0,0.0,577.4,9.987992791347018,1377.4,9.987992791347017,0.5866290289675817,0.003974135096984539,0.22569999999999996,0.010730610420661068,0.2257,0.010730610420661068,,,,,,,,,46.403986908309165,0.20952229302344808,0.0,0.0,,,797.0,0.0,0.30474999999999997,0.004282960424752952,0.0,0.0,0.5712900757789612,0.0020240550848365404,0.5712900757789612,0.0020240550848365404,0.9981109023094177,0.00027642785926994094,0.006454850488614952,0.00015036242590168254,0.9982478097622026,0.0003065694296349253,0.9984981226533165,0.00025031289111387967,0.9979974968710887,0.0005006257822277787,0.0,0.0,0.0,0.0,0.1590317769179424,0.0008782127322326527,1.420484111541029,0.00043910636611633525
mnist,Marginal,0.3,0.6,5,800.0,0.0,411.8,6.923871749245503,1211.8,6.923871749245504,0.6448050844133831,0.0034088818294704987,0.24192,0.008241929385768837,0.24192,0.00824192938576884,,,,,,,,,45.885766247473654,0.23724828863732814,0.0,0.0,,,797.0,0.0,0.3115,0.006851094803022356,0.0,0.0,0.5698266863822937,0.0019430594609742696,0.5698266863822937,0.0019430594609742696,0.9978084564208984,0.0004357766397684981,0.006519283415302074,7.242381759788e-05,0.9982478097622028,0.00030656942963492537,0.9987484355444305,0.0,0.9982478097622028,0.00030656942963492537,0.0,0.0,0.0,0.0,0.15846293703625117,0.0007916147035124351,1.4207685314818745,0.0003958073517562017
mnist,Marginal,0.3,0.7,5,800.0,0.0,205.0,8.723531395025756,1005.0,8.723531395025756,0.7127093205577694,0.005628038893781277,0.255,0.01060009433920284,0.255,0.010600094339202835,,,,,,,,,45.53101301360876,0.22043284186273904,0.0,0.0,,,797.0,0.0,0.33075,0.008068069781552464,0.0,0.0,0.5767707824707031,0.0028691838200633744,0.5767707824707031,0.0028691838200633744,0.9973633527755738,0.0004519125040633035,0.006792808586011205,0.0001190878724483692,0.9984981226533167,0.00025031289111387967,0.9984981226533167,0.00025031289111387967,0.9984981226533167,0.00025031289111387967,0.0,0.0,0.0,0.0,0.15876784437902097,0.0004753120811771305,1.4206160778104897,0.00023765604058852133
mnist,Marginal,0.3,0.8,5,787.8,7.059745037889115,6.6,4.853864439804638,794.4,10.66114440386209,0.8380854654475115,0.009770631548881963,0.30554,0.013756365799149134,0.30554,0.013756365799149139,,,,,,,,,43.56517209317535,1.0373406251629491,0.6,0.24494897427831783,,,784.8,7.059745037889115,0.3543238516962228,0.008559276814774917,0.0,0.0,0.5733981132507324,0.0015987444352272852,0.5733981132507324,0.0015987444352272852,0.9961948752403259,0.0004651553770745885,0.008857077935132813,0.0002992444323767023,0.9982168647121288,0.0003172037195294412,0.9987286155117394,1.1520468101032538e-05,0.9982168647121288,0.0003172037195294412,0.0,0.0,0.0,0.0,0.16895852663462446,0.0013282450112543,1.4155207366826879,0.0006641225056271628
mnist,MaxLoss,0.3,0.0,5,800.0,0.0,1659.4,18.707217858356167,2459.4,18.707217858356167,0.5178077607648447,0.0037517280370387416,0.40722,0.007256541876128065,0.40721999999999997,0.007256541876128046,,,,,,,,,47.29397030137479,0.32353876114533037,0.0,0.0,,,797.0,0.0,0.44049999999999995,0.004304793839430641,0.0,0.0,0.5675450682640075,0.0016482560096077888,0.5675450682640075,0.0016482560096077888,0.9907862424850464,0.0004571524595626011,0.007698471504187815,0.00014301566296362272,0.9984981226533167,0.00025031289111387967,0.9987484355444305,0.0,0.9984981226533167,0.00025031289111387967,0.0,0.0,0.0,0.0,0.1617688592162269,0.0009748158328065623,1.4191155703918867,0.00048740791640328223
mnist,MaxLoss,0.3,0.1,5,800.0,0.0,1436.0,10.765686229869418,2236.0,10.765686229869418,0.5241302693611942,0.0023976366402981633,0.42598,0.006645329186729582,0.42598,0.006645329186729582,,,,,,,,,47.032424428127705,0.08534047037692079,0.0,0.0,,,797.0,0.0,0.44375,0.0021286732957407953,0.0,0.0,0.5646362781524659,0.002616455520238527,0.5646362781524659,0.002616455520238527,0.9907276391983032,0.00039586193062966037,0.0076130452757008915,7.945394998657694e-05,0.997747183979975,0.00025031289111387967,0.9987484355444305,0.0,0.997747183979975,0.00025031289111387967,0.0,0.0,0.0,0.0,0.16186444060032432,0.0005820382696894788,1.4190677796998379,0.0002910191348447267
