dataset,method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,Marginal,0.0,0.0,140,3,144.0,0.0,152.0,3.2145502536643185,296.0,3.2145502536643185,0.34574636491015553,0.003372614744943984,0.18259999999999998,0.004285246006162685,0.6859492283432789,0.0034404394958346784,0.15154000000000004,0.0030901348406393793,0.3576035122133619,0.0039173627779626585,219.3502232739536,3.3680028166363725,2.690072244654099,0.004493845112531742,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.5882225433985392,0.003124907319981214
mnist,Marginal,0.0,0.0,145,3,149.0,0.0,147.0,1.5275252316519468,296.0,1.5275252316519468,0.34574862245547894,0.0016025955009343815,0.17686666666666664,0.0012387269450707986,0.6830451758372472,0.0012798742925091552,0.1465266666666667,0.0013345827479445077,0.3512390658686684,0.0017081946557479925,223.62957337117305,3.11168978820619,2.782732758593435,0.0045338167796589,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.588323732217153,0.0026979810085007837
mnist,Marginal,0.0,0.0,15,3,19.0,0.0,351.6666666666667,22.73274681550335,370.6666666666667,22.73274681550335,0.4232077405128318,0.023347456803980954,0.338,0.010488565202161813,0.7467506312071511,0.018211505729766625,0.3517733333333333,0.021178169053165233,0.5801590785062647,0.02090722156820182,58.613719064700035,2.257836682010752,0.3496041619218886,0.0002039591926238502,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5781373381614685,0.008388573760409182
mnist,Marginal,0.0,0.0,150,3,154.0,0.0,146.66666666666666,2.905932629027116,300.6666666666667,2.905932629027116,0.3506390380013424,0.0030440305066202255,0.18033333333333332,0.002841556693864203,0.6847575432434848,0.0025600773567386517,0.14567333333333335,0.0022292101241870002,0.3501400323924522,0.0028547275215415717,227.80641558299862,3.1706410721774896,2.875667019902418,0.0043782627508056685,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.5878453056017557,0.0033814552434237757
mnist,Marginal,0.0,0.0,155,3,159.0,0.0,141.0,2.0816659994661326,300.0,2.0816659994661326,0.3499416770064272,0.002181662063737658,0.17486666666666664,0.003094259918695345,0.681905202743016,0.0024490042410370188,0.14115333333333333,0.00246723416895204,0.3443261009181214,0.0031885474550899795,231.51937992945827,3.3511850413940123,2.96879635968556,0.004086678570966484,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.5863781372706095,0.0031936563214947176
mnist,Marginal,0.0,0.0,160,3,164.0,0.0,133.66666666666666,1.763834207376394,297.6666666666667,1.763834207376394,0.3474962896046539,0.0018491367773292196,0.16963333333333339,0.0013169830843425638,0.6759104601373555,0.0008193993016641798,0.13398,0.0013179276661992264,0.3350143963710243,0.0017258171553573226,235.3395771375915,3.371930604020004,3.061542536287258,0.004095596633780076,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.5887075265248617,0.002436611478611179
mnist,Marginal,0.0,0.0,165,3,169.0,0.0,132.0,1.5275252316519468,301.0,1.5275252316519468,0.3509899397031404,0.0016004540784354086,0.16820000000000002,0.0023713568549110064,0.6749084745865906,0.0005845102927086946,0.13101333333333334,0.001939289675227623,0.33111647623335133,0.002555082797754973,239.33497203218874,3.152066500742065,3.1553509056102484,0.003923649719178166,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.5882356365521749,0.002895732881005138
mnist,Marginal,0.0,0.0,170,3,174.0,0.0,127.33333333333333,1.855921454276674,301.3333333333333,1.855921454276674,0.3513388061740746,0.0019435992369965284,0.1658666666666667,0.0007753135566408551,0.6728286917341522,0.001363339726547966,0.12701333333333334,0.0018793379448920691,0.32583232984796967,0.0024882676386655776,243.6826884817739,3.1483057748571963,3.2489025542357317,0.0036107062054334294,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.5820737878481547,0.004350787945700899
mnist,Marginal,0.0,0.0,175,3,179.0,0.0,123.0,1.7320508075688774,302.0,1.7320508075688774,0.3520371819419476,0.0018139543090493172,0.16433333333333333,0.0012810585900383618,0.6709337317801096,0.0023985769278390694,0.12336000000000001,0.0019645864704817707,0.32096707015792536,0.002626925163174294,247.7724121127998,3.0139279492702102,3.342351980196933,0.0037275235861286395,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.5842441916465759,0.0055233786094474775
mnist,Marginal,0.0,0.0,180,3,184.0,0.0,118.33333333333333,4.176654695380556,302.3333333333333,4.176654695380556,0.35238224304824445,0.004376157144001243,0.16216666666666668,0.0016333333333333224,0.6677105585827304,0.004808083445150291,0.11891333333333333,0.0036106570654722225,0.3149691658286411,0.00488980172024769,251.5043096059206,2.911733760766167,3.4358221565683684,0.003560753762158868,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.5879847606023153,0.005272479381946323
mnist,Marginal,0.0,0.0,185,3,189.0,0.0,114.66666666666667,4.0960685758148365,303.6666666666667,4.0960685758148365,0.3537784654375476,0.0042889821735534114,0.15903333333333333,0.002986822912579679,0.664767104140102,0.00515157790505805,0.11459333333333332,0.004300780290960126,0.3090957354158474,0.005867835898312774,255.52925061364007,2.6944705941432106,3.5295813595876098,0.003497204580513173,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.5884419878323873,0.006604791775940838
mnist,Marginal,0.0,0.0,190,3,194.0,0.0,110.66666666666667,4.807401700618653,304.6666666666667,4.807401700618653,0.3548234470654279,0.00502884469206907,0.1549,0.004377594468807403,0.6621082938928092,0.0051599778059706145,0.11057333333333334,0.004789298255253878,0.3035808766897068,0.006555868862041702,259.5308189526441,2.50454209406776,3.6231103982621184,0.0032898865616926786,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.5831116437911987,0.004333865090425307
mnist,Marginal,0.0,0.0,195,3,199.0,0.0,106.33333333333333,6.385748020222673,305.3333333333333,6.385748020222672,0.35551623683810857,0.0066801901773681175,0.15253333333333333,0.004584151442136726,0.6599053475327565,0.0060572217595440256,0.10703333333333331,0.0058214469373553965,0.29865645733737367,0.008045796387433546,263.4614347460852,2.451861880423251,3.716958103623862,0.0033602598520185017,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.5834426283836365,0.0021454689000090605
mnist,Marginal,0.0,0.0,20,3,24.0,0.0,318.0,15.132745950421556,342.0,15.132745950421556,0.39365623264651123,0.01570779885111136,0.31370000000000003,0.006993568473962358,0.7336771581603436,0.016889019151619715,0.31844,0.014683546347300895,0.5465982408776757,0.015190951076511043,73.26945477232073,3.887094460135751,0.4434016246038179,0.0007186512307733627,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.5813312729199728,0.0038786147157022755
mnist,Marginal,0.0,0.0,200,3,204.0,0.0,102.0,6.3508529610858835,306.0,6.3508529610858835,0.35621387511491776,0.006644243047008614,0.15053333333333332,0.004993440141269776,0.6555017714916113,0.007113645236669949,0.10205999999999998,0.006357053824951736,0.29169254272542616,0.008909821394636506,267.01665598531264,2.171676400030011,3.8103873065362373,0.003476833188640645,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.5892061392466227,0.001540529910665939
mnist,Marginal,0.0,0.0,205,3,209.0,0.0,98.33333333333333,6.641619615057092,307.3333333333333,6.641619615057092,0.35760755006534356,0.006945569765574528,0.14486666666666667,0.0045373756487399166,0.6529480800571675,0.007525180788809076,0.09842666666666665,0.006559037869823436,0.2865555501288491,0.009295151487946324,270.81204272438595,2.196553017332392,3.904270648568248,0.0030086917243711637,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.5856615304946899,0.003969852381805752
mnist,Marginal,0.0,0.0,210,3,214.0,0.0,93.66666666666667,5.547772325697746,307.6666666666667,5.547772325697746,0.35795980823847157,0.005799671392012815,0.14159999999999998,0.004037738641038232,0.648146656425214,0.005983133781303669,0.09317333333333329,0.005244035765620901,0.27911795775349574,0.007505062686486171,274.52781655472404,2.070715195800807,3.998009958304465,0.0027750155706995484,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.5876739025115967,0.003943919892880496
mnist,Marginal,0.0,0.0,215,3,219.0,0.0,90.33333333333333,4.409585518440985,309.3333333333333,4.409585518440984,0.35970539863531786,0.004610672728736531,0.1370333333333333,0.0025333333333333505,0.6459065764390738,0.004518450781873176,0.08994666666666663,0.004045908770323162,0.2745038473449372,0.005879828167644969,278.0783614933596,1.9320934383218318,4.092206773580983,0.002951138744220057,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.5863819718360901,0.001801782172881854
mnist,Marginal,0.0,0.0,220,3,224.0,0.0,85.0,4.041451884327381,309.0,4.041451884327381,0.35935781327619526,0.004224804423126257,0.13503333333333334,0.0019220937657784853,0.6414259624476027,0.0046966113899277835,0.08517999999999996,0.004086286007285022,0.26754575242962986,0.005999339220529967,281.80394758241397,1.9850217732660629,4.185503108349319,0.003041997808506937,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.582220713297526,0.0031522442432241676
mnist,Marginal,0.0,0.0,225,3,229.0,0.0,80.33333333333333,4.0960685758148365,309.3333333333333,4.0960685758148365,0.35970614227699116,0.004280452137696792,0.13416666666666668,0.0015814901552368829,0.6370339766130235,0.004768436600521501,0.0806733333333333,0.004086666666666676,0.2608756284062588,0.006075520594118134,285.3137524857287,2.1436031638198814,4.279183025316645,0.003074753623122802,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.5817799766858419,0.0032084245459558236
mnist,Marginal,0.0,0.0,230,3,234.0,0.0,78.66666666666667,4.0551750201988135,312.6666666666667,4.0551750201988135,0.3631889964841927,0.004234575444186163,0.13266666666666663,0.0028179977131131922,0.6360875785599905,0.004691330542896725,0.07857999999999997,0.0039669803797515064,0.2577493577751981,0.005941555826986583,288.8016346850069,2.0501002462251803,4.373321051243693,0.002665576075615468,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.5877312024434408,0.005302395420056262
mnist,Marginal,0.0,0.0,235,3,239.0,0.0,74.0,3.2145502536643185,313.0,3.2145502536643185,0.3635387494189975,0.003357525112949832,0.1275666666666667,0.0007172478263783288,0.6318561510167666,0.0040378494742179675,0.07421333333333328,0.003447614312019908,0.25116848087806615,0.005252833440129041,292.55386904166244,2.031784321191339,4.467274125665426,0.0027520581811528834,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.5826925039291382,0.003137867263917558
mnist,Marginal,0.0,0.0,240,3,244.0,0.0,72.66666666666667,4.333333333333334,316.6666666666667,4.333333333333334,0.3673637292231433,0.00452125430052844,0.12696666666666667,0.0015169413670643697,0.6316363130204722,0.0047843441974303085,0.07270666666666663,0.0039789501686304735,0.24884686362839617,0.006103730005863347,296.0214574523666,2.2356822294202843,4.561378858595465,0.002418558865818547,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.5895084937413534,0.0032199630897694564
mnist,Marginal,0.0,0.0,245,3,249.0,0.0,68.0,4.163331998932265,317.0,4.163331998932265,0.36771186072534573,0.004344769941758455,0.12176666666666665,0.0014666666666666903,0.6258854660708311,0.004941066962622668,0.06761999999999997,0.003900017093979599,0.24099024664059035,0.006114431377730233,299.55471910678466,2.077773898090211,4.655631370299186,0.002290817574532755,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.5853081941604614,0.004022267076161588
mnist,Marginal,0.0,0.0,25,3,29.0,0.0,294.0,21.93931022920578,323.0,21.93931022920578,0.373842430805477,0.022895993354089355,0.2906666666666667,0.012883365674819253,0.7245244099587257,0.024232019867165056,0.29642,0.021866516259645325,0.5233700180603367,0.023218605502837737,84.37124130245752,4.218322505599644,0.5378098142488549,0.0011077189759915841,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5828043818473816,0.007953995367861141
mnist,Marginal,0.0,0.0,250,3,254.0,0.0,64.66666666666667,3.527668414752788,318.6666666666667,3.527668414752788,0.3694514886980566,0.003679419921678424,0.11943333333333332,0.0010170764201594762,0.6234316439572561,0.00469184596067336,0.06466666666666665,0.003667103004340649,0.23636903044614763,0.00580907937925721,303.22231591543704,2.0543528188191265,4.749678283231333,0.0022785709345776307,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.5831228097279867,0.00391225709020056
mnist,Marginal,0.0,0.0,255,3,259.0,0.0,61.333333333333336,3.8441875315569325,320.3333333333333,3.8441875315569325,0.3711884449973392,0.004008075486595939,0.11679999999999997,0.0010583005244258527,0.6206945141678872,0.004602420092411738,0.061659999999999986,0.003591044416322323,0.23160063683214957,0.005756418141443835,306.73571762669235,2.1757676924049045,4.843979994300753,0.0021708224659811124,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.5863064924875895,0.005575506471637952
mnist,Marginal,0.0,0.0,260,3,264.0,0.0,59.333333333333336,2.6034165586355518,323.3333333333333,2.6034165586355518,0.3743163479763704,0.0027113579846310644,0.11573333333333335,0.000622718056408971,0.6193587364639352,0.0034711347696934247,0.05948666666666668,0.0028425653515403307,0.22814848388995,0.004581272806666484,310.35664218166653,2.1810619965533844,4.938408273582657,0.002082522668766504,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.5869593818982443,0.005314940055325211
mnist,Marginal,0.0,0.0,265,3,269.0,0.0,56.0,3.464101615137755,325.0,3.464101615137755,0.37605049336949986,0.003606443001258796,0.11279999999999997,0.0003464101615137694,0.6159069790725146,0.0043140054486134095,0.05616666666666672,0.003364309405773762,0.22273558929039636,0.005506355153965508,313.9284142691602,2.4126156104522516,5.032628712321942,0.002170739049313035,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.5804319779078165,0.0044600231834039
mnist,Marginal,0.0,0.0,270,3,274.0,0.0,52.666666666666664,3.1797973380564857,326.6666666666667,3.1797973380564857,0.3777857784880325,0.0033092738976341356,0.11339999999999999,0.000999999999999964,0.6124728833586572,0.004494125910431148,0.052893333333333376,0.0033335933231941227,0.2173414599819159,0.005539926745697168,317.55476487879196,2.2712981294638306,5.127568219865982,0.0018620605984873242,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.5854315956433614,0.008090812278681952
mnist,Marginal,0.0,0.0,275,3,279.0,0.0,49.333333333333336,2.3333333333333335,328.3333333333333,2.3333333333333335,0.3795210582126553,0.00242746892828514,0.11023333333333334,0.0031923519716834355,0.60853035782936,0.003512492830315746,0.04946000000000004,0.00264910047626234,0.21162403703179802,0.0044797608256639115,320.9513071042613,2.1298256796697213,5.221748318290338,0.0018790244576365172,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.5842130978902181,0.002119989375445765
mnist,Marginal,0.0,0.0,280,3,284.0,0.0,45.333333333333336,2.6034165586355518,329.3333333333333,2.6034165586355518,0.3805608018107402,0.0027072740021374243,0.10903333333333336,0.002940710420591897,0.6031443947910353,0.0038205380052992732,0.04541333333333337,0.002663840168712165,0.20471097677480285,0.004591545851771584,324.19626851006814,2.0065927525934755,5.3167081925397115,0.0015715089242220993,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.5851457913716634,0.00251208585012556
mnist,Marginal,0.0,0.0,285,3,289.0,0.0,42.333333333333336,2.3333333333333335,331.3333333333333,2.3333333333333335,0.3826405445773465,0.002425649735521603,0.10639999999999998,0.00360185137579737,0.6000273021577617,0.0032232232523708867,0.042600000000000034,0.0023245071162148233,0.1998272579593244,0.004096073745861602,327.70413157178973,2.0284140655956855,5.4116942298909025,0.001310615808080386,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.5790052016576132,0.0032316526803020072
mnist,Marginal,0.0,0.0,290,3,294.0,0.0,39.333333333333336,2.728450923957484,333.3333333333333,2.728450923957484,0.38471838979360956,0.0028354181757607603,0.10596666666666665,0.004974713838782867,0.5964572150320472,0.003940064088654583,0.039713333333333364,0.0026341939521944426,0.19469304016320266,0.004737256224555048,331.0191098138858,2.06472659971788,5.5068240423376364,0.0011207985321259805,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.5799266497294108,0.0036305069196343382
mnist,Marginal,0.0,0.0,295,3,299.0,0.0,37.666666666666664,2.728450923957484,336.6666666666667,2.728450923957484,0.38818004773929715,0.0028315481416240442,0.10613333333333337,0.004447596104763902,0.593831622748774,0.00515752692057522,0.037493333333333365,0.0031113626882409233,0.190661152962591,0.0056087970448677965,334.000649135774,2.1521446003459284,5.601573318631078,0.0010361340007583979,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.588039497534434,0.0030263033357452135
mnist,Marginal,0.0,0.0,296,3,300.0,0.0,36.666666666666664,2.3333333333333335,336.6666666666667,2.3333333333333335,0.3881805547280237,0.002422849938739091,0.10543333333333334,0.0011695203195232601,0.5925954941742565,0.00345295886000108,0.03665333333333337,0.002332275950892417,0.18918035452238624,0.0042913887746738495,334.59263819858563,2.116885613413362,5.665235245910783,0.0009871306105654364,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.5835110545158386,0.009819939145331927
mnist,Marginal,0.0,0.0,30,3,34.0,0.0,292.0,21.779194965226182,326.0,21.779194965226182,0.3769714964243273,0.022628131330362178,0.29063333333333335,0.013567772272722019,0.7305491879386216,0.022744663616329465,0.29130666666666666,0.02177197076773507,0.5179820024426455,0.022948146821534336,95.53116628141866,4.8231860083570455,0.6321800442722937,0.0014467338469285396,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.5924716194470724,0.009196475930654204
mnist,Marginal,0.0,0.0,35,3,39.0,0.0,274.6666666666667,22.8351580779386,313.6666666666667,22.8351580779386,0.36409641631568473,0.02385692180291994,0.2728,0.01481294478938383,0.7211735079124958,0.025505117910012767,0.27341333333333334,0.023078186911261275,0.4987572952553741,0.025005670415842323,103.53650613175104,4.897554031869379,0.7256906536252549,0.0018426998584047673,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.5903458396593729,0.005987273201312523
mnist,Marginal,0.0,0.0,40,3,44.0,0.0,267.3333333333333,25.405598683054972,311.3333333333333,25.405598683054972,0.36162507698948804,0.026551049532665405,0.27126666666666666,0.02156589385529331,0.7232807444368686,0.029510693181989938,0.2673666666666667,0.027251168374544586,0.4919534244886514,0.029626059772137774,112.96067442327815,5.4737300115869205,0.8196301845988879,0.002193020081124192,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.6019016702969869,0.008912854572389686
mnist,Marginal,0.0,0.0,45,3,49.0,0.0,263.3333333333333,29.156664951792948,312.3333333333333,29.156664951792948,0.3626145469606854,0.030459384887031295,0.2682,0.02072904564453783,0.7246986972471609,0.03065826083965518,0.2627,0.029115981865635257,0.4867301757051578,0.031825888204106784,120.02593257887888,5.147284137649909,0.9135833289474249,0.0023018644552979155,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.5972781578699747,0.007122576891671893
mnist,Marginal,0.0,0.0,5,3,9.0,0.0,436.3333333333333,11.83685393637647,445.3333333333333,11.83685393637647,0.4995264629639375,0.011967643669732375,0.43983333333333335,0.012422739007338297,0.7609832653268894,0.00665725410643605,0.4342533333333334,0.008922348968243224,0.6596049003493053,0.00821501398550793,18.757552186458657,3.1865809847106674,0.16168010296920934,0.00019935729654430368,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5865131616592407,0.0031558614396443936
mnist,Marginal,0.0,0.0,50,3,54.0,0.0,253.0,32.046840717924134,307.0,32.046840717924134,0.3569876614880438,0.03353657216999588,0.2556333333333333,0.023170407371856428,0.7200711562518057,0.033137812893116604,0.2524933333333333,0.031200812667478924,0.4753217823745146,0.03458354515188491,126.49109444600265,4.977860418897428,1.0080409083360184,0.002731720195062653,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5930816332499186,0.007750116564062767
mnist,Marginal,0.0,0.0,55,3,59.0,0.0,246.66666666666666,21.23152791905891,305.6666666666667,21.23152791905891,0.35575334281505394,0.022181461984442215,0.24783333333333335,0.021973494133715826,0.7218004089469997,0.02283757712477644,0.2476866666666667,0.021302626859406613,0.47066316393301594,0.02356019281530225,132.71218148733848,4.9762063050900585,1.1022273366494726,0.0030275351946180886,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.5989746650060018,0.003915212817886282
mnist,Marginal,0.0,0.0,60,3,64.0,0.0,236.0,23.388031127053,300.0,23.388031127053,0.34978964635714266,0.024516780332582814,0.24943333333333337,0.023839556297138683,0.716775456968417,0.02622206990590979,0.2376466666666667,0.02384529117270563,0.45926714392699336,0.026846685033822183,138.97988809055678,4.908576346177495,1.1959071076319863,0.0030737906706914202,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.5955045819282532,0.006618460122284178
