dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
mnist,GREATS,0.3,0.0,100,5,100.0,0.0,104.0,0.0,2351.6,20.289406102693096,2455.6,20.289406102693096,,,0.48331999999999997,0.009801856966922134,0.48331999999999997,0.009801856966922139,,,,,,,,,2.354018930532038,0.04042462181425272,0.0,0.0,1.0,0.0,101.0,0.0,0.425,0.012313700456601632,0.0,0.0,0.6352972507476806,0.003067820052527386,0.6352972507476806,0.003067820052527386,0.973569107055664,0.002471303568404408,0.0565261960029602,0.0011838689330779981,0.9631067961165047,0.0056611183445099975,0.9495145631067962,0.003632677074537805,0.9300970873786408,0.0056611183445099975,0.0,0.0,0.0,0.0,0.24566832205551967,0.0015435122567396906,1.3771658389722403,0.0007717561283698517
mnist,GREATS,0.3,0.1,100,5,100.0,0.0,104.0,0.0,2098.4,34.32870518968055,2202.4,34.32870518968055,,,0.4602399999999999,0.021177502213433952,0.4602399999999999,0.02117750221343395,,,,,,,,,2.2027154577896,0.01679849232875318,0.0,0.0,1.0,0.0,101.0,0.0,0.43076923076923074,0.015324401394720407,0.0,0.0,0.6348178386688232,0.0032332459440636632,0.6348178386688232,0.0032332459440636632,0.9726801991462708,0.000585622555204081,0.05723720165421662,0.0012321939552875742,0.9611650485436893,0.004341879567960755,0.9572815533980583,0.0058252427184465995,0.937864077669903,0.004950504382128915,0.0,0.0,0.0,0.0,0.24653637703508205,0.0013406329438051274,1.376731811482459,0.0006703164719025356
mnist,GREATS,0.3,0.2,100,5,100.0,0.0,104.0,0.0,1872.8,19.928371734790577,1976.8,19.928371734790577,,,0.4641,0.015106256981794002,0.4641,0.015106256981793995,,,,,,,,,1.998980375006795,0.009286784409137366,0.0,0.0,1.0,0.0,101.0,0.0,0.43076923076923085,0.013042942275240901,0.0,0.0,0.6298249125480652,0.002903142490215385,0.6298249125480652,0.002903142490215385,0.9724845051765442,0.0030034427716572115,0.05467636233683929,0.0008944103640384235,0.9747572815533981,0.0023781453813428903,0.9572815533980583,0.004950504382128915,0.945631067961165,0.004950504382128915,0.0,0.0,0.0,0.0,0.24373603640407654,0.0023198757329083598,1.3781319817979618,0.0011599378664541727
mnist,GREATS,0.3,0.3,100,5,100.0,0.0,104.0,0.0,1620.2,29.542173244363727,1724.2,29.542173244363727,,,0.46785999999999994,0.01350727951883724,0.46786000000000005,0.013507279518837241,,,,,,,,,1.8904738979414106,0.008710199319714682,0.0,0.0,1.0,0.0,101.0,0.0,0.4461538461538462,0.014455092671512418,0.0,0.0,0.6337877988815308,0.004026475816418066,0.6337877988815308,0.004026475816418066,0.975307846069336,0.0012031349510892,0.05520234330041894,0.0007053788577624795,0.978640776699029,0.00475629076268578,0.9495145631067962,0.00475629076268578,0.937864077669903,0.008463881443768294,0.0,0.0,0.0,0.0,0.24481578043307328,0.0014861940876870034,1.3775921097834634,0.000743097043843525
mnist,GREATS,0.3,0.4,100,5,100.0,0.0,104.0,0.0,1377.6,16.390851106638728,1481.6,16.390851106638728,,,0.46576000000000006,0.015470636703122466,0.46576000000000006,0.015470636703122466,,,,,,,,,1.7676410811021923,0.0067071621541622915,0.0,0.0,1.0,0.0,101.0,0.0,0.43076923076923074,0.012683563421416275,0.0,0.0,0.6276832222938538,0.002050035713016907,0.6276832222938538,0.002050035713016907,0.9701767921447754,0.0008012416474924821,0.05643371498411141,0.001016737774758241,0.9689320388349515,0.009412970596924907,0.945631067961165,0.004950504382128915,0.9281553398058253,0.010898031223613415,0.0,0.0,0.0,0.0,0.24806095708245285,0.0020165761507133233,1.3759695214587737,0.0010082880753566567
mnist,GREATS,0.3,0.5,100,5,100.0,0.0,104.0,0.0,1114.0,11.247221879201991,1218.0,11.247221879201991,,,0.46121999999999996,0.017549740738825752,0.46121999999999996,0.017549740738825745,,,,,,,,,1.6676497166976332,0.007510127464497756,0.0,0.0,1.0,0.0,101.0,0.0,0.4096153846153846,0.012388556468004928,0.0,0.0,0.6343483567237854,0.0020244027238052365,0.6343483567237854,0.0020244027238052365,0.970979654788971,0.0014060737470693021,0.055625390861798255,0.0002147397464136373,0.9708737864077669,0.004341879567960755,0.9533980582524272,0.0019417475728155335,0.937864077669903,0.0023781453813428903,0.0,0.0,0.0,0.0,0.24495723329717994,0.000774468952414574,1.37752138335141,0.0003872344762072749
mnist,GREATS,0.3,0.6,100,5,100.0,0.0,104.0,0.0,903.2,9.430800602281865,1007.2,9.430800602281865,,,0.47356,0.007370047489670594,0.4735600000000001,0.007370047489670605,,,,,,,,,1.5027172729372977,0.005461801673770353,0.0,0.0,1.0,0.0,101.0,0.0,0.4153846153846154,0.010266421396183953,0.0,0.0,0.6449378609657288,0.005732912835345467,0.6449378609657288,0.005732912835345467,0.9746495246887207,0.0012092365059454538,0.05343838902642426,0.0007731450631855161,0.9766990291262136,0.0023781453813428903,0.9572815533980583,0.004950504382128915,0.9495145631067962,0.0056611183445099975,0.0,0.0,0.0,0.0,0.23978043834792082,0.0023027210699645227,1.3801097808260394,0.0011513605349822741
mnist,GREATS,0.3,0.7,100,5,100.0,0.0,104.0,0.0,637.0,19.932385707686873,741.0,19.932385707686873,,,0.44924,0.02250685673300471,0.44924,0.02250685673300471,,,,,,,,,1.3525489740073682,0.0029050265185663234,0.0,0.0,1.0,0.0,101.0,0.0,0.4384615384615385,0.01275624919367462,0.0,0.0,0.6360174655914307,0.0009449870916867873,0.6360174655914307,0.0009449870916867873,0.9755301356315613,0.0025269134363634866,0.05270415923549134,0.0007458879835273737,0.9825242718446603,0.003632677074537805,0.966990291262136,0.005825242718446599,0.9611650485436893,0.004341879567960755,0.0,0.0,0.0,0.0,0.2397038520557921,0.0014882931671562302,1.380148073972104,0.0007441465835781061
mnist,GREATS,0.3,0.8,100,5,100.0,0.0,104.0,0.0,386.6,10.225458424931373,490.6,10.225458424931373,,,0.4332,0.005751260731352738,0.4332,0.00575126073135273,,,,,,,,,1.218707189708948,0.002632941243565866,0.0,0.0,1.0,0.0,101.0,0.0,0.43269230769230776,0.0067991036652552675,0.0,0.0,0.6422582983970642,0.0016645128706088514,0.6422582983970642,0.0016645128706088514,0.9774255752563477,0.0021205799219460447,0.050871229381526564,0.0007931285072198967,0.9825242718446603,0.003632677074537805,0.9611650485436893,0.004341879567960755,0.9533980582524272,0.003632677074537805,0.0,0.0,0.0,0.0,0.23462162082308927,0.0010988718280927274,1.3826891895884552,0.000549435914046385
mnist,Marginal,0.3,0.0,100,5,100.0,0.0,104.0,0.0,2160.6,38.164905345094205,2264.6,38.164905345094205,0.4786529689095914,0.007680864747664251,0.35574,0.025332145586191474,0.35574,0.025332145586191467,,,,,,,,,1.4685639167204498,0.016430976570334297,0.0,0.0,1.0,0.0,101.0,0.0,0.29230769230769227,0.023076923076923075,0.0,0.0,0.6032805562019348,0.0034072512667065544,0.6032805562019348,0.0034072512667065544,0.9948102831840515,0.0007061211671009848,0.033475986032665356,0.000782517095602796,0.9883495145631068,0.001941747572815533,0.9825242718446603,0.001941747572815533,0.9825242718446603,0.001941747572815533,0.0,0.0,0.0,0.0,0.2100540945719112,0.0009449901820816568,1.3949729527140442,0.0004724950910408408
