dataset,method,noise_rate,pretrain_fraction,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,train_calls_mean,train_calls_se
mnist,PU-C,0.4,0.2,3,300.0,0.0,208.33333333333334,6.691619966628243,508.3333333333333,6.691619966628243,0.6934337851319773,0.008068943545616832,0.42383333333333334,0.0337785599324647,0.8321342922463657,0.004819969316003059,0.2608875,0.008160279177209564,0.41689964291742276,0.008990046933915757,343.12477722580866,2.5770817694265364,2.5517791112264,0.01106141593456626,0.0,0.0,297.0,0.0
mnist,PU-C,0.4,0.4,3,300.0,0.0,117.66666666666667,5.840471822645077,417.6666666666667,5.8404718226450765,0.7588714517381353,0.009133999773009122,0.37020000000000003,0.023090546406123284,0.833320518716777,0.008990549542846761,0.19632777777777777,0.009985287015911113,0.3437609738429015,0.01171690574320824,350.35531196896915,4.5340177966578405,2.394852403861781,0.010969735864371647,0.0,0.0,297.0,0.0
mnist,PU-C,0.4,0.6,3,300.0,0.0,12.666666666666666,0.3333333333333333,312.6666666666667,0.33333333333333337,0.8479404644652581,0.0007295103666062157,0.38820000000000005,0.023066498072601596,0.7705630985735993,0.0033108307164414117,0.03441666666666667,0.0022202821392286556,0.12765306561730086,0.0037220202759743392,367.2743852036674,3.8765039476926453,2.2097489523390927,0.0029141732646953376,0.0,0.0,297.0,0.0
mnist,PU-C,0.4,0.8,3,149.33333333333334,9.207484877955423,0.0,0.0,149.33333333333334,9.207484877955423,0.8388293365715072,0.039622777234842,0.43696666666666667,0.006605385008545028,0.7842021597996781,0.0060635290071917695,0.0015666666666666682,0.0011255862669935373,0.05776297856301955,0.004074247431087399,241.19005261484838,8.315455800795494,1.0569927052905161,0.06346446050508663,1.0,0.0,146.33333333333334,9.207484877955423
mnist,PU-F,0.0,0.0,3,198.33333333333334,8.212456663169947,0.0,0.0,198.33333333333334,8.212456663169947,0.24177138780942187,0.008898081927610779,0.07990000000000001,0.0023115651263447778,0.40472395564810243,0.006425850534035677,0.001496666666666668,0.0005232696351892699,0.05810352817753175,0.0019799088993265024,312.06824162218874,7.6584651786071,2.078068711484472,0.06786069412044898,1.0,0.0,195.33333333333334,8.212456663169947
mnist,PU-F,0.0,0.2,3,167.33333333333334,5.044248650140519,0.0,0.0,167.33333333333334,5.044248650140519,0.25851527116416645,0.0068354857382239955,0.09103333333333334,0.0014193112570695895,0.40450856846519984,0.009212863520777024,0.0004833333333333278,0.00020518453753741645,0.05414915047418065,0.000990937298949774,255.89516364188876,12.800362917815704,1.6649585291743279,0.0533696050570982,1.0,0.0,164.33333333333334,5.044248650140519
mnist,PU-F,0.0,0.4,3,141.66666666666666,0.33333333333333337,0.0,0.0,141.66666666666666,0.33333333333333337,0.2952597592957318,0.0006016761180944742,0.09526666666666668,0.003146603106702711,0.44832819398492535,0.0034858384620109913,0.0002666666666666662,0.00023333333333333208,0.05302593760262622,0.0011562938508736427,231.85992320217574,1.603611581374206,1.3325684498995543,0.010031139491081429,1.0,0.0,138.66666666666666,0.33333333333333337
mnist,PU-F,0.0,0.6,3,109.0,2.0816659994661326,0.0,0.0,109.0,2.0816659994661326,0.3476449384082419,0.005618586495429829,0.1224,0.002749545416973504,0.5071612442941907,0.0062496623358018885,0.000833333333333328,0.0004011268848852899,0.055595867121845076,0.0016005229546835677,189.5570097670413,4.442762497848134,0.9220017930492759,0.02091182175383644,1.0,0.0,106.0,2.0816659994661326
mnist,PU-F,0.0,0.8,3,73.0,5.507570547286102,0.0,0.0,73.0,5.507570547286102,0.47622647148091346,0.028631965538646803,0.16713333333333336,0.009496900079031622,0.633319242488707,0.013107840363220323,0.0016333333333333347,0.0003179797338056488,0.058714316708741075,0.001151580628052898,143.12756765833396,7.094828569626148,0.5890099325527748,0.04353266281937447,1.0,0.0,70.0,5.507570547286102
mnist,PU-F,0.4,0.0,3,300.0,0.0,281.6666666666667,9.527737285304301,581.6666666666666,9.527737285304303,0.6354803128827674,0.009353731496495911,0.39943333333333336,0.00840125651977793,0.8359577496308654,0.006625771956767406,0.2815033333333333,0.008723887385283654,0.4393816903839009,0.009437701700288379,399.2381273899327,2.2519300404712244,4.5593849864477916,0.02257548283992003,0.0,0.0,297.0,0.0
