dataset,method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,Marginal,0.0,0.0,270,3,274.0,0.0,610.6666666666666,46.94086113871842,884.6666666666666,46.94086113871842,0.19616130700645348,0.009820875203146189,0.12323333333333335,0.006902736977299473,0.49792942959676045,0.012982144927973371,0.12270000000000002,0.009238963000972211,0.3198485414386295,0.012490610891165042,316.7037038074715,0.9110810473197053,10.300066410098225,0.05090095623327116,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.5795361200968424,0.0033301252296631936
mnist,Marginal,0.0,0.0,280,3,284.0,0.0,592.0,46.04707735929973,876.0,46.04707735929973,0.1943502867167505,0.009634801200547287,0.12016666666666664,0.007649909222409831,0.4938071720287103,0.013102239949724903,0.118516,0.009223817286423944,0.3142165702176861,0.01255313918908177,323.12279305129647,0.7528395144704948,10.666555821429938,0.05294365491471744,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.5794463157653809,0.003268635780769745
mnist,Marginal,0.0,0.0,290,3,294.0,0.0,571.3333333333334,46.376478712573444,865.3333333333334,46.376478712573444,0.19211909343721345,0.00970727699901303,0.11663333333333332,0.00742211410433564,0.4893457462180886,0.013397478748993191,0.11417333333333334,0.009282876086884084,0.3083104179465008,0.01274791327970565,329.519890471721,0.6449003819342964,11.03241958639895,0.055214115494319024,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.5757989088694254,0.002511837329383635
mnist,Marginal,0.0,0.0,30,3,34.0,0.0,1393.6666666666667,103.48322462011792,1427.6666666666667,103.48322462011792,0.3085158884253663,0.02123945390324259,0.26513333333333333,0.024958387590369505,0.6046608647312565,0.021509581454544305,0.2782266666666667,0.019643705058986313,0.504119559321993,0.02108603433839171,95.59127693961739,2.712164162266568,1.3931059318128973,0.008559747988960613,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.5984526673952738,0.02698918027455613
mnist,Marginal,0.0,0.0,300,3,304.0,0.0,547.6666666666666,55.510759717774036,851.6666666666666,55.510759717774036,0.18925025281108296,0.011628072685061632,0.11203333333333336,0.007624594706897171,0.4839579344200886,0.01604625240882409,0.109416,0.01089689154453386,0.30166594743377023,0.015156495513116373,335.76074094742336,0.6906649429276315,11.397571279046437,0.057570499784260744,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.5755257606506348,0.002651496144244927
mnist,Marginal,0.0,0.0,310,3,314.0,0.0,527.3333333333334,42.98190833879349,841.3333333333334,42.98190833879349,0.18709855885632956,0.009004853045427747,0.10626666666666666,0.006929486112099326,0.4802637344405622,0.012763363116918138,0.10562266666666668,0.00859491953294375,0.29655563982764455,0.012029211896779555,341.8854604567303,0.9248462977867579,11.762534244063621,0.05931730360648132,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.5741657018661499,0.0025274936487821487
mnist,Marginal,0.0,0.0,320,3,324.0,0.0,524.0,39.686269665968865,848.0,39.686269665968865,0.18849706545006484,0.008312104643402806,0.1049666666666667,0.007301674085060532,0.4808340340230999,0.011848237941972397,0.10488533333333334,0.007951046667647666,0.29556421624899903,0.011147817580121117,347.8395774519252,0.9466571857727675,12.125922529725358,0.061534436424802816,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.573635458946228,0.003156449113175196
mnist,Marginal,0.0,0.0,330,3,334.0,0.0,503.0,39.87898360456712,837.0,39.87898360456712,0.18619344680337235,0.008356438698881086,0.1022,0.008421599214717685,0.4755905281227446,0.012358651966804031,0.10034,0.008163364992452557,0.2891718373579586,0.01157945302887263,353.82672581232504,0.8649609834132422,12.492350941446299,0.06271437438605967,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.5729939142862955,0.004128892441470665
mnist,Marginal,0.0,0.0,340,3,344.0,0.0,483.6666666666667,33.9231156849983,827.6666666666666,33.9231156849983,0.18424241000320762,0.007109635812203521,0.10053333333333336,0.006765681373257581,0.4718709188594221,0.01070970150731851,0.09681866666666666,0.00699066514082252,0.28424726536742334,0.009977203709415705,359.61411142107346,0.8116845418535453,12.85539738740772,0.06335691386388641,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.5736553271611532,0.003928235266193037
mnist,Marginal,0.0,0.0,350,3,354.0,0.0,454.3333333333333,40.956616613734646,808.3333333333334,40.956616613734646,0.18018448577883342,0.008583425055493499,0.09699999999999998,0.007072010558061499,0.46459279518160007,0.012604976586482878,0.09120666666666666,0.008184492762399988,0.27612927979016644,0.011733864885239793,365.4175676599116,0.82978043059331,13.216125638689846,0.06451575990903943,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.5735138853391012,0.0027663511090837865
mnist,Marginal,0.0,0.0,360,3,364.0,0.0,450.3333333333333,41.13527818200713,814.3333333333334,41.13527818200713,0.18144252944815284,0.008620365127539768,0.09573333333333334,0.0073142175096026305,0.4643741550254144,0.012560515207175627,0.09011066666666667,0.008063886352814706,0.2745464090119268,0.011626080963825083,371.12125495686513,0.973840497708474,13.57529820711352,0.06399953678090053,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.5740140080451965,0.004585989799315961
mnist,Marginal,0.0,0.0,370,3,374.0,0.0,437.0,41.10150037812894,811.0,41.10150037812894,0.18074346201804778,0.008617259265816427,0.0928666666666667,0.007152233528377306,0.46148991340765555,0.012798174350128796,0.087404,0.00809369268834278,0.2705972288862046,0.011793595474495811,376.56031511205606,1.0711801695502337,13.937233998052156,0.06463462358352982,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.5728965004285177,0.003752054784600834
mnist,Marginal,0.0,0.0,380,3,384.0,0.0,417.6666666666667,33.89362444144589,801.6666666666666,33.89362444144589,0.17879115079995245,0.007107293133161683,0.09126666666666668,0.005532429645081592,0.4569834252640829,0.010639575676837546,0.08360133333333332,0.006657809583071931,0.2650977556421242,0.009785678354442807,382.1920576868076,1.1089021808974449,14.299574925098568,0.0654327939499037,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.5735083619753519,0.004670241546278339
mnist,Marginal,0.0,0.0,390,3,394.0,0.0,405.0,30.28751117760146,799.0,30.28751117760146,0.17823392092638338,0.006353028086738072,0.08813333333333333,0.004940085469346071,0.4545612847974711,0.00985849875464764,0.08121466666666667,0.006092528466171585,0.2615877581723946,0.00902964449240243,387.68801655555063,1.162743528900796,14.657325389096513,0.06524815202640072,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.5716906189918518,0.003737590241137047
mnist,Marginal,0.0,0.0,40,3,44.0,0.0,1306.0,87.1454722480367,1350.0,87.1454722480367,0.2925706846678319,0.017941154827427568,0.24780000000000002,0.018621761463406182,0.5938941328343353,0.01912689393138983,0.26098133333333334,0.017500151669184,0.4855073392402594,0.01924567470925535,111.47407526749778,1.4184409166640972,1.7718278487057735,0.011746932033221644,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.5821675856908163,0.005656903718714087
mnist,Marginal,0.0,0.0,400,3,404.0,0.0,389.3333333333333,24.968869506736677,793.3333333333334,24.968869506736677,0.17704771168064326,0.005239251083107476,0.08676666666666666,0.004959950716601036,0.4510595238409223,0.008482586981916946,0.07820666666666666,0.005158111454571124,0.2571354513312568,0.0077396666272857035,393.07978499631855,1.078351008185993,15.013797844061628,0.0649062178157755,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.5720482667287191,0.004230566794830756
mnist,Marginal,0.0,0.0,410,3,414.0,0.0,377.3333333333333,19.91928155777155,791.3333333333334,19.91928155777155,0.17663021839689463,0.0041808033306547495,0.0843,0.003426854728950914,0.4479851247176401,0.006848089233011953,0.07554533333333334,0.004091426048593716,0.25316698694973344,0.006201158277580386,398.15522963461626,1.0688380286021788,15.371883844103044,0.06370136553521387,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.5721800923347473,0.003930068783973461
mnist,Marginal,0.0,0.0,420,3,424.0,0.0,360.6666666666667,18.46016732800052,784.6666666666666,18.46016732800052,0.17523126408923417,0.0038767122945564093,0.0823,0.002861817604250811,0.4439850657939152,0.0065551317950232274,0.07238133333333333,0.003823262364932748,0.2483550180646589,0.005874888712710297,403.4564510377957,0.8965229967422922,15.729785246386504,0.06255844531665224,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.5706448554992676,0.003542655063680985
mnist,Marginal,0.0,0.0,430,3,434.0,0.0,352.0,21.07921567168317,786.0,21.07921567168317,0.17551016103243455,0.00442530440246007,0.08139999999999999,0.0027465129406819356,0.4421547663231859,0.0072505019022719806,0.07054,0.004254697169012159,0.245505551370077,0.006552441607042758,408.85190794580217,0.7894117155117752,16.08653042775889,0.06236450345650078,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.5708330472310384,0.0033642005762839406
mnist,Marginal,0.0,0.0,440,3,444.0,0.0,336.0,17.349351572897476,780.0,17.349351572897476,0.17425177013501525,0.003643184866678517,0.0797,0.002685144316419535,0.43791879636842407,0.005680223455565414,0.06732,0.0032959377016766175,0.24054989760297932,0.005137022853163679,414.0246607430161,0.6473262214466415,16.445125399467845,0.06377786765292566,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.569821278254191,0.003330071354474965
mnist,Marginal,0.0,0.0,450,3,454.0,0.0,321.6666666666667,11.666666666666668,775.6666666666666,11.666666666666668,0.17334334606615207,0.0024508627161863566,0.07839999999999998,0.0015874507866387403,0.4343137065684308,0.00417434152830985,0.06450266666666667,0.002348905371538926,0.23616106920986848,0.003712671815603647,419.32570302521935,0.6904901025122573,16.80353404643635,0.06527375879889143,0.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,0.0,0.0,0.5707662502924601,0.003291585959846865
mnist,Marginal,0.0,0.0,460,3,464.0,0.0,312.6666666666667,13.042665031009236,776.6666666666666,13.042665031009236,0.17355303827207536,0.0027396969610513086,0.07866666666666666,0.0019376388839111279,0.4327246689216711,0.004408070955185439,0.06289866666666666,0.0024627976864623723,0.23361891547782213,0.0039173213202072016,424.5189208654762,0.7108263540456764,17.16026754778189,0.06564076577286194,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.5714939634005228,0.0024467333228413973
mnist,Marginal,0.0,0.0,470,3,474.0,0.0,309.6666666666667,5.607534613753574,783.6666666666666,5.607534613753574,0.17502449004678056,0.0011774823071852853,0.07546666666666668,0.0011836853936376273,0.4323496502812058,0.0020044691892491463,0.06194933333333335,0.0010396469486213893,0.23214163578476613,0.001658999130514457,429.73047360558576,0.9227467466842535,17.51884070644155,0.06746885099209492,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.5699830849965414,0.004426797645018984
mnist,Marginal,0.0,0.0,480,3,484.0,0.0,301.0,7.637626158259733,785.0,7.637626158259733,0.17530415812507272,0.0016037847195594969,0.07473333333333332,0.0017149667959208553,0.4301330037966485,0.0028263085898005734,0.060058666666666684,0.0015046281194294343,0.2291088363235765,0.002423625128759296,434.7542070865243,0.9382417428666725,17.879316170699894,0.06826601897907182,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.5692578752835592,0.004067134955479516
mnist,Marginal,0.0,0.0,490,3,494.0,0.0,300.3333333333333,12.197449642354659,794.3333333333334,12.197449642354659,0.17726234756022072,0.002560461131478069,0.0732666666666667,0.0013017082793177603,0.4313539928541017,0.00441298387116582,0.06008800000000001,0.0024078283438263063,0.2291311946685918,0.003886920604100245,439.71976335489086,1.1056619553471998,18.234906271410484,0.06896363434918763,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.5700689355532328,0.003770771984518495
mnist,Marginal,0.0,0.0,50,3,54.0,0.0,1275.3333333333333,102.1458652015723,1329.3333333333333,102.1458652015723,0.2882999920208628,0.021053684146315886,0.24376666666666666,0.021434033166387007,0.5944378914899952,0.02220139690341069,0.2557426666666667,0.020337332415481087,0.47961428842682796,0.022611828556129542,126.20081805318723,1.0662788512270438,2.149840413359925,0.015026799764475738,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5880780220031738,0.004840326298008425
mnist,Marginal,0.0,0.0,500,3,504.0,0.0,285.0,16.09347693943108,789.0,16.09347693943108,0.1761418236225533,0.003379471915129824,0.07183333333333335,0.0022784009987513337,0.42706595819374193,0.0056494830500283975,0.05713466666666667,0.0030080508269937556,0.22433100837557282,0.004927827579519771,444.65758728610905,1.1934357548143801,18.59063233776639,0.06983749342861374,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.5688298344612122,0.0046042849148831225
mnist,Marginal,0.0,0.0,510,3,514.0,0.0,275.6666666666667,12.454361128179604,789.6666666666666,12.454361128179604,0.17628283245721832,0.002614952133317651,0.07110000000000001,0.0017616280348965077,0.42427978883640965,0.004625515581642301,0.05496800000000001,0.002451174412399089,0.2208097772576422,0.00405117157616425,449.7904879864184,1.2109293953657707,18.94697286374867,0.07059019769097923,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.5685621301333109,0.00415813571913446
mnist,Marginal,0.0,0.0,520,3,524.0,0.0,265.6666666666667,12.978614889287858,789.6666666666666,12.978614889287858,0.1762826992974927,0.002724774483024823,0.06966666666666665,0.0010682280239308149,0.42189914122152244,0.005109032536394483,0.05313066666666668,0.0027470200419929835,0.2177635895917537,0.004576148418421574,454.49804140767327,1.3947524403927694,19.303748858782154,0.07141299455094421,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.569037914276123,0.004233380801114237
mnist,Marginal,0.0,0.0,530,3,534.0,0.0,258.0,14.011899704655802,792.0,14.011899704655802,0.1767721670718553,0.0029415223627658887,0.06830000000000003,0.0011590225767142475,0.4199487889050873,0.005506926121695301,0.051521333333333336,0.002953774835321375,0.21507362482902345,0.00495586483218554,459.3554697477941,1.39090291380655,19.66245757540067,0.07102005966191485,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,0.5680703520774841,0.004182020308587149
mnist,Marginal,0.0,0.0,540,3,544.0,0.0,247.33333333333334,14.240006242195886,791.3333333333334,14.240006242195886,0.1766321730489532,0.002989792464167973,0.06676666666666664,0.0010682280239308149,0.4175667018515268,0.00550945325408033,0.04969733333333334,0.002878492506697058,0.2120122411168107,0.004890243179694906,464.25095924810574,1.4645150980163302,20.02211003874739,0.07238961123059245,0.0,0.0,0.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.5671863953272501,0.0042014018217870226
mnist,Marginal,0.0,0.0,550,3,554.0,0.0,244.0,15.716233645501712,798.0,15.716233645501712,0.17803076629449302,0.0032986909909694323,0.06556666666666666,0.001097471842210296,0.416512806163295,0.006238327880625115,0.048611999999999995,0.0032218015664117624,0.21015548012813348,0.0055085359734098754,468.9600216218962,1.506737382056369,20.38183542410843,0.0714164169731718,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.5669736464818319,0.0038016413598425036
mnist,Marginal,0.0,0.0,560,3,564.0,0.0,232.0,14.047538337136984,796.0,14.047538337136984,0.17761160404188558,0.0029487147581798807,0.06483333333333334,0.0013320827468458587,0.413445111326821,0.005503063531420716,0.04648399999999999,0.0027890710520410444,0.20654629353175658,0.004822844680686912,473.75710362287856,1.4354182189513194,20.738810373392578,0.072084716146092,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.5671994686126709,0.004445405360777735
mnist,Marginal,0.0,0.0,570,3,574.0,0.0,226.66666666666666,13.908430696683377,800.6666666666666,13.908430696683377,0.17859079937140146,0.002918829039051312,0.06466666666666669,0.0010333333333333529,0.4121857018247798,0.005783484157293364,0.04531866666666665,0.002859850190326609,0.20453415346494572,0.004980353269709415,478.4427729620284,1.387304635654115,21.096916970020782,0.07438294687353876,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.5665637056032816,0.00395617566338701
mnist,Marginal,0.0,0.0,580,3,584.0,0.0,218.66666666666666,13.333333333333336,802.6666666666666,13.333333333333334,0.1790105278681343,0.0027978745444367332,0.06380000000000001,0.0009237604307033957,0.41082500219537516,0.0056610998597905506,0.044098666666666654,0.0027731525582108036,0.20242247614373254,0.004863931172620824,483.22549768850405,1.2630781076718949,21.456146047683433,0.07566463654756193,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.5652039249738058,0.0034260166411821877
