method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
Marginal,mnist,1,0.0,0.8,50,50,200,800,54,30,84,0.5334084875066765,0.22209999999999996,0.7808244026727154,0.15015,0.28855199642286034,103.3919461011639,0.43684201198630035,0,0,51,0.0,0.0,0.5959293246269226
Marginal,mnist,1,0.0,0.8,100,96,200,800,100,0,100,0.6134603310492821,0.1723,0.6497540564604772,0.010000000000000009,0.08123810557761997,136.73229143845157,0.8099886500276625,1,0,97,0.0,0.0,0.5939327478408813
PU-C,mnist,1,0.0,0.8,50,50,200,800,54,20,74,0.48183260177029297,0.20009999999999994,0.7166396477494492,0.08904999999999999,0.20946516498505283,103.99241474397132,0.4734953169245273,0,0,51,0.0,0.0,0.587505578994751
PU-C,mnist,1,0.0,0.8,100,68,200,800,72,0,72,0.47136887366650626,0.1502,0.6262947711362459,0.001150000000000001,0.0569997987424214,140.55020684141084,0.6677641500718892,1,0,69,0.0,0.0,0.5870941877365112
PU-F,mnist,1,0.0,0.8,50,50,200,800,54,6,60,0.4074783129617572,0.1674,0.6552112694703506,0.03160000000000003,0.12290907194902807,115.95154678675425,0.5181972337886691,0,0,51,0.0,0.0,0.5853483080863953
PU-F,mnist,1,0.0,0.8,100,70,200,800,74,0,74,0.48183260177029297,0.16469999999999996,0.6597954874122939,0.005100000000000005,0.06922472073779112,149.45051693426134,0.7320208689197898,1,0,71,0.0,0.0,0.5859982371330261
MaxLoss,mnist,1,0.4,0.0,50,50,1000,0,54,450,504,0.5585665549151599,0.4847,0.8410138650901275,0.45494000000000007,0.6159382385427499,139.39679391318754,0.46400865889154375,0,0,51,0.42592592592592593,0.0,0.5989462733268738
MaxLoss,mnist,1,0.4,0.0,100,100,1000,0,104,412,516,0.5705422965111211,0.47609999999999997,0.8618299498006714,0.41434,0.5764580980597303,235.11265399634178,0.9164009178057313,0,1,101,0.49038461538461536,0.0,0.573226809501648
Marginal,mnist,1,0.4,0.0,50,50,1000,0,54,422,476,0.5304987271083519,0.3469,0.8020638975349892,0.41906999999999994,0.5811117969610826,119.26377604241043,0.5352132779080421,0,0,51,0.2962962962962963,0.0,0.5953052639961243
Marginal,mnist,1,0.4,0.0,100,100,1000,0,104,396,500,0.5545675221947022,0.3399,0.8189038925109459,0.3935200000000001,0.5558007232034958,175.65191978851453,1.0553088649176061,0,1,101,0.33653846153846156,0.0,0.6173102855682373
PU-C,mnist,1,0.4,0.0,50,50,1000,0,54,441,495,0.5495637331041507,0.4394,0.8252219535010705,0.43839000000000006,0.5999711254163259,132.47911519512522,0.6139327918644994,0,0,51,0.3888888888888889,0.0,0.5598334074020386
PU-C,mnist,1,0.4,0.0,100,100,1000,0,104,423,527,0.5814918410615064,0.45389999999999997,0.8498993261819995,0.42206000000000005,0.5840461240186132,197.37124429747556,1.2368202079087496,0,1,101,0.38461538461538464,0.0,0.5729758739471436
PU-F,mnist,1,0.4,0.0,50,50,1000,0,54,475,529,0.5834797579445876,0.544,0.8581603820971897,0.47500999999999993,0.6350710782066231,146.1697146553538,1.1164619410410523,0,0,51,0.42592592592592593,0.0,0.6363187432289124
PU-F,mnist,1,0.4,0.0,100,100,1000,0,104,429,533,0.5874528988497332,0.49729999999999996,0.8634868159189422,0.43157,0.5933409422980772,213.7637363103816,2.1820328489411622,0,1,101,0.4519230769230769,0.0,0.6220107078552246
MaxLoss,mnist,1,0.4,0.2,50,50,800,200,54,324,378,0.5328762952703983,0.45009999999999994,0.8153886304008438,0.40388750000000007,0.5661227344525297,123.97199664478582,0.47772690188139677,0,0,51,0.5185185185185185,0.0,0.5926255583763123
MaxLoss,mnist,1,0.4,0.2,100,100,800,200,104,318,422,0.5878378462512046,0.5035000000000001,0.8696576388106716,0.39759999999999995,0.55987127997561,223.8366129277572,0.9212389069143683,0,1,101,0.4519230769230769,0.0,0.6233400702476501
Marginal,mnist,1,0.4,0.2,50,50,800,200,54,361,415,0.579143921379,0.41000000000000003,0.8364469485612517,0.4521500000000001,0.6132585810198685,106.60891313742079,0.5396860400214791,0,0,51,0.25925925925925924,0.0,0.6024740934371948
Marginal,mnist,1,0.4,0.2,100,100,800,200,104,327,431,0.5989877660176717,0.3659,0.8453764535669179,0.41088749999999996,0.5730521509155602,161.2775303713366,1.0436135060153902,0,1,101,0.28846153846153844,0.0,0.5837442278862
PU-C,mnist,1,0.4,0.2,50,50,800,200,54,350,404,0.5654437498305924,0.5013000000000001,0.833329609358224,0.44215,0.6036138629885087,111.6162506763013,0.602584530133754,0,0,51,0.42592592592592593,0.0,0.5795885920524597
PU-C,mnist,1,0.4,0.2,100,100,800,200,104,293,397,0.5567011705134064,0.384,0.8218036388692884,0.36845000000000006,0.5305438911338743,170.68531384332613,1.1884163541253656,0,1,101,0.46153846153846156,0.0,0.5864388346672058
PU-F,mnist,1,0.4,0.2,50,50,800,200,54,383,437,0.6064034659648314,0.5207999999999999,0.8812297272035992,0.48216250000000005,0.6418289856666212,146.13102425117017,0.9740591931622475,0,0,51,0.3888888888888889,0.0,0.6564022302627563
PU-F,mnist,1,0.4,0.2,100,100,800,200,104,346,450,0.6224221762386151,0.4343,0.8856282232639305,0.43084999999999996,0.5926392553444291,216.11449053522273,1.9108541661407799,0,1,101,0.38461538461538464,0.0,0.6306167244911194
MaxLoss,mnist,1,0.4,0.4,50,50,600,400,54,245,299,0.5672942343517207,0.4689,0.8502628590605587,0.41133333333333333,0.573492407613064,125.11868993861401,0.4704030938446522,0,0,51,0.4444444444444444,0.0,0.5861100554466248
MaxLoss,mnist,1,0.4,0.4,100,100,600,400,104,223,327,0.6135658395360224,0.5031,0.8772202641862727,0.3678666666666666,0.5299511225359482,211.1160139635443,0.9027657739352435,0,1,101,0.4423076923076923,0.0,0.5903410315513611
Marginal,mnist,1,0.4,0.4,50,50,600,400,54,274,328,0.6152069331146777,0.5096,0.8709546457117753,0.46154999999999996,0.6222673554820858,110.64078341436834,0.5260051970835775,0,0,51,0.37037037037037035,0.0,0.5876414775848389
Marginal,mnist,1,0.4,0.4,100,100,600,400,104,251,355,0.6592108369804919,0.44989999999999997,0.8852098953144635,0.4187166666666667,0.5807646623703785,171.716004047248,1.010880796937272,0,1,101,0.36538461538461536,0.0,0.6131106019020081
PU-C,mnist,1,0.4,0.4,50,50,600,400,54,265,319,0.6004084598389454,0.4737,0.8589187465126767,0.44178333333333325,0.6032590249739344,110.99275286032953,0.5806534478906542,0,0,51,0.4074074074074074,0.0,0.5660873651504517
PU-C,mnist,1,0.4,0.4,100,100,600,400,104,224,328,0.6152069331146777,0.37429999999999997,0.8548300279885263,0.3712833333333333,0.5334197230028185,168.66786586769348,1.130469919880852,0,1,101,0.3942307692307692,0.0,0.5915513634681702
PU-F,mnist,1,0.4,0.4,50,50,600,400,54,264,318,0.5987602210370824,0.44730000000000003,0.8755381168367756,0.44420000000000004,0.6055961654512007,131.75064474848386,0.8639780168887228,0,0,51,0.37037037037037035,0.0,0.6313934326171875
PU-F,mnist,1,0.4,0.4,100,100,600,400,104,249,353,0.6559717961936258,0.5084,0.9007614967062098,0.41505000000000003,0.5771575669908978,206.35090226962564,1.682360365986824,0,1,101,0.4326923076923077,0.0,0.6202221512794495
MaxLoss,mnist,1,0.4,0.6,50,50,400,600,54,155,209,0.6052358960732818,0.4274,0.8784176231875479,0.38089999999999996,0.5431397389648738,130.42574912768822,0.4135032321792096,0,0,51,0.48148148148148145,0.0,0.5845057368278503
MaxLoss,mnist,1,0.4,0.6,100,100,400,600,104,115,219,0.6297881391947158,0.43420000000000003,0.8850353054008245,0.28737500000000005,0.4457834642298692,219.3700389793432,0.7937861001119018,0,1,101,0.4807692307692308,0.0,0.5757660269737244
Marginal,mnist,1,0.4,0.6,50,50,400,600,54,171,225,0.6444156864308752,0.39480000000000004,0.9001575866556506,0.42692499999999994,0.5888082712064071,125.79756667677566,0.4569096709601581,0,0,51,0.4074074074074074,0.0,0.5917161703109741
Marginal,mnist,1,0.4,0.6,100,100,400,600,104,139,243,0.6878190583665855,0.3275,0.8989892454270499,0.34909999999999997,0.5107543861171242,186.19104771429238,0.8779238779097795,0,1,101,0.3173076923076923,0.0,0.5936328768730164
PU-C,mnist,1,0.4,0.6,50,50,400,600,54,166,220,0.6322315058787353,0.528,0.8888189269943533,0.4131499999999999,0.575285016728962,120.54378053888712,0.5028926050290465,0,0,51,0.48148148148148145,0.0,0.5991077423095703
PU-C,mnist,1,0.4,0.6,100,100,400,600,104,130,234,0.6662084806594066,0.44530000000000003,0.8867319837856154,0.32767500000000005,0.488530507610785,184.88798308903515,0.9811357220169157,0,1,101,0.3942307692307692,0.0,0.5860691666603088
PU-F,mnist,1,0.4,0.6,50,50,400,600,54,159,213,0.6150825691292994,0.4857,0.9006094438640649,0.39582500000000004,0.5581017418352894,149.86011995566923,0.6831763479858637,0,0,51,0.4074074074074074,0.0,0.6678138375282288
PU-F,mnist,1,0.4,0.6,100,100,400,600,104,136,240,0.6806361031485721,0.477,0.913507228037299,0.3408,0.5021845592581898,221.27553920233862,1.2982990210875869,0,1,101,0.47115384615384615,0.0,0.6314316391944885
MaxLoss,mnist,1,0.4,0.8,50,50,200,800,54,62,116,0.6905177561566234,0.38170000000000004,0.9123525004246343,0.30150000000000005,0.4609121567770355,126.2179673760625,0.406271685147658,0,0,51,0.3888888888888889,0.0,0.5682888627052307
MaxLoss,mnist,1,0.4,0.8,100,100,200,800,104,8,112,0.6715389089658856,0.36619999999999997,0.8282946557284956,0.04155000000000003,0.13947871456081304,221.00071393342407,0.7784400919917971,0,1,101,0.3942307692307692,0.0,0.5817488431930542
Marginal,mnist,1,0.4,0.8,50,50,200,800,54,67,121,0.7139648363227025,0.38870000000000005,0.9234254552454704,0.33615,0.49736160189485096,120.9080427640812,0.440715238917619,0,0,51,0.3333333333333333,0.0,0.6000933647155762
Marginal,mnist,1,0.4,0.8,100,100,200,800,104,31,135,0.7778845078428276,0.35419999999999996,0.87959761517644,0.15575,0.29542895193786245,177.80070888430686,0.8449699708726257,0,1,101,0.3173076923076923,0.0,0.6030311584472656
PU-C,mnist,1,0.4,0.8,50,50,200,800,54,51,105,0.6378653421998024,0.42600000000000005,0.8930709410576539,0.26535,0.4218594800854884,125.16681709546467,0.47985075297765434,0,0,51,0.4074074074074074,0.0,0.5836569666862488
PU-C,mnist,1,0.4,0.8,100,100,200,800,104,21,125,0.732494855124969,0.38249999999999995,0.8681993805500395,0.10709999999999997,0.2337360420097127,201.723386634106,0.9283965949434787,0,1,101,0.38461538461538464,0.0,0.5713652968406677
PU-F,mnist,1,0.4,0.8,50,50,200,800,54,53,107,0.6475454760366119,0.4355,0.9049941713939869,0.26245,0.4186778302090529,139.3572138081225,0.5546136719640344,0,0,51,0.35185185185185186,0.0,0.6238431334495544
PU-F,mnist,1,0.4,0.8,100,100,200,800,104,21,125,0.732494855124969,0.4104,0.8800635126855378,0.10334999999999997,0.22876770802594568,218.71900431866993,1.0446706570219249,0,1,101,0.375,0.0,0.6182476878166199
MaxLoss,mnist,2,0.0,0.0,50,50,1000,0,54,194,248,0.29505832568975165,0.21999999999999997,0.6021749619014561,0.18783000000000002,0.33392090702544064,138.90072681411388,0.46239396184682846,0,0,51,0.0,0.0,0.5845800042152405
MaxLoss,mnist,2,0.0,0.0,100,100,1000,0,104,121,225,0.27050702564883977,0.16720000000000002,0.5737811787867663,0.10864999999999998,0.23577917431113388,229.0413106435585,0.9138988479971886,0,1,101,0.0,0.0,0.6137347221374512
Marginal,mnist,2,0.0,0.0,50,50,1000,0,54,227,281,0.32998268492519855,0.21809999999999996,0.61840383922666,0.22692999999999997,0.3790653610170477,109.28351673482189,0.5176517581567168,0,0,51,0.0,0.0,0.5991406440734863
Marginal,mnist,2,0.0,0.0,100,100,1000,0,104,183,287,0.3362971059978008,0.20499999999999996,0.6188199198939761,0.18193000000000004,0.3269488772242081,166.56654972561222,1.0169826240744442,0,1,101,0.0,0.0,0.6139353513717651
PU-C,mnist,2,0.0,0.0,50,50,1000,0,54,200,254,0.30143367999698967,0.20540000000000003,0.6051267850151524,0.20001999999999992,0.34818640205677587,126.74292781538891,0.5895814809482545,0,0,51,0.0,0.0,0.5687932372093201
PU-C,mnist,2,0.0,0.0,100,100,1000,0,104,86,190,0.23277018213411793,0.126,0.5105980169499181,0.08695999999999997,0.20659227014043607,188.90591489017675,1.1508105259854347,0,1,101,0.0,0.0,0.5841309428215027
PU-F,mnist,2,0.0,0.0,50,50,1000,0,54,219,273,0.32154694193741307,0.23729999999999996,0.6396177172234017,0.22209,0.37357013896527735,137.94284285691933,0.9048332071397454,0,0,51,0.0,0.0,0.6239010095596313
PU-F,mnist,2,0.0,0.0,100,100,1000,0,104,103,207,0.2511599550489336,0.17079999999999995,0.556026086013562,0.10029999999999997,0.22469951651329753,221.1295916842656,1.6390478280372918,0,1,101,0.0,0.0,0.6285348534584045
MaxLoss,mnist,2,0.0,0.2,50,50,800,200,54,237,291,0.42198169109178707,0.32899999999999996,0.7058167941932648,0.2777625,0.4353934736204003,118.804837028577,0.4790187010075897,0,0,51,0.0,0.0,0.6009923219680786
MaxLoss,mnist,2,0.0,0.2,100,100,800,200,104,66,170,0.26214638841338456,0.1633,0.5357356491099168,0.080825,0.19807429381665326,185.5868152441807,0.9241296818945557,0,1,101,0.0,0.0,0.5806491374969482
Marginal,mnist,2,0.0,0.2,50,50,800,200,54,191,245,0.3620759093319066,0.23470000000000002,0.6391069202217718,0.2380875,0.391641083219824,93.31458993708914,0.528538224985823,0,0,51,0.0,0.0,0.5961811542510986
Marginal,mnist,2,0.0,0.2,100,100,800,200,104,145,249,0.36732316797133535,0.20299999999999996,0.6293667813615985,0.17965000000000003,0.3242423212573386,145.27587984079668,1.0180571749806404,0,1,101,0.0,0.0,0.5912792086601257
PU-C,mnist,2,0.0,0.2,50,50,800,200,54,226,280,0.40774130407953635,0.3086,0.6819854025052521,0.2785,0.4361933986718353,94.93125581728872,0.5939462250098586,0,0,51,0.0,0.0,0.55684494972229
PU-C,mnist,2,0.0,0.2,100,100,800,200,104,110,214,0.32114384084707126,0.1976,0.5835525692036044,0.1379625,0.27340211598529074,150.32639300181617,1.1409874609671533,0,1,101,0.0,0.0,0.5695778131484985
PU-F,mnist,2,0.0,0.2,50,50,800,200,54,183,237,0.35155849310103804,0.26670000000000005,0.6479780889994248,0.22858749999999997,0.38094160267149124,110.2937443022195,0.8068165678996593,0,0,51,0.0,0.0,0.615807294845581
PU-F,mnist,2,0.0,0.2,100,100,800,200,104,41,145,0.22806768520968035,0.11719999999999997,0.48200394214534364,0.05125000000000001,0.15478343217400242,183.02570108117075,1.4442736390046775,0,1,101,0.0,0.0,0.5988377332687378
MaxLoss,mnist,2,0.0,0.4,50,50,600,400,54,143,197,0.39345797698479146,0.2781,0.6916261048061311,0.23446666666666666,0.3875738529016876,110.19747638338401,0.4701408559922129,0,0,51,0.0,0.0,0.5517091751098633
MaxLoss,mnist,2,0.0,0.4,100,100,600,400,104,12,116,0.2485096058808267,0.11550000000000005,0.4873869181828367,0.023999999999999994,0.10942345812279293,189.82450933954027,0.9016430941410363,0,1,101,0.0,0.0,0.5715591907501221
Marginal,mnist,2,0.0,0.4,50,50,600,400,54,128,182,0.3671449589310214,0.21440000000000003,0.6577757071813041,0.2117166666666667,0.36170755882130756,101.6894127868399,0.5120073268190026,0,0,51,0.0,0.0,0.600038468837738
Marginal,mnist,2,0.0,0.4,100,100,600,400,104,90,194,0.3882122272043489,0.17889999999999995,0.6499693647096836,0.15055,0.289044906870756,154.48544072915973,0.9820301649160683,0,1,101,0.0,0.0,0.6045657396316528
PU-C,mnist,2,0.0,0.4,50,50,600,400,54,100,154,0.31742961710551754,0.19740000000000002,0.6135065731405979,0.1669166666666667,0.3089951476398846,106.49608411668908,0.5608569579198956,0,0,51,0.0,0.0,0.5738003253936768
PU-C,mnist,2,0.0,0.4,100,100,600,400,104,38,142,0.29586143541382626,0.13060000000000005,0.5421802594153557,0.06484999999999998,0.17521489221228131,165.30841610209006,1.0783889680169523,0,1,101,0.0,0.0,0.5661824941635132
PU-F,mnist,2,0.0,0.4,50,50,600,400,54,97,151,0.3120531795429997,0.22219999999999995,0.6202756916362298,0.16093333333333334,0.30174976233887685,117.49357794932303,0.734346869867295,0,0,51,0.0,0.0,0.6180571913719177
PU-F,mnist,2,0.0,0.4,100,100,600,400,104,46,150,0.3102587604080327,0.15400000000000003,0.577334250336791,0.06973333333333333,0.1823176487395674,190.41398501388102,1.3103716569021344,0,1,101,0.0,0.0,0.5950053334236145
MaxLoss,mnist,2,0.0,0.6,50,50,400,600,54,67,121,0.37982113496400416,0.26259999999999994,0.6917655457673555,0.16202499999999997,0.3030757048631577,120.33648833385595,0.4132364350371063,0,0,51,0.0,0.0,0.5796202421188354
MaxLoss,mnist,2,0.0,0.6,100,91,400,600,95,0,95,0.30960560898529366,0.13,0.5118462635500002,0.0032749999999999837,0.0640638819437261,183.3917655445978,0.7355879489332438,1,0,92,0.0,0.0,0.5755236744880676
Marginal,mnist,2,0.0,0.6,50,50,400,600,54,88,142,0.43520839617121965,0.24760000000000004,0.6997526272244697,0.21869999999999998,0.3697063634429264,85.57204889429073,0.44951360300183296,0,0,51,0.0,0.0,0.5944967269897461
Marginal,mnist,2,0.0,0.6,100,100,400,600,104,48,152,0.4612111305468716,0.2177,0.6595106545859089,0.1199,0.25043647733538876,132.55477491299374,0.862328311894089,0,1,101,0.0,0.0,0.5847867727279663
PU-C,mnist,2,0.0,0.6,50,50,400,600,54,81,135,0.4168667822959833,0.29379999999999995,0.7058156285215824,0.19824999999999998,0.3461263357814298,103.2072686862195,0.4931522789411247,0,0,51,0.0,0.0,0.5844429135322571
PU-C,mnist,2,0.0,0.6,100,100,400,600,104,17,121,0.37982113496400416,0.1382,0.5820855122277233,0.040549999999999996,0.13785793912837335,163.25656660446657,0.9482543240301311,0,1,101,0.0,0.0,0.5935885310173035
PU-F,mnist,2,0.0,0.6,50,50,400,600,54,47,101,0.32598706701537594,0.17410000000000003,0.628149381493879,0.11035000000000002,0.23801319534523574,119.2375905336636,0.5886473900172859,0,0,51,0.0,0.0,0.6141860485076904
PU-F,mnist,2,0.0,0.6,100,100,400,600,104,2,106,0.33955328253796324,0.1159,0.5373308518190525,0.007224999999999971,0.07468236464697137,190.5525968504104,1.0763274650089443,0,1,101,0.0,0.0,0.5776718854904175
MaxLoss,mnist,2,0.0,0.8,50,47,200,800,51,0,51,0.358200159156695,0.19099999999999995,0.5897077584871759,0.005050000000000004,0.069090177937638,116.21398276016942,0.3869475999381393,1,0,48,0.0,0.0,0.5790490508079529
MaxLoss,mnist,2,0.0,0.8,100,47,200,800,51,0,51,0.358200159156695,0.19099999999999995,0.5864542254177966,0.004200000000000004,0.06674898239701894,116.20982285431627,0.4445220660418272,1,0,48,0.0,0.0,0.5790490508079529
Marginal,mnist,2,0.0,0.8,50,50,200,800,54,31,85,0.5384996514185332,0.24829999999999997,0.7885719143859943,0.15660000000000002,0.29646836600071114,104.46036429355263,0.43706792080774903,0,0,51,0.0,0.0,0.6247563362121582
Marginal,mnist,2,0.0,0.8,100,100,200,800,104,0,104,0.6330076825106516,0.17069999999999996,0.6346626797840421,0.005350000000000005,0.0698926249880713,136.29994616519008,0.8382202889770269,1,0,101,0.0,0.0,0.5985763072967529
PU-C,mnist,2,0.0,0.8,50,50,200,800,54,12,66,0.43966720171738416,0.2137,0.6846973155193392,0.05955,0.16737493556182023,107.85189193651294,0.4727732839528471,0,0,51,0.0,0.0,0.5810423493385315
PU-C,mnist,2,0.0,0.8,100,61,200,800,65,0,65,0.43433705548522994,0.1653,0.6036346883135352,0.0029000000000000024,0.06292446869181106,126.10754286401588,0.6136280950158834,1,0,62,0.0,0.0,0.5881443619728088
PU-F,mnist,2,0.0,0.8,50,50,200,800,54,4,58,0.3966345709632151,0.1765,0.6393721582817841,0.02550000000000002,0.11215645544132376,114.24191854807366,0.5263393251225352,0,0,51,0.0,0.0,0.5891939997673035
PU-F,mnist,2,0.0,0.8,100,68,200,800,72,0,72,0.47136887366650626,0.1451,0.6264379217616354,0.00020000000000000017,0.05286101809387794,143.40310125751316,0.7242671560961753,1,0,69,0.0,0.0,0.5893799662590027
MaxLoss,mnist,2,0.4,0.0,50,50,1000,0,54,454,508,0.5625620305654593,0.5069,0.8415705450234551,0.4517499999999999,0.6128740003367833,144.02596829006808,0.4639079400803894,0,0,51,0.4074074074074074,0.0,0.5900275707244873
MaxLoss,mnist,2,0.4,0.0,100,100,1000,0,104,420,524,0.5785082851652987,0.4568,0.8666662910215618,0.4196400000000001,0.5816716275717319,238.88173764849148,0.9172371500171721,0,1,101,0.4423076923076923,0.0,0.5555041432380676
Marginal,mnist,2,0.4,0.0,50,50,1000,0,54,463,517,0.5715388267417438,0.4367,0.8369003452699468,0.4607,0.6214550064187753,126.25464563078827,0.5391972239594907,0,0,51,0.3333333333333333,0.0,0.6174180507659912
Marginal,mnist,2,0.4,0.0,100,100,1000,0,104,447,551,0.6052873922744766,0.4276,0.8592475231890689,0.44605999999999996,0.6073924477293621,184.54694506245153,1.0660144740249962,0,1,101,0.38461538461538464,0.0,0.6108612418174744
PU-C,mnist,2,0.4,0.0,50,50,1000,0,54,482,536,0.5904303944553249,0.4927,0.8509494605338943,0.48085999999999984,0.6406007077730439,126.92907694022466,0.6111437571235001,0,0,51,0.4444444444444444,0.0,0.5828837156295776
PU-C,mnist,2,0.4,0.0,100,100,1000,0,104,435,539,0.5934058632701635,0.4476,0.8530940708385273,0.43651,0.598146399057671,184.52151929001857,1.2365885209292173,0,1,101,0.3942307692307692,0.0,0.5826051235198975
PU-F,mnist,2,0.4,0.0,50,50,1000,0,54,459,513,0.5675513677997515,0.5218,0.8506191034259525,0.46077999999999997,0.6215314820495572,149.31475095012348,1.0643517279531807,0,0,51,0.42592592592592593,0.0,0.633999228477478
PU-F,mnist,2,0.4,0.0,100,100,1000,0,104,428,532,0.5864599505439401,0.42079999999999995,0.8647351865103263,0.42914,0.5909714241730711,220.15476367873208,2.1159731859806925,0,1,101,0.41346153846153844,0.0,0.628602921962738
MaxLoss,mnist,2,0.4,0.2,50,50,800,200,54,382,436,0.6051684963167645,0.5139,0.8704472964414819,0.47919999999999996,0.639033775835836,130.52217340504973,0.47627316298894584,0,0,51,0.4074074074074074,0.0,0.5861175060272217
MaxLoss,mnist,2,0.4,0.2,100,100,800,200,104,341,445,0.6162690467317589,0.4918,0.8850662910439543,0.4248999999999999,0.586827925377778,222.62134091598625,0.9192369829397649,0,1,101,0.47115384615384615,0.0,0.5575482845306396
Marginal,mnist,2,0.4,0.2,50,50,800,200,54,350,404,0.5654437498305924,0.4214,0.8303347461474606,0.436575,0.5982095254102403,112.80355704235735,0.5385063299909234,0,0,51,0.42592592592592593,0.0,0.601072371006012
Marginal,mnist,2,0.4,0.2,100,100,800,200,104,325,429,0.5965127351228148,0.41200000000000003,0.8438465585354074,0.40786249999999996,0.5700615743037756,162.09192864693145,1.0407639800105244,0,1,101,0.4423076923076923,0.0,0.6045350432395935
PU-C,mnist,2,0.4,0.2,50,50,800,200,54,353,407,0.5691847914131358,0.4396,0.8367169534449131,0.44237499999999996,0.6038315624363372,115.9572928508723,0.604626232990995,0,0,51,0.42592592592592593,0.0,0.5709702968597412
PU-C,mnist,2,0.4,0.2,100,100,800,200,104,313,417,0.5816298377467319,0.35019999999999996,0.8404358141342902,0.39182500000000003,0.554106402197733,174.5279515720482,1.191516628023237,0,1,101,0.34615384615384615,0.0,0.5904660820960999
PU-F,mnist,2,0.4,0.2,50,50,800,200,54,326,380,0.5353907158132643,0.44930000000000003,0.825437254589682,0.41533749999999997,0.5774407098753629,126.40234881592718,0.9659794620238245,0,0,51,0.42592592592592593,0.0,0.6148632764816284
PU-F,mnist,2,0.4,0.2,100,100,800,200,104,331,435,0.6039331340580247,0.4415,0.8657512247346685,0.40998749999999995,0.5721630148343544,199.73901874392334,1.887533525004983,0,1,101,0.40384615384615385,0.0,0.6119161248207092
MaxLoss,mnist,2,0.4,0.4,50,50,600,400,54,259,313,0.5905071904999204,0.47509999999999997,0.8703285122888387,0.43371666666666664,0.5954310497010955,133.3413993759965,0.46963341999799013,0,0,51,0.4444444444444444,0.0,0.5762768983840942
MaxLoss,mnist,2,0.4,0.4,100,100,600,400,104,226,330,0.6184867243282497,0.46609999999999996,0.8878623544820321,0.37560000000000004,0.5377905654940512,223.75784130610353,0.9007356520742178,0,1,101,0.4807692307692308,0.0,0.5688520073890686
Marginal,mnist,2,0.4,0.4,50,50,600,400,54,270,324,0.6086377781466581,0.403,0.866035371012495,0.44818333333333327,0.6094403773481312,115.0076033841619,0.5224991568829864,0,0,51,0.4074074074074074,0.0,0.5945159196853638
Marginal,mnist,2,0.4,0.4,100,100,600,400,104,251,355,0.6592108369804919,0.43200000000000005,0.8858011725486513,0.41863333333333336,0.5806827792792298,172.8669921755911,1.0046414597891271,0,1,101,0.4423076923076923,0.0,0.6006542444229126
PU-C,mnist,2,0.4,0.4,50,50,600,400,54,272,326,0.6119239485124126,0.4618,0.8686382366432079,0.4526,0.6136911142112222,114.84802557572979,0.5764670150820166,0,0,51,0.46296296296296297,0.0,0.5771751403808594
PU-C,mnist,2,0.4,0.4,100,100,600,400,104,232,336,0.6283068548655137,0.44099999999999995,0.8644363602185859,0.3859166666666667,0.5481854696705369,169.29361512026,1.1276720650494099,0,1,101,0.38461538461538464,0.0,0.5686845183372498
PU-F,mnist,2,0.4,0.4,50,50,600,400,54,256,310,0.5855459250160493,0.5085,0.8751819131173051,0.43013333333333337,0.5919404888063677,143.89914836742986,0.8439975078217685,0,0,51,0.46296296296296297,0.0,0.6440815329551697
PU-F,mnist,2,0.4,0.4,100,100,600,400,104,242,346,0.6446090288227424,0.47450000000000003,0.899906077382099,0.39831666666666665,0.5605851518144889,223.58295241386278,1.6402060869149864,0,1,101,0.41346153846153844,0.0,0.6311939358711243
MaxLoss,mnist,2,0.4,0.6,50,50,400,600,54,169,223,0.6395485629327595,0.501,0.8975504944160203,0.4186750000000001,0.5807237213842961,128.15215298528432,0.4139130678959191,0,0,51,0.37037037037037035,0.0,0.6037898063659668
MaxLoss,mnist,2,0.4,0.6,100,100,400,600,104,126,230,0.6565450002672151,0.45720000000000005,0.9028496050565792,0.311525,0.4715525292235478,228.45359349720593,0.794551522936672,0,1,101,0.3942307692307692,0.0,0.5770248174667358
Marginal,mnist,2,0.4,0.6,50,50,400,600,54,184,238,0.6758359855157323,0.5311,0.9044442368299225,0.4581,0.6189673699007309,109.8708110704958,0.4565505429636687,0,0,51,0.3888888888888889,0.0,0.625851571559906
Marginal,mnist,2,0.4,0.6,100,100,400,600,104,157,261,0.730469050409738,0.5008,0.9107592134775108,0.39365,0.5559305923629015,168.21706363009415,0.8792263269424438,0,1,101,0.3942307692307692,0.0,0.6106826663017273
PU-C,mnist,2,0.4,0.6,50,50,400,600,54,173,227,0.6492740325629711,0.4849,0.9002116057661969,0.4287499999999999,0.59059078033027,124.56276259949107,0.5029183260630816,0,0,51,0.46296296296296297,0.0,0.5629623532295227
PU-C,mnist,2,0.4,0.6,100,100,400,600,104,141,245,0.692596115055494,0.41169999999999995,0.9012337151595193,0.34864999999999996,0.5102910243172321,190.4810828280994,0.9818252569530159,0,1,101,0.3557692307692308,0.0,0.5794747471809387
