dataset,method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,Marginal,0.0,0.0,180,3,184.0,0.0,121.66666666666667,5.238744548500571,305.6666666666667,5.238744548500571,0.35586869415904704,0.00547790115309849,0.15943333333333334,0.006895973060014422,0.6701921931546803,0.005700009168984523,0.12177333333333333,0.005153501506527172,0.31878003878996447,0.006878228063682638,249.86459339816074,2.2820148615418403,2.512179722543806,0.004447708686561829,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.5874489744504293,0.00527096825364341
mnist,Marginal,0.0,0.0,190,3,194.0,0.0,115.0,3.7859388972001824,309.0,3.7859388972001824,0.3593583628729296,0.003956941110270172,0.15366666666666665,0.008140502305004124,0.6667636909567443,0.003977435091591308,0.11483333333333334,0.00372809751899157,0.3094371741657918,0.005064244684149702,258.1884502224072,2.21236136429473,2.647474258672446,0.004441395754890665,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.5847265521685282,0.006048976096555079
mnist,Marginal,0.0,0.0,20,3,24.0,0.0,371.0,21.197484127446195,395.0,21.197484127446195,0.4482090011006221,0.0217527064147193,0.36423333333333335,0.0216364918084651,0.7765186611911963,0.02023501945237074,0.3688466666666666,0.020002867572203514,0.5970850740416215,0.019773012849548875,73.79958919171129,4.4020527280817445,0.3444022749705861,0.0007623646848516978,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.5800429582595825,0.006246827823501358
mnist,Marginal,0.0,0.0,200,3,204.0,0.0,108.0,4.582575694955841,312.0,4.582575694955841,0.36249146616319194,0.004784363314196522,0.1505,0.007965760059990099,0.662823677058361,0.005911638724190195,0.10812666666666666,0.004588395991823049,0.30021298646338274,0.006312894413908234,265.7943030823109,2.2967308473399184,2.7833100996601083,0.004722700474480229,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.5863659183184305,0.007093909931753755
mnist,Marginal,0.0,0.0,210,3,214.0,0.0,99.0,4.358898943540674,313.0,4.358898943540674,0.36353642091853544,0.004551064318212845,0.14313333333333333,0.007696175096183231,0.6558476396613786,0.005358300012235785,0.09933999999999998,0.003946965078808456,0.28794957803100857,0.005555680736088752,273.26876092358987,2.032221302038532,2.917918704682961,0.0048492795880253035,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.5834847291310629,0.006252906705140256
mnist,Marginal,0.0,0.0,220,3,224.0,0.0,93.0,2.0816659994661326,317.0,2.0816659994661326,0.367715345385174,0.0021712212102459267,0.13946666666666666,0.00591448316517269,0.6517236311616358,0.0027096070645389932,0.0928733333333333,0.0017694569160558208,0.27878172762225856,0.002538371911622422,280.7940077160883,1.7852887427356317,3.0530633986151465,0.005202936101118822,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.5844520330429077,0.007050303645756546
mnist,Marginal,0.0,0.0,230,3,234.0,0.0,82.66666666666667,2.0275875100994067,316.6666666666667,2.0275875100994067,0.3673676525359042,0.0021155060617910303,0.1322333333333333,0.006716232409452313,0.6410887923483456,0.0030619918981781196,0.08227999999999995,0.0017274644231744232,0.26332687372268015,0.0025640030816858335,287.94710655952304,1.6596127976470585,3.1891691009514034,0.005486527050312047,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.5803480744361877,0.0052659186930070715
mnist,Marginal,0.0,0.0,240,3,244.0,0.0,75.66666666666667,0.881917103688197,319.6666666666667,0.8819171036881969,0.3704972260359985,0.0009194495349780066,0.12689999999999999,0.007441326046702511,0.6357305546108186,0.0019552362505318058,0.07569333333333329,0.0007465773756133938,0.25347410530938735,0.001131395725924353,295.09987229820393,1.5781260886452764,3.3247401812889925,0.0058458767695550185,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.5789638757705688,0.005536875198079357
mnist,Marginal,0.0,0.0,250,3,254.0,0.0,67.0,1.5275252316519468,321.0,1.5275252316519468,0.3718865722573052,0.0015916376139319967,0.12113333333333332,0.007152233528377296,0.6268977597401766,0.0030626319226885073,0.06729999999999996,0.001381207201448551,0.2405717036013679,0.002149028805162687,301.8512800988461,1.490566932231654,3.461250956558312,0.006098405350270448,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.5804834365844727,0.00619339831275229
mnist,Marginal,0.0,0.0,260,3,264.0,0.0,60.333333333333336,0.8819171036881969,324.3333333333333,0.8819171036881969,0.3753593210518981,0.0009182516886011677,0.11653333333333334,0.00800215248820241,0.6200677753222303,0.0016378068114770868,0.060433333333333374,0.0008818415075536077,0.22972045569640578,0.0014132462534848218,308.8095816868794,1.3880385975240983,3.5976045832503587,0.006601524783097516,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.5781377951304117,0.006178702156941007
mnist,Marginal,0.0,0.0,270,3,274.0,0.0,56.0,0.5773502691896258,330.0,0.5773502691896258,0.3812557220226154,0.0006003186631415579,0.11749999999999998,0.006915923654870696,0.6157034101609812,0.0006507605433256323,0.05551333333333339,0.00025828494170413975,0.2217511116905763,0.00042312934276170466,315.2071326507235,1.3870804363571632,3.7338325679302216,0.006666144679417976,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.5854765772819519,0.0023827944513013207
mnist,Marginal,0.0,0.0,280,3,284.0,0.0,48.333333333333336,0.8819171036881969,332.3333333333333,0.8819171036881969,0.3836810611925709,0.0009164150597513146,0.11110000000000002,0.00423359579238891,0.6069396749223605,0.0022144931389095316,0.0484466666666667,0.000799694386069523,0.20996518637103775,0.001355078243927835,321.1742796528443,1.5596152014534124,3.869977769907564,0.0066031744126028,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.5817751487096151,0.0057769325078101345
mnist,Marginal,0.0,0.0,290,3,294.0,0.0,41.333333333333336,1.2018504251546631,335.3333333333333,1.2018504251546631,0.3867972661779883,0.001248147511363024,0.10666666666666665,0.004386469093828317,0.5976114436573067,0.0026578760174914766,0.0414266666666667,0.0012310068146756043,0.19780282654781342,0.0021829254862845084,327.2853259054354,1.7155689148862212,4.006774803002675,0.006985675436639326,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.579234262307485,0.006652889825005747
mnist,Marginal,0.0,0.0,296,3,300.0,0.0,36.333333333333336,0.8819171036881969,336.3333333333333,0.8819171036881969,0.3878357157033558,0.0009155082680560869,0.10499999999999998,0.00412431812546025,0.5897110788971712,0.0026044464801469095,0.03632000000000003,0.0008693292433441616,0.18863405869417713,0.001586955380735747,330.7483568498744,1.9926366649156446,4.111357568918417,0.007101120463278683,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.5793214837710062,0.00625374230533467
mnist,Marginal,0.0,0.0,30,3,34.0,0.0,316.0,25.967928938083094,350.0,25.967928938083094,0.4018292032997124,0.026944092378286617,0.3197666666666667,0.024467688443696085,0.7504563627420251,0.02791076567151864,0.31758,0.02636427127762117,0.5452046424828745,0.027509100474706574,92.49631203693946,4.846738387005847,0.4812874606189628,0.0011237149035092748,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.5893363356590271,0.004572002441034873
mnist,Marginal,0.0,0.0,40,3,44.0,0.0,273.6666666666667,23.390406390465113,317.6666666666667,23.390406390465113,0.3682674841838889,0.024347121632591964,0.27076666666666666,0.014785728855141969,0.725015747291807,0.022726726629592325,0.2724866666666666,0.022093816128299585,0.4978239462994538,0.023639154748495244,108.62533437889051,4.841913326242381,0.6184657602570951,0.0018246803224123698,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.597926139831543,0.008740940335859633
mnist,Marginal,0.0,0.0,50,3,54.0,0.0,239.66666666666666,8.875684637129565,293.6666666666667,8.875684637129565,0.34327840120143566,0.009327100003204266,0.24093333333333333,0.00653103701141285,0.7078361568255298,0.011638135889912176,0.24044,0.007828179865077205,0.46308095013715406,0.008801385035375631,123.0333294024864,4.559207638771453,0.7553714190144092,0.0023664409820956752,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5981656312942505,0.01020274261516087
mnist,Marginal,0.0,0.0,60,3,64.0,0.0,231.66666666666666,11.551815634108971,295.6666666666667,11.551815634108971,0.34536197428436327,0.012117495249117757,0.23276666666666668,0.0067580404786529115,0.7088575821466702,0.013467667408672836,0.23041999999999996,0.010432685815902504,0.4517303983766436,0.011811311363132562,136.3573760117422,4.166772791479112,0.8910869145765901,0.002286134677597592,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.6025392413139343,0.006142705878788331
mnist,Marginal,0.0,0.0,70,3,74.0,0.0,201.33333333333334,4.666666666666667,275.3333333333333,4.666666666666667,0.3240027843276039,0.0049264722620137045,0.21306666666666665,0.005847316573532766,0.6887727639345261,0.003482376834046335,0.20118,0.004651580376603191,0.4181080134252147,0.005486872410164546,147.98549279985863,3.8074525186967194,1.0270829142536968,0.002304191024077569,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.6024527152379354,0.006273180637744818
mnist,Marginal,0.0,0.0,80,3,84.0,0.0,192.33333333333334,4.8074017006186525,276.3333333333333,4.807401700618653,0.32505722656302777,0.005072824232318408,0.2029333333333333,0.0030775170366890113,0.6883156400714635,0.002445444527203012,0.19265333333333332,0.0038667356315688736,0.4080334308257256,0.004612567349666358,158.90495455675492,3.223685610585611,1.163536167005077,0.0022692626822308085,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.5950764417648315,0.0056884203314856874
mnist,Marginal,0.0,0.0,90,3,94.0,0.0,182.66666666666666,4.8419463487779835,276.6666666666667,4.841946348777984,0.3254086636006832,0.005109640469084923,0.2008333333333333,0.0033775401963230373,0.6863103196332826,0.0029778195611196213,0.18380666666666667,0.004321501796572302,0.3974354926048121,0.005222334595199278,168.77431146959375,3.0434370630680325,1.299627436247344,0.002606529498079549,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.6023197174072266,0.006185249811338463
mnist,Marginal,0.4,0.0,0,3,4.0,0.0,495.6666666666667,5.2068331172711035,499.6666666666667,5.2068331172711035,0.5542280857722895,0.005207696625676171,0.4829666666666667,0.016393121863892943,0.7674395970321394,0.0028492308298216995,0.49245333333333335,0.0031792312138489115,0.7119289170274081,0.0027735201477067026,0.713525138678441,0.09008349962138017,0.06865904130972922,0.00014661017615931596,0.0,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.08333333333333334,0.0,0.0,0.6870047648747762,0.032852787802766306
mnist,Marginal,0.4,0.0,10,3,14.0,0.0,468.3333333333333,9.701088140570166,482.3333333333333,9.701088140570166,0.5368417372616628,0.009746746472643307,0.4625666666666666,0.01479834825617749,0.8226190409023856,0.0041768443901101324,0.4707666666666666,0.008192560310699235,0.6927384934065608,0.007325101855491939,42.30317226788474,1.9164996209633613,0.20666070367830494,0.0002775370550293189,0.0,0.0,0.0,0.0,11.0,0.0,0.28571428571428575,0.04123930494211613,0.0,0.0,0.5624565680821737,0.01313606193459321
mnist,Marginal,0.4,0.0,100,3,104.0,0.0,432.3333333333333,8.293236869749819,536.3333333333334,8.293236869749819,0.5907456295099109,0.008234271266876638,0.4626666666666666,0.0041898024350134205,0.8959562586629405,0.004537183567116106,0.4334266666666666,0.008966190817609085,0.6588410043232046,0.008305101435939122,195.3305689985567,4.5458570510017955,1.457829495659098,0.002373658424366231,0.0,0.0,0.0,0.0,101.0,0.0,0.4134615384615385,0.02001601922563589,0.0,0.0,0.6108293334643046,0.00552354076732044
mnist,Marginal,0.4,0.0,110,3,114.0,0.0,426.3333333333333,6.887992773257275,540.3333333333334,6.887992773257276,0.5947169390274212,0.006831117947798445,0.4570666666666667,0.008020044333487889,0.896871862642112,0.0033712829634759147,0.42648,0.006878497898039444,0.6524345857512034,0.006407597070698719,207.35042117516184,5.274598211574947,1.5965732753587265,0.002497520266971386,0.0,0.0,0.0,0.0,111.0,0.0,0.41228070175438597,0.017543859649122806,0.0,0.0,0.6045790314674377,0.005194030041180088
mnist,Marginal,0.4,0.0,120,3,124.0,0.0,419.6666666666667,9.955456348712053,543.6666666666666,9.955456348712053,0.5980079206638038,0.009865537941564816,0.45103333333333334,0.009319215513002037,0.897093888008721,0.004739884765779577,0.41954,0.009494868789684969,0.6459272637036224,0.008902541510595267,218.15576990298177,6.089729337641455,1.7357014116520684,0.0026411754576656705,0.0,0.0,0.0,0.0,121.0,0.0,0.40860215053763443,0.017627522914790326,0.0,0.0,0.6023944417635599,0.006156836991459453
mnist,Marginal,0.4,0.0,130,3,134.0,0.0,412.6666666666667,8.452481555403978,546.6666666666666,8.452481555403978,0.6009844111007018,0.008369072960650202,0.4466666666666666,0.011596167949418083,0.8973983251217447,0.004842734944819016,0.4128066666666667,0.008843621681440487,0.6396201664953919,0.008331188872667171,229.02744726075926,6.819538917790361,1.8738311833391588,0.0032147790576827887,0.0,0.0,0.0,0.0,131.0,0.0,0.4079601990049751,0.020361574059384213,0.0,0.0,0.6039201815923055,0.0038474618782317364
mnist,Marginal,0.4,0.0,140,3,144.0,0.0,408.3333333333333,9.5626588585207,552.3333333333334,9.562658858520704,0.606584723573178,0.009454953960283998,0.4456666666666667,0.0163201647595169,0.8984159816782212,0.004969632775331825,0.40794,0.009295246096795898,0.6350221364276691,0.008805128179498214,239.36040155375926,7.297567657713075,2.0119497379443296,0.003700635576718283,0.0,0.0,0.0,0.0,141.0,0.0,0.40740740740740744,0.020180087701577188,0.0,0.0,0.6029514869054159,0.002836942223848169
mnist,Marginal,0.4,0.0,150,3,154.0,0.0,399.0,12.489995996796798,553.0,12.489995996796798,0.6072289787504511,0.012355659796871159,0.4430666666666667,0.01737146446842571,0.8966951024442426,0.006286445330126535,0.3985733333333334,0.012339909958252468,0.6260689809015481,0.011812439508619437,249.13065041572904,6.90768229733921,2.150793903352072,0.004292517989363659,0.0,0.0,0.0,0.0,151.0,0.0,0.4090909090909091,0.019837990021453842,0.0,0.0,0.6014594833056132,0.00032713041938804563
mnist,Marginal,0.4,0.0,160,3,164.0,0.0,392.3333333333333,11.050389636167184,556.3333333333334,11.050389636167186,0.6105297158937901,0.010922485656955614,0.4396,0.019741073932286468,0.8966365183303141,0.005832862450771975,0.39224666666666663,0.011379668028745142,0.6200372497061423,0.010957158329135084,258.89401120243684,6.349272508594747,2.289079716972386,0.005025236373671296,0.0,0.0,0.0,0.0,161.0,0.0,0.40040650406504064,0.02344016787534715,0.0,0.0,0.6026342908541361,0.0008846126991890262
mnist,Marginal,0.4,0.0,170,3,174.0,0.0,386.3333333333333,12.01850425154663,560.3333333333334,12.01850425154663,0.6144728899428932,0.011870073506701235,0.44110000000000005,0.01945798893342611,0.8967209632215587,0.0062587046912875996,0.38653999999999994,0.011967043633802545,0.6145351187501992,0.0115876121894032,268.4608654363223,5.490622781201549,2.4278353999834508,0.00567289951135058,0.0,0.0,0.0,0.0,171.0,0.0,0.39846743295019155,0.025773226143819376,0.0,0.0,0.5973647435506185,0.003871967617231388
mnist,Marginal,0.4,0.0,180,3,184.0,0.0,379.0,10.214368964029708,563.0,10.214368964029708,0.6171121901328055,0.010076620021681363,0.43520000000000003,0.018147543451754913,0.8962714382813464,0.00594298998709598,0.37960666666666665,0.010679764874648594,0.6078525649851747,0.010389906495569121,278.4622965026402,4.854023358633712,2.5666410493043563,0.006041102295651578,0.0,0.0,0.0,0.0,181.0,0.0,0.39311594202898553,0.02041562983620408,0.0,0.0,0.6008447607358297,0.001458090969113396
mnist,Marginal,0.4,0.0,190,3,194.0,0.0,373.0,12.096831541082704,567.0,12.096831541082704,0.621044690332686,0.0119262864422897,0.4316,0.018240157163065592,0.895709163734748,0.00684947945328717,0.3731466666666667,0.01214570065679391,0.6015309419640498,0.011905108737027473,287.7620100838997,3.7615749281772612,2.705538690633451,0.006540066628126256,0.0,0.0,0.0,0.0,191.0,0.0,0.3917525773195876,0.019515148954640113,0.0,0.0,0.6008431712786356,0.003712113346431915
mnist,Marginal,0.4,0.0,20,3,24.0,0.0,466.0,6.3508529610858835,490.0,6.3508529610858835,0.5445454417495057,0.006366239724968489,0.4546666666666666,0.027721071007047633,0.8486770761650768,0.0032055079731607918,0.46654666666666667,0.007584109117827301,0.6889758355517902,0.006803950792358731,72.97414135522679,2.385048236312018,0.34535876762432355,0.0005763926221388351,0.0,0.0,0.0,0.0,21.0,0.0,0.3333333333333333,0.04811252243246882,0.0,0.0,0.5892263253529867,0.01267295538643181
mnist,Marginal,0.4,0.0,200,3,204.0,0.0,367.3333333333333,12.01850425154663,571.3333333333334,12.01850425154663,0.6253116064084073,0.01183970052840138,0.4337,0.014171450172794574,0.8957646066057876,0.006602457293083242,0.3679333333333333,0.011674189955243627,0.5964364397375496,0.011507728984346913,296.8115773559066,3.2905854018960126,2.845015197293833,0.007135925847226765,0.0,0.0,0.0,0.0,201.0,0.0,0.38725490196078427,0.012969369171885252,0.0,0.0,0.5996885895729065,0.0019443188037905437
mnist,Marginal,0.4,0.0,210,3,214.0,0.0,361.6666666666667,10.728984626287387,575.6666666666666,10.728984626287389,0.6295805035430627,0.0105566021748294,0.43173333333333336,0.009750441585441715,0.8954728767191996,0.006105150513744175,0.36174,0.01077031104471918,0.5903584773389267,0.010669652605558059,306.5556076153169,2.351622863636432,2.984166056616232,0.007746633978397624,0.0,0.0,0.0,0.0,211.0,0.0,0.38161993769470404,0.008672530160171376,0.0,0.0,0.5975690682729086,0.005474617007968116
mnist,Marginal,0.4,0.0,220,3,224.0,0.0,355.3333333333333,10.493384159131464,579.3333333333334,10.493384159131464,0.633184669907981,0.010316253587922862,0.4293666666666667,0.008400859744362147,0.8949454026755089,0.006030239614769661,0.3553466666666667,0.010480466486649246,0.5840326544506541,0.010448018747686253,316.15309629633447,1.2623993371263176,3.123619210285445,0.00844405984172597,0.0,0.0,0.0,0.0,221.0,0.0,0.37946428571428575,0.011234872671533851,0.0,0.0,0.5934842030207316,0.00507069656710109
mnist,Marginal,0.4,0.0,230,3,234.0,0.0,349.3333333333333,10.365541203644144,583.3333333333334,10.365541203644144,0.6371122599036122,0.010182044394351029,0.42110000000000003,0.010111874208078369,0.8944642978676822,0.006224675531102764,0.3495266666666666,0.010468252533785721,0.578235290372258,0.010499443828849913,325.1076074217619,1.5198000698153342,3.263446381005148,0.009173142614477077,0.0,0.0,0.0,0.0,231.0,0.0,0.37749287749287747,0.015862576532279262,0.0,0.0,0.5954750974973043,0.003580170189925722
mnist,Marginal,0.4,0.0,240,3,244.0,0.0,342.0,10.816653826391967,586.0,10.816653826391967,0.6397258902628286,0.010617707651844483,0.4185666666666667,0.008612458675920861,0.8928229442949265,0.006674405856181792,0.34305333333333327,0.009865524708690277,0.5717607984647496,0.009948757665366608,331.5713259089908,3.971973842479768,3.4029953869370124,0.009698834261506915,0.0,0.0,0.0,0.0,241.0,0.0,0.3756830601092896,0.01610631983955136,0.0,0.0,0.5960848530133566,0.0013845155640029895
mnist,Marginal,0.4,0.0,250,3,254.0,0.0,337.6666666666667,9.061518146045458,591.6666666666666,9.06151814604546,0.6452872939019775,0.008881730085972287,0.4146666666666667,0.0073957946008375375,0.8927173200847979,0.006436131131419731,0.3375266666666667,0.009433842153533123,0.5661989356073144,0.009566826589271429,341.4249925978586,4.0440473640219095,3.5426999379415065,0.0101941217086067,0.0,0.0,0.0,0.0,251.0,0.0,0.3753280839895013,0.012518887157702694,0.0,0.0,0.598685642083486,0.0025650499171927265
mnist,Marginal,0.4,0.0,260,3,264.0,0.0,330.6666666666667,9.614803401237305,594.6666666666666,9.614803401237307,0.6482216876465827,0.00941730904986326,0.41040000000000004,0.005612783029240787,0.891870418098564,0.0062154169119414395,0.33083333333333326,0.009308793930711136,0.559415286193584,0.009499966824047303,351.1024147052665,3.6466293268146366,3.6829111916789166,0.010775243217666505,0.0,0.0,0.0,0.0,261.0,0.0,0.37121212121212127,0.007885098482826253,0.0,0.0,0.5915010571479797,0.0011416050731076117
mnist,Marginal,0.4,0.0,270,3,274.0,0.0,323.6666666666667,9.614803401237305,597.6666666666666,9.614803401237307,0.6511563793950094,0.009410450102562808,0.40940000000000004,0.009051150939705594,0.8910149138736281,0.0058609873656137535,0.32505999999999996,0.008414186433240739,0.5535423001050246,0.00863142869469481,359.1285843938185,4.194520744021001,3.8229698600092283,0.011417634795457356,0.0,0.0,0.0,0.0,271.0,0.0,0.36982968369829683,0.01198157883430183,0.0,0.0,0.592603345712026,0.002616735025690961
mnist,Marginal,0.4,0.0,280,3,284.0,0.0,317.0,9.165151389911681,601.0,9.165151389911681,0.6544166479725391,0.008963660734291123,0.40553333333333336,0.007282932864657674,0.8891401279758885,0.005917096130182777,0.31717333333333336,0.008899680393761936,0.5454343985273641,0.009208050417007585,367.9299267422341,3.2351655130573147,3.962653261686986,0.011820841901997989,0.0,0.0,0.0,0.0,281.0,0.0,0.3673708920187793,0.00821596244131456,0.0,0.0,0.5925071835517883,0.0016855498600805263
