method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,50,50,3500,1500,54,1708,1762,0.5340492215473205,0.47275,0.47275,,,,,0.807247890974395,0,0,51,0.3148148148148148,0.5925925925925926,0.696293294429779,0.696293294429779,1.000000238418579,0.12379966676235199,0.4528301886792453,0.5094339622641509,0.4339622641509434,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.9375606137819237,0.018518518518518517,0.37466160337535115,0.6563345991561622
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,100,100,3500,1500,104,1614,1718,0.5214496226981282,0.46825000000000006,0.46825,,,,,1.8937999149784446,0,0,101,0.3557692307692308,0.6057692307692307,0.6842557787895203,0.6842557787895203,1.0000003576278687,0.07218074133095231,0.7766990291262136,0.8058252427184466,0.7572815533980582,0.33653846153846156,0.6634615384615384,0.057692307692307696,0.9551699730983793,0.009615384615384616,0.31051193270149213,0.672372016824627
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,200,200,3500,1500,204,1368,1572,0.4795014911214821,0.4205,0.4205,,,,,5.355056410073303,0,1,201,0.3284313725490196,0.6225490196078431,0.6459901332855225,0.6459901332855225,1.000000238418579,0.04043825822217124,0.8866995073891626,0.9113300492610837,0.8866995073891626,0.37254901960784315,0.6274509803921569,0.04411764705882353,0.9519811434468928,0.004901960784313725,0.23694520149883166,0.690763699625292
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,50,50,3500,1500,54,1646,1700,0.5162895985413343,0.47650000000000003,0.4765,,,,,0.9659056330565363,0,0,51,0.35185185185185186,0.6851851851851852,0.7542814016342163,0.7542814016342163,1.0000003576278687,0.0958385355067703,0.660377358490566,0.7169811320754716,0.6415094339622641,0.35185185185185186,0.6481481481481481,0.1111111111111111,0.9422639857079291,0.018518518518518517,0.32050644165517955,0.6698733895862051
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,100,100,3500,1500,104,1556,1660,0.5048111488576978,0.44175,0.44175,,,,,2.3187893150607124,0,0,101,0.36538461538461536,0.6923076923076923,0.7298678755760193,0.7298678755760193,1.000000238418579,0.06983026023049957,0.7572815533980582,0.8058252427184466,0.7184466019417476,0.40384615384615385,0.5961538461538461,0.057692307692307696,0.9581104083461119,0.009615384615384616,0.2984715325571578,0.6753821168607106
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,200,200,3500,1500,204,1262,1466,0.4489098057965748,0.375,0.375,,,,,6.55113092600368,0,1,201,0.35784313725490197,0.7009803921568627,0.7204281687736511,0.7204281687736511,1.000000238418579,0.04865603068192017,0.8177339901477833,0.8866995073891626,0.8029556650246306,0.4852941176470588,0.5147058823529411,0.0392156862745098,0.9386828170006678,0.004901960784313725,0.2672689244158443,0.6831827688960389
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,50,50,3500,1500,54,1605,1659,,0.47924999999999995,0.47925,,,,,0.8774748570285738,0,0,51,0.3148148148148148,0.6851851851851852,0.7154213190078735,0.7154213190078735,1.0000001192092896,0.08083648164317293,0.7547169811320755,0.7358490566037735,0.6792452830188679,0.2777777777777778,0.7222222222222222,0.07407407407407407,0.9626932113772239,0.018518518518518517,0.30647232973454425,0.673381917566364
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,100,100,3500,1500,104,1218,1322,,0.40800000000000003,0.408,,,,,1.8774188900133595,0,0,101,0.33653846153846156,0.6538461538461539,0.7012922763824463,0.7012922763824463,1.000000238418579,0.06388709383103454,0.7669902912621359,0.8543689320388349,0.7475728155339806,0.34615384615384615,0.6538461538461539,0.04807692307692308,0.9573848911023927,0.009615384615384616,0.28740529856010816,0.678148675359973
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.3,warm_start,200,200,3500,1500,204,1145,1349,,0.38825,0.38825,,,,,4.535026937024668,0,1,201,0.29901960784313725,0.6813725490196079,0.7030642628669739,0.7030642628669739,1.000000238418579,0.04630068399636029,0.812807881773399,0.9064039408866995,0.812807881773399,0.46568627450980393,0.5343137254901961,0.0392156862745098,0.9408607287075591,0.004901960784313725,0.26077418291726673,0.6848064542706833
MaxLoss,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,50,50,2000,3000,54,948,1002,0.540657737001311,0.45675,0.45675,,,,,0.4324661889113486,0,0,51,0.2962962962962963,0.7037037037037037,0.757799506187439,0.757799506187439,1.000000238418579,0.10162497803849994,0.5660377358490566,0.6415094339622641,0.5660377358490566,0.37037037037037035,0.6296296296296297,0.07407407407407407,0.962785310797515,0.018518518518518517,0.3154843070659682,0.6711289232335079
MaxLoss,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,100,100,2000,3000,104,912,1016,0.547663958510384,0.44725000000000004,0.44725,,,,,0.9488363419659436,0,0,101,0.3269230769230769,0.7307692307692307,0.729105532169342,0.729105532169342,1.000000238418579,0.06838772315712809,0.7378640776699029,0.8252427184466019,0.7281553398058253,0.47115384615384615,0.5288461538461539,0.07692307692307693,0.9490163347305342,0.009615384615384616,0.29256336173391534,0.6768591595665212
MaxLoss,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,200,200,2000,3000,204,614,818,0.44784063525730744,0.365,0.365,,,,,2.555837159976363,0,1,201,0.3137254901960784,0.7549019607843137,0.6862857341766357,0.6862857341766357,1.0000003576278687,0.050942352376511235,0.8029556650246306,0.8916256157635468,0.7980295566502463,0.5245098039215687,0.47549019607843135,0.0392156862745098,0.9404845201056993,0.004901960784313725,0.2824000928666251,0.6793999767833437
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,50,50,2000,3000,54,861,915,0.4969423572765663,0.44499999999999995,0.445,,,,,0.6574760490329936,0,0,51,0.2777777777777778,0.7037037037037037,0.7414624094963074,0.7414624094963074,1.000000238418579,0.11696742278225017,0.39622641509433965,0.5849056603773585,0.39622641509433965,0.3333333333333333,0.6666666666666666,0.07407407407407407,0.9644604058386245,0.018518518518518517,0.3439292026268277,0.6640176993432931
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,100,100,2000,3000,104,756,860,0.46914848434971645,0.42974999999999997,0.42975,,,,,1.527686755056493,0,0,101,0.2980769230769231,0.7211538461538461,0.7113510966300964,0.7113510966300964,1.000000238418579,0.07463545243716935,0.6699029126213593,0.8349514563106796,0.6601941747572816,0.4230769230769231,0.5769230769230769,0.07692307692307693,0.9508397687266211,0.009615384615384616,0.3020332845027505,0.6744916788743124
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,200,200,2000,3000,204,658,862,0.4701613308279775,0.40475000000000005,0.40475,,,,,4.435561059042811,0,1,201,0.27941176470588236,0.7058823529411765,0.6752712726593018,0.6752712726593018,1.0000004768371582,0.04379842998781081,0.8719211822660099,0.9014778325123153,0.8669950738916257,0.47549019607843135,0.5245098039215687,0.0392156862745098,0.9421502136116747,0.004901960784313725,0.24425365765338003,0.6889365855866549
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,50,50,2000,3000,54,845,899,0.4888695403933525,0.45425000000000004,0.45425,,,,,0.7581427249824628,0,0,51,0.35185185185185186,0.7962962962962963,0.7543542385101318,0.7543542385101318,1.0000001192092896,0.09331847530490947,0.660377358490566,0.7169811320754716,0.6037735849056604,0.4074074074074074,0.5925925925925926,0.09259259259259259,0.9616463319928279,0.018518518518518517,0.3111634926656192,0.6722091268335952
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,100,100,2000,3000,104,785,889,0.48381876217899844,0.41800000000000004,0.418,,,,,1.8175502329831943,0,0,101,0.27884615384615385,0.75,0.7286206483840942,0.7286206483840942,1.0000001192092896,0.06759401446985967,0.7475728155339806,0.8446601941747572,0.7281553398058253,0.4807692307692308,0.5192307692307693,0.057692307692307696,0.9485034960704608,0.009615384615384616,0.28729284915095177,0.6781767877122621
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,200,200,2000,3000,204,666,870,0.47421107901027426,0.41900000000000004,0.419,,,,,5.368992247036658,0,1,201,0.3088235294117647,0.7254901960784313,0.7001539468765259,0.7001539468765259,1.0000004768371582,0.04792504943907261,0.8325123152709359,0.896551724137931,0.8275862068965517,0.5245098039215687,0.47549019607843135,0.0392156862745098,0.9335557295137435,0.004901960784313725,0.26587916840953985,0.6835302078976151
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,50,50,2000,3000,54,826,880,,0.44999999999999996,0.45,,,,,0.6916247069602832,0,0,51,0.3333333333333333,0.8888888888888888,0.7347020506858826,0.7347020506858826,1.0000001192092896,0.08612903587098392,0.6981132075471698,0.7169811320754716,0.6792452830188679,0.4444444444444444,0.5555555555555556,0.09259259259259259,0.9493250482143101,0.018518518518518517,0.31529306418530884,0.6711767339536727
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,100,100,2000,3000,104,645,749,,0.41325,0.41325,,,,,1.4908754860516638,0,0,101,0.25961538461538464,0.7596153846153846,0.7234898209571838,0.7234898209571838,1.000000238418579,0.060327149565937446,0.8155339805825242,0.8543689320388349,0.8058252427184466,0.36538461538461536,0.6346153846153846,0.057692307692307696,0.9618049000795571,0.009615384615384616,0.27128175065879934,0.6821795623353002
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.6,warm_start,200,200,2000,3000,204,482,686,,0.36424999999999996,0.36425,,,,,3.5911007670219988,0,1,201,0.27450980392156865,0.7009803921568627,0.6890559792518616,0.6890559792518616,1.0000003576278687,0.04277460812935101,0.8620689655172413,0.916256157635468,0.8522167487684729,0.4362745098039216,0.5637254901960784,0.0392156862745098,0.94581148347142,0.004901960784313725,0.24589440835908938,0.6885263979102276
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,50,50,5000,0,54,2503,2557,0.5373637044685893,0.47524999999999995,0.47525,,,,,0.5090951320016757,0,0,51,0.37037037037037035,0.6666666666666666,0.7820433378219604,0.7820433378219604,1.000000238418579,0.09492188917016084,0.6226415094339622,0.6415094339622641,0.5849056603773585,0.37037037037037035,0.6296296296296297,0.09259259259259259,0.9551417370146604,0.018518518518518517,0.2981804168999564,0.6754548957750108
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,100,100,5000,0,104,2221,2325,0.49081982334610075,0.4575,0.4575,,,,,1.1400765409925953,0,0,101,0.34615384615384615,0.625,0.7601081132888794,0.7601081132888794,1.000000238418579,0.06571010478491922,0.7087378640776699,0.8349514563106796,0.6990291262135923,0.41346153846153844,0.5865384615384616,0.057692307692307696,0.9446106751800901,0.009615384615384616,0.27851257066706636,0.6803718573332334
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,200,200,5000,0,204,2055,2259,0.4775375740719028,0.44575,0.44575,,,,,2.9713132199831307,0,1,201,0.35294117647058826,0.5980392156862745,0.6830549836158752,0.6830549836158752,1.0000003576278687,0.05092997254409226,0.7783251231527094,0.8669950738916257,0.7733990147783252,0.4117647058823529,0.5882352941176471,0.04411764705882353,0.9476527425142851,0.004901960784313725,0.2894135302784419,0.6776466174303895
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,50,50,5000,0,54,2173,2227,0.4710910734720528,0.4535,0.4535,,,,,1.0110040639992803,0,0,51,0.37037037037037035,0.6296296296296297,0.7563919425010681,0.7563919425010681,1.000000238418579,0.09842362999916077,0.4528301886792453,0.6792452830188679,0.4528301886792453,0.3148148148148148,0.6851851851851852,0.09259259259259259,0.9629560208938542,0.018518518518518517,0.3116317286946502,0.6720920678263375
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,100,100,5000,0,104,2436,2540,0.5339608329813927,0.48575,0.48575,,,,,2.3807678599841893,0,0,101,0.38461538461538464,0.6057692307692307,0.7254621386528015,0.7254621386528015,1.000000238418579,0.05405176727517137,0.883495145631068,0.883495145631068,0.8543689320388349,0.3269230769230769,0.6730769230769231,0.04807692307692308,0.9639132546079393,0.009615384615384616,0.25028001944388684,0.6874299951390284
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,200,200,5000,0,204,2055,2259,0.4775375740719028,0.39825,0.39825,,,,,6.538665244006552,0,1,201,0.35294117647058826,0.6029411764705882,0.6319354176521301,0.6319354176521301,1.000000238418579,0.03184749868703006,0.9359605911330049,0.9507389162561576,0.9359605911330049,0.4019607843137255,0.5980392156862745,0.03431372549019608,0.9470207901841662,0.004901960784313725,0.21479457319078912,0.6963013567023028
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,50,50,5000,0,54,2093,2147,0.4549557921709493,0.47150000000000003,0.4715,,,,,1.2572528979508206,0,0,51,0.3333333333333333,0.5185185185185185,0.7993447184562683,0.7993447184562683,1.000000238418579,0.07418056816424963,0.8301886792452831,0.7924528301886793,0.7547169811320755,0.2777777777777778,0.7222222222222222,0.09259259259259259,0.9631336173253492,0.018518518518518517,0.2577355790251532,0.6855661052437116
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,100,100,5000,0,104,2350,2454,0.51672770321602,0.48424999999999996,0.48425,,,,,2.9461167289409786,0,0,101,0.36538461538461536,0.5480769230769231,0.705263614654541,0.705263614654541,1.0000003576278687,0.05345327356486645,0.9029126213592233,0.9320388349514563,0.9029126213592233,0.27884615384615385,0.7211538461538461,0.04807692307692308,0.959385959304504,0.009615384615384616,0.2512771450365422,0.6871807137408644
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,200,200,5000,0,204,2108,2312,0.48820507450727746,0.44125000000000003,0.44125,,,,,8.671089932904579,0,1,201,0.3235294117647059,0.553921568627451,0.6185805797576904,0.6185805797576904,1.000000238418579,0.033688556384570495,0.9359605911330049,0.9408866995073891,0.9261083743842364,0.31862745098039214,0.6813725490196079,0.03431372549019608,0.9587723868749206,0.004901960784313725,0.2178086353792706,0.6955478411551823
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,50,50,5000,0,54,2106,2160,,0.47524999999999995,0.47525,,,,,1.136060593998991,0,0,51,0.37037037037037035,0.6481481481481481,0.7414989471435547,0.7414989471435547,1.000000238418579,0.08540440505405641,0.660377358490566,0.6226415094339622,0.5849056603773585,0.35185185185185186,0.6481481481481481,0.07407407407407407,0.9603863294122644,0.018518518518518517,0.313066297976522,0.6717334255058696
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,100,100,5000,0,104,2250,2354,,0.46799999999999997,0.468,,,,,2.3804366999538615,0,0,101,0.38461538461538464,0.6346153846153846,0.7100923657417297,0.7100923657417297,1.000000238418579,0.06757352826664749,0.7669902912621359,0.7961165048543689,0.7475728155339806,0.38461538461538464,0.6153846153846154,0.0673076923076923,0.9484137311650901,0.009615384615384616,0.2943963854543797,0.6764009036364051
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.0,warm_start,200,200,5000,0,204,1985,2189,,0.43174999999999997,0.43175,,,,,5.670502483961172,0,1,201,0.35294117647058826,0.6764705882352942,0.6999742984771729,0.6999742984771729,1.0000003576278687,0.052036937968484284,0.7438423645320197,0.8620689655172413,0.7389162561576355,0.47549019607843135,0.5245098039215687,0.058823529411764705,0.9316462763408533,0.004901960784313725,0.2814548014554886,0.6796362996361278
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,50,50,3500,1500,54,1543,1597,0.48669973452342674,0.4625,0.4625,,,,,0.4797495349776,0,0,51,0.35185185185185186,0.6296296296296297,0.7654750943183899,0.7654750943183899,1.000000238418579,0.09141970524248087,0.6415094339622641,0.6792452830188679,0.6037735849056604,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.9518884955313511,0.018518518518518517,0.29591220373293875,0.6760219490667654
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,100,100,3500,1500,104,1414,1518,0.46393149555660784,0.43225,0.43225,,,,,1.0597164010396227,0,0,101,0.36538461538461536,0.6634615384615384,0.7075003385543823,0.7075003385543823,1.0000003576278687,0.07178064312749696,0.6990291262135923,0.8155339805825242,0.6893203883495146,0.4230769230769231,0.5769230769230769,0.057692307692307696,0.9448582082259731,0.009615384615384616,0.3134477395064669,0.6716380651233833
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,200,200,3500,1500,204,1344,1548,0.47258517949376255,0.43025,0.43025,,,,,2.788294324069284,0,1,201,0.35784313725490197,0.6225490196078431,0.68902188539505,0.68902188539505,1.0000003576278687,0.05009956577141297,0.7980295566502463,0.896551724137931,0.7980295566502463,0.4068627450980392,0.5931372549019608,0.0392156862745098,0.9505498118602271,0.004901960784313725,0.2810411600687123,0.679739709982822
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,50,50,3500,1500,54,1550,1604,0.48871410288847983,0.45999999999999996,0.46,,,,,0.8300027450313792,0,0,51,0.42592592592592593,0.5925925925925926,0.734968900680542,0.734968900680542,1.000000238418579,0.11013098707738912,0.4339622641509434,0.5471698113207547,0.41509433962264153,0.2777777777777778,0.7222222222222222,0.07407407407407407,0.9714182384968394,0.018518518518518517,0.33530109180041845,0.6661747270498954
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,100,100,3500,1500,104,1676,1780,0.5391979551059194,0.47924999999999995,0.47925,,,,,1.9442748160799965,0,0,101,0.41346153846153844,0.6153846153846154,0.7213358879089355,0.7213358879089355,1.000000238418579,0.06299350446867712,0.8349514563106796,0.8737864077669902,0.8155339805825242,0.3269230769230769,0.6730769230769231,0.057692307692307696,0.9600066849413006,0.009615384615384616,0.27054416622095856,0.6823639584447604
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,200,200,3500,1500,204,1346,1550,0.4731617636862211,0.4385,0.4385,,,,,5.459772614995018,0,1,201,0.3382352941176471,0.6274509803921569,0.6514943242073059,0.6514943242073059,1.000000238418579,0.03322590806801331,0.9359605911330049,0.9458128078817734,0.9310344827586207,0.4215686274509804,0.5784313725490197,0.0392156862745098,0.9468239657399845,0.004901960784313725,0.21494978696191094,0.6962625532595222
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,50,50,3500,1500,54,1721,1775,0.5377680805977434,0.50475,0.50475,,,,,1.0037862099707127,0,0,51,0.35185185185185186,0.6851851851851852,0.7143041491508484,0.7143041491508484,1.0000003576278687,0.1148350103846136,0.4528301886792453,0.5471698113207547,0.4339622641509434,0.3888888888888889,0.6111111111111112,0.12962962962962962,0.9456873554154226,0.018518518518518517,0.36137068976460085,0.6596573275588498
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,100,100,3500,1500,104,1404,1508,0.4610448788735084,0.4435,0.4435,,,,,2.3566592179704458,0,0,101,0.3557692307692308,0.625,0.7260883450508118,0.7260883450508118,1.000000238418579,0.07004040132448511,0.6796116504854369,0.7961165048543689,0.6407766990291263,0.34615384615384615,0.6538461538461539,0.0673076923076923,0.9517749706097578,0.009615384615384616,0.2920540941727724,0.6769864764568069
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,200,200,3500,1500,204,1448,1652,0.5025135165196843,0.45975,0.45975,,,,,6.910698093939573,0,1,201,0.35784313725490197,0.6764705882352942,0.6940798163414001,0.6940798163414001,1.000000238418579,0.04228050177320471,0.8817733990147784,0.896551724137931,0.8669950738916257,0.4362745098039216,0.5637254901960784,0.0392156862745098,0.9484378454976145,0.004901960784313725,0.24113603843029563,0.6897159903924261
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,50,50,3500,1500,54,1507,1561,,0.43225,0.43225,,,,,0.895923133008182,0,0,51,0.3333333333333333,0.6851851851851852,0.7629165649414062,0.7629165649414062,1.000000238418579,0.07808604667771538,0.6792452830188679,0.7358490566037735,0.6226415094339622,0.4074074074074074,0.5925925925925926,0.1111111111111111,0.9384438782650857,0.018518518518518517,0.291834717322376,0.677041320669406
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,100,100,3500,1500,104,1382,1486,,0.44199999999999995,0.442,,,,,1.8829953380627558,0,0,101,0.3557692307692308,0.6538461538461539,0.7387319803237915,0.7387319803237915,1.0000003576278687,0.06453044495536285,0.7766990291262136,0.8155339805825242,0.7572815533980582,0.3942307692307692,0.6057692307692307,0.08653846153846154,0.938951687217311,0.009615384615384616,0.2778075853000896,0.6805481036749776
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.3,warm_start,200,200,3500,1500,204,1442,1646,,0.42625,0.42625,,,,,4.586666852002963,0,1,201,0.3480392156862745,0.6715686274509803,0.7109776139259338,0.7109776139259338,1.0000003576278687,0.04953274600611532,0.7931034482758621,0.8817733990147784,0.7881773399014779,0.46078431372549017,0.5392156862745098,0.049019607843137254,0.9368146785894897,0.004901960784313725,0.26430977106796916,0.6839225572330077
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,50,50,2000,3000,54,864,918,0.4984548579668626,0.47375,0.47375,,,,,0.4357669340679422,0,0,51,0.4444444444444444,0.8333333333333334,0.7861427664756775,0.7861427664756775,1.000000238418579,0.08193798841170545,0.660377358490566,0.7547169811320755,0.6037735849056604,0.3888888888888889,0.6111111111111112,0.07407407407407407,0.963663294486041,0.018518518518518517,0.2890475783699766,0.6777381054075058
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,100,100,2000,3000,104,656,760,0.4182941162143834,0.41300000000000003,0.413,,,,,0.9508591640042141,0,0,101,0.34615384615384615,0.7788461538461539,0.725237250328064,0.725237250328064,1.0000003576278687,0.07251017737808158,0.6990291262135923,0.7669902912621359,0.6601941747572816,0.4230769230769231,0.5769230769230769,0.057692307692307696,0.9635941085633556,0.009615384615384616,0.3077761223477112,0.6730559694130722
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,200,200,2000,3000,204,670,874,0.4762349720695056,0.41225,0.41225,,,,,2.5501467139692977,0,1,201,0.3382352941176471,0.7598039215686274,0.7099953889846802,0.7099953889846802,1.0000004768371582,0.04789087780994441,0.8177339901477833,0.8719211822660099,0.7931034482758621,0.5049019607843137,0.4950980392156863,0.03431372549019608,0.9511232794384871,0.004901960784313725,0.26757367223522094,0.6831065819411948
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,50,50,2000,3000,54,671,725,0.40039440093096346,0.4165,0.4165,,,,,0.6486238340148702,0,0,51,0.3333333333333333,0.7222222222222222,0.7215306758880615,0.7215306758880615,1.000000238418579,0.1091006634370336,0.5094339622641509,0.49056603773584906,0.37735849056603776,0.3888888888888889,0.6111111111111112,0.07407407407407407,0.9581207465179652,0.018518518518518517,0.3487488821845706,0.6628127794538574
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,100,100,2000,3000,104,841,945,0.5120510281412862,0.45725000000000005,0.45725,,,,,1.5120630760211498,0,0,101,0.33653846153846156,0.7307692307692307,0.6888017654418945,0.6888017654418945,1.000000238418579,0.07383255660533905,0.7475728155339806,0.7864077669902912,0.6990291262135923,0.4230769230769231,0.5769230769230769,0.057692307692307696,0.9483821191198906,0.009615384615384616,0.3164211508855614,0.6708947122786096
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,200,200,2000,3000,204,613,817,0.4473324140999466,0.40774999999999995,0.40775,,,,,4.3528849489521235,0,1,201,0.3088235294117647,0.7205882352941176,0.6784799098968506,0.6784799098968506,1.0000003576278687,0.05231741062489343,0.7832512315270936,0.8669950738916257,0.7635467980295566,0.47058823529411764,0.5294117647058824,0.03431372549019608,0.9487407455468924,0.004901960784313725,0.2870649065364488,0.6782337733658879
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,50,50,2000,3000,54,943,997,0.53815360320732,0.50325,0.50325,,,,,0.7771362520288676,0,0,51,0.35185185185185186,0.7592592592592593,0.7452116012573242,0.7452116012573242,1.000000238418579,0.09595010528024638,0.5849056603773585,0.660377358490566,0.5471698113207547,0.35185185185185186,0.6481481481481481,0.07407407407407407,0.9621562143319737,0.018518518518518517,0.3112747727381046,0.6721813068154738
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,100,100,2000,3000,104,806,910,0.4944207146181725,0.45325000000000004,0.45325,,,,,1.825687122065574,0,0,101,0.34615384615384615,0.7788461538461539,0.7289822101593018,0.7289822101593018,1.000000238418579,0.06251950460730248,0.7961165048543689,0.8349514563106796,0.7669902912621359,0.4326923076923077,0.5673076923076923,0.057692307692307696,0.9483201999083587,0.009615384615384616,0.2768221201673654,0.6807944699581586
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,200,200,2000,3000,204,630,834,0.455966514069587,0.40874999999999995,0.40875,,,,,5.354304198059253,0,1,201,0.3431372549019608,0.7647058823529411,0.7156811356544495,0.7156811356544495,1.0000003576278687,0.04406499129541108,0.8472906403940886,0.9014778325123153,0.8325123152709359,0.5147058823529411,0.4852941176470588,0.0392156862745098,0.9441360569642877,0.004901960784313725,0.2590063318115559,0.685248417047111
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,50,50,2000,3000,54,740,794,,0.40549999999999997,0.4055,,,,,0.6775318549480289,0,0,51,0.3333333333333333,0.7777777777777778,0.7134121060371399,0.7134121060371399,1.0000004768371582,0.07134920471119431,0.7547169811320755,0.8113207547169812,0.6981132075471698,0.37037037037037035,0.6296296296296297,0.07407407407407407,0.9582530636699551,0.018518518518518517,0.29198662026975514,0.6770033449325612
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,100,100,2000,3000,104,834,938,,0.4465,0.4465,,,,,1.457829219987616,0,0,101,0.3173076923076923,0.7788461538461539,0.7066407203674316,0.7066407203674316,1.0000001192092896,0.06497955749046455,0.7378640776699029,0.8446601941747572,0.7281553398058253,0.46153846153846156,0.5384615384615384,0.057692307692307696,0.9418303133447119,0.009615384615384616,0.2867233024972117,0.6783191743756971
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.6,warm_start,200,200,2000,3000,204,654,858,,0.41600000000000004,0.416,,,,,3.652672481024638,0,1,201,0.29901960784313725,0.7892156862745098,0.7080242037773132,0.7080242037773132,1.0000003576278687,0.044265290859884815,0.8423645320197044,0.9113300492610837,0.8374384236453202,0.5343137254901961,0.46568627450980393,0.049019607843137254,0.9367054361696059,0.004901960784313725,0.25161288337410914,0.6870967791564727
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,50,50,5000,0,54,2255,2309,0.4876015699119307,0.45499999999999996,0.455,,,,,0.5115192930679768,0,0,51,0.35185185185185186,0.6666666666666666,0.7923797965049744,0.7923797965049744,1.000000238418579,0.08743827972771986,0.660377358490566,0.7358490566037735,0.6226415094339622,0.35185185185185186,0.6481481481481481,0.09259259259259259,0.9563448452116616,0.018518518518518517,0.28427061002809884,0.6789323474929753
