dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.0,warm_start,200,5,200.0,0.0,204.0,0.0,2116.0,30.65452658254568,2320.0,30.65452658254568,0.4898063261178322,0.0061646907988810295,0.43755,0.008564972270824938,0.43755,0.008564972270824932,,,,,,,,,3.5490986139979213,0.5768741473922804,0.0,0.0,1.0,0.0,201.0,0.0,0.34901960784313724,0.004752627311192475,0.6480392156862745,0.017769185255286125,0.7016709566116333,0.006582543969908709,0.7016709566116333,0.006582543969908709,1.0000003337860108,4.4604031881975426e-08,0.0504654454975733,0.001561857182849146,0.8009852216748768,0.012226279454178169,0.8788177339901477,0.008756841790458714,0.7862068965517242,0.012325119214972221,0.45588235294117646,0.01412241204989013,0.5441176470588236,0.014122412049890136,0.0411764705882353,0.00196078431372549,0.938398350161488,0.0027897259161268322,0.004901960784313725,0.0,0.279480524487323,0.005725595653437505,0.6801298688781692,0.0014313989133593779
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.0,warm_start,50,5,50.0,0.0,54.0,0.0,2408.2,42.02546846853703,2462.2,42.02546846853703,0.5183573783724569,0.00843401321377851,0.47240000000000004,0.004471157568236674,0.47240000000000004,0.00447115756823666,,,,,,,,,1.079416651208885,0.5683500244267985,0.0,0.0,0.0,0.0,51.0,0.0,0.3740740740740741,0.014814814814814814,0.6925925925925925,0.02592592592592593,0.7714016675949097,0.009444353276989212,0.7714016675949097,0.009444353276989212,1.000000262260437,2.3841857910156248e-08,0.09828447980700798,0.0033034143079260087,0.6113207547169811,0.015328374348369733,0.6528301886792452,0.024309620239104004,0.569811320754717,0.026279977881479465,0.37777777777777777,0.0171733675842513,0.6222222222222221,0.0171733675842513,0.1074074074074074,0.015930231976004863,0.9478219525290774,0.006721636211560428,0.018518518518518517,0.0,0.31009979230269735,0.009482729674859478,0.6724750519243257,0.002370682418714851
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.3,warm_start,100,5,100.0,0.0,104.0,0.0,1511.2,40.557859904092574,1615.2,40.557859904092574,0.4919026560964994,0.011659025584503102,0.42619999999999997,0.008239159544516653,0.42619999999999997,0.008239159544516659,,,,,,,,,1.0559800030197948,0.001345671651331861,0.0,0.0,0.0,0.0,101.0,0.0,0.34807692307692306,0.007692307692307684,0.6846153846153846,0.02891018534302483,0.7422807097434998,0.010629891204565879,0.7422807097434998,0.010629891204565879,1.0000003337860108,4.4604031881975426e-08,0.06498099487383388,0.0024881206096523042,0.7611650485436894,0.03169869459672719,0.8427184466019417,0.016647017669400254,0.7456310679611651,0.02967127532026431,0.4288461538461538,0.021841955176154903,0.5711538461538461,0.0218419551761549,0.06730769230769232,0.004300130725961134,0.9426575602296451,0.003273121389466702,0.009615384615384616,0.0,0.2844670195915787,0.008145588949556902,0.6788832451021053,0.0020363972373892156
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.3,warm_start,200,5,200.0,0.0,204.0,0.0,1342.0,25.422431040323424,1546.0,25.422431040323424,0.47199533202219757,0.007326339786810631,0.41785000000000005,0.007066027879933674,0.41785000000000005,0.007066027879933683,,,,,,,,,2.7788894472410903,0.0055020740182970115,0.0,0.0,1.0,0.0,201.0,0.0,0.3392156862745098,0.010093755040183339,0.6725490196078432,0.020353470090222252,0.7060412049293519,0.005180248112580309,0.7060412049293519,0.005180248112580309,1.0000003099441528,2.920019319991086e-08,0.04844702479287322,0.001487907542221057,0.8177339901477833,0.010214995740555514,0.8985221674876849,0.005744780191965806,0.8118226600985221,0.010143477971415751,0.4598039215686274,0.018498002219718826,0.5401960784313726,0.018498002219718826,0.044117647058823525,0.0015501361079256761,0.939779078673525,0.003078445124674545,0.004901960784313725,0.0,0.273671731243177,0.006875381208007572,0.6815820671892058,0.0017188453020018913
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.3,warm_start,50,5,50.0,0.0,54.0,0.0,1531.0,19.39845354661036,1585.0,19.39845354661036,0.48323770764982327,0.0055846512912885275,0.45895,0.012732929749276098,0.45895,0.012732929749276086,,,,,,,,,0.47810857181902977,0.0007481133377104458,0.0,0.0,0.0,0.0,51.0,0.0,0.35555555555555557,0.018885257457751048,0.7,0.05185185185185185,0.7713477611541748,0.008593559286696355,0.7713477611541748,0.008593559286696355,1.000000238418579,0.0,0.09337114433072649,0.0024229234075580056,0.6339622641509434,0.027080566215862866,0.6490566037735849,0.022003592056019997,0.5811320754716981,0.027601394034580735,0.3888888888888889,0.02484519974999766,0.611111111111111,0.02484519974999765,0.1074074074074074,0.014814814814814814,0.9454393913394291,0.008364154249188533,0.018518518518518517,0.0,0.30445011950822726,0.008323102962176197,0.6738874701229433,0.002080775740544054
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.6,warm_start,100,5,100.0,0.0,104.0,0.0,757.4,46.85466892423849,861.4,46.85466892423849,0.46967798891710116,0.023674346763870608,0.4264,0.008876443544573473,0.4264,0.00887644354457347,,,,,,,,,0.950226254365407,0.0014936830939341246,0.0,0.0,0.0,0.0,101.0,0.0,0.3076923076923077,0.012536927702312786,0.7230769230769231,0.03266401490665967,0.7151360392570496,0.01302188648892164,0.7151360392570496,0.01302188648892164,1.0000003099441528,6.07850493620966e-08,0.06857633013459084,0.002499016221838671,0.7669902912621359,0.023381737046198618,0.8330097087378642,0.02022588995728123,0.741747572815534,0.025428739521764634,0.4153846153846154,0.02906964703429033,0.5846153846153845,0.02906964703429033,0.06346153846153846,0.0049029033784546,0.951538836315927,0.003782763065245522,0.009615384615384616,0.0,0.29328476700482853,0.008446121926043267,0.6766788082487929,0.002111530481510813
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.6,warm_start,200,5,200.0,0.0,204.0,0.0,638.8,33.42663608561293,842.8,33.42663608561293,0.46033886828226966,0.016948417517774764,0.3973,0.00989993686848558,0.3973,0.00989993686848558,,,,,,,,,2.55388794275932,0.004118952272643598,0.0,0.0,1.0,0.0,201.0,0.0,0.31470588235294117,0.006466130371702415,0.7450980392156862,0.01991185883489207,0.6940518498420716,0.01016705594420777,0.6940518498420716,0.01016705594420777,1.0000003576278687,3.769728732309794e-08,0.04858737461764384,0.0012995190760905489,0.825615763546798,0.015624385741038135,0.8896551724137932,0.006346846663411384,0.8108374384236454,0.01531061110139907,0.503921568627451,0.01969344061431438,0.49607843137254903,0.019693440614314377,0.04215686274509804,0.002499519369408227,0.94184628186921,0.0024357124524749226,0.004901960784313725,0.0,0.2713085254963671,0.005727985293567049,0.6821728686259082,0.0014319963233917616
manifold_orbit_fashion_mnist,MaxLoss,0.1,0.6,warm_start,50,5,50.0,0.0,54.0,0.0,884.8,30.650285479910295,938.8,30.650285479910295,0.5088556069415062,0.015452637659599186,0.4631,0.012798583906042115,0.46309999999999996,0.012798583906042106,,,,,,,,,0.43265274956356736,0.000854736248962482,0.0,0.0,0.0,0.0,51.0,0.0,0.32222222222222224,0.03186046395200973,0.7148148148148149,0.0632347076998662,0.7461128234863281,0.012086244369042017,0.7461128234863281,0.012086244369042017,1.0000001907348632,2.920019319991086e-08,0.09685305966380633,0.008762093774469288,0.6113207547169812,0.03939738305249263,0.6716981132075472,0.05255995576295895,0.569811320754717,0.031231972372163855,0.35185185185185186,0.037037037037037035,0.6481481481481481,0.03703703703703703,0.09259259259259259,0.00828173324999922,0.9596148458428766,0.0015616131417455065,0.018518518518518517,0.0,0.3140932439300469,0.014858491666038132,0.6714766890174882,0.0037146229165095253
manifold_orbit_fashion_mnist,PU-R,0.1,0.0,warm_start,100,5,100.0,0.0,104.0,0.0,2280.4,93.19474234097115,2384.4,93.19474234097115,0.5026848438079469,0.018762258958144946,0.4558999999999999,0.011853427774276944,0.4558999999999999,0.01185342777427694,,,,,,,,,2.347856771177612,0.020710404386632665,0.0,0.0,0.0,0.0,101.0,0.0,0.3557692307692308,0.012162606385262998,0.6596153846153847,0.019845930231298364,0.729507577419281,0.008461013035777525,0.729507577419281,0.008461013035777525,1.000000286102295,4.7683715820312496e-08,0.06955070979531527,0.004381640556098656,0.7378640776699029,0.04406526492392319,0.7980582524271844,0.02482856670396976,0.6990291262135923,0.04501756551211506,0.3884615384615384,0.02226122481305813,0.6115384615384616,0.022261224813058134,0.05576923076923077,0.0035977474872826345,0.9544796693584046,0.0034680492301449747,0.009615384615384616,0.0,0.28672806693727926,0.010556184304733866,0.6783179832656803,0.0026390460761834766
manifold_orbit_fashion_mnist,PU-R,0.1,0.0,warm_start,200,5,200.0,0.0,204.0,0.0,2048.8,38.59715015386498,2252.8,38.59715015386498,0.4762763170409016,0.007769007997128091,0.42155000000000004,0.008213327583872457,0.42155,0.008213327583872445,,,,,,,,,6.374345178389921,0.0608761196426457,0.0,0.0,1.0,0.0,201.0,0.0,0.33333333333333337,0.008202549279745844,0.6313725490196078,0.01009375504018334,0.6636659979820252,0.015404307108245523,0.6636659979820252,0.015404307108245523,1.000000262260437,2.3841857910156248e-08,0.043807076975666534,0.0038484863167634305,0.8729064039408867,0.022107197706716132,0.9004926108374385,0.018848400462767482,0.8610837438423646,0.02499241555461245,0.4215686274509804,0.012688410887789004,0.5784313725490196,0.012688410887789,0.04019607843137255,0.003602190798210556,0.9468629506536151,0.0029286996584450063,0.004901960784313725,0.0,0.24775608297069396,0.011380769094415334,0.6880609792573265,0.0028451922736038343
