method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
Marginal,fashion_mnist,2,0.3,0.5,50,50,2500,2500,70,1563,1633,0.6874875318608247,0.41169999999999995,0.5224,,,,,0.6331746801733971,0,1,51,0.21428571428571427,0.0,0.7314274311065674,0.7314274311065674,0.9931055903434753,0.03157738585403,0.8405797101449275,0.9130434782608695,0.8260869565217391,0.0,0.0,0.25570142056457745,1.3721492897177112
EL2N,fashion_mnist,2,0.3,0.5,50,50,2500,2500,70,2303,2373,0.964728333929088,0.7234,0.9373,,,,,0.6705541964620352,0,1,51,0.5857142857142857,0.0,0.7584669589996338,0.7584669589996338,0.9907903075218201,0.041958211988642594,0.782608695652174,0.8985507246376812,0.782608695652174,0.0,0.0,0.256232187999321,1.3718839060003396
GraNdLast,fashion_mnist,2,0.3,0.5,50,50,2500,2500,70,2253,2323,0.9475282878265716,0.6844,0.9157,,,,,0.7066920073702931,0,1,51,0.5,0.0,0.7517033219337463,0.7517033219337463,0.9971942901611328,0.04492713618969572,0.7971014492753623,0.8985507246376812,0.7971014492753623,0.0,0.0,0.25826008100227,1.3708699594988651
RHO-PretrainRef,fashion_mnist,2,0.3,0.5,50,50,2500,2500,70,2334,2404,0.9750262225861661,0.7576,0.9532,,,,,0.7565196715295315,0,1,51,0.6714285714285714,0.0,0.7925910353660583,0.7925910353660583,0.9815647602081299,0.0443826222765273,0.7971014492753623,0.9130434782608695,0.782608695652174,0.0,0.0,0.2403634594688694,1.3798182702655652
PU-R,fashion_mnist,2,0.3,0.5,50,50,2500,2500,70,1695,1765,0.7388836583704688,0.5503,0.6136,,,,,0.9275435796007514,0,1,51,0.42857142857142855,0.0,0.7064182162284851,0.7064182162284851,0.9851799607276917,0.03353619489116945,0.8985507246376812,0.927536231884058,0.8840579710144928,0.0,0.0,0.2735910553623442,1.363204472318828
GREATS,fashion_mnist,2,0.3,0.5,50,50,2500,2500,70,2392,2462,,0.8209,0.9795,,,,,1.0708239395171404,0,1,51,0.6714285714285714,0.0,0.7853766083717346,0.7853766083717346,0.9887205362319946,0.04737933303998864,0.782608695652174,0.8695652173913043,0.7391304347826086,0.0,0.0,0.2490624503983201,1.37546877480084
MaxLoss,fashion_mnist,2,0.3,0.6,50,50,2000,3000,70,1897,1967,0.9925752066192217,0.8518,0.9848,,,,,0.47754083201289177,0,1,51,0.7714285714285715,0.0,0.7817294001579285,0.7817294001579285,0.9913984537124634,0.05729247478471286,0.7971014492753623,0.8695652173913043,0.782608695652174,0.0,0.0,0.25200686843237835,1.373996565783811
Marginal,fashion_mnist,2,0.3,0.6,50,50,2000,3000,70,1294,1364,0.7191628459841013,0.49950000000000006,0.5472,,,,,0.5947125572711229,0,1,51,0.37142857142857144,0.0,0.6808615326881409,0.6808615326881409,0.9924054741859436,0.04708510550899782,0.8115942028985508,0.8695652173913043,0.7971014492753623,0.0,0.0,0.2858748028555783,1.357062598572211
EL2N,fashion_mnist,2,0.3,0.6,50,50,2000,3000,70,1794,1864,0.9517352403490804,0.7402,0.9205,,,,,0.6086480980738997,0,1,51,0.6428571428571429,0.0,0.7442398071289062,0.7442398071289062,0.9893567562103271,0.05598597768424214,0.6811594202898551,0.8405797101449275,0.6811594202898551,0.0,0.0,0.27714503100648746,1.3614274844967562
GraNdLast,fashion_mnist,2,0.3,0.6,50,50,2000,3000,70,1755,1825,0.9348168061696924,0.7271000000000001,0.8937,,,,,0.6447171363979578,0,1,51,0.5714285714285714,0.0,0.733513355255127,0.733513355255127,0.9902849197387695,0.05407861134280329,0.7246376811594203,0.8695652173913043,0.7246376811594203,0.0,0.0,0.2719888762270167,1.3640055618864917
RHO-PretrainRef,fashion_mnist,2,0.3,0.6,50,50,2000,3000,70,1847,1917,0.973802047141362,0.7765,0.9548,,,,,0.6776095302775502,0,1,51,0.7142857142857143,0.0,0.7810171842575073,0.7810171842575073,0.9817818403244019,0.0539576920910158,0.7391304347826086,0.8695652173913043,0.7246376811594203,0.0,0.0,0.2532873210183947,1.3733563394908026
PU-R,fashion_mnist,2,0.3,0.6,50,50,2000,3000,70,1541,1611,0.8371142868418247,0.6566000000000001,0.7293,,,,,0.8694711569696665,0,1,51,0.5285714285714286,0.0,0.7121442556381226,0.7121442556381226,0.9773939251899719,0.04691067899482838,0.8260869565217391,0.8985507246376812,0.8260869565217391,0.0,0.0,0.2786903341854698,1.3606548329072652
GREATS,fashion_mnist,2,0.3,0.6,50,50,2000,3000,70,1824,1894,,0.7948,0.9399,,,,,0.9614141816273332,0,1,51,0.7142857142857143,0.0,0.7630979418754578,0.7630979418754578,0.985066294670105,0.05600250890289528,0.6376811594202898,0.8695652173913043,0.6376811594202898,0.0,0.0,0.268209641491833,1.3658951792540834
MaxLoss,fashion_mnist,2,0.3,0.7,50,50,1500,3500,70,1380,1450,0.9818431954481639,0.8412,0.9671,,,,,0.4662386830896139,0,1,51,0.7142857142857143,0.0,0.7632633447647095,0.7632633447647095,0.9815978407859802,0.05670895783797554,0.6811594202898551,0.8405797101449275,0.6666666666666666,0.0,0.0,0.2703474984182732,1.3648262507908635
Marginal,fashion_mnist,2,0.3,0.7,50,50,1500,3500,70,847,917,0.6555903201806359,0.41569999999999996,0.468,,,,,0.5546455206349492,0,1,51,0.24285714285714285,0.0,0.6977860331535339,0.6977860331535339,0.9969722032546997,0.04268785058588222,0.8405797101449275,0.8985507246376812,0.8260869565217391,0.0,0.0,0.276719878322451,1.3616400608387744
EL2N,fashion_mnist,2,0.3,0.7,50,50,1500,3500,70,1362,1432,0.9726432204479352,0.7938000000000001,0.9579,,,,,0.5785308685153723,0,1,51,0.6285714285714286,0.0,0.7386977672576904,0.7386977672576904,0.9906414747238159,0.050463711437971695,0.7536231884057971,0.8840579710144928,0.7536231884057971,0.0,0.0,0.27284990020156413,1.363575049899218
GraNdLast,fashion_mnist,2,0.3,0.7,50,50,1500,3500,70,1312,1382,0.9452420020243153,0.7077,0.8878,,,,,0.6034626392647624,0,1,51,0.5857142857142857,0.0,0.7427487969398499,0.7427487969398499,0.9909747838973999,0.05275260235952294,0.7681159420289855,0.8840579710144928,0.7681159420289855,0.0,0.0,0.27200851765249356,1.363995741173753
RHO-PretrainRef,fashion_mnist,2,0.3,0.7,50,50,1500,3500,70,1343,1413,0.9624809389351867,0.7624,0.9443,,,,,0.6340913847088814,0,1,51,0.7142857142857143,0.0,0.7788645029067993,0.7788645029067993,0.9834585189819336,0.051173221805821296,0.7681159420289855,0.855072463768116,0.7391304347826086,0.0,0.0,0.2517501269422164,1.374124936528892
PU-R,fashion_mnist,2,0.3,0.7,50,50,1500,3500,70,1035,1105,0.776685856282711,0.6059,0.6629,,,,,0.7894799700006843,0,1,51,0.44285714285714284,0.0,0.7177544236183167,0.7177544236183167,0.9882475733757019,0.04495821396509806,0.8115942028985508,0.9130434782608695,0.8115942028985508,0.0,0.0,0.27423927852143937,1.3628803607392803
GREATS,fashion_mnist,2,0.3,0.7,50,50,1500,3500,70,1341,1411,,0.8057,0.9474,,,,,0.8535861391574144,0,1,51,0.7,0.0,0.7624087333679199,0.7624087333679199,0.9866554737091064,0.05241490965304167,0.6666666666666666,0.8840579710144928,0.6666666666666666,0.0,0.0,0.2689138707727165,1.3655430646136417
MaxLoss,fashion_mnist,2,0.3,0.8,50,50,1000,4000,70,889,959,0.9788397267111577,0.7536,0.9509,,,,,0.44680074974894524,0,1,51,0.6571428571428571,0.0,0.7683423161506653,0.7683423161506653,0.9774139523506165,0.055102348759554436,0.7536231884057971,0.8695652173913043,0.7536231884057971,0.0,0.0,0.2614204985982153,1.3692897507008923
Marginal,fashion_mnist,2,0.3,0.8,50,50,1000,4000,70,651,721,0.7698196925921366,0.5345,0.6109,,,,,0.5109130116179585,0,1,51,0.4,0.0,0.707927942276001,0.707927942276001,0.9921592473983765,0.039836116890976395,0.855072463768116,0.8985507246376812,0.8405797101449275,0.0,0.0,0.2724561737982907,1.3637719131008548
EL2N,fashion_mnist,2,0.3,0.8,50,50,1000,4000,70,830,900,0.9317969442927279,0.6844,0.8725,,,,,0.5170454913750291,0,1,51,0.5571428571428572,0.0,0.7742747664451599,0.7742747664451599,0.9927825927734375,0.049047768115997314,0.7246376811594203,0.8840579710144928,0.7246376811594203,0.0,0.0,0.24959723029569675,1.3752013848521516
GraNdLast,fashion_mnist,2,0.3,0.8,50,50,1000,4000,70,791,861,0.8981167966267094,0.637,0.7977,,,,,0.5351148610934615,0,1,51,0.4714285714285714,0.0,0.7158759236335754,0.7158759236335754,0.9955498576164246,0.05184849448826002,0.8115942028985508,0.8695652173913043,0.7971014492753623,0.0,0.0,0.273100524790649,1.3634497376046755
RHO-PretrainRef,fashion_mnist,2,0.3,0.8,50,50,1000,4000,70,884,954,0.975168862612918,0.7119,0.9492,,,,,0.5577333765104413,0,1,51,0.6571428571428571,0.0,0.7820879220962524,0.7820879220962524,0.99065101146698,0.05446671316589134,0.7681159420289855,0.8695652173913043,0.7536231884057971,0.0,0.0,0.25010535397278333,1.3749473230136084
PU-R,fashion_mnist,2,0.3,0.8,50,50,1000,4000,70,723,793,0.8369027838343754,0.6537,0.7283,,,,,0.6945506390184164,0,1,51,0.45714285714285713,0.0,0.7304386496543884,0.7304386496543884,0.9888734221458435,0.04237634289091912,0.8840579710144928,0.9420289855072463,0.8840579710144928,0.0,0.0,0.26283193143298317,1.3685840342835083
GREATS,fashion_mnist,2,0.3,0.8,50,50,1000,4000,70,872,942,,0.732,0.9179,,,,,0.7379386778920889,0,1,51,0.6714285714285714,0.0,0.7694831490516663,0.7694831490516663,0.9965370297431946,0.05184477135755014,0.7246376811594203,0.855072463768116,0.7246376811594203,0.0,0.0,0.26103350639796247,1.3694832468010187
MaxLoss,fashion_mnist,3,0.3,0.0,50,50,5000,0,70,4825,4895,0.9863501106156036,0.7956,0.9714,,,,,0.558941344730556,0,1,51,0.6571428571428571,0.0,0.7752652764320374,0.7752652764320374,0.9933969974517822,0.05608035084130107,0.7681159420289855,0.855072463768116,0.7681159420289855,0.0,0.0,0.2584325888363154,1.3707837055818421
Marginal,fashion_mnist,3,0.3,0.0,50,50,5000,0,70,3244,3314,0.6876114197657444,0.4485,0.5337,,,,,0.8518857164308429,0,1,51,0.34285714285714286,0.0,0.7343222498893738,0.7343222498893738,0.9976187944412231,0.041510882584945015,0.8695652173913043,0.8840579710144928,0.8695652173913043,0.0,0.0,0.2570893678663108,1.3714553160668446
EL2N,fashion_mnist,3,0.3,0.0,50,50,5000,0,70,4627,4697,0.9520213246578351,0.6557999999999999,0.9236,,,,,0.9082857398316264,0,1,51,0.5857142857142857,0.0,0.7634899020195007,0.7634899020195007,0.9941791296005249,0.04992472607156505,0.7681159420289855,0.8695652173913043,0.7536231884057971,0.0,0.0,0.2599682677168141,1.370015866141593
GraNdLast,fashion_mnist,3,0.3,0.0,50,50,5000,0,70,4664,4734,0.9586484920000657,0.6591,0.9234,,,,,1.0231875581666827,0,1,51,0.5428571428571428,0.0,0.7465450167655945,0.7465450167655945,0.9869629144668579,0.05119903925536336,0.7971014492753623,0.855072463768116,0.7681159420289855,0.0,0.0,0.2630982691624495,1.3684508654187753
RHO-PretrainRef,fashion_mnist,3,0.3,0.0,50,50,5000,0,70,4819,4889,0.9853726219153032,0.7919,0.9677,,,,,1.0898420959711075,0,1,51,0.6285714285714286,0.0,0.7782677412033081,0.7782677412033081,0.9884494543075562,0.05718922960585442,0.7101449275362319,0.855072463768116,0.7101449275362319,0.0,0.0,0.2578621737812879,1.371068913109356
PU-R,fashion_mnist,3,0.3,0.0,50,50,5000,0,70,3669,3739,0.7707175525720231,0.5549999999999999,0.6607,,,,,1.387318091467023,0,1,51,0.5,0.0,0.745451033115387,0.745451033115387,0.9947097301483154,0.04840200491573499,0.8695652173913043,0.9130434782608695,0.8695652173913043,0.0,0.0,0.26503982407083804,1.367480087964581
GREATS,fashion_mnist,3,0.3,0.0,50,50,5000,0,70,4804,4874,,0.7971,0.9691,,,,,1.7379435179755092,0,1,51,0.7142857142857143,0.0,0.7761631608009338,0.7761631608009338,0.9873899221420288,0.05487207830816075,0.6956521739130435,0.855072463768116,0.6956521739130435,0.0,0.0,0.25894104922355304,1.3705294753882233
MaxLoss,fashion_mnist,3,0.3,0.1,50,50,4500,500,70,4224,4294,0.9657312253839336,0.7522,0.9413,,,,,0.5617669569328427,0,1,51,0.6857142857142857,0.0,0.7764980792999268,0.7764980792999268,0.9858454465866089,0.0574397099190864,0.7391304347826086,0.855072463768116,0.7246376811594203,0.0,0.0,0.25901355414274196,1.370493222928629
Marginal,fashion_mnist,3,0.3,0.1,50,50,4500,500,70,2666,2736,0.6347981364815496,0.4011,0.4593,,,,,0.7970862593501806,0,1,51,0.2714285714285714,0.0,0.6906774640083313,0.6906774640083313,0.995123028755188,0.044968925524449005,0.7681159420289855,0.8840579710144928,0.7681159420289855,0.0,0.0,0.28288854858525436,1.3585557257073728
EL2N,fashion_mnist,3,0.3,0.1,50,50,4500,500,70,4231,4301,0.9670892475987785,0.767,0.9441,,,,,0.8909774338826537,0,1,51,0.6142857142857143,0.0,0.7509809136390686,0.7509809136390686,0.9866887331008911,0.0506524832352348,0.7391304347826086,0.8695652173913043,0.7391304347826086,0.0,0.0,0.26852878659665286,1.3657356067016737
GraNdLast,fashion_mnist,3,0.3,0.1,50,50,4500,500,70,4090,4160,0.9391206816653721,0.7055,0.9094,,,,,0.9857110567390919,0,1,51,0.6,0.0,0.7442464828491211,0.7442464828491211,0.9981303215026855,0.051743291426396026,0.782608695652174,0.8695652173913043,0.7681159420289855,0.0,0.0,0.26912027409529915,1.3654398629523503
RHO-PretrainRef,fashion_mnist,3,0.3,0.1,50,50,4500,500,70,4381,4451,0.9944117512786761,0.8130999999999999,0.9869,,,,,1.0456715067848563,0,1,51,0.6857142857142857,0.0,0.7701311111450195,0.7701311111450195,0.9879183769226074,0.05623260961062666,0.7391304347826086,0.8405797101449275,0.7391304347826086,0.0,0.0,0.26159906721497933,1.3692004663925104
PU-R,fashion_mnist,3,0.3,0.1,50,50,4500,500,70,2788,2858,0.6615821442101151,0.43089999999999995,0.4993,,,,,1.2605879344046116,0,1,51,0.4142857142857143,0.0,0.7086998224258423,0.7086998224258423,0.9967008233070374,0.04616651932398478,0.8405797101449275,0.927536231884058,0.8405797101449275,0.0,0.0,0.2828134622215742,1.3585932688892128
GREATS,fashion_mnist,3,0.3,0.1,50,50,4500,500,70,4306,4376,,0.7697,0.9591,,,,,1.6116801211610436,0,1,51,0.6714285714285714,0.0,0.7812447547912598,0.7812447547912598,0.9953591823577881,0.05018345169399096,0.7681159420289855,0.855072463768116,0.7681159420289855,0.0,0.0,0.25390518414553853,1.3730474079272308
MaxLoss,fashion_mnist,3,0.3,0.2,50,50,4000,1000,70,3878,3948,0.9931381442584097,0.772,0.9807,,,,,0.538237676024437,0,1,51,0.6857142857142857,0.0,0.7907394766807556,0.7907394766807556,0.9859035015106201,0.052902147389840386,0.7536231884057971,0.8260869565217391,0.7391304347826086,0.0,0.0,0.24643591480601534,1.3767820425969923
Marginal,fashion_mnist,3,0.3,0.2,50,50,4000,1000,70,2325,2395,0.6271387031883933,0.3831,0.444,,,,,0.7385993031784892,0,1,51,0.2571428571428571,0.0,0.7012873291969299,0.7012873291969299,0.9933239221572876,0.04237750604532767,0.7971014492753623,0.8840579710144928,0.7971014492753623,0.0,0.0,0.27946782598338205,1.360266087008309
EL2N,fashion_mnist,3,0.3,0.2,50,50,4000,1000,70,3738,3808,0.9643904601689428,0.7404,0.9435,,,,,0.8012975780293345,0,1,51,0.5714285714285714,0.0,0.7475625276565552,0.7475625276565552,0.9936771392822266,0.05003632237945778,0.782608695652174,0.8405797101449275,0.782608695652174,0.0,0.0,0.2694435438994692,1.3652782280502653
GraNdLast,fashion_mnist,3,0.3,0.2,50,50,4000,1000,70,3700,3770,0.9560488109709695,0.7755,0.9315,,,,,0.8928418476134539,0,1,51,0.5571428571428572,0.0,0.7456041574478149,0.7456041574478149,0.9962738752365112,0.04755727277285811,0.782608695652174,0.855072463768116,0.7681159420289855,0.0,0.0,0.263712765188083,1.3681436174059585
RHO-PretrainRef,fashion_mnist,3,0.3,0.2,50,50,4000,1000,70,3840,3910,0.985845789895393,0.7613,0.9661,,,,,0.9313222747296095,0,1,51,0.6571428571428571,0.0,0.7914180755615234,0.7914180755615234,0.9859781265258789,0.05337689061095749,0.7681159420289855,0.8405797101449275,0.7681159420289855,0.0,0.0,0.24381086635021101,1.3780945668248945
PU-R,fashion_mnist,3,0.3,0.2,50,50,4000,1000,70,2514,2584,0.6737760644755326,0.44179999999999997,0.5182,,,,,1.159268538467586,0,1,51,0.42857142857142855,0.0,0.7215397953987122,0.7215397953987122,0.9955651760101318,0.047482938006304314,0.855072463768116,0.9130434782608695,0.855072463768116,0.0,0.0,0.2799645295745128,1.3600177352127436
GREATS,fashion_mnist,3,0.3,0.2,50,50,4000,1000,70,3720,3790,,0.7718,0.9388,,,,,1.4653397975489497,0,1,51,0.6285714285714286,0.0,0.7611975073814392,0.7611975073814392,0.9859546422958374,0.05234827338785365,0.7391304347826086,0.8405797101449275,0.7391304347826086,0.0,0.0,0.27012734609785677,1.3649363269510717
MaxLoss,fashion_mnist,3,0.3,0.3,50,50,3500,1500,70,3335,3405,0.9826008182135411,0.834,0.9704,,,,,0.5239471504464746,0,1,51,0.6714285714285714,0.0,0.780582070350647,0.780582070350647,0.9866640567779541,0.056024927160014275,0.7101449275362319,0.8695652173913043,0.7101449275362319,0.0,0.0,0.25561909493265017,1.3721904525336748
Marginal,fashion_mnist,3,0.3,0.3,50,50,3500,1500,70,2039,2109,0.6327173901954666,0.41279999999999994,0.4662,,,,,0.7086417842656374,0,1,51,0.2571428571428571,0.0,0.6856170296669006,0.6856170296669006,0.995800256729126,0.04453669639601224,0.8405797101449275,0.8840579710144928,0.8260869565217391,0.0,0.0,0.2804252612978417,1.3597873693510791
EL2N,fashion_mnist,3,0.3,0.3,50,50,3500,1500,70,3145,3215,0.9355321332695894,0.7228,0.8996,,,,,0.7656631646677852,0,1,51,0.5571428571428572,0.0,0.7388612031936646,0.7388612031936646,0.9867769479751587,0.05071164214092752,0.782608695652174,0.8695652173913043,0.7681159420289855,0.0,0.0,0.27481555794493073,1.3625922210275347
GraNdLast,fashion_mnist,3,0.3,0.3,50,50,3500,1500,70,3142,3212,0.934758473362308,0.6647000000000001,0.8969,,,,,0.8228068528696895,0,1,51,0.5571428571428572,0.0,0.7294504642486572,0.7294504642486572,0.9960089921951294,0.057991368615108986,0.7101449275362319,0.8695652173913043,0.7101449275362319,0.0,0.0,0.2847056610336573,1.3576471694831713
RHO-PretrainRef,fashion_mnist,3,0.3,0.3,50,50,3500,1500,70,3285,3355,0.9707365377107635,0.7339,0.9462,,,,,0.8819732069969177,0,1,51,0.6571428571428571,0.0,0.7811249494552612,0.7811249494552612,0.9884400367736816,0.054838998594145844,0.782608695652174,0.8695652173913043,0.782608695652174,0.0,0.0,0.2513367871726453,1.3743316064136772
PU-R,fashion_mnist,3,0.3,0.3,50,50,3500,1500,70,2235,2305,0.6878727871226147,0.4595,0.5388,,,,,1.0784774832427502,0,1,51,0.4,0.0,0.7075685262680054,0.7075685262680054,0.9946920275688171,0.050879710394403206,0.782608695652174,0.9130434782608695,0.782608695652174,0.0,0.0,0.286259774794925,1.3568701126025375
GREATS,fashion_mnist,3,0.3,0.3,50,50,3500,1500,70,3277,3347,,0.7444999999999999,0.9408,,,,,1.3115932270884514,0,1,51,0.6714285714285714,0.0,0.7645049691200256,0.7645049691200256,0.9895455837249756,0.050341453241265335,0.6811594202898551,0.855072463768116,0.6666666666666666,0.0,0.0,0.2652583208996786,1.3673708395501607
MaxLoss,fashion_mnist,3,0.3,0.4,50,50,3000,2000,70,2763,2833,0.9594028756255284,0.7533,0.9355,,,,,0.5044325953349471,0,1,51,0.6285714285714286,0.0,0.780014157295227,0.780014157295227,0.986102283000946,0.056274913359379425,0.7101449275362319,0.8695652173913043,0.7101449275362319,0.0,0.0,0.2555473756704803,1.3722263121647598
Marginal,fashion_mnist,3,0.3,0.4,50,50,3000,2000,70,1694,1764,0.6205208631581627,0.36960000000000004,0.4339,,,,,0.6566763278096914,0,1,51,0.2714285714285714,0.0,0.718815803527832,0.718815803527832,0.9910105466842651,0.04488183687562528,0.8405797101449275,0.9130434782608695,0.8260869565217391,0.0,0.0,0.26673667487696406,1.366631662561518
EL2N,fashion_mnist,3,0.3,0.4,50,50,3000,2000,70,2784,2854,0.9654172140290029,0.7411,0.9332,,,,,0.7019495517015457,0,1,51,0.6428571428571429,0.0,0.7476533055305481,0.7476533055305481,0.992473304271698,0.052078146433484726,0.7391304347826086,0.8840579710144928,0.7391304347826086,0.0,0.0,0.26988825383144477,1.3650558730842777
GraNdLast,fashion_mnist,3,0.3,0.4,50,50,3000,2000,70,2644,2714,0.9241817463189363,0.6695,0.8847,,,,,0.7608762653544545,0,1,51,0.5285714285714286,0.0,0.7187806367874146,0.7187806367874146,0.9910471439361572,0.05458689599797346,0.7971014492753623,0.8695652173913043,0.782608695652174,0.0,0.0,0.2822292701095336,1.3588853649452333
RHO-PretrainRef,fashion_mnist,3,0.3,0.4,50,50,3000,2000,70,2868,2938,0.9882469853619114,0.7652,0.9677,,,,,0.802526455372572,0,1,51,0.6571428571428571,0.0,0.7810974717140198,0.7810974717140198,0.9833177924156189,0.05549278898515563,0.7536231884057971,0.8695652173913043,0.7536231884057971,0.0,0.0,0.2541182094344248,1.3729408952827877
PU-R,fashion_mnist,3,0.3,0.4,50,50,3000,2000,70,1847,1917,0.6708157061948441,0.44610000000000005,0.5044,,,,,0.9912856835871935,0,1,51,0.38571428571428573,0.0,0.7179849743843079,0.7179849743843079,0.9873121380805969,0.050129655910574875,0.7971014492753623,0.9130434782608695,0.782608695652174,0.0,0.0,0.27868994135696024,1.3606550293215198
GREATS,fashion_mnist,3,0.3,0.4,50,50,3000,2000,70,2835,2905,,0.8055,0.9584,,,,,1.2222923273220658,0,1,51,0.6857142857142857,0.0,0.7593434453010559,0.7593434453010559,0.9918444156646729,0.057572472786557846,0.6956521739130435,0.8840579710144928,0.6811594202898551,0.0,0.0,0.2718388437955527,1.3640805781022236
MaxLoss,fashion_mnist,3,0.3,0.5,50,50,2500,2500,70,2358,2428,0.9827001031371765,0.7847999999999999,0.9649,,,,,0.4984279554337263,0,1,51,0.7,0.0,0.7752586603164673,0.7752586603164673,0.9858134984970093,0.0569302215092424,0.7246376811594203,0.8695652173913043,0.7246376811594203,0.0,0.0,0.2595924430699038,1.370203778465048
Marginal,fashion_mnist,3,0.3,0.5,50,50,2500,2500,70,1445,1515,0.6411325742956251,0.36760000000000004,0.4403,,,,,0.6374373082071543,0,1,51,0.21428571428571427,0.0,0.7049603462219238,0.7049603462219238,0.9962350130081177,0.04010914978773698,0.8115942028985508,0.9130434782608695,0.8115942028985508,0.0,0.0,0.27672871696391554,1.3616356415180422
EL2N,fashion_mnist,3,0.3,0.5,50,50,2500,2500,70,2179,2249,0.9212305224500597,0.7036,0.8856,,,,,0.6764786131680012,0,1,51,0.5857142857142857,0.0,0.750494122505188,0.750494122505188,0.9917579889297485,0.04694509678992672,0.7391304347826086,0.8840579710144928,0.7246376811594203,0.0,0.0,0.265191399757161,1.3674043001214196
GraNdLast,fashion_mnist,3,0.3,0.5,50,50,2500,2500,70,2144,2214,0.9085505984839983,0.6145,0.8467,,,,,0.7143254578113556,0,1,51,0.5428571428571428,0.0,0.7332506775856018,0.7332506775856018,0.99408358335495,0.052792718876963074,0.6956521739130435,0.8840579710144928,0.6956521739130435,0.0,0.0,0.2755840988646614,1.3622079505676692
RHO-PretrainRef,fashion_mnist,3,0.3,0.5,50,50,2500,2500,70,2364,2434,0.9845620173146017,0.7659,0.9573,,,,,0.7638445952907205,0,1,51,0.7142857142857143,0.0,0.7766925096511841,0.7766925096511841,0.98246169090271,0.05399506938630256,0.782608695652174,0.8985507246376812,0.782608695652174,0.0,0.0,0.2588128468335476,1.3705935765832262
PU-R,fashion_mnist,3,0.3,0.5,50,50,2500,2500,70,1600,1670,0.701945197826717,0.4758,0.5499,,,,,0.9199523674324155,0,1,51,0.4,0.0,0.6974647641181946,0.6974647641181946,0.9949417114257812,0.044337041136147316,0.7971014492753623,0.9130434782608695,0.7971014492753623,0.0,0.0,0.2851188324481529,1.3574405837759236
GREATS,fashion_mnist,3,0.3,0.5,50,50,2500,2500,70,2327,2397,,0.7616,0.9459,,,,,1.0834880974143744,0,1,51,0.7428571428571429,0.0,0.7819700837135315,0.7819700837135315,0.9758979082107544,0.05271330346231875,0.7681159420289855,0.8695652173913043,0.7681159420289855,0.0,0.0,0.2531125965091883,1.3734437017454058
MaxLoss,fashion_mnist,3,0.3,0.6,50,50,2000,3000,70,1841,1911,0.9713788869557902,0.8087,0.9436,,,,,0.4775673095136881,0,1,51,0.7142857142857143,0.0,0.7607688903808594,0.7607688903808594,0.9813922643661499,0.057923201201618583,0.7101449275362319,0.855072463768116,0.7101449275362319,0.0,0.0,0.2693776328874047,1.3653111835562977
Marginal,fashion_mnist,3,0.3,0.6,50,50,2000,3000,70,1195,1265,0.6709215809823945,0.39659999999999995,0.4488,,,,,0.5958862099796534,0,1,51,0.2857142857142857,0.0,0.697124183177948,0.697124183177948,0.9982797503471375,0.04484685305236043,0.7971014492753623,0.8695652173913043,0.782608695652174,0.0,0.0,0.2783658578365919,1.360817071081704
EL2N,fashion_mnist,3,0.3,0.6,50,50,2000,3000,70,1868,1938,0.9820610237075016,0.7605,0.9561,,,,,0.6138302320614457,0,1,51,0.6142857142857143,0.0,0.7767106294631958,0.7767106294631958,0.9929946064949036,0.05207573114961818,0.7971014492753623,0.855072463768116,0.7971014492753623,0.0,0.0,0.25226753820763564,1.3738662308961822
GraNdLast,fashion_mnist,3,0.3,0.6,50,50,2000,3000,70,1820,1890,0.9627292789518833,0.6937,0.9139,,,,,0.6477668760344386,0,1,51,0.5571428571428572,0.0,0.76302570104599,0.76302570104599,0.9914218187332153,0.05016064341517462,0.782608695652174,0.8695652173913043,0.7536231884057971,0.0,0.0,0.25248682069349526,1.3737565896532524
RHO-PretrainRef,fashion_mnist,3,0.3,0.6,50,50,2000,3000,70,1834,1904,0.9685228844173253,0.7078,0.9236,,,,,0.6804868774488568,0,1,51,0.6142857142857143,0.0,0.7823231816291809,0.7823231816291809,0.9902900457382202,0.05289798456689586,0.7971014492753623,0.855072463768116,0.7681159420289855,0.0,0.0,0.2518852880086765,1.3740573559956617
PU-R,fashion_mnist,3,0.3,0.6,50,50,2000,3000,70,1257,1327,0.7011889216955751,0.4101,0.5244,,,,,0.8476668950170279,0,1,51,0.32857142857142857,0.0,0.7085148692131042,0.7085148692131042,0.9910525679588318,0.04631794017294179,0.8405797101449275,0.8985507246376812,0.8260869565217391,0.0,0.0,0.28016220649234785,1.359918896753826
GREATS,fashion_mnist,3,0.3,0.6,50,50,2000,3000,70,1887,1957,,0.7733,0.9671,,,,,0.9648917056620121,0,1,51,0.6428571428571429,0.0,0.7707446813583374,0.7707446813583374,0.9926133155822754,0.049829999605814614,0.6811594202898551,0.855072463768116,0.6521739130434783,0.0,0.0,0.26078784828360535,1.3696060758581974
