source,source_dir,condition,condition_fields,dataset,noise_rate,pretrain_fraction,es_budget,target_method,baseline_method,metric,direction,n_pairs,paired_seeds,target_mean,baseline_mean,diff_mean,diff_se,diff_ci95_low,diff_ci95_high,relative_change_percent,target_win_rate,target_loss_rate,target_tie_rate,target_better_all_pairs,target_better_ci95,baseline_better_ci95
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Manifold,GREATS,mode_entropy,higher,5,0 1 2 3 4,0.8985923798749826,0.8964084466956823,0.0021839331793002347,0.013429797301327777,-0.03509718412918567,0.03946505048778614,0.24363148153618955,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Manifold,GREATS,spectral_entropy,higher,5,0 1 2 3 4,0.23809584983394433,0.2657860264422909,-0.02769017660834657,0.0038497456247618468,-0.03837707046268546,-0.017003282754007684,-10.418221371152043,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Manifold,GREATS,runtime_sec,lower,5,0 1 2 3 4,3.326361583545804,2.6828510532155634,0.6435105303302407,0.04001626108787751,0.5324253895502928,0.7545956711101887,23.986069951924964,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,test_inappropriate_risk,lower,5,0 1 2 3 4,0.41355000000000003,0.39495,0.018599999999999995,0.024273004552382883,-0.04878186063741488,0.08598186063741486,4.709456893277628,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,certified_bound,lower,5,0 1 2 3 4,0.45553783209761606,0.43773111031623557,0.017806721781380475,0.01588793179416842,-0.026298176879231052,0.061911620441992,4.0679589276887675,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,effective_compression_size,lower,5,0 1 2 3 4,2150.0,2061.8,88.2,78.71175261674713,-130.30382526409005,306.70382526409,4.2778155010185275,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,noise_hit_rate,lower,5,0 1 2 3 4,0.17549019607843136,0.17058823529411765,0.0049019607843137246,0.019546472585663614,-0.049359047113488465,0.05916296868211591,2.873563218390804,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,duplicate_hit_rate,lower,5,0 1 2 3 4,0.7715686274509803,0.7519607843137255,0.019607843137254898,0.01395122497133106,-0.01912075738316012,0.05833644365766992,2.6075619295958274,0.2,0.6,0.2,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,mode_entropy,higher,5,0 1 2 3 4,0.9085587020147031,0.9111483623758534,-0.0025896603611503142,0.008242646154890215,-0.02547124608712555,0.02029192536482492,-0.28421939478634173,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,spectral_entropy,higher,5,0 1 2 3 4,0.2007990008932124,0.20584552391147243,-0.005046523018260069,0.0052488367802224455,-0.019617293920157576,0.00952424788363744,-2.451606876052557,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,PU-R,runtime_sec,lower,5,0 1 2 3 4,9.272484683059156,6.9926091292873025,2.2798755537718534,0.0848647212939427,2.0442910874598685,2.515460020083838,32.60407541189453,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,MaxLoss,test_inappropriate_risk,lower,5,0 1 2 3 4,0.41355000000000003,0.43695000000000006,-0.023399999999999987,0.01628699634677922,-0.0686127018586591,0.02181270185865913,-5.355303810504631,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,MaxLoss,certified_bound,lower,5,0 1 2 3 4,0.45553783209761606,0.4826104529434815,-0.02707262084586546,0.01690169541751166,-0.07399172732487783,0.0198464856331469,-5.609621731304674,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,MaxLoss,effective_compression_size,lower,5,0 1 2 3 4,2150.0,2284.4,-134.4,83.91102430551065,-367.33700347209754,98.53700347209755,-5.883382945193486,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,MaxLoss,noise_hit_rate,lower,5,0 1 2 3 4,0.17549019607843136,0.24215686274509807,-0.06666666666666668,0.0036682915556607285,-0.07684984402518086,-0.0564834893081525,-27.530364372469638,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_manifold/manifold_duplicate_noise_0p1_aug5,"dataset=manifold_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",manifold_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Manifold,MaxLoss,duplicate_hit_rate,lower,5,0 1 2 3 4,0.7715686274509803,0.7254901960784312,0.04607843137254901,0.014754820532639617,0.0051190495739414366,0.08703781317115658,6.351351351351351,0.0,1.0,0.0,0,0,1
