dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
boundary_duplicate_fashion_mnist,EL2N,0.3,0.0,50,5,50.0,0.0,54.0,0.0,2438.0,22.50111108367762,2492.0,22.50111108367762,0.5243419187143445,0.004508153416425211,0.48985,0.012152828888781417,0.48985,0.0121528288887814,,,,,,,,,0.8746566653251648,0.022904356226792367,0.0,0.0,1.0,0.0,51.0,0.0,0.4111111111111111,0.0179543698422827,0.7222222222222221,0.04099248818736788,0.7701409101486206,0.012537027067673148,0.7701409101486206,0.012537027067673148,0.9996318578720093,0.0003047332763918101,0.08015829369706927,0.003764992543823955,0.7433962264150944,0.04159510883971436,0.781132075471698,0.035096368373091096,0.7094339622641509,0.04795571708354278,0.8272472582056112,0.06241641052679019,0.2777777777777778,0.04099248818736788,0.2634004516786689,0.008199591310382457,1.3682997741606655,0.004099795655191219
boundary_duplicate_fashion_mnist,EL2N,0.3,0.1,50,5,50.0,0.0,54.0,0.0,2194.2,74.87015426723788,2248.2,74.87015426723788,0.5267871227464639,0.0166573920249223,0.5061,0.02003755848400697,0.5061,0.02003755848400697,,,,,,,,,0.8667628081515432,0.02798176373340185,0.0,0.0,1.0,0.0,51.0,0.0,0.4222222222222222,0.020621349491963044,0.6888888888888889,0.036758209706072596,0.7670169353485108,0.015892712247019443,0.7670169353485108,0.015892712247019443,0.9908850908279419,0.00655360388341959,0.07482802800412448,0.0017962789049274055,0.7886792452830189,0.02559369804952933,0.8188679245283019,0.014119461836882794,0.7547169811320755,0.021512743869795074,0.8754051390745918,0.049918931393602074,0.3111111111111111,0.0367582097060726,0.2571590867446457,0.007316656087149253,1.371420456627677,0.0036583280435746215
boundary_duplicate_fashion_mnist,EL2N,0.3,0.2,50,5,50.0,0.0,54.0,0.0,1951.8,36.21380952067871,2005.8,36.21380952067871,0.5302118380903267,0.009068119827401088,0.4812,0.014581537984725751,0.4812,0.01458153798472576,,,,,,,,,0.7971313318237663,0.03220995110092031,0.0,0.0,1.0,0.0,51.0,0.0,0.4185185185185185,0.02237601106221216,0.7333333333333333,0.02962962962962963,0.7911501407623291,0.0029501423007644895,0.7911501407623291,0.0029501423007644895,0.9959005236625671,0.00382925776395097,0.07851105681005513,0.00589741549512963,0.7584905660377359,0.06993869053905902,0.7886792452830189,0.04934602577593217,0.739622641509434,0.061255407851878975,0.8232340712740983,0.04709616621626019,0.26666666666666666,0.02962962962962963,0.2496898104137351,0.009857719993644386,1.3751550947931326,0.004928859996822204
boundary_duplicate_fashion_mnist,EL2N,0.3,0.3,50,5,50.0,0.0,54.0,0.0,1641.8,53.553151167788435,1695.8,53.553151167788435,0.5150270074838772,0.015377316872397913,0.4875,0.03642698175803206,0.4875,0.036426981758032065,,,,,,,,,0.7881024245172739,0.03591237653769648,0.0,0.0,1.0,0.0,51.0,0.0,0.4111111111111111,0.015930231976004867,0.6888888888888889,0.03628873693012116,0.7766885638237,0.012751340819384649,0.7766885638237,0.012751340819384649,0.9985838651657104,0.0009582217766120368,0.07968378812074661,0.0035363974208237206,0.7773584905660378,0.041936058058288435,0.8075471698113207,0.030656748696739476,0.7320754716981132,0.04825174283979028,0.8765475716239421,0.04246971602793403,0.31111111111111117,0.03628873693012116,0.2590428580601634,0.008856813296055484,1.370478570969918,0.004428406648027724
boundary_duplicate_fashion_mnist,EL2N,0.3,0.4,50,5,50.0,0.0,54.0,0.0,1473.4,43.90740256494341,1527.4,43.90740256494341,0.5419668004498817,0.014621328333167464,0.50285,0.016897041161102737,0.50285,0.01689704116110273,,,,,,,,,0.7251672681421042,0.032586468244693606,0.0,0.0,1.0,0.0,51.0,0.0,0.40370370370370373,0.027090257108014427,0.7259259259259259,0.0343467351685026,0.7474778652191162,0.01734686123805891,0.7474778652191162,0.01734686123805891,0.9975627183914184,0.0015125528326266023,0.07791235435683772,0.002875631897637438,0.7962264150943396,0.018293131537420123,0.8264150943396228,0.015094339622641506,0.7433962264150944,0.01644867525864407,0.8304961051469955,0.04376166900256216,0.2740740740740741,0.03434673516850261,0.26396496027775396,0.006716740207411912,1.368017519861123,0.0033583701037059655
boundary_duplicate_fashion_mnist,EL2N,0.3,0.5,50,5,50.0,0.0,54.0,0.0,1163.6,31.398407602934263,1217.6,31.398407602934263,0.5227311300346628,0.012623702262584328,0.48934999999999995,0.026344662647299167,0.48934999999999995,0.02634466264729917,,,,,,,,,0.7118016503751278,0.043664766792981535,0.0,0.0,1.0,0.0,51.0,0.0,0.39259259259259266,0.013608276348795433,0.7777777777777778,0.044212356986345624,0.7527857184410095,0.00820391793217715,0.7527857184410095,0.00820391793217715,0.9978058338165283,0.001488118834919259,0.07947299098068814,0.0009372214054456715,0.7773584905660378,0.03007052349152686,0.8075471698113208,0.016230802390646462,0.7207547169811321,0.023414478577341254,0.7318274545763617,0.07607825998630317,0.22222222222222224,0.04421235698634563,0.268327108313002,0.004264177597122057,1.365836445843499,0.002132088798561022
boundary_duplicate_fashion_mnist,EL2N,0.3,0.6,50,5,50.0,0.0,54.0,0.0,915.6,18.41358194377183,969.6,18.41358194377183,0.5243858148693107,0.00925879779124306,0.45620000000000005,0.014046663304856424,0.45620000000000005,0.014046663304856424,,,,,,,,,0.6102598698809742,0.02373590599729743,0.0,0.0,1.0,0.0,51.0,0.0,0.4,0.012559870339120871,0.7444444444444445,0.05505951387895743,0.7581697583198548,0.014522473519276644,0.7581697583198548,0.014522473519276644,0.9955441951751709,0.002856956466380643,0.07392394348697842,0.002270104368982011,0.8716981132075473,0.009243357519936518,0.8603773584905661,0.012796849024764653,0.8264150943396228,0.011001796028009997,0.7745147962166803,0.07825291490971988,0.25555555555555554,0.055059513878957425,0.25277366157553416,0.006152900027299826,1.3736131692122329,0.0030764500136498886
boundary_duplicate_fashion_mnist,EL2N,0.3,0.7,50,5,50.0,0.0,54.0,0.0,718.0,32.44842060871376,772.0,32.44842060871376,0.5597735412302427,0.02157604375591704,0.47214999999999996,0.03087055636038975,0.47214999999999996,0.030870556360389743,,,,,,,,,0.5766588624566793,0.018451730236653228,0.0,0.0,1.0,0.0,51.0,0.0,0.41111111111111115,0.029513661945387452,0.7333333333333333,0.029629629629629638,0.7358587741851806,0.007692969204357824,0.7358587741851806,0.007692969204357824,0.9989049673080445,0.0005155894137393081,0.0719334362812762,0.00507304689127136,0.8528301886792452,0.030656748696739483,0.8641509433962264,0.024888501808062107,0.8188679245283019,0.028364710147873423,0.8231293493851017,0.04811707025750087,0.2666666666666667,0.02962962962962963,0.2567786943273805,0.00975883874524599,1.3716106528363097,0.004879419372622984
boundary_duplicate_fashion_mnist,EL2N,0.3,0.8,50,5,50.0,0.0,54.0,0.0,468.4,9.135644476444996,522.4,9.135644476444996,0.5768788946093991,0.009093522967837407,0.481,0.03540647892688569,0.481,0.035406478926885684,,,,,,,,,0.5223476599901915,0.009790046925728543,0.0,0.0,1.0,0.0,51.0,0.0,0.39629629629629626,0.016144070161261747,0.7074074074074075,0.02771598064276994,0.7242181062698364,0.011105597424618203,0.7242181062698364,0.011105597424618203,0.990165364742279,0.004355705945538806,0.07337448187875298,0.002258405400570366,0.8754716981132076,0.025732418296199724,0.8754716981132076,0.017497393387727735,0.8415094339622641,0.022798199950178434,0.8612885229799969,0.03548298000270053,0.29259259259259257,0.027715980642769932,0.2620933131543127,0.005006920669147927,1.3689533434228436,0.002503460334573966
boundary_duplicate_fashion_mnist,GREATS,0.3,0.0,50,5,50.0,0.0,54.0,0.0,2372.2,79.46030455516767,2426.2,79.46030455516767,,,0.49610000000000004,0.03437828166153741,0.49610000000000004,0.03437828166153741,,,,,,,,,1.3590104283764959,0.054723581831954235,0.0,0.0,1.0,0.0,51.0,0.0,0.42592592592592593,0.024145194093343137,0.8,0.04074074074074074,0.7182395100593567,0.009855019953535708,0.7182395100593567,0.009855019953535708,0.9972773671150208,0.0011885384680299406,0.07154025131801389,0.0021650415784148654,0.8037735849056604,0.01749739338772774,0.8566037735849058,0.012796849024764653,0.7811320754716982,0.017497393387727753,0.6936576342365159,0.07068179923197311,0.2,0.040740740740740744,0.2714959204422496,0.006201874560965843,1.364252039778875,0.003100937280482942
