method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.1,50,50,4500,500,54,2124,2178,0.5112048303708434,0.49,0.49,,,,,0.9104896932840347,0,1,51,0.42592592592592593,0.6111111111111112,0.723311722278595,0.723311722278595,0.9998855590820312,0.08355081179794276,0.8113207547169812,0.8301886792452831,0.7547169811320755,0.964078764808229,0.3888888888888889,0.27513515445829645,1.3624324227708517
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.1,50,50,4500,500,54,2120,2174,0.5103126593749039,0.43875,0.43875,,,,,0.9778388515114784,0,1,51,0.4074074074074074,0.6666666666666666,0.7651116251945496,0.7651116251945496,0.9998983144760132,0.08930612397643756,0.6415094339622641,0.7358490566037735,0.6226415094339622,0.9182958340544894,0.3333333333333333,0.27177528591804523,1.3641123570409774
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.1,50,50,4500,500,54,2386,2440,0.5694520291872323,0.5329999999999999,0.533,,,,,1.1530990740284324,0,1,51,0.4444444444444444,0.6851851851851852,0.7550820112228394,0.7550820112228394,0.9998767375946045,0.0988626111790819,0.6037735849056604,0.6981132075471698,0.5660377358490566,0.8986533756907481,0.3148148148148148,0.28567426606221175,1.3571628669688942
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.1,50,50,4500,500,54,2067,2121,,0.4655,0.4655,,,,,1.2234464827924967,0,1,51,0.35185185185185186,0.7777777777777778,0.7188588380813599,0.7188588380813599,0.9986990690231323,0.0709746761142083,0.8301886792452831,0.8301886792452831,0.8113207547169812,0.7642045065086203,0.2222222222222222,0.26768790608395376,1.3661560469580232
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.2,50,50,4000,1000,54,1918,1972,0.5217622389900498,0.47350000000000003,0.4735,,,,,0.5936501091346145,0,1,51,0.3333333333333333,0.7962962962962963,0.7411090731620789,0.7411090731620789,0.9998385906219482,0.07918474415563187,0.7924528301886793,0.8301886792452831,0.7735849056603774,0.7292739418449411,0.2037037037037037,0.26997115114934916,1.3650144244253255
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.2,50,50,4000,1000,54,1786,1840,0.48860955983400345,0.46499999999999997,0.465,,,,,0.737238273024559,0,1,51,0.2962962962962963,0.8333333333333334,0.6353707909584045,0.6353707909584045,0.9975922107696533,0.035606922810229494,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.6500224216483541,0.16666666666666666,0.2072864781513847,1.3963567609243077
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.2,50,50,4000,1000,54,1930,1984,0.52476983203087,0.49375,0.49375,,,,,0.7795283691957593,0,1,51,0.35185185185185186,0.7407407407407407,0.7900012135505676,0.7900012135505676,0.9805911183357239,0.07387180092199794,0.8490566037735849,0.8679245283018868,0.8113207547169812,0.8256265261578954,0.25925925925925924,0.23232513130930113,1.3838374343453494
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.2,50,50,4000,1000,54,1974,2028,0.5357887064456008,0.5587500000000001,0.55875,,,,,0.8011869518086314,0,1,51,0.3888888888888889,0.6111111111111112,0.7430890798568726,0.7430890798568726,0.979845404624939,0.07826246180624333,0.8490566037735849,0.8113207547169812,0.7547169811320755,0.964078764808229,0.3888888888888889,0.2582900583972446,1.3708549708013777
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.2,50,50,4000,1000,54,1704,1758,0.4679506430402398,0.43999999999999995,0.44,,,,,0.8764665219932795,0,1,51,0.42592592592592593,0.7037037037037037,0.7485250234603882,0.7485250234603882,0.9996623992919922,0.07640854406328697,0.8679245283018868,0.8301886792452831,0.7924528301886793,0.876716288999464,0.2962962962962963,0.25451452461767266,1.3727427376911636
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.2,50,50,4000,1000,54,1866,1920,0.5087172330822796,0.47175,0.47175,,,,,1.062260185368359,0,1,51,0.35185185185185186,0.6666666666666666,0.671436071395874,0.671436071395874,0.9998718500137329,0.08696958492949323,0.7924528301886793,0.8490566037735849,0.7358490566037735,0.9182958340544894,0.3333333333333333,0.28858640316127354,1.3557067984193631
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.2,50,50,4000,1000,54,1679,1733,,0.4385,0.4385,,,,,1.1247449181973934,0,1,51,0.42592592592592593,0.7592592592592593,0.7197748422622681,0.7197748422622681,0.9999909996986389,0.07155331435068599,0.8113207547169812,0.8679245283018868,0.7924528301886793,0.7962699368824384,0.24074074074074073,0.26662308703569454,1.3666884564821529
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,50,50,3500,1500,54,1600,1654,0.50308798532933,0.48,0.48,,,,,0.5428455322980881,0,1,51,0.37037037037037035,0.6851851851851852,0.7406112551689148,0.7406112551689148,0.9943239092826843,0.08257130231216268,0.8113207547169812,0.8679245283018868,0.7924528301886793,0.8986533756907481,0.3148148148148148,0.264503878673055,1.3677480606634724
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.3,50,50,3500,1500,54,1709,1763,0.5343353484058753,0.51425,0.51425,,,,,0.724937996827066,0,1,51,0.4444444444444444,0.7962962962962963,0.6642212271690369,0.6642212271690369,0.9979702234268188,0.04237391739943117,0.9811320754716981,0.9622641509433962,0.9622641509433962,0.7292739418449411,0.2037037037037037,0.22185308080230406,1.389073459598848
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.3,50,50,3500,1500,54,1745,1799,0.5446291663101874,0.5835,0.5835,,,,,0.7288966849446297,0,1,51,0.46296296296296297,0.5740740740740741,0.7897577881813049,0.7897577881813049,0.9998443126678467,0.07901965348788027,0.7924528301886793,0.8679245283018868,0.7924528301886793,0.9841095278800533,0.42592592592592593,0.245363807831572,1.377318096084214
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.3,50,50,3500,1500,54,1661,1715,0.5205898461863399,0.4175,0.4175,,,,,0.7836923897266388,0,1,51,0.37037037037037035,0.5370370370370371,0.7521381378173828,0.7521381378173828,0.9934710264205933,0.07741513904535545,0.8301886792452831,0.8867924528301887,0.8113207547169812,0.9960383613659184,0.46296296296296297,0.25371977291916836,1.3731401135404158
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.3,50,50,3500,1500,54,1643,1697,0.5154292760416865,0.396,0.396,,,,,0.8229663269594312,0,1,51,0.3888888888888889,0.4444444444444444,0.7396085858345032,0.7396085858345032,0.9936979413032532,0.07237674682488981,0.8679245283018868,0.8867924528301887,0.8490566037735849,0.9910760598382222,0.4444444444444444,0.25035540674296075,1.3748222966285195
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.3,50,50,3500,1500,54,1746,1800,0.5449149180785753,0.49350000000000005,0.4935,,,,,0.9579959325492382,0,1,51,0.4074074074074074,0.5925925925925926,0.6617639064788818,0.6617639064788818,0.9809238910675049,0.07378845946546995,0.9056603773584906,0.9245283018867925,0.8867924528301887,0.975119064940866,0.4074074074074074,0.2668285438277234,1.3665857280861382
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,50,50,3500,1500,54,1632,1686,,0.5305,0.5305,,,,,1.0466874772682786,0,1,51,0.3888888888888889,0.7407407407407407,0.7025114893913269,0.7025114893913269,0.9900898933410645,0.07014860662649262,0.9056603773584906,0.8867924528301887,0.8490566037735849,0.8256265261578954,0.25925925925925924,0.2582736218538823,1.370863189073059
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.4,50,50,3000,2000,54,1385,1439,0.5124808338587172,0.41225,0.41225,,,,,0.5042782761156559,0,1,51,0.3148148148148148,0.7037037037037037,0.7366969585418701,0.7366969585418701,0.9992793798446655,0.09196227339078795,0.7169811320754716,0.7547169811320755,0.6226415094339622,0.876716288999464,0.2962962962962963,0.2927324763974806,1.3536337618012597
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.4,50,50,3000,2000,54,1302,1356,0.4846368361613713,0.39249999999999996,0.3925,,,,,0.6611110977828503,0,1,51,0.2962962962962963,0.7592592592592593,0.6277208924293518,0.6277208924293518,0.994596540927887,0.039887226063687845,0.9622641509433962,0.9622641509433962,0.9433962264150944,0.7962699368824384,0.24074074074074073,0.21896842261528165,1.3905157886923591
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.4,50,50,3000,2000,54,1632,1686,0.5947368739289232,0.5495,0.5495,,,,,0.649583587422967,0,1,51,0.42592592592592593,0.7962962962962963,0.7123317122459412,0.7123317122459412,0.9988008737564087,0.08104754281493853,0.8113207547169812,0.8490566037735849,0.7547169811320755,0.7292739418449411,0.2037037037037037,0.2732010813431652,1.3633994593284173
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.4,50,50,3000,2000,54,1400,1454,0.517501994560007,0.521,0.521,,,,,0.7438480872660875,0,1,51,0.2777777777777778,0.6666666666666666,0.702978253364563,0.702978253364563,0.9759553074836731,0.07168896348690088,0.9245283018867925,0.8867924528301887,0.8490566037735849,0.9182958340544894,0.3333333333333333,0.2611752694498165,1.3694123652750918
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.4,50,50,3000,2000,54,1377,1431,0.5098015206749551,0.49,0.49,,,,,0.7488435199484229,0,1,51,0.42592592592592593,0.6666666666666666,0.7150042057037354,0.7150042057037354,0.9999786019325256,0.091613732700078,0.660377358490566,0.8113207547169812,0.6226415094339622,0.9182958340544894,0.3333333333333333,0.2907700427738933,1.3546149786130535
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.4,50,50,3000,2000,54,1427,1481,0.5265316991717555,0.48550000000000004,0.4855,,,,,0.899125849828124,0,1,51,0.42592592592592593,0.7592592592592593,0.7033194899559021,0.7033194899559021,0.9999949932098389,0.08127898399559956,0.8490566037735849,0.8113207547169812,0.7358490566037735,0.7962699368824384,0.24074074074074073,0.2788927873479156,1.3605536063260422
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.4,50,50,3000,2000,54,1436,1490,,0.52825,0.52825,,,,,0.9843669850379229,0,1,51,0.3333333333333333,0.8518518518518519,0.7143006324768066,0.7143006324768066,0.9999184012413025,0.06825236273261737,0.8867924528301887,0.8867924528301887,0.8490566037735849,0.6051865766334205,0.14814814814814814,0.25928145092361077,1.3703592745381945
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.5,50,50,2500,2500,54,1238,1292,0.5525816521258093,0.51675,0.51675,,,,,0.4893184583634138,0,1,51,0.42592592592592593,0.7777777777777778,0.7715609669685364,0.7715609669685364,0.9961386919021606,0.0792838953575998,0.7924528301886793,0.7924528301886793,0.7358490566037735,0.7642045065086203,0.2222222222222222,0.259827891278847,1.3700860543605766
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.5,50,50,2500,2500,54,1134,1188,0.5108833877602592,0.49675,0.49675,,,,,0.6680483194068074,0,1,51,0.46296296296296297,0.8148148148148148,0.6291048526763916,0.6291048526763916,0.9947113394737244,0.040961985810185376,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.691289869405789,0.18518518518518517,0.22067239906565267,1.3896638004671735
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.5,50,50,2500,2500,54,1217,1271,0.5441820433479734,0.46099999999999997,0.461,,,,,0.6456895815208554,0,1,51,0.35185185185185186,0.7407407407407407,0.7491393089294434,0.7491393089294434,0.9981130361557007,0.08009880443788925,0.7924528301886793,0.8301886792452831,0.7358490566037735,0.8256265261578954,0.25925925925925924,0.26534961354060677,1.3673251932296966
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.5,50,50,2500,2500,54,1091,1145,0.49356941715814173,0.39149999999999996,0.3915,,,,,0.6326480219140649,0,1,51,0.35185185185185186,0.7407407407407407,0.7278456687927246,0.7278456687927246,0.9999257922172546,0.07455695807090346,0.8679245283018868,0.8679245283018868,0.8490566037735849,0.8256265261578954,0.25925925925925924,0.2624846941479313,1.3687576529260344
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.5,50,50,2500,2500,54,1126,1180,0.5076654367148876,0.4295,0.4295,,,,,0.7301814844831824,0,1,51,0.42592592592592593,0.7222222222222222,0.739332377910614,0.739332377910614,0.9999682903289795,0.07079791966474282,0.8301886792452831,0.8490566037735849,0.7735849056603774,0.8524051786494786,0.2777777777777778,0.25566343899869837,1.3721682805006508
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.5,50,50,2500,2500,54,1174,1228,0.5269508771016262,0.40874999999999995,0.40875,,,,,0.8390489649027586,0,1,51,0.37037037037037035,0.7592592592592593,0.722974419593811,0.722974419593811,0.9996916651725769,0.08983182232334928,0.6792452830188679,0.8113207547169812,0.660377358490566,0.7962699368824384,0.24074074074074073,0.2918278389354432,1.3540860805322783
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.5,50,50,2500,2500,54,1114,1168,,0.42274999999999996,0.42275,,,,,0.9582148659974337,0,1,51,0.4074074074074074,0.7037037037037037,0.6849032640457153,0.6849032640457153,0.9755066633224487,0.07534262341148448,0.8113207547169812,0.8301886792452831,0.7924528301886793,0.876716288999464,0.2962962962962963,0.272586892544652,1.363706553727674
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.6,50,50,2000,3000,54,928,982,0.5306351694162004,0.44299999999999995,0.443,,,,,0.47425675485283136,0,1,51,0.4074074074074074,0.7777777777777778,0.7257887721061707,0.7257887721061707,0.9632177948951721,0.08701031669130865,0.7924528301886793,0.7924528301886793,0.7358490566037735,0.7642045065086203,0.2222222222222222,0.2740900293774477,1.3629549853112761
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.6,50,50,2000,3000,54,974,1028,0.5536630051792599,0.46525000000000005,0.46525,,,,,0.5745042869821191,0,1,51,0.3333333333333333,0.8703703703703703,0.6307235956192017,0.6307235956192017,0.9925023317337036,0.03955449181485851,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.5564215672884281,0.12962962962962962,0.2173262027410165,1.3913368986294916
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.6,50,50,2000,3000,54,956,1010,0.54466225852957,0.46199999999999997,0.462,,,,,0.5935098305344582,0,1,51,0.37037037037037035,0.6296296296296297,0.7159010171890259,0.7159010171890259,0.9845166802406311,0.07993853289001393,0.8679245283018868,0.8679245283018868,0.8113207547169812,0.9509560484549724,0.37037037037037035,0.2688103128032297,1.3655948435983851
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.6,50,50,2000,3000,54,837,891,0.484829242574051,0.42074999999999996,0.42075,,,,,0.6161144291982055,0,1,51,0.5,0.6296296296296297,0.7077257633209229,0.7077257633209229,0.9997080564498901,0.09119894917843477,0.7169811320754716,0.7358490566037735,0.6226415094339622,0.9509560484549724,0.37037037037037035,0.2929666821980814,1.3535166589009593
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.6,50,50,2000,3000,54,965,1019,0.5491642645210959,0.49250000000000005,0.4925,,,,,0.6138766342774034,0,1,51,0.4074074074074074,0.7037037037037037,0.719593346118927,0.719593346118927,0.9960784912109375,0.07275485486354467,0.8867924528301887,0.8679245283018868,0.8301886792452831,0.876716288999464,0.2962962962962963,0.2621109869211209,1.3689445065394397
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.6,50,50,2000,3000,54,970,1024,0.5516639683046378,0.5025,0.5025,,,,,0.7840918162837625,0,1,51,0.4074074074074074,0.6296296296296297,0.6482410430908203,0.6482410430908203,0.9722625017166138,0.07137100145501911,0.9245283018867925,0.9056603773584906,0.8679245283018868,0.9509560484549724,0.37037037037037035,0.2685012759033939,1.365749362048303
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.6,50,50,2000,3000,54,904,958,,0.482,0.482,,,,,0.8600306082516909,0,1,51,0.4074074074074074,0.7222222222222222,0.6829967498779297,0.6829967498779297,0.9982790350914001,0.06535941812227357,0.8301886792452831,0.8679245283018868,0.8113207547169812,0.8524051786494786,0.2777777777777778,0.26180389252186426,1.369098053739068
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.7,50,50,1500,3500,54,724,778,0.5639398036291823,0.56175,0.56175,,,,,0.4542897045612335,0,1,51,0.4074074074074074,0.6111111111111112,0.7071338295936584,0.7071338295936584,0.9745936393737793,0.0796353614555215,0.8301886792452831,0.8301886792452831,0.7735849056603774,0.964078764808229,0.3888888888888889,0.28066560303035043,1.3596671984848248
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.7,50,50,1500,3500,54,667,721,0.5258910265984014,0.41774999999999995,0.41775,,,,,0.5366266928613186,0,1,51,0.2777777777777778,0.9074074074074074,0.6247782111167908,0.6247782111167908,0.9938247203826904,0.03624947116060077,0.9811320754716981,0.9622641509433962,0.9622641509433962,0.4450648570508386,0.09259259259259259,0.21839486196349764,1.390802569018251
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.7,50,50,1500,3500,54,818,872,0.6260999832884409,0.53775,0.53775,,,,,0.5617722319439054,0,1,51,0.3888888888888889,0.7222222222222222,0.7297093868255615,0.7297093868255615,0.9999411106109619,0.07171509850699946,0.8490566037735849,0.8867924528301887,0.8113207547169812,0.8524051786494786,0.2777777777777778,0.2615355285956941,1.369232235702153
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.7,50,50,1500,3500,54,659,713,0.5205295931664295,0.41325,0.41325,,,,,0.5777319241315126,0,1,51,0.35185185185185186,0.5925925925925926,0.7081539630889893,0.7081539630889893,0.9681791067123413,0.07747305873430001,0.9056603773584906,0.9056603773584906,0.8679245283018868,0.975119064940866,0.4074074074074074,0.271363924064623,1.3643180379676885
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.7,50,50,1500,3500,54,688,742,0.5399399104062468,0.52725,0.52725,,,,,0.6062051923945546,0,1,51,0.3333333333333333,0.6111111111111112,0.7030531167984009,0.7030531167984009,0.9999980330467224,0.0687569869014452,0.8679245283018868,0.8867924528301887,0.8490566037735849,0.964078764808229,0.3888888888888889,0.26622098941580374,1.3668895052920982
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.7,50,50,1500,3500,54,743,797,0.5765635143616237,0.5569999999999999,0.557,,,,,0.6902763778343797,0,1,51,0.3888888888888889,0.6481481481481481,0.6800252795219421,0.6800252795219421,0.9717966318130493,0.07133889310764817,0.8867924528301887,0.8867924528301887,0.8490566037735849,0.9357110512652843,0.35185185185185186,0.26909436615715476,1.3654528169214226
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.7,50,50,1500,3500,54,641,695,,0.402,0.402,,,,,0.7377823190763593,0,1,51,0.4444444444444444,0.7407407407407407,0.6857660412788391,0.6857660412788391,0.9987980127334595,0.06457397510420601,0.9433962264150944,0.8867924528301887,0.8679245283018868,0.8256265261578954,0.25925925925925924,0.2591712364292104,1.3704143817853947
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.8,50,50,1000,4000,54,516,570,0.624032661144156,0.589,0.589,,,,,0.4343042578548193,0,1,51,0.4074074074074074,0.6851851851851852,0.7135105133056641,0.7135105133056641,0.9964456558227539,0.06448674314426926,0.9056603773584906,0.9056603773584906,0.8679245283018868,0.8986533756907481,0.3148148148148148,0.24938708514655045,1.3753064574267246
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.8,50,50,1000,4000,54,434,488,0.5425491044879891,0.36750000000000005,0.3675,,,,,0.4976690476760268,0,1,51,0.3333333333333333,0.8148148148148148,0.6448739767074585,0.6448739767074585,0.9959865212440491,0.039779157465640105,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.691289869405789,0.18518518518518517,0.21380875257685714,1.3930956237115715
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.8,50,50,1000,4000,54,472,526,0.5804975463543087,0.55725,0.55725,,,,,0.4961048550903797,0,1,51,0.37037037037037035,0.6666666666666666,0.7041107416152954,0.7041107416152954,0.9777941703796387,0.06860768513859443,0.9622641509433962,0.9245283018867925,0.9056603773584906,0.9182958340544894,0.3333333333333333,0.2535686164894837,1.373215691755258
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.8,50,50,1000,4000,54,422,476,0.5304987271083519,0.46025000000000005,0.46025,,,,,0.5044120326638222,0,1,51,0.37037037037037035,0.6111111111111112,0.7075454592704773,0.7075454592704773,0.9985224604606628,0.07161342183936317,0.8867924528301887,0.8490566037735849,0.8113207547169812,0.964078764808229,0.3888888888888889,0.26098308143097465,1.3695084592845128
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.8,50,50,1000,4000,54,422,476,0.5304987271083519,0.39049999999999996,0.3905,,,,,0.5243868418037891,0,1,51,0.37037037037037035,0.5925925925925926,0.6936227083206177,0.6936227083206177,0.9730760455131531,0.06957948791249743,0.9245283018867925,0.9245283018867925,0.8867924528301887,0.975119064940866,0.4074074074074074,0.2569201472195566,1.3715399263902217
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.8,50,50,1000,4000,54,438,492,0.5465587953221984,0.47,0.47,,,,,0.606395392678678,0,1,51,0.42592592592592593,0.6851851851851852,0.6688507795333862,0.6688507795333862,0.9827302694320679,0.07597493380308151,0.9056603773584906,0.8490566037735849,0.8301886792452831,0.8986533756907481,0.3148148148148148,0.27183595170536434,1.3640820241473177
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.8,50,50,1000,4000,54,461,515,,0.49124999999999996,0.49125,,,,,0.6211543586105108,0,1,51,0.42592592592592593,0.7777777777777778,0.7051191329956055,0.7051191329956055,0.9860690832138062,0.06788817750957776,0.9245283018867925,0.9056603773584906,0.8679245283018868,0.7642045065086203,0.2222222222222222,0.2518985441453755,1.3740507279273122
MaxLoss,boundary_duplicate_fashion_mnist,1,0.3,0.0,50,50,5000,0,54,2265,2319,0.48961310455342755,0.47375,0.47375,,,,,0.6095682214945555,0,1,51,0.4444444444444444,0.6851851851851852,0.7901306748390198,0.7901306748390198,0.9995454549789429,0.0858030656598649,0.660377358490566,0.7924528301886793,0.660377358490566,0.8986533756907481,0.3148148148148148,0.26594252448662187,1.367028737756689
Marginal,boundary_duplicate_fashion_mnist,1,0.3,0.0,50,50,5000,0,54,2417,2471,0.5201367133995518,0.48950000000000005,0.4895,,,,,0.8951120963320136,0,1,51,0.25925925925925924,0.9444444444444444,0.6007300019264221,0.6007300019264221,0.999679684638977,0.05384412819062764,0.9433962264150944,0.9245283018867925,0.9056603773584906,0.3095434291503252,0.05555555555555555,0.25697133958097407,1.371514330209513
