dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se,dynamic_redundancy_weight_mean,dynamic_redundancy_weight_se
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.0,support,200,5,200.0,0.0,204.0,0.0,979.6,48.59897118252607,1183.6,48.59897118252607,0.25827044090256096,0.01005544655599712,0.36505,0.006795862711974106,0.36505,0.006795862711974103,,,,,,,,,3.4708207508083433,0.09343363353392725,0.0,0.0,1.0,0.0,201.0,0.0,0.07647058823529412,0.009877177293926414,0.44901960784313727,0.015701585664751917,0.616275405883789,0.004927065303896466,0.616275405883789,0.004927065303896466,0.992336094379425,0.0021099824494258726,0.023887061872726007,0.0002580250137997053,0.9911330049261083,0.0018431809787063727,0.9921182266009853,0.0012066451934892488,0.9891625615763546,0.0018431809787063727,0.2676470588235294,0.0096308248550924,0.7323529411764707,0.009630824855092408,0.03333333333333334,0.0009803921568627457,0.963746417348894,0.0017485175405864979,0.004901960784313725,0.0,0.19136525901002824,0.0013921471586328523,0.6319428167227438,0.0003132331106923987,1.5447491075444846,0.0007656809372480724
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.0,support,50,5,50.0,0.0,54.0,0.0,1878.8,88.3800882552173,1932.8,88.3800882552173,0.4115476935519837,0.01791824420346063,0.43030000000000007,0.009253175130732146,0.4303,0.009253175130732155,,,,,,,,,0.6846205409849062,0.09308520704448274,0.0,0.0,0.0,0.0,51.0,0.0,0.07777777777777778,0.014814814814814814,0.4222222222222222,0.035813110381136506,0.6741666913032531,0.004955014379351341,0.6741666913032531,0.004955014379351341,0.9728731632232666,0.0022442494407142856,0.0746125516393837,0.002536691090352581,0.8754716981132076,0.015328374348369733,0.9132075471698113,0.012796849024764653,0.8415094339622641,0.015328374348369733,0.11481481481481481,0.028327886186626586,0.8851851851851851,0.028327886186626593,0.059259259259259255,0.006928995160692483,0.9846083162833101,0.0037513606550535336,0.018518518518518517,0.0,0.2735212353232388,0.0035096885215041753,0.6134577220522713,0.0007896799173384455,1.499563320572219,0.0019303286868273186
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.05,support,100,5,100.0,0.0,104.0,0.0,558.0,25.20912533191106,662.0,25.20912533191106,0.157168183370959,0.005597678888647222,0.3391,0.006317930832163324,0.3391,0.006317930832163324,,,,,,,,,1.3146372085670008,0.021884672023191627,0.0,0.0,0.0,0.0,101.0,0.0,0.11153846153846154,0.019134373790511916,0.30961538461538457,0.029854182108192347,0.7540515065193176,0.007856716927505903,0.7540515065193176,0.007856716927505903,1.0000001192092896,5.331201499700045e-08,0.04866332715576134,0.0017084267460599728,0.9728155339805825,0.00475629076268578,0.9572815533980583,0.006584786391383752,0.9475728155339805,0.007887415926831025,0.1576923076923077,0.01626109088969977,0.8423076923076923,0.016261090889699785,0.07692307692307693,0.011776392994149894,0.9693933284799119,0.00519624430474139,0.009615384615384616,0.0,0.2211753927678619,0.004353301148406565,0.6252355366272312,0.0009794927583914833,1.528353533977676,0.002394315631623649
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.05,support,200,5,200.0,0.0,204.0,0.0,152.0,40.38192665042122,356.0,40.38192665042122,0.0882747582392767,0.009207872218012218,0.30510000000000004,0.0078730553154414,0.30510000000000004,0.007873055315441392,,,,,,,,,3.4011453120270745,0.04673056471773669,0.0,0.0,1.0,0.0,201.0,0.0,0.08431372549019608,0.009222984177562146,0.3127450980392157,0.021220451786189573,0.6572174668312073,0.007216338041564852,0.6572174668312073,0.007216338041564852,1.0000001430511474,2.3841857910156248e-08,0.026619209708838625,0.0009095792965848121,0.993103448275862,0.0012066451934892488,0.9911330049261083,0.000985221674876846,0.9891625615763546,0.0018431809787063727,0.18823529411764706,0.019086198366599784,0.8117647058823529,0.019086198366599794,0.04019607843137255,0.005458592512578453,0.9715626846415985,0.0038775836882263713,0.004901960784313725,0.0,0.19432202171191337,0.0022370514802929095,0.6312775451148196,0.0005033365830659082,1.5431228880584478,0.0012303783141611236
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.05,support,50,5,50.0,0.0,54.0,0.0,857.6,46.07233443184749,911.6,46.07233443184749,0.2122637892025523,0.010115985187843577,0.3687,0.008017324990294452,0.36869999999999997,0.008017324990294448,,,,,,,,,0.5905869497917593,0.009879017017255336,0.0,0.0,0.0,0.0,51.0,0.0,0.16666666666666666,0.04014719146051629,0.37777777777777777,0.05158662324883007,0.83233163356781,0.009276721507247454,0.83233163356781,0.009276721507247454,1.0000002145767213,5.8400386399821704e-08,0.07464883878545941,0.004400900042716586,0.8150943396226416,0.03235175131977783,0.8188679245283019,0.029593183285581373,0.7660377358490565,0.038017814489829986,0.2148148148148148,0.03777051491550211,0.7851851851851852,0.03777051491550211,0.137037037037037,0.02657907424890245,0.9472300854144887,0.01369132272587323,0.018518518518518517,0.0,0.23179141328257788,0.01159554595280227,0.6228469320114199,0.00260899783938051,1.522514722694582,0.0063775502740412325
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.1,support,100,5,100.0,0.0,104.0,0.0,314.6,27.601811534752567,418.6,27.601811534752567,0.1082222035038285,0.006595788259851565,0.33155,0.00804961179188164,0.33155,0.008049611791881644,,,,,,,,,1.333380458992906,0.014805031843534289,0.0,0.0,0.0,0.0,101.0,0.0,0.14423076923076925,0.012162606385262996,0.27884615384615385,0.01008470046317453,0.7979206204414367,0.005655889961975649,0.7979206204414367,0.005655889961975649,1.0000001907348632,4.7683715820312496e-08,0.05228903501936534,0.001815112109928255,0.9475728155339805,0.015533980582524264,0.945631067961165,0.007887415926831025,0.9223300970873787,0.010635389466119725,0.1769230769230769,0.013800673167699352,0.823076923076923,0.013800673167699343,0.11923076923076922,0.016261090889699768,0.9485179934268724,0.007782398814267437,0.009615384615384616,0.0,0.21543378997969675,0.004089370461690335,0.6265273972545682,0.0009201083538803356,1.5315114155111669,0.002249153753929736
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.1,support,200,5,196.0,2.9154759474226504,200.0,2.9154759474226504,24.8,14.796621235944373,224.8,16.644518617250544,0.0612894513644278,0.004097140309392715,0.30175,0.00861575591576271,0.30175,0.0086157559157627,,,,,,,,,3.3264269214123487,0.055953534699580185,0.4,0.24494897427831783,0.6,0.24494897427831783,197.0,2.9154759474226504,0.087342955049133,0.006929439068482872,0.25261922747881954,0.014201613366578271,0.6910688042640686,0.0036786809288199725,0.6910688042640686,0.0036786809288199725,1.0000001668930054,4.7683715820312496e-08,0.027420635301221748,0.0006332553011793143,0.9949704041780343,7.629126988209283e-05,0.9887446416793445,0.0039863810355262016,0.9887446416793445,0.0039863810355262016,0.14747750579852265,0.00985927339150594,0.8525224942014773,0.00985927339150594,0.06223922288066539,0.008791609370707266,0.9705050147834668,0.003184457538333079,0.005004402654417434,7.551606557219519e-05,0.1937071403963639,0.0013441710451086665,0.6314158934108182,0.00030243848514944837,1.5434610727820002,0.0007392940748097551
manifold_group_noise_fashion_mnist,MaxLoss,0.1,0.1,support,50,5,50.0,0.0,54.0,0.0,745.8,62.185528863233124,799.8,62.185528863233124,0.19792105867527426,0.014431956615616654,0.34764999999999996,0.011558168107446783,0.34764999999999996,0.011558168107446783,,,,,,,,,0.6018082035938278,0.008595551555441255,0.0,0.0,0.0,0.0,51.0,0.0,0.23703703703703707,0.03533108153396096,0.3740740740740741,0.025793311624415036,0.8284721136093139,0.007886818311961563,0.8284721136093139,0.007886818311961563,1.0000001192092896,3.769728732309794e-08,0.06362575787418293,0.0026630479300090784,0.8867924528301888,0.015786038236491984,0.8641509433962264,0.023414478577341233,0.8452830188679247,0.029472640286440224,0.2518518518518519,0.026579074248902455,0.7481481481481481,0.026579074248902452,0.19629629629629627,0.037313780888166455,0.9129720192360959,0.019859403078026173,0.018518518518518517,0.0,0.22622851411126418,0.009488406113176806,0.6240985843249656,0.002134891375464798,1.5255743172388048,0.005218623362247261
manifold_group_noise_fashion_mnist,PU-R,0.1,0.0,support,100,5,100.0,0.0,104.0,0.0,1433.8,106.52717963036476,1537.8,106.52717963036476,0.3310329906758852,0.021781933437220485,0.38445,0.0038073941219684557,0.38445,0.003807394121968462,,,,,,,,,2.4178837582003325,0.019554576962163606,0.0,0.0,0.0,0.0,101.0,0.0,0.06923076923076923,0.0098058067569092,0.47307692307692306,0.018091238194448835,0.612622332572937,0.003199773940406002,0.612622332572937,0.003199773940406002,0.9882948398590088,0.001105690808516304,0.04105725383874283,0.000851913215800283,0.9883495145631068,0.0019417475728155335,0.9766990291262136,0.004950504382128915,0.9766990291262136,0.004950504382128915,0.2076923076923077,0.011618313436148628,0.7923076923076924,0.011618313436148628,0.051923076923076926,0.004902903378454599,0.9733287680602961,0.0013011161003061926,0.009615384615384616,0.0,0.2249717120805553,0.0019048755183860117,0.6243813647818751,0.00042859699163686025,1.5262655583556946,0.0010476815351123131
manifold_group_noise_fashion_mnist,PU-R,0.1,0.0,support,200,5,200.0,0.0,204.0,0.0,965.2,82.65917976849273,1169.2,82.65917976849273,0.25523098966805263,0.01712176411557033,0.33525,0.005244044240850763,0.33525,0.005244044240850758,,,,,,,,,6.348160476819612,0.04355508835108147,0.0,0.0,1.0,0.0,201.0,0.0,0.05588235294117647,0.0036682915556607255,0.45588235294117646,0.01510885785041416,0.6010716557502747,0.0037700914247311107,0.6010716557502747,0.0037700914247311107,0.9931008338928222,0.0006145011002578051,0.022871209396590743,0.0001438085964677789,0.9950738916256159,5.551115123125783e-17,0.9911330049261083,0.0018431809787063727,0.9911330049261083,0.0018431809787063727,0.27450980392156865,0.012876397584866372,0.7254901960784315,0.012876397584866361,0.03137254901960784,0.0019607843137254906,0.9650585242896514,0.002663811287892031,0.004901960784313725,0.0,0.18956596187030747,0.0006662758826147403,0.6323476585791808,0.00014991207358832089,1.5457387209713311,0.0003664517354381304
