dataset,method,noise_rate,pretrain_fraction,n,n_cert_mean,n_cert_se,n_pretrain_mean,n_pretrain_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,selection_steps_mean,selection_steps_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pool_empirical_error_mean,pool_empirical_error_se,support_empirical_error_mean,support_empirical_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,self_selected_bound_mean,self_selected_bound_se,self_selected_bound_raw_mean,self_selected_bound_raw_se,self_selected_empirical_risk_mean,self_selected_empirical_risk_se,self_selected_initial_gap_mean,self_selected_initial_gap_se,self_selected_reciprocal_gap_mean,self_selected_reciprocal_gap_se,self_selected_total_gap_mean,self_selected_total_gap_se,self_selected_lipschitz_sample_mean,self_selected_lipschitz_sample_se,self_selected_log_cover_constant_mean,self_selected_log_cover_constant_se,self_selected_concentration_rate_constant_mean,self_selected_concentration_rate_constant_se,self_selected_data_diameter_mean,self_selected_data_diameter_se,self_selected_dimension_mean,self_selected_dimension_se,self_selected_wasserstein_p_mean,self_selected_wasserstein_p_se,ada_bound_mean,ada_bound_se,ada_bound_raw_mean,ada_bound_raw_se,ada_empirical_risk_mean,ada_empirical_risk_se,ada_alpha_mean,ada_alpha_se,ada_query_count_mean,ada_query_count_se,ada_initial_size_mean,ada_initial_size_se,ada_final_size_mean,ada_final_size_se,ada_sigma_mean,ada_sigma_se,ada_beta_mean,ada_beta_se,ada_epsilon_mean,ada_epsilon_se,ada_delta_sum_mean,ada_delta_sum_se,ada_gamma_star_mean,ada_gamma_star_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,train_calls_mean,train_calls_se,loss_eval_count_mean,loss_eval_count_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
mnist,GREATS,0.0,0.0,5,5000.0,0.0,0.0,0.0,619.8,11.11935249913411,0.0,0.0,619.8,11.11935249913411,615.8,11.11935249913411,,,0.042480000000000004,0.0015727046766637503,0.04248,0.0015727046766637399,0.0,0.0,0.0,0.0,0.317365787970121,0.0015094418623672464,5.1999999999995606e-05,2.481934729197973e-05,0.10092599744442195,0.00017271447793595215,651.6868084331411,7.900283812661549,1.0,0.0,11.54225188933722,0.1786780971068272,0.0,0.0,1.0104923776789552,0.0,10.531759511658263,0.1786780971068272,11.54225188933722,0.1786780971068272,0.9998000000000001,5.551115123125783e-17,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.6722827683444015,0.0013835111409487442,0.6722827683444015,0.0013835111409487442,0.0,0.0,0.6722827683444015,0.0013835111409487442,616.8,11.11935249913411,5000.0,0.0,5000.0,0.0,0.05878016072274912,3.469446951953614e-18,0.00010371396843130447,2.197203770288349e-05,0.27692307692307694,0.030769230769230767,2.7964027399839457,2.725649117024636,42.59966231725927,3.592133105288912,29.359425833635033,1.208260714687201,1.0,0.0,616.8,11.11935249913411,2891372.8,48688.74880647478,0.0,0.0,0.0,0.0,0.5795214414596558,0.001817779464071477,0.5795214414596558,0.001817779464071477,0.9914589762687683,0.0006019593026437036,0.009851421485788677,0.00020553061291676773,0.9983818838716155,2.9021271764545345e-05,0.9983818838716155,2.9021271764545345e-05,0.9983818838716155,2.9021271764545345e-05,0.0,0.0,0.0,0.0,0.16333356306993396,0.00037389564205906885,1.418333218465033,0.00018694782102954104
mnist,GREATS,0.0,0.1,5,4500.0,0.0,500.0,0.0,550.8,9.89141041510259,0.0,0.0,550.8,9.89141041510259,546.8,9.89141041510259,,,0.04498000000000002,0.0012772626981165628,0.044980000000000006,0.0012772626981165617,0.0,0.0,0.0,0.0,0.3162137275867916,0.0016133538290952763,9.600000000000454e-05,6.466017531375363e-05,0.10117197428318563,0.00039037806085879954,579.0063273887304,6.987033371187064,1.0,0.0,11.40989856532481,0.17680285967640064,0.0,0.0,1.0106280122561337,0.0,10.399270553068671,0.17680285967640066,11.40989856532481,0.17680285967640064,0.9997777777777778,0.0,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.6739670711901962,0.0006725016891811815,0.6739670711901962,0.0006725016891811815,0.0,0.0,0.6739670711901962,0.0006725016891811815,547.8,9.89141041510259,4500.0,0.0,4500.0,0.0,0.05878016072274912,3.469446951953614e-18,0.00012568600613418795,0.0,0.3076923076923077,0.0,0.114487008858251,0.01475169808231614,42.868094212093595,0.7068101464642643,22.14987268149853,0.9396414712154489,1.0,0.0,547.8,9.89141041510259,2312944.6,39025.16862692587,0.0,0.0,0.0,0.0,0.5727992296218872,0.0010876131418128246,0.5727992296218872,0.0010876131418128246,0.9902187347412109,0.0003958202749444735,0.011120296647538977,0.00020268581924905006,0.9981788245626524,3.2427646751443165e-05,0.9981788245626524,3.2427646751443165e-05,0.9981788245626524,3.2427646751443165e-05,0.0,0.0,0.0,0.0,0.16531038438282328,0.0004594259481830647,1.4173448078085884,0.00022971297409151838
mnist,GREATS,0.0,0.2,5,4000.0,0.0,1000.0,0.0,492.2,8.027452896155792,0.0,0.0,492.2,8.027452896155792,488.2,8.027452896155792,,,0.04862,0.0014266744548074115,0.04862,0.0014266744548074035,0.0,0.0,0.0,0.0,0.32278161329728655,0.00202736715477075,0.00017999999999999128,4.650268809434331e-05,0.10172977822285527,0.0002638802652427081,536.995874110584,7.297769501522828,1.0,0.0,11.453680938748874,0.1617237372875527,0.0,0.0,1.010779660365391,0.0,10.442901278383486,0.1617237372875527,11.453680938748874,0.1617237372875527,0.99975,0.0,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.6767918999148581,0.000841686591991803,0.6767918999148581,0.000841686591991803,0.0,0.0,0.6767918999148581,0.000841686591991803,489.2,8.027452896155792,4000.0,0.0,4000.0,0.0,0.05878016072274912,3.469446951953614e-18,0.00012568600613418795,0.0,0.3076923076923077,0.0,0.22775217050422963,0.021951741720902758,38.30177327922699,0.5911561652782963,16.9019408127293,0.5807205147547927,1.0,0.0,489.2,8.027452896155792,1835300.6,28207.875550278506,0.0,0.0,0.0,0.0,0.5849512219429016,0.00232864221032362,0.5849512219429016,0.00232864221032362,0.9908786654472351,0.0009202627664990212,0.01280699364629243,0.0004292862551277958,0.9979619306056122,3.425633626028689e-05,0.9975658910016518,0.0003828331050775346,0.9975658910016518,0.0003828331050775346,0.0,0.0,0.0,0.0,0.16889377025619937,0.0012681468244916559,1.4155531148719003,0.0006340734122458411
mnist,GREATS,0.0,0.3,5,3500.0,0.0,1500.0,0.0,473.2,12.318279100588684,0.0,0.0,473.2,12.318279100588684,469.2,12.318279100588684,,,0.04928000000000001,0.00050635955604688,0.049280000000000004,0.0005063595560468871,0.0,0.0,0.0,0.0,0.33760637301887625,0.0008855790715430956,0.00011085714285715431,4.7383799866582484e-05,0.10128794299643555,0.0003055698340287294,524.8075005104618,4.334772243838678,1.0,0.0,12.41294164088897,0.2792616708252054,0.0,0.0,1.0109516123346298,0.0,11.40199002855434,0.2792616708252054,12.41294164088897,0.2792616708252054,0.9997142857142857,0.0,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.6914795294265286,0.0028817486939193577,0.6914795294265286,0.0028817486939193577,0.0,0.0,0.6914795294265286,0.0028817486939193577,470.2,12.318279100588684,3500.0,0.0,3500.0,0.0,0.05878016072274912,3.469446951953614e-18,0.00012568600613418795,0.0,0.3076923076923077,0.0,0.7422306173879406,0.10411241379762687,31.20989330164706,0.7165205616904593,15.38101052660495,0.8881055944082605,1.0,0.0,470.2,12.318279100588684,1533206.8,37199.141840101634,0.0,0.0,0.0,0.0,0.5817648291587829,0.0022282560705216767,0.5817648291587829,0.0022282560705216767,0.9892692565917969,0.0005347253624844529,0.013455562911399748,0.00039417437141057326,0.997876618214843,5.404835230691623e-05,0.9974867546670847,0.0003478278265624284,0.9974867546670847,0.0003478278265624284,0.0,0.0,0.0,0.0,0.17051232274997902,0.0010109417386964228,1.4147438386250104,0.0005054708693482249
mnist,GREATS,0.0,0.4,5,3000.0,0.0,2000.0,0.0,409.0,9.386160024205852,0.0,0.0,409.0,9.386160024205852,405.0,9.386160024205852,,,0.0546,0.0016330952207388237,0.054599999999999996,0.0016330952207388274,0.0,0.0,0.0,0.0,0.3513388376149247,0.003826219677729458,0.00011999999999999568,4.7469288317113655e-05,0.10134893709345974,0.0003016822004311886,493.03717577662627,11.914161219727909,1.0,0.0,12.488723228440108,0.24826859475356972,0.0,0.0,1.0111501526918,0.0,11.477573075748309,0.24826859475356972,12.488723228440108,0.24826859475356972,0.9996666666666666,5.551115123125783e-17,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.7104018694882965,0.004078207470156878,0.7104018694882965,0.004078207470156878,0.0,0.0,0.7104018694882965,0.004078207470156878,406.0,9.386160024205852,3000.0,0.0,3000.0,0.0,0.05878016072274912,3.469446951953614e-18,0.00012568600613418795,0.0,0.3076923076923077,0.0,1.3847059241992088,0.14700497746694088,27.011267741261634,0.5460212267303051,11.070581197738647,0.5033954314900506,1.0,0.0,406.0,9.386160024205852,1133984.8,24290.618195920826,0.0,0.0,0.0,0.0,0.586279833316803,0.0017820062058900533,0.586279833316803,0.0017820062058900533,0.989102590084076,0.0009623723178840797,0.01576672271420088,0.0003665670152849307,0.9975438830403526,5.5831326208351436e-05,0.9965350541977707,0.0006465599441063939,0.9965350541977707,0.0006465599441063939,0.0,0.0,0.0,0.0,0.17569820639526168,0.0009655665295534602,1.4121508968023693,0.0004827832647767291
mnist,GREATS,0.0,0.5,5,2500.0,0.0,2500.0,0.0,375.2,5.633826408401309,0.0,0.0,375.2,5.633826408401309,371.2,5.633826408401309,,,0.05506,0.0012217200988769838,0.05506,0.0012217200988769886,0.0,0.0,0.0,0.0,0.375495583401832,0.0014225024758390758,0.0004111999999999996,0.00015476640462322894,0.10288053188619131,0.0007967988212582835,471.5634140123331,7.046967663865038,1.0,0.0,13.553490243535947,0.1766583844678636,0.0,0.0,1.0113850264248379,0.0,12.542105217111109,0.1766583844678636,13.553490243535947,0.1766583844678636,0.9996,0.0,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.776562489083347,0.00499613044712373,0.776562489083347,0.00499613044712373,0.0,0.0,0.776562489083347,0.00499613044712373,372.2,5.633826408401309,2500.0,0.0,2500.0,0.0,0.05878016072274912,3.469446951953614e-18,1.582581761977049e-05,0.0,0.3076923076923077,0.0,3.569374561202969,0.19692151919302833,21.1770650358138,0.27736147091643254,9.051339042931795,0.24599970164189985,1.0,0.0,372.2,5.633826408401309,859867.4,11973.965097660841,0.0,0.0,0.0,0.0,0.5891852736473083,0.0033885007612871228,0.5891852736473083,0.0033885007612871228,0.987893795967102,0.0006849348803643248,0.017061429889366708,0.00044376001764717264,0.9973251916447016,4.0539736143574354e-05,0.9967831862246473,0.0005522297718396126,0.9967831862246473,0.0005522297718396126,0.0,0.0,0.0,0.0,0.17777227002724,0.0015672114006761084,1.4111138649863801,0.0007836057003380378
mnist,GREATS,0.0,0.6,5,2000.0,0.0,3000.0,0.0,324.2,5.97829407105405,0.0,0.0,324.2,5.97829407105405,320.2,5.97829407105405,,,0.0605,0.0012771061036578005,0.0605,0.0012771061036577968,0.0,0.0,0.0,0.0,0.3944434661948674,0.0026216070115453213,0.00028999999999998444,3.376388603226767e-05,0.10235603858503917,0.00017792990332341543,422.76102439247245,6.786401227644698,1.0,0.0,14.459056272141419,0.23180579055243122,0.0,0.0,1.0116725628910501,0.0,13.447383709250369,0.23180579055243122,14.459056272141419,0.23180579055243122,0.9995,0.0,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.9030752818491561,0.007180245821757478,0.9030752818491561,0.007180245821757478,0.0,0.0,0.9030752818491561,0.007180245821757478,321.2,5.97829407105405,2000.0,0.0,2000.0,0.0,0.09513866279196587,0.014843296313584565,0.00010371396843130447,2.197203770288349e-05,0.24615384615384617,0.061538461538461535,3.329606603181521,0.8977352520811527,27.61541270170691,3.436169975162273,6.592257705330849,0.23817624518040312,1.0,0.0,321.2,5.97829407105405,589619.6,10029.700387349563,0.0,0.0,0.0,0.0,0.5985414028167725,0.0037792642888129,0.5985414028167725,0.0037792642888129,0.9870388865470886,0.0006334066571036857,0.01976741408188985,0.00034881856930551075,0.9969016295428588,5.831579740862166e-05,0.996282434496419,0.0006213386210858144,0.996282434496419,0.0006213386210858144,0.0,0.0,0.0,0.0,0.18287763691355638,0.0005948868074278768,1.4085611815432217,0.00029744340371392236
mnist,GREATS,0.0,0.7,5,1500.0,0.0,3500.0,0.0,261.4,6.485368146836384,0.0,0.0,261.4,6.485368146836384,257.4,6.485368146836384,,,0.06952,0.001953816777489637,0.06952,0.0019538167774896397,0.0,0.0,0.0,0.0,0.4238914357082658,0.0038403719797417625,0.0004986666666666704,0.00017636326148038947,0.1032810946653907,0.0009182503258726105,368.9110374012772,9.671579088837412,1.0,0.0,15.344678309268298,0.3315904564884648,0.0,0.0,1.0120433825029667,0.0,14.332634926765332,0.3315904564884648,15.344678309268298,0.3315904564884648,0.9993333333333332,5.551115123125783e-17,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.9560952326600093,0.002104014372789913,0.9560952326600093,0.002104014372789913,0.0,0.0,0.9560952326600093,0.002104014372789913,258.4,6.485368146836384,1500.0,0.0,1500.0,0.0,0.11937766417144371,6.938893903907228e-18,0.00099817731491033,0.0,0.3076923076923077,0.0,0.04743148230354558,0.0075436556735147,41.79228544933428,0.9841607118996487,4.367264310456813,0.1665961613754707,1.0,0.0,258.4,6.485368146836384,353226.2,8044.409328222923,0.0,0.0,0.0,0.0,0.5968765258789063,0.00249576662672416,0.5968765258789063,0.00249576662672416,0.9889263033866882,0.0010374228683011103,0.02230937399567126,0.0008053536207787362,0.9961500249676796,9.769184062715146e-05,0.9961500249676796,9.769184062715146e-05,0.9961500249676796,9.769184062715146e-05,0.0,0.0,0.0,0.0,0.18755015041027062,0.0016523689032752072,1.4062249247948648,0.0008261844516376178
mnist,GREATS,0.0,0.8,5,1000.0,0.0,4000.0,0.0,200.6,6.201612693485462,0.0,0.0,200.6,6.201612693485462,196.6,6.201612693485462,,,0.08103999999999997,0.0029635451742802982,0.08104,0.002963545174280292,0.0,0.0,0.0,0.0,0.4781768235041385,0.0041792309681904175,0.0004160000000000003,7.678541528180993e-05,0.10298940970156971,0.00040429192529946285,320.447502010114,6.129411779228215,1.0,0.0,17.235414117596058,0.46238600514456646,0.0,0.0,1.012566254188933,0.0,16.22284786340712,0.46238600514456635,17.235414117596058,0.46238600514456646,0.999,0.0,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.9992866141760579,0.0007133858239420032,1.0152428842699064,0.007013461535942253,0.0,0.0,1.0152428842699064,0.007013461535942253,197.6,6.201612693485462,1000.0,0.0,1000.0,0.0,0.11937766417144371,6.938893903907228e-18,0.00012568600613418795,0.0,0.3076923076923077,0.0,0.6086204497887875,0.08376735617186273,25.655051290857,0.7001434745643917,2.752145111002028,0.13010333461070456,1.0,0.0,197.6,6.201612693485462,177308.6,4942.950653203004,0.0,0.0,0.0,0.0,0.606186842918396,0.0025263710499375544,0.606186842918396,0.0025263710499375544,0.9856690406799317,0.001477934998855765,0.02735680662244837,0.0005481440620465833,0.9949708333564515,0.0001544179932706385,0.9929546838465232,0.0012503525841426962,0.9929546838465232,0.0012503525841426962,0.0,0.0,0.0,0.0,0.19636484848056043,0.0009360271940613211,1.4018175757597198,0.00046801359703066376
mnist,PU-R,0.0,0.0,5,5000.0,0.0,0.0,0.0,667.8,13.738267721950972,0.0,0.0,667.8,13.738267721950972,663.8,13.738267721950972,0.15061880999710411,0.00290491203931338,0.04179999999999997,0.0008526429498916828,0.0418,0.0008526429498916878,0.0,0.0,0.0,0.0,0.310056775361114,0.0014785026556719514,0.0002607999999999953,8.963392215004116e-05,0.10215265236644802,0.0004788191832596909,607.0615027594906,4.926926884662068,1.0,0.0,12.309612554765227,0.21928449260325503,0.0,0.0,1.0104923776789552,0.0,11.29912017708627,0.21928449260325503,12.309612554765227,0.21928449260325503,0.9998000000000001,5.551115123125783e-17,544.120536739557,0.0,3.026598148373138e-05,1.6940658945086007e-21,90.8850861696579,0.0,785.0,0.0,1.0,0.0,0.6756652524261371,0.000699754374918688,0.6756652524261371,0.000699754374918688,0.0,0.0,0.6756652524261371,0.000699754374918688,664.8,13.738267721950972,5000.0,0.0,5000.0,0.0,0.05878016072274912,3.469446951953614e-18,0.00012568600613418795,0.0,0.3076923076923077,0.0,0.11344694812197734,0.014725859489238585,43.57173451495866,0.868094462466198,61.10355311539024,3.2981039520323026,1.0,0.0,664.8,13.738267721950972,3100316.2,59694.8749604185,0.0,0.0,0.0,0.0,0.563824987411499,0.002466445630007881,0.563824987411499,0.002466445630007881,0.9946425914764404,0.0005958192119769168,0.00921130765996537,0.00013434449058682884,0.9982000197267104,0.0002958006063589078,0.9984976387743293,3.23081419212281e-05,0.9982000197267104,0.0002958006063589078,0.0,0.0,0.0,0.0,0.16609889828704094,0.0006322644588291078,1.4169505508564795,0.0003161322294145544
