method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,selection_steps,certified_bound,test_error,test_inappropriate_risk,pool_empirical_error,support_empirical_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,self_selected_bound,self_selected_bound_raw,self_selected_empirical_risk,self_selected_initial_gap,self_selected_reciprocal_gap,self_selected_total_gap,self_selected_lipschitz_sample,self_selected_log_cover_constant,self_selected_concentration_rate_constant,self_selected_data_diameter,self_selected_dimension,self_selected_wasserstein_p,ada_bound,ada_bound_raw,ada_empirical_risk,ada_alpha,ada_query_count,ada_initial_size,ada_final_size,ada_sigma,ada_beta,ada_epsilon,ada_delta_sum,ada_gamma_star,runtime_sec,stop_reached,train_calls,loss_eval_count,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
PU-R,mnist,1,0.0,0.6,2000,3000,383,0,383,379,0.22224233782617375,0.05179999999999996,0.0518,0.0,0.0,0.3952547181174528,0.00021999999999998686,0.10197784615683297,425.97323050754426,1.0,16.70448156932531,0.0,1.0116725628910501,15.69280900643426,16.70448156932531,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9420694708734153,0.9420694708734153,0.0,0.9420694708734153,380,2000,2000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.0795071498797646,19.228358875180884,14.267799976281822,1,380,686470,0.0,0.0,0.5725198984146118,0.5725198984146118,0.9914217591285706,0.01770301780136819,0.9973821989528796,0.9947643979057592,0.9947643979057592,0.0,0.0,0.18284362785977298,1.4085781860701134
GREATS,mnist,1,0.0,0.6,2000,3000,324,0,324,320,,0.05920000000000003,0.0592,0.0,0.0,0.3981059364483194,0.00023999999999999356,0.10208949390275553,432.60183628276695,1.0,14.452695900901723,0.0,1.0116725628910501,13.441023338010673,14.452695900901723,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9038943688358501,0.9038943688358501,0.0,0.9038943688358501,321,2000,2000,0.1193776641714437,0.00012568600613418795,0.15384615384615385,3.2209891299960027,33.24420405350309,6.582158409059048,1,321,589356,0.0,0.0,0.6011274456977844,0.6011274456977844,0.9878037571907043,0.020037219680171033,0.9969040247678018,0.9938080495356038,0.9938080495356038,0.0,0.0,0.1832520476163347,1.4083739761918326
PU-R,mnist,1,0.0,0.7,1500,3500,319,0,319,315,0.24938371306052431,0.07410000000000005,0.0741,0.0,0.0,0.4268242678368885,0.000933333333333346,0.10543271726602005,368.48001491279575,1.0,18.23226952318098,0.0,1.0120433825029667,17.220226140678015,18.23226952318098,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9777186744314168,0.9777186744314168,0.0,0.9777186744314168,316,1500,1500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.16105520602559872,34.6898956721061,9.198903071694076,1,316,422966,0.0,0.0,0.5711166858673096,0.5711166858673096,0.9918094873428345,0.020576010197518195,0.9905660377358491,0.9968553459119497,0.9905660377358491,0.0,0.0,0.18758491103356958,1.4062075444832152
GREATS,mnist,1,0.0,0.7,1500,3500,249,0,249,245,,0.07410000000000005,0.0741,0.0,0.0,0.41706253758501555,0.000800000000000003,0.10484206287898841,351.0789812807986,1.0,14.711899574411504,0.0,1.0120433825029667,13.699856191908538,14.711899574411504,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9520174882032552,0.9520174882032552,0.0,0.9520174882032552,246,1500,1500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.0322841697038321,43.628459419667685,4.033642104826868,1,246,337881,0.0,0.0,0.605539858341217,0.605539858341217,0.9868547916412354,0.02362358771196957,0.9959677419354839,0.9959677419354839,0.9959677419354839,0.0,0.0,0.18882041954478676,1.4055897902276067
PU-R,mnist,1,0.0,0.8,1000,4000,224,0,224,220,0.26943536213366315,0.08079999999999998,0.0808,0.0,0.0,0.4693387255834337,0.0005400000000000004,0.10363185690543836,305.8673644179199,1.0,18.96869029805409,0.0,1.012566254188933,17.956124043865156,18.96869029805409,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0431242035641253,0.0,1.0431242035641253,221,1000,1000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.9495482827771408,23.18444408572019,4.393948817625642,1,221,195806,0.0,0.0,0.5824922919273376,0.5824922919273376,0.9884136319160461,0.028510391809288497,0.9955156950672646,0.9955156950672646,0.9955156950672646,0.0,0.0,0.20368673172428145,1.3981566341378593
GREATS,mnist,1,0.0,0.8,1000,4000,195,0,195,191,,0.07689999999999997,0.0769,0.0,0.0,0.46993293056685065,0.00040000000000000034,0.10293762757606324,308.15731904880323,1.0,16.8216958422639,0.0,1.012566254188933,15.809129588074967,16.8216958422639,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0084379578603426,0.0,1.0084379578603426,192,1000,1000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.5247092965185706,26.223954842926194,2.6248770616948605,1,192,172896,0.0,0.0,0.6061611175537109,0.6061611175537109,0.9830527305603027,0.028271231147431835,0.9948453608247423,0.9896907216494846,0.9896907216494846,0.0,0.0,0.1980483573409548,1.4009758213295225
PU-R,mnist,2,0.0,0.0,5000,0,666,0,666,662,0.15024327783612534,0.04069999999999996,0.0407,0.0,0.0,0.30918407795861164,5.599999999999827e-05,0.10097834434908565,610.8696240399989,1.0,12.282158084660539,0.0,1.0104923776789552,11.271665706981583,12.282158084660539,0.9998,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6755201352305245,0.6755201352305245,0.0,0.6755201352305245,663,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.10797779999245102,43.609388726369055,61.5494749173522,1,663,3092895,0.0,0.0,0.5628259778022766,0.5628259778022766,0.9950112104415894,0.009233868259348367,0.9984962406015038,0.9984962406015038,0.9984962406015038,0.0,0.0,0.16511863419575828,1.4174406829021209
GREATS,mnist,2,0.0,0.0,5000,0,635,0,635,631,,0.04310000000000003,0.0431,0.0,0.0,0.3186456662098704,3.999999999999559e-06,0.10058551648489361,660.4482561508689,1.0,11.786971866647656,0.0,1.0104923776789552,10.7764794889687,11.786971866647656,0.9998,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.673960496166259,0.673960496166259,0.0,0.673960496166259,632,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.07618919436512993,45.5849888580481,30.996045597828925,1,632,2958076,0.0,0.0,0.5731242299079895,0.5731242299079895,0.9916948080062866,0.00958178853630808,0.998422712933754,0.998422712933754,0.998422712933754,0.0,0.0,0.1639799333064073,1.4180100333467962
PU-R,mnist,2,0.0,0.1,4500,500,630,0,630,626,0.15831832017283887,0.04400000000000004,0.044,0.0,0.0,0.30919757230748857,0.00012000000000000677,0.10139155053737031,546.4976382075505,1.0,12.814974726036038,0.0,1.0106280122561337,11.804346713779903,12.814974726036038,0.9997777777777778,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6799965283444624,0.6799965283444624,0.0,0.6799965283444624,627,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.2732674504020701,37.82473315768845,51.35229005198926,1,627,2622741,0.0,0.0,0.5646110773086548,0.5646110773086548,0.9905073046684265,0.01040874286478871,0.9968203497615262,0.9984101748807631,0.9968203497615262,0.0,0.0,0.16924420221349207,1.415377898893254
GREATS,mnist,2,0.0,0.1,4500,500,536,0,536,532,,0.04510000000000003,0.0451,0.0,0.0,0.3178767413091529,4.000000000000225e-05,0.10086663422625691,588.3508229205119,1.0,11.14550446514853,0.0,1.0106280122561337,10.134876452892396,11.14550446514853,0.9997777777777778,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6729542115869944,0.6729542115869944,0.0,0.6729542115869944,533,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.09208133449361527,43.91397223415886,20.744728073477745,1,533,2254590,0.0,0.0,0.5732318758964539,0.5732318758964539,0.9899140000343323,0.011460070943821083,0.9981308411214953,0.9981308411214953,0.9981308411214953,0.0,0.0,0.16618127764251706,1.4169093611787416
PU-R,mnist,2,0.0,0.2,4000,1000,544,0,544,540,0.15513535286299884,0.047699999999999965,0.0477,0.0,0.0,0.315779159551958,0.00032499999999998866,0.10254885619239291,504.2939084306528,1.0,12.489460126233737,0.0,1.010779660365391,11.478680465868347,12.489460126233737,0.99975,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6829421633223797,0.6829421633223797,0.0,0.6829421633223797,541,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.4124484849094806,34.9110583618513,35.445351583883166,1,541,2015766,0.0,0.0,0.56646329164505,0.56646329164505,0.9901460409164429,0.01208305454398737,0.998158379373849,0.996316758747698,0.996316758747698,0.0,0.0,0.17048284546782294,1.4147585772660887
GREATS,mnist,2,0.0,0.2,4000,1000,464,0,464,460,,0.0464,0.0464,0.0,0.0,0.32018861160222295,0.00016999999999998573,0.10169131877368993,526.6891808031668,1.0,10.885141763991223,0.0,1.010779660365391,9.874362103625833,10.885141763991223,0.99975,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6738714565456012,0.6738714565456012,0.0,0.6738714565456012,461,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.15282662605567057,40.40290179849022,14.89392095990479,1,461,1736126,0.0,0.0,0.5906470417976379,0.5906470417976379,0.9874675273895264,0.014282351789807954,0.9978401727861771,0.9978401727861771,0.9978401727861771,0.0,0.0,0.17307603815124825,1.4134619809243758
PU-R,mnist,2,0.0,0.3,3500,1500,547,0,547,543,0.17794021556619555,0.051100000000000034,0.0511,0.0,0.0,0.3346346438391049,8.571428571430006e-05,0.1011755254717745,514.4185785527034,1.0,14.073514272322823,0.0,1.0109516123346298,13.062562659988194,14.073514272322823,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7107695635101513,0.7107695635101513,0.0,0.7107695635101513,544,3500,3500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.4828773353991767,27.338770737990423,35.47805280704051,1,544,1754128,0.0,0.0,0.5684913396835327,0.5684913396835327,0.9932717084884644,0.011994532211180504,0.9981684981684982,0.9981684981684982,0.9981684981684982,0.0,0.0,0.1698191293804936,1.4150904353097533
GREATS,mnist,2,0.0,0.3,3500,1500,448,0,448,444,,0.04830000000000001,0.0483,0.0,0.0,0.33723425128067686,0.00018857142857144017,0.10179908700979608,520.7084703846266,1.0,11.840497251263248,0.0,1.0109516123346298,10.829545638928618,11.840497251263248,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6857707212468775,0.6857707212468775,0.0,0.6857707212468775,445,3500,3500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.5401153864405613,32.71779609742438,13.568954234011471,1,445,1456930,0.0,0.0,0.5906226634979248,0.5906226634979248,0.9911147356033325,0.01406229995357777,0.9977628635346756,0.9977628635346756,0.9977628635346756,0.0,0.0,0.17131859216926104,1.4143407039153695
PU-R,mnist,2,0.0,0.4,3000,2000,445,0,445,441,0.1711339132161811,0.0514,0.0514,0.0,0.0,0.3348568463145799,4.666666666666597e-05,0.10091376878729859,441.72304035006454,1.0,13.43761148225799,0.0,1.0111501526918,12.426461329566191,13.43761148225799,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7268235972371812,0.7268235972371812,0.0,0.7268235972371812,442,3000,3000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.9884689192998959,25.01698837032535,21.12970558926463,1,442,1226771,0.0,0.0,0.5741746425628662,0.5741746425628662,0.9911465644836426,0.014094315359142382,0.9977477477477478,0.9954954954954955,0.9954954954954955,0.0,0.0,0.17350720286999255,1.4132463985650037
GREATS,mnist,2,0.0,0.4,3000,2000,397,0,397,393,,0.05700000000000005,0.057,0.0,0.0,0.346393133373281,3.333333333332966e-05,0.10081849927906579,479.1044711830802,1.0,12.171964359786505,0.0,1.0111501526918,11.160814207094706,12.171964359786505,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7050391598728802,0.7050391598728802,0.0,0.7050391598728802,394,3000,3000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.1892129687790602,27.68750708726923,10.29622364230454,1,394,1103003,0.0,0.0,0.5873377919197083,0.5873377919197083,0.9875346422195435,0.016686754456410807,0.9974747474747475,0.9949494949494949,0.9949494949494949,0.0,0.0,0.17876284708278398,1.4106185764586079
PU-R,mnist,2,0.0,0.5,2500,2500,450,0,450,446,0.20696027320809662,0.05069999999999997,0.0507,0.0,0.0,0.35923358982718023,0.00027199999999999,0.10226511608790617,427.63915767013725,1.0,15.864020677437999,0.0,1.0113850264248379,14.852635651013161,15.864020677437999,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.8538982772258017,0.8538982772258017,0.0,0.8538982772258017,447,2500,2500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.673460108132072,18.108753436194426,21.43461260944605,1,447,1016031,0.0,0.0,0.5703133344650269,0.5703133344650269,0.9934630393981934,0.01444660728685309,0.9955456570155902,0.9955456570155902,0.9955456570155902,0.0,0.0,0.1753349871500212,1.4123325064249894
GREATS,mnist,2,0.0,0.5,2500,2500,389,0,389,385,,0.05410000000000004,0.0541,0.0,0.0,0.3750703034603199,0.0003200000000000003,0.10252243371107535,471.70796314000575,1.0,13.985630026602283,0.0,1.0113850264248379,12.974245000177445,13.985630026602283,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7889865675303973,0.7889865675303973,0.0,0.7889865675303973,386,2500,2500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,4.0599881557787825,20.509962183289094,9.702125676907599,1,386,889151,0.0,0.0,0.6008109450340271,0.6008109450340271,0.9879086017608643,0.015989869508349828,0.9974226804123711,0.9974226804123711,0.9974226804123711,0.0,0.0,0.1741537893525757,1.4129231053237121
PU-R,mnist,2,0.0,0.6,2000,3000,380,0,380,376,0.22064764250535518,0.056499999999999995,0.0565,0.0,0.0,0.3971411764976166,0.0012399999999999833,0.10673323284786658,414.1367112653934,1.0,16.591580271103837,0.0,1.0116725628910501,15.579907708212787,16.591580271103837,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9404225206325284,0.9404225206325284,0.0,0.9404225206325284,377,2000,2000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.0389271090031684,19.36337112690532,14.23708316218108,1,377,681616,0.0,0.0,0.5766155123710632,0.5766155123710632,0.9903573989868164,0.017042497954992356,0.9973614775725593,0.9973614775725593,0.9973614775725593,0.0,0.0,0.1795680442158671,1.4102159778920664
GREATS,mnist,2,0.0,0.6,2000,3000,341,0,341,337,,0.057599999999999985,0.0576,0.0,0.0,0.39948414497147,0.00023999999999998244,0.10208949390275553,436.012967526035,1.0,15.108343908074955,0.0,1.0116725628910501,14.096671345183905,15.108343908074955,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9215839788872291,0.9215839788872291,0.0,0.9215839788872291,338,2000,2000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,0.597012328038392,21.334687866039147,7.272674598731101,1,338,617695,0.0,0.0,0.5848576426506042,0.5848576426506042,0.9882218837738037,0.018601626721690134,0.9970588235294118,0.9970588235294118,0.9970588235294118,0.0,0.0,0.1808863470904088,1.4095568264547955
PU-R,mnist,2,0.0,0.7,1500,3500,304,0,304,300,0.23872629273682833,0.06910000000000005,0.0691,0.0,0.0,0.42443899360917897,0.0008400000000000008,0.10502111142621845,364.9272490526439,1.0,17.491677243611818,0.0,1.0120433825029667,16.47963386110885,17.491677243611818,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9714732554740221,0.9714732554740221,0.0,0.9714732554740221,301,1500,1500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.12100947542464231,36.25712036777022,8.253776370547712,1,301,405146,0.0,0.0,0.5781793594360352,0.5781793594360352,0.9885951280593872,0.02279570678451864,0.9933993399339934,0.9966996699669967,0.9933993399339934,0.0,0.0,0.19465906890384685,1.4026704655480766
GREATS,mnist,2,0.0,0.7,1500,3500,268,0,268,264,,0.06440000000000001,0.0644,0.0,0.0,0.4302085826788932,0.0005866666666666687,0.10385579504290282,379.5904354859054,1.0,15.683735178411185,0.0,1.0120433825029667,14.671691795908218,15.683735178411185,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9581593850820778,0.9581593850820778,0.0,0.9581593850820778,265,1500,1500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.053979331277463474,40.73780852823394,4.539633177220821,1,265,361460,0.0,0.0,0.5927043557167053,0.5927043557167053,0.9920042753219604,0.021764889924546307,0.9962546816479401,0.9962546816479401,0.9962546816479401,0.0,0.0,0.1880357256601599,1.4059821371699202
PU-R,mnist,2,0.0,0.8,1000,4000,227,0,227,223,0.27264926669886336,0.07940000000000003,0.0794,0.0,0.0,0.4636249984192619,8.000000000000007e-05,0.101138441843658,302.5867788626533,1.0,19.187258470474053,0.0,1.012566254188933,18.17469221628512,19.187258470474053,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0471726159293446,0.0,1.0471726159293446,224,1000,1000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.001724130085497,22.91443568117722,4.506354774348438,1,224,198128,0.0,0.0,0.5823242664337158,0.5823242664337158,0.9891043305397034,0.0257683138237376,0.995575221238938,0.995575221238938,0.995575221238938,0.0,0.0,0.19623546069318568,1.4018822696534072
GREATS,mnist,2,0.0,0.8,1000,4000,200,0,200,196,,0.07699999999999996,0.077,0.0,0.0,0.473872396653675,0.0005000000000000004,0.10343714009526457,312.9620195279724,1.0,17.19632561599027,0.0,1.012566254188933,16.183759361801336,17.19632561599027,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.013842789565291,0.0,1.013842789565291,197,1000,1000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.5877090114185938,25.636778722805126,2.7262580525130033,1,197,176906,0.0,0.0,0.6062841415405273,0.6062841415405273,0.986227810382843,0.02751459438007456,0.9949748743718593,0.9949748743718593,0.9949748743718593,0.0,0.0,0.19664167430895338,1.4016791628455234
PU-R,mnist,3,0.0,0.0,5000,0,673,0,673,669,0.15172203280963004,0.04039999999999999,0.0404,0.0,0.0,0.30910965835043686,0.0002680000000000016,0.10224335327491992,601.8089062117167,1.0,12.393550020322396,0.0,1.0104923776789552,11.38305764264344,12.393550020322396,0.9998,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6758901040944398,0.6758901040944398,0.0,0.6758901040944398,670,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.11633602555027114,43.18848267693595,61.038987756706774,1,670,3123205,0.0,0.0,0.5698348879814148,0.5698348879814148,0.9930779337882996,0.008994035778111234,0.9970238095238095,0.9985119047619048,0.9970238095238095,0.0,0.0,0.1656716180459218,1.4171641909770392
GREATS,mnist,3,0.0,0.0,5000,0,602,0,602,598,,0.039100000000000024,0.0391,0.0,0.0,0.31951029717327945,5.1999999999996493e-05,0.10095085458962856,662.1786992638589,1.0,11.256453223373281,0.0,1.0104923776789552,10.245960845694325,11.256453223373281,0.9998,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6724292574028579,0.6724292574028579,0.0,0.6724292574028579,599,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.05065147726962272,47.91181317225714,27.34820117801428,1,599,2813503,0.0,0.0,0.5804109573364258,0.5804109573364258,0.9907451868057251,0.0102526567548594,0.9983361064891847,0.9983361064891847,0.9983361064891847,0.0,0.0,0.1637650129705582,1.418117493514721
PU-R,mnist,3,0.0,0.1,4500,500,623,0,623,619,0.1566736146924086,0.04390000000000005,0.0439,0.0,0.0,0.3064487147985308,0.00012888888888889615,0.10144601292319096,534.1785889661044,1.0,12.691850823292375,0.0,1.0106280122561337,11.68122281103624,12.691850823292375,0.9997777777777778,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6793936965532512,0.6793936965532512,0.0,0.6793936965532512,620,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.25468934427792767,38.21486100701401,50.36096188798547,1,620,2595630,0.0,0.0,0.5680180788040161,0.5680180788040161,0.9945406913757324,0.010217722414463453,0.9983922829581994,0.9983922829581994,0.9983922829581994,0.0,0.0,0.16633569379869484,1.4168321531006525
GREATS,mnist,3,0.0,0.1,4500,500,555,0,555,551,,0.04490000000000005,0.0449,0.0,0.0,0.3161546426081904,4.444444444444695e-06,0.100589587953618,582.3819483903756,1.0,11.485768762318306,0.0,1.0106280122561337,10.475140750062172,11.485768762318306,0.9997777777777778,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6742076009633499,0.6742076009633499,0.0,0.6742076009633499,552,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.11795596493101887,42.51675059402432,22.34240455366671,1,552,2329716,0.0,0.0,0.5698335766792297,0.5698335766792297,0.9907976388931274,0.010841092149414365,0.9981949458483754,0.9981949458483754,0.9981949458483754,0.0,0.0,0.16417289728230844,1.4179135513588457
PU-R,mnist,3,0.0,0.2,4000,1000,584,0,584,580,0.16573408286785707,0.045399999999999996,0.0454,0.0,0.0,0.3187176104768323,9.999999999998898e-06,0.10063792719060267,526.7984608427756,1.0,13.279665351060958,0.0,1.010779660365391,12.268885690695567,13.279665351060958,0.99975,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.688675095921874,0.688675095921874,0.0,0.688675095921874,581,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.6159750165602719,32.72919939890332,42.481127962470055,1,581,2153186,0.0,0.0,0.5578598976135254,0.5578598976135254,0.9933934211730957,0.011132439245301336,0.9982847341337907,0.9982847341337907,0.9982847341337907,0.0,0.0,0.16838244434738828,1.4158087778263058
GREATS,mnist,3,0.0,0.2,4000,1000,500,0,500,496,,0.04859999999999998,0.0486,0.0,0.0,0.32683294697709775,0.0003499999999999837,0.10267997660113742,547.8902218270218,1.0,11.611057502473734,0.0,1.010779660365391,10.600277842108344,11.611057502473734,0.99975,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6775885857918887,0.6775885857918887,0.0,0.6775885857918887,497,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.2478123985204106,37.71399852613542,17.496698951348662,1,497,1862756,0.0,0.0,0.5793701410293579,0.5793701410293579,0.990420401096344,0.012040862827239845,0.9979959919839679,0.9979959919839679,0.9979959919839679,0.0,0.0,0.16707365599352658,1.4164631720032368
PU-R,mnist,3,0.0,0.3,3500,1500,536,0,536,532,0.17461156053468585,0.049799999999999955,0.0498,0.0,0.0,0.32938052753738545,4.5714285714286705e-05,0.1009070905819997,496.66399475478835,1.0,13.828509390098295,0.0,1.0109516123346298,12.817557777763666,13.828509390098295,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7074763419739617,0.7074763419739617,0.0,0.7074763419739617,533,3500,3500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.3480669843658242,27.838558287606624,33.69879426341504,1,533,1721590,0.0,0.0,0.5694643259048462,0.5694643259048462,0.9917945861816406,0.01191206342947591,0.9981308411214953,0.9981308411214953,0.9981308411214953,0.0,0.0,0.1699224420806806,1.4150387789596597
GREATS,mnist,3,0.0,0.3,3500,1500,485,0,485,481,,0.04910000000000003,0.0491,0.0,0.0,0.33678319843098764,0.00024000000000002687,0.10208949390275575,517.5238337385507,1.0,12.682460745241588,0.0,1.0109516123346298,11.671509132906959,12.682460745241588,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.6939178313544381,0.6939178313544381,0.0,0.6939178313544381,482,3500,3500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.8233520566108802,30.45098053967951,16.04128746688366,1,482,1569151,0.0,0.0,0.580083966255188,0.580083966255188,0.9895695447921753,0.013131215803282843,0.9979338842975206,0.9979338842975206,0.9979338842975206,0.0,0.0,0.1693561977007445,1.4153219011496279
PU-R,mnist,3,0.0,0.4,3000,2000,463,0,463,459,0.17752073903102428,0.051899999999999946,0.0519,0.0,0.0,0.34457653857904263,4.666666666666597e-05,0.10091376878729859,472.76634647031824,1.0,13.907031802909035,0.0,1.0111501526918,12.895881650217236,13.907031802909035,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7362255354826799,0.7362255354826799,0.0,0.7362255354826799,460,3000,3000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,2.351745278282219,24.157807297411843,23.120580622926354,1,460,1272590,0.0,0.0,0.5653030872344971,0.5653030872344971,0.9944139719009399,0.013316484659125785,0.9978354978354979,0.9978354978354979,0.9978354978354979,0.0,0.0,0.17200445475581427,1.413997772622093
GREATS,mnist,3,0.0,0.4,3000,2000,431,0,431,427,,0.058599999999999985,0.0586,0.0,0.0,0.3611767066429675,0.0001933333333333298,0.10182645211501912,523.3032886073694,1.0,13.070554252782994,0.0,1.0111501526918,12.059404100091195,13.070554252782994,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7199770688658372,0.7199770688658372,0.0,0.7199770688658372,428,3000,3000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.7300582083641445,25.734635734575235,12.220832510851324,1,428,1190910,0.0,0.0,0.5908985137939453,0.5908985137939453,0.9921790361404419,0.015268703752067373,0.9976744186046511,0.9976744186046511,0.9976744186046511,0.0,0.0,0.17376780942872505,1.4131160952856374
PU-R,mnist,3,0.0,0.5,2500,2500,432,0,432,428,0.1993175625684671,0.054300000000000015,0.0543,0.0,0.0,0.36827341945442915,0.0004239999999999955,0.10305931444216017,449.9403373647353,1.0,15.314501226860044,0.0,1.0113850264248379,14.303116200435205,15.314501226860044,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.8332946395888049,0.8332946395888049,0.0,0.8332946395888049,429,2500,2500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,5.837685913192224,18.747447478900316,19.310423045419157,1,429,978978,0.0,0.0,0.5772265791893005,0.5772265791893005,0.9911457300186157,0.01523979380186604,0.9976798143851509,0.9976798143851509,0.9976798143851509,0.0,0.0,0.17563516334046397,1.412182418329768
GREATS,mnist,3,0.0,0.5,2500,2500,386,0,386,382,,0.05449999999999999,0.0545,0.0,0.0,0.37975562201962515,3.999999999999559e-05,0.10086663422625691,492.3985189746484,1.0,13.892062172898516,0.0,1.0113850264248379,12.880677146473678,13.892062172898516,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.7861643602544617,0.7861643602544617,0.0,0.7861643602544617,383,2500,2500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,3.947939215803082,20.64745703675804,9.512652504257858,1,383,882815,0.0,0.0,0.5821448564529419,0.5821448564529419,0.9857324957847595,0.0167446700246799,0.9974025974025974,0.9974025974025974,0.9974025974025974,0.0,0.0,0.17745577890628836,1.4112721105468558
