dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
fashion_mnist,EL2N,0.0,0.0,50,5,50.0,0.0,70.0,0.0,3020.6,53.88747535374059,3090.6,53.88747535374059,0.6435154393315315,0.010658758956964135,0.4783799999999999,0.020722967934154606,0.62032,0.012565006963786372,,,,,,,,,0.9295256925746799,0.004545426600709213,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6823171973228455,0.004519556786871369,0.6823171973228455,0.004519556786871369,0.9946909785270691,0.0012506553945926487,0.05015229505041371,0.0019682393388675014,0.8492753623188406,0.01751166083129648,0.8927536231884059,0.007389883353033016,0.8434782608695652,0.015474026452219295,0.0,0.0,0.0,0.0,0.28231849268772125,0.003391119317360155,1.3588407536561395,0.0016955596586800744
fashion_mnist,EL2N,0.0,0.1,50,5,50.0,0.0,70.0,0.0,2420.4,32.44934513977131,2490.4,32.44934513977131,0.5806018448551186,0.007186414409819498,0.39512,0.010360762520200918,0.5551400000000001,0.007444769976298801,,,,,,,,,0.8660368455573917,0.011596825303878453,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6832368969917297,0.004814874765461516,0.6832368969917297,0.004814874765461516,0.9949546813964844,0.0007145576971483379,0.0484957165044287,0.0013346759976056298,0.8376811594202899,0.010649955403405126,0.8956521739130434,0.005422691864889752,0.8318840579710146,0.011773968702370958,0.0,0.0,0.0,0.0,0.2811393842453297,0.0018149777423738633,1.3594303078773353,0.0009074888711869202
fashion_mnist,EL2N,0.0,0.2,50,5,50.0,0.0,70.0,0.0,2157.2,56.07708979610123,2227.2,56.07708979610123,0.5854495164938271,0.013948356334988124,0.41430000000000006,0.014639774588428616,0.56126,0.013383295558269635,,,,,,,,,0.7787980200722814,0.005431893095822137,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6566799759864808,0.007022696308387804,0.6566799759864808,0.007022696308387804,0.9958731532096863,0.0005133291501239711,0.05037478463373322,0.0023735480066485177,0.846376811594203,0.009829463743659802,0.8898550724637682,0.007389883353033012,0.8376811594202899,0.009613405189435929,0.0,0.0,0.0,0.0,0.2904755935237727,0.006071286060527072,1.3547622032381137,0.003035643030263573
fashion_mnist,EL2N,0.0,0.3,50,5,50.0,0.0,70.0,0.0,1822.6,55.595503415294296,1892.6,55.595503415294296,0.5712679564137944,0.015854429315935774,0.3941,0.016088753836142812,0.54354,0.018496286113704012,,,,,,,,,0.7335681799799204,0.002626888535635991,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.682813572883606,0.01011069633518609,0.682813572883606,0.01011069633518609,0.9946860551834107,0.0010910052556034097,0.04891491726688717,0.001544263795127709,0.8579710144927537,0.00542269186488977,0.898550724637681,0.010247924365022426,0.8521739130434783,0.0028985507246376938,0.0,0.0,0.0,0.0,0.2814852585243056,0.003951982730437366,1.3592573707378475,0.001975991365218682
fashion_mnist,EL2N,0.0,0.4,50,5,50.0,0.0,70.0,0.0,1582.2,65.4548699486906,1652.2,65.4548699486906,0.5834031505743041,0.021656143933169125,0.41868,0.02455543524354639,0.55162,0.022206089254976885,,,,,,,,,0.6743404479697347,0.0024650561238519827,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6692269206047058,0.00924450714209058,0.6692269206047058,0.00924450714209058,0.993987774848938,0.0010874484060794806,0.04865430602128955,0.0014934057970289734,0.8579710144927537,0.011594202898550735,0.898550724637681,0.006481356456521108,0.846376811594203,0.012634489691422241,0.0,0.0,0.0,0.0,0.28567277676495906,0.003982072928929788,1.3571636116175205,0.001991036464464886
fashion_mnist,EL2N,0.0,0.5,50,5,50.0,0.0,70.0,0.0,1404.2,68.6348308076883,1474.2,68.6348308076883,0.6247850607382134,0.027100198120669015,0.43594,0.023605647629328024,0.58518,0.028293451539181298,,,,,,,,,0.6451964974403381,0.002777683048775251,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6967945098876953,0.005528984124820564,0.6967945098876953,0.005528984124820564,0.994466757774353,0.0009688632474507526,0.04683375142622685,0.0006011793251894089,0.855072463768116,0.014492753623188397,0.898550724637681,0.004583011101693288,0.8376811594202899,0.014779766706066034,0.0,0.0,0.0,0.0,0.27622011628078164,0.0025273609731038204,1.361889941859609,0.0012636804865519449
fashion_mnist,EL2N,0.0,0.6,50,5,50.0,0.0,70.0,0.0,975.6,23.116228066014575,1045.6,23.116228066014575,0.5624077358050272,0.011528511602983828,0.38739999999999997,0.007835240902486659,0.5219799999999999,0.012185253382675312,,,,,,,,,0.5896473916247487,0.002530985895626155,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6831220865249634,0.008359583425341623,0.6831220865249634,0.008359583425341623,0.9956306457519531,0.0005398029537434205,0.046722268842268676,0.001295086769760681,0.8608695652173914,0.005797101449275363,0.898550724637681,0.006481356456521108,0.8492753623188406,0.007389883353033022,0.0,0.0,0.0,0.0,0.27422135992956864,0.00289963397916958,1.3628893200352157,0.0014498169895847918
fashion_mnist,EL2N,0.0,0.7,50,5,50.0,0.0,70.0,0.0,664.2,21.767866225241278,734.2,21.767866225241278,0.5346484375768341,0.01456287933080302,0.35081999999999997,0.00661531556314588,0.4939,0.012125716473676931,,,,,,,,,0.5500688049942255,0.0015020016924516119,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6728832364082337,0.011692022417896568,0.6728832364082337,0.011692022417896568,0.9946947455406189,0.0010885357592386362,0.048731754871382225,0.0020327137063928303,0.8666666666666668,0.013282828101321281,0.8927536231884057,0.007389883353033014,0.855072463768116,0.012125507630928645,0.0,0.0,0.0,0.0,0.28124075644813373,0.0076408489216357655,1.359379621775933,0.003820424460817879
fashion_mnist,EL2N,0.0,0.8,50,5,50.0,0.0,70.0,0.0,427.4,15.917286200857232,497.4,15.917286200857232,0.5518535013194196,0.015931093199016075,0.35678,0.006148528279190065,0.48922,0.011813314522182164,,,,,,,,,0.5063111135736108,0.001251202174302926,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6764390468597412,0.012199658718185047,0.6764390468597412,0.012199658718185047,0.9944156169891357,0.0004583162159515176,0.04937805092853049,0.0020641538440595917,0.8521739130434783,0.00961340518943595,0.8869565217391304,0.00542269186488977,0.8492753623188406,0.011773968702370956,0.0,0.0,0.0,0.0,0.27964244386770726,0.006621001829316763,1.3601787780661465,0.00331050091465839
fashion_mnist,GREATS,0.0,0.0,50,5,50.0,0.0,70.0,0.0,2809.4,96.06799675230039,2879.4,96.06799675230039,,,0.41468,0.013242295873450334,0.57726,0.020722924504036597,,,,,,,,,1.612703876197338,0.009964813918745197,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.725564968585968,0.001638187231003029,0.725564968585968,0.001638187231003029,0.9945072412490845,0.0013857307810450372,0.049188752796338955,0.0011471796848912003,0.8405797101449275,0.012962712913042242,0.9014492753623188,0.005422691864889752,0.8289855072463768,0.012467138068177711,0.0,0.0,0.0,0.0,0.2697384402615789,0.0017531092561297343,1.3651307798692105,0.0008765546280648637
