method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
EL2N,fashion_mnist,2,0.0,0.6,50,50,2000,3000,70,919,989,0.5341448975959793,0.38,0.4956,,,,,0.5864630807191133,0,1,51,0.0,0.0,0.7028347849845886,0.7028347849845886,0.9955087304115295,0.049017791730770165,0.8695652173913043,0.8840579710144928,0.855072463768116,0.0,0.0,0.2693238434407773,1.3653380782796114
GraNdLast,fashion_mnist,2,0.0,0.6,50,50,2000,3000,70,1179,1249,0.6630816157558002,0.44210000000000005,0.6116,,,,,0.6198680652305484,0,1,51,0.0,0.0,0.6458113789558411,0.6458113789558411,0.9972306489944458,0.045024258934933205,0.8695652173913043,0.8985507246376812,0.8695652173913043,0.0,0.0,0.27475483788102795,1.362622581059486
RHO-PretrainRef,fashion_mnist,2,0.0,0.6,50,50,2000,3000,70,950,1020,0.5496642859652638,0.35150000000000003,0.5097,,,,,0.6422485485672951,0,1,51,0.0,0.0,0.718550443649292,0.718550443649292,0.9947004318237305,0.050948245801787445,0.8405797101449275,0.8695652173913043,0.8405797101449275,0.0,0.0,0.2657077728329479,1.3671461135835261
PU-R,fashion_mnist,2,0.0,0.6,50,50,2000,3000,70,755,825,0.45139701664447784,0.3607,0.4146,,,,,0.8003468979150057,0,1,51,0.0,0.0,0.6727210283279419,0.6727210283279419,0.9941060543060303,0.043512319309124046,0.8695652173913043,0.9130434782608695,0.855072463768116,0.0,0.0,0.28639762954259335,1.3568011852287034
GREATS,fashion_mnist,2,0.0,0.6,50,50,2000,3000,70,844,914,,0.36719999999999997,0.4743,,,,,0.8481575613841414,0,1,51,0.0,0.0,0.6853768229484558,0.6853768229484558,0.9941486120223999,0.049802004427149674,0.855072463768116,0.8695652173913043,0.8405797101449275,0.0,0.0,0.28619577180704964,1.3569021140964752
MaxLoss,fashion_mnist,2,0.0,0.7,50,50,1500,3500,70,725,795,0.5752361047198065,0.3688,0.5114,,,,,0.46191096119582653,0,1,51,0.0,0.0,0.7025587558746338,0.7025587558746338,0.994613528251648,0.04879382123117861,0.855072463768116,0.8695652173913043,0.8405797101449275,0.0,0.0,0.28325432804599215,1.358372835977004
Marginal,fashion_mnist,2,0.0,0.7,50,50,1500,3500,70,419,489,0.3682214028085582,0.2954,0.3167,,,,,0.5314071597531438,0,1,51,0.0,0.0,0.6483811140060425,0.6483811140060425,0.9968634843826294,0.04321424209553262,0.8985507246376812,0.8985507246376812,0.8840579710144928,0.0,0.0,0.2920954667775369,1.3539522666112316
EL2N,fashion_mnist,2,0.0,0.7,50,50,1500,3500,70,718,788,0.5705875704879873,0.36660000000000004,0.5129,,,,,0.5458517326042056,0,1,51,0.0,0.0,0.6426934599876404,0.6426934599876404,0.9955158233642578,0.05321761145107988,0.8405797101449275,0.8840579710144928,0.8405797101449275,0.0,0.0,0.30565542992072026,1.34717228503964
GraNdLast,fashion_mnist,2,0.0,0.7,50,50,1500,3500,70,685,755,0.5486187786445953,0.3993,0.4819,,,,,0.5599671080708504,0,1,51,0.0,0.0,0.6481238603591919,0.6481238603591919,0.9973782300949097,0.04837099408757859,0.855072463768116,0.8840579710144928,0.855072463768116,0.0,0.0,0.28242719955998197,1.358786400220009
RHO-PretrainRef,fashion_mnist,2,0.0,0.7,50,50,1500,3500,70,641,711,0.5191884174128063,0.3409,0.4822,,,,,0.5832893764600158,0,1,51,0.0,0.0,0.7073660492897034,0.7073660492897034,0.9959490895271301,0.04436440096385237,0.8405797101449275,0.8695652173913043,0.8115942028985508,0.0,0.0,0.2767743973077389,1.3616128013461306
PU-R,fashion_mnist,2,0.0,0.7,50,50,1500,3500,70,533,603,0.4462748772930354,0.35029999999999994,0.4066,,,,,0.7246531173586845,0,1,51,0.0,0.0,0.695844829082489,0.695844829082489,0.9970464706420898,0.04106086838072625,0.855072463768116,0.8840579710144928,0.8405797101449275,0.0,0.0,0.27759605425379485,1.3612019728731026
GREATS,fashion_mnist,2,0.0,0.7,50,50,1500,3500,70,526,596,,0.345,0.4006,,,,,0.7469492880627513,0,1,51,0.0,0.0,0.7034674882888794,0.7034674882888794,0.9916495680809021,0.04223365887351658,0.8405797101449275,0.8840579710144928,0.8405797101449275,0.0,0.0,0.274726862879313,1.3626365685603434
MaxLoss,fashion_mnist,2,0.0,0.8,50,50,1000,4000,70,397,467,0.5214399601682089,0.3237,0.4658,,,,,0.4439671589061618,0,1,51,0.0,0.0,0.6921254396438599,0.6921254396438599,0.9950566291809082,0.05436526843603107,0.8695652173913043,0.9130434782608695,0.8695652173913043,0.0,0.0,0.28203613877873746,1.3589819306106312
Marginal,fashion_mnist,2,0.0,0.8,50,50,1000,4000,70,271,341,0.39267783251125365,0.3063,0.3373,,,,,0.49610059056431055,0,1,51,0.0,0.0,0.6539285182952881,0.6539285182952881,0.997707724571228,0.03668954234192337,0.8985507246376812,0.9130434782608695,0.8840579710144928,0.0,0.0,0.27649655531477896,1.3617517223426105
EL2N,fashion_mnist,2,0.0,0.8,50,50,1000,4000,70,380,450,0.5042797606438398,0.33630000000000004,0.4504,,,,,0.504524989053607,0,1,51,0.0,0.0,0.6801340579986572,0.6801340579986572,0.9936372637748718,0.05185638238554415,0.8840579710144928,0.8985507246376812,0.8840579710144928,0.0,0.0,0.2807766744588021,1.359611662770599
GraNdLast,fashion_mnist,2,0.0,0.8,50,50,1000,4000,70,380,450,0.5042797606438398,0.37370000000000003,0.4593,,,,,0.515364907681942,0,1,51,0.0,0.0,0.6471285820007324,0.6471285820007324,0.9968052506446838,0.05057519371958746,0.8840579710144928,0.8985507246376812,0.8840579710144928,0.0,0.0,0.2842167578943588,1.3578916210528207
RHO-PretrainRef,fashion_mnist,2,0.0,0.8,50,50,1000,4000,70,392,462,0.5163995292969048,0.34440000000000004,0.4715,,,,,0.5345678413286805,0,1,51,0.0,0.0,0.6985799670219421,0.6985799670219421,0.9888641834259033,0.05045613365760748,0.8405797101449275,0.9130434782608695,0.8405797101449275,0.0,0.0,0.27322796958281464,1.3633860152085928
PU-R,fashion_mnist,2,0.0,0.8,50,50,1000,4000,70,424,494,0.5485623091226444,0.45389999999999997,0.5036,,,,,0.667331013828516,0,1,51,0.0,0.0,0.6625229120254517,0.6625229120254517,0.9960784912109375,0.04372732924378436,0.8985507246376812,0.9130434782608695,0.8695652173913043,0.0,0.0,0.28253806137720927,1.3587309693113954
GREATS,fashion_mnist,2,0.0,0.8,50,50,1000,4000,70,327,397,,0.32820000000000005,0.4252,,,,,0.6634201416745782,0,1,51,0.0,0.0,0.6930578351020813,0.6930578351020813,0.9951653480529785,0.04778562421384065,0.8695652173913043,0.9130434782608695,0.8695652173913043,0.0,0.0,0.2748677480183407,1.3625661259908297
MaxLoss,fashion_mnist,3,0.0,0.0,50,50,5000,0,70,3032,3102,0.6457971047493629,0.403,0.6336,,,,,0.5769199440255761,0,1,51,0.0,0.0,0.7384441494941711,0.7384441494941711,0.9968652725219727,0.0532610250124033,0.8115942028985508,0.8840579710144928,0.8115942028985508,0.0,0.0,0.26195168692064763,1.3690241565396761
Marginal,fashion_mnist,3,0.0,0.0,50,50,5000,0,70,1827,1897,0.40435458719730377,0.35840000000000005,0.3952,,,,,0.832773694768548,0,1,51,0.0,0.0,0.6720835566520691,0.6720835566520691,0.9982125163078308,0.03890304310598235,0.8695652173913043,0.9130434782608695,0.855072463768116,0.0,0.0,0.2705436881996079,1.364728155900196
EL2N,fashion_mnist,3,0.0,0.0,50,50,5000,0,70,3102,3172,0.6596277712960728,0.5044,0.6371,,,,,0.9377737436443567,0,1,51,0.0,0.0,0.6793493628501892,0.6793493628501892,0.997543215751648,0.05479712568331456,0.855072463768116,0.8840579710144928,0.8405797101449275,0.0,0.0,0.2884239792906835,1.3557880103546582
GraNdLast,fashion_mnist,3,0.0,0.0,50,50,5000,0,70,2762,2832,0.5922399015980773,0.41000000000000003,0.5684,,,,,0.9914418393746018,0,1,51,0.0,0.0,0.7079398036003113,0.7079398036003113,0.9960062503814697,0.0536606812822646,0.8405797101449275,0.8840579710144928,0.8405797101449275,0.0,0.0,0.26934991041830303,1.3653250447908485
RHO-PretrainRef,fashion_mnist,3,0.0,0.0,50,50,5000,0,70,2736,2806,0.5870654772152193,0.3799,0.5707,,,,,1.0870321206748486,0,1,51,0.0,0.0,0.7311240434646606,0.7311240434646606,0.9967895746231079,0.053562255873196365,0.8405797101449275,0.8840579710144928,0.8405797101449275,0.0,0.0,0.26682054376375025,1.3665897281181247
PU-R,fashion_mnist,3,0.0,0.0,50,50,5000,0,70,2282,2352,0.49624818429583684,0.3961,0.4764,,,,,1.3523752186447382,0,1,51,0.0,0.0,0.7082406282424927,0.7082406282424927,0.9970906376838684,0.04831463390070459,0.8695652173913043,0.8985507246376812,0.8695652173913043,0.0,0.0,0.27359882775499716,1.3632005861225014
GREATS,fashion_mnist,3,0.0,0.0,50,50,5000,0,70,2613,2683,,0.41479999999999995,0.5376,,,,,1.58502462413162,0,1,51,0.0,0.0,0.7213952541351318,0.7213952541351318,0.9972736835479736,0.05110862246458081,0.8115942028985508,0.8985507246376812,0.7971014492753623,0.0,0.0,0.2725039305213787,1.3637480347393107
MaxLoss,fashion_mnist,3,0.0,0.1,50,50,4500,500,70,2479,2549,0.5935732364305295,0.41069999999999995,0.5711,,,,,0.5735859973356128,0,1,51,0.0,0.0,0.73171067237854,0.73171067237854,0.9960113763809204,0.052226854191310165,0.8260869565217391,0.8985507246376812,0.8260869565217391,0.0,0.0,0.2626275483713067,1.3686862258143466
Marginal,fashion_mnist,3,0.0,0.1,50,50,4500,500,70,1557,1627,0.3874741272884421,0.3305,0.3654,,,,,0.7720572343096137,0,1,51,0.0,0.0,0.666792631149292,0.666792631149292,0.9968479871749878,0.04393165267032126,0.8695652173913043,0.8985507246376812,0.8695652173913043,0.0,0.0,0.28251047920400385,1.358744760397998
EL2N,fashion_mnist,3,0.0,0.1,50,50,4500,500,70,2428,2498,0.5822954311734065,0.369,0.5505,,,,,0.8597220797091722,0,1,51,0.0,0.0,0.6831651329994202,0.6831651329994202,0.9960110187530518,0.049818878156551415,0.8405797101449275,0.8840579710144928,0.8405797101449275,0.0,0.0,0.27851468372334803,1.360742658138326
GraNdLast,fashion_mnist,3,0.0,0.1,50,50,4500,500,70,2065,2135,0.5016094299498945,0.35,0.4701,,,,,0.9142100792378187,0,1,51,0.0,0.0,0.6776896715164185,0.6776896715164185,0.9958184957504272,0.05274858768435492,0.855072463768116,0.8840579710144928,0.855072463768116,0.0,0.0,0.28191063006994027,1.35904468496503
RHO-PretrainRef,fashion_mnist,3,0.0,0.1,50,50,4500,500,70,2449,2519,0.5869410019367933,0.3931,0.5598,,,,,0.9817562075331807,0,1,51,0.0,0.0,0.7179189324378967,0.7179189324378967,0.9932315349578857,0.05270162753868794,0.7971014492753623,0.8985507246376812,0.7971014492753623,0.0,0.0,0.26774969542552324,1.3661251522872384
PU-R,fashion_mnist,3,0.0,0.1,50,50,4500,500,70,1733,1803,0.42718222783878446,0.3547,0.4081,,,,,1.1415606085211039,0,1,51,0.0,0.0,0.6909676790237427,0.6909676790237427,0.9981057643890381,0.04657857022855593,0.8695652173913043,0.9130434782608695,0.855072463768116,0.0,0.0,0.2792533135579954,1.3603733432210023
GREATS,fashion_mnist,3,0.0,0.1,50,50,4500,500,70,2055,2125,,0.38439999999999996,0.4896,,,,,1.339632666669786,0,1,51,0.0,0.0,0.7146714925765991,0.7146714925765991,0.9963855743408203,0.04902595432772153,0.855072463768116,0.8985507246376812,0.8405797101449275,0.0,0.0,0.2714213793266314,1.3642893103366842
MaxLoss,fashion_mnist,3,0.0,0.2,50,50,4000,1000,70,2273,2343,0.6142572312382981,0.43879999999999997,0.5848,,,,,0.540910080075264,0,1,51,0.0,0.0,0.7120794653892517,0.7120794653892517,0.9888508915901184,0.05802174862744151,0.8405797101449275,0.8840579710144928,0.8260869565217391,0.0,0.0,0.27893287773092984,1.360533561134535
Marginal,fashion_mnist,3,0.0,0.2,50,50,4000,1000,70,1432,1502,0.4031315571628511,0.345,0.3805,,,,,0.7208155980333686,0,1,51,0.0,0.0,0.6840272545814514,0.6840272545814514,0.9964051246643066,0.04603535239247308,0.8695652173913043,0.8840579710144928,0.855072463768116,0.0,0.0,0.2772065367274093,1.3613967316362954
EL2N,fashion_mnist,3,0.0,0.2,50,50,4000,1000,70,2149,2219,0.5834562845993787,0.4232,0.5679,,,,,0.7949686916545033,0,1,51,0.0,0.0,0.6424418687820435,0.6424418687820435,0.9971255660057068,0.0595666478941406,0.8260869565217391,0.8695652173913043,0.8115942028985508,0.0,0.0,0.30912062632170806,1.3454396868391458
GraNdLast,fashion_mnist,3,0.0,0.2,50,50,4000,1000,70,2015,2085,0.5500421678298153,0.4183,0.5231,,,,,0.8450458142906427,0,1,51,0.0,0.0,0.643304169178009,0.643304169178009,0.9969472289085388,0.05512455105781555,0.8695652173913043,0.8840579710144928,0.8695652173913043,0.0,0.0,0.29566754059229816,1.352166229703851
RHO-PretrainRef,fashion_mnist,3,0.0,0.2,50,50,4000,1000,70,2393,2463,0.6439516451209784,0.44120000000000004,0.6314,,,,,0.9023888474330306,0,1,51,0.0,0.0,0.7134003639221191,0.7134003639221191,0.9929065704345703,0.05153066870095073,0.855072463768116,0.8985507246376812,0.855072463768116,0.0,0.0,0.26809395349577425,1.3659530232521129
PU-R,fashion_mnist,3,0.0,0.2,50,50,4000,1000,70,1676,1746,0.46492323972051963,0.38680000000000003,0.4525,,,,,1.0879571279510856,0,1,51,0.0,0.0,0.6984552145004272,0.6984552145004272,0.9844930171966553,0.04878593959670136,0.855072463768116,0.8985507246376812,0.855072463768116,0.0,0.0,0.2779801563585847,1.3610099218207077
GREATS,fashion_mnist,3,0.0,0.2,50,50,4000,1000,70,2148,2218,,0.4495,0.556,,,,,1.306370479054749,0,1,51,0.0,0.0,0.7084644436836243,0.7084644436836243,0.9887990355491638,0.05111857946368231,0.8260869565217391,0.8840579710144928,0.8115942028985508,0.0,0.0,0.27560918377091326,1.3621954081145433
MaxLoss,fashion_mnist,3,0.0,0.3,50,50,3500,1500,70,1813,1883,0.5685968118486926,0.3385,0.5332,,,,,0.5307296961545944,0,1,51,0.0,0.0,0.7392676472663879,0.7392676472663879,0.9953205585479736,0.046282734128012176,0.8115942028985508,0.8840579710144928,0.7971014492753623,0.0,0.0,0.25382754439654637,1.3730862278017268
Marginal,fashion_mnist,3,0.0,0.3,50,50,3500,1500,70,1092,1162,0.3605117085389793,0.29169999999999996,0.316,,,,,0.680193274281919,0,1,51,0.0,0.0,0.6671201586723328,0.6671201586723328,0.9973533153533936,0.0403966823781746,0.8840579710144928,0.8985507246376812,0.8695652173913043,0.0,0.0,0.27713383539396563,1.3614330823030172
EL2N,fashion_mnist,3,0.0,0.3,50,50,3500,1500,70,1631,1701,0.5165763525292277,0.3427,0.4743,,,,,0.7327817585319281,0,1,51,0.0,0.0,0.6584650874137878,0.6584650874137878,0.9966347217559814,0.050567588512448296,0.855072463768116,0.8695652173913043,0.855072463768116,0.0,0.0,0.28834241125659593,1.355828794371702
GraNdLast,fashion_mnist,3,0.0,0.3,50,50,3500,1500,70,1516,1586,0.4835332915536128,0.34019999999999995,0.4429,,,,,0.7677823808044195,0,1,51,0.0,0.0,0.6596904397010803,0.6596904397010803,0.9970866441726685,0.05192106011985005,0.8260869565217391,0.8695652173913043,0.8260869565217391,0.0,0.0,0.28529495991632187,1.357352520041839
RHO-PretrainRef,fashion_mnist,3,0.0,0.3,50,50,3500,1500,70,1790,1860,0.5620414044824429,0.33540000000000003,0.5303,,,,,0.8135697469115257,0,1,51,0.0,0.0,0.7382323145866394,0.7382323145866394,0.9944881796836853,0.047025317083234375,0.8405797101449275,0.8840579710144928,0.8260869565217391,0.0,0.0,0.25083677259836273,1.3745816137008187
PU-R,fashion_mnist,3,0.0,0.3,50,50,3500,1500,70,1395,1465,0.4486206524888985,0.3782,0.4178,,,,,1.0099630178883672,0,1,51,0.0,0.0,0.6945812106132507,0.6945812106132507,0.9964417815208435,0.04137369774389958,0.855072463768116,0.8985507246376812,0.855072463768116,0.0,0.0,0.27729371659734736,1.3613531417013263
GREATS,fashion_mnist,3,0.0,0.3,50,50,3500,1500,70,1361,1431,,0.2923,0.4046,,,,,1.1278437208384275,0,1,51,0.0,0.0,0.7197166681289673,0.7197166681289673,0.995313286781311,0.0445766850658085,0.855072463768116,0.8695652173913043,0.855072463768116,0.0,0.0,0.27311887549388025,1.3634405622530599
MaxLoss,fashion_mnist,3,0.0,0.4,50,50,3000,2000,70,1863,1933,0.6760528453742154,0.4738,0.6454,,,,,0.506122637540102,0,1,51,0.0,0.0,0.7139614820480347,0.7139614820480347,0.9855124354362488,0.05113760435926742,0.8115942028985508,0.8840579710144928,0.7971014492753623,0.0,0.0,0.2696603852367338,1.365169807381633
Marginal,fashion_mnist,3,0.0,0.4,50,50,3000,2000,70,975,1045,0.37937415775377303,0.3205,0.3408,,,,,0.6325998147949576,0,1,51,0.0,0.0,0.6419367790222168,0.6419367790222168,0.9960761070251465,0.03826188954754152,0.8840579710144928,0.9130434782608695,0.8840579710144928,0.0,0.0,0.2851073281846593,1.3574463359076705
EL2N,fashion_mnist,3,0.0,0.4,50,50,3000,2000,70,1431,1501,0.533213417918887,0.37960000000000005,0.5047,,,,,0.6764677381142974,0,1,51,0.0,0.0,0.6803081035614014,0.6803081035614014,0.9928480386734009,0.047550855339437294,0.855072463768116,0.8985507246376812,0.855072463768116,0.0,0.0,0.28500740944734054,1.3574962952763299
GraNdLast,fashion_mnist,3,0.0,0.4,50,50,3000,2000,70,1418,1488,0.5288709739106707,0.42300000000000004,0.4986,,,,,0.6990798693150282,0,1,51,0.0,0.0,0.6588553786277771,0.6588553786277771,0.9963972568511963,0.0476603520953137,0.8260869565217391,0.8695652173913043,0.8115942028985508,0.0,0.0,0.2847865275882635,1.3576067362058684
RHO-PretrainRef,fashion_mnist,3,0.0,0.4,50,50,3000,2000,70,1437,1507,0.535216779273469,0.3458,0.498,,,,,0.7486635586246848,0,1,51,0.0,0.0,0.7055761814117432,0.7055761814117432,0.9933132529258728,0.050873446291771485,0.782608695652174,0.8840579710144928,0.7681159420289855,0.0,0.0,0.2769140759020587,1.3615429620489707
PU-R,fashion_mnist,3,0.0,0.4,50,50,3000,2000,70,1056,1126,0.4069360696012154,0.3248,0.3688,,,,,0.9333539735525846,0,1,51,0.0,0.0,0.6907927989959717,0.6907927989959717,0.9942631721496582,0.044157319850679756,0.927536231884058,0.9130434782608695,0.9130434782608695,0.0,0.0,0.2750962900333537,1.362451854983323
GREATS,fashion_mnist,3,0.0,0.4,50,50,3000,2000,70,1529,1599,,0.43500000000000005,0.5276,,,,,1.0381328761577606,0,1,51,0.0,0.0,0.7226004600524902,0.7226004600524902,0.9854103326797485,0.04523885854776355,0.8840579710144928,0.9130434782608695,0.8840579710144928,0.0,0.0,0.2661515287528288,1.3669242356235856
MaxLoss,fashion_mnist,3,0.0,0.5,50,50,2500,2500,70,1223,1293,0.5529813774046488,0.3669,0.5364,,,,,0.4963463759049773,0,1,51,0.0,0.0,0.7152218818664551,0.7152218818664551,0.9860592484474182,0.049165900202764984,0.8260869565217391,0.8695652173913043,0.8115942028985508,0.0,0.0,0.27165589794682526,1.3641720510265873
Marginal,fashion_mnist,3,0.0,0.5,50,50,2500,2500,70,820,890,0.3899906391161494,0.32689999999999997,0.3501,,,,,0.6030692551285028,0,1,51,0.0,0.0,0.6573980450630188,0.6573980450630188,0.9955050945281982,0.03495650274166162,0.8695652173913043,0.927536231884058,0.8695652173913043,0.0,0.0,0.281232860595092,1.3593835697024539
EL2N,fashion_mnist,3,0.0,0.5,50,50,2500,2500,70,1204,1274,0.5453826156444848,0.3729,0.5005,,,,,0.6434533596038818,0,1,51,0.0,0.0,0.7039773464202881,0.7039773464202881,0.9932067394256592,0.04890607275824616,0.8115942028985508,0.8985507246376812,0.782608695652174,0.0,0.0,0.27502311169386273,1.3624884441530687
GraNdLast,fashion_mnist,3,0.0,0.5,50,50,2500,2500,70,1184,1254,0.5373748507699929,0.384,0.4978,,,,,0.6678566904738545,0,1,51,0.0,0.0,0.6731594204902649,0.6731594204902649,0.9959172010421753,0.04912549818771473,0.855072463768116,0.8840579710144928,0.855072463768116,0.0,0.0,0.27994884449331053,1.3600255777533448
RHO-PretrainRef,fashion_mnist,3,0.0,0.5,50,50,2500,2500,70,1165,1235,0.5297588738612831,0.3316,0.5089,,,,,0.7072669127956033,0,1,51,0.0,0.0,0.7251420021057129,0.7251420021057129,0.9834294319152832,0.047958502302999084,0.855072463768116,0.8985507246376812,0.8405797101449275,0.0,0.0,0.2671971821268589,1.3664014089365706
PU-R,fashion_mnist,3,0.0,0.5,50,50,2500,2500,70,943,1013,0.440148658468388,0.3627,0.4041,,,,,0.8585459524765611,0,1,51,0.0,0.0,0.68067866563797,0.68067866563797,0.9894025325775146,0.0444529324338056,0.8840579710144928,0.9130434782608695,0.8695652173913043,0.0,0.0,0.28011116684528725,1.3599444165773564
GREATS,fashion_mnist,3,0.0,0.5,50,50,2500,2500,70,1029,1099,,0.3499,0.4421,,,,,0.9487893674522638,0,1,51,0.0,0.0,0.7140741348266602,0.7140741348266602,0.9888419508934021,0.04899475777494735,0.8405797101449275,0.8840579710144928,0.8260869565217391,0.0,0.0,0.27077674774248056,1.3646116261287597
MaxLoss,fashion_mnist,3,0.0,0.6,50,50,2000,3000,70,952,1022,0.550664207781665,0.3328,0.5155,,,,,0.4759231461212039,0,1,51,0.0,0.0,0.731102705001831,0.731102705001831,0.9848673343658447,0.04618002841438072,0.8405797101449275,0.8695652173913043,0.8405797101449275,0.0,0.0,0.2549773815031416,1.3725113092484293
Marginal,fashion_mnist,3,0.0,0.6,50,50,2000,3000,70,645,715,0.39527029503369704,0.3034,0.3465,,,,,0.5676359422504902,0,1,51,0.0,0.0,0.6733524799346924,0.6733524799346924,0.9965002536773682,0.04283840047276538,0.8695652173913043,0.8840579710144928,0.8695652173913043,0.0,0.0,0.26928296121660616,1.3653585193916968
EL2N,fashion_mnist,3,0.0,0.6,50,50,2000,3000,70,1039,1109,0.5940037446562201,0.4024,0.5536,,,,,0.5962959872558713,0,1,51,0.0,0.0,0.6966431140899658,0.6966431140899658,0.9954819679260254,0.04651578267415365,0.8405797101449275,0.8985507246376812,0.8260869565217391,0.0,0.0,0.26806014218477475,1.3659699289076126
GraNdLast,fashion_mnist,3,0.0,0.6,50,50,2000,3000,70,1045,1115,0.5969812593539245,0.45609999999999995,0.5735,,,,,0.6178966900333762,0,1,51,0.0,0.0,0.6771379709243774,0.6771379709243774,0.9988491535186768,0.04489455274913622,0.8840579710144928,0.8840579710144928,0.8695652173913043,0.0,0.0,0.26514566329497913,1.3674271683525103
RHO-PretrainRef,fashion_mnist,3,0.0,0.6,50,50,2000,3000,70,941,1011,0.5451626425492577,0.3365,0.5344,,,,,0.6452659592032433,0,1,51,0.0,0.0,0.7291287779808044,0.7291287779808044,0.9867543578147888,0.04614028982494189,0.855072463768116,0.8840579710144928,0.8405797101449275,0.0,0.0,0.2552389772313142,1.372380511384343
PU-R,fashion_mnist,3,0.0,0.6,50,50,2000,3000,70,782,852,0.46509545762091875,0.39270000000000005,0.4317,,,,,0.7972757695242763,0,1,51,0.0,0.0,0.6947857737541199,0.6947857737541199,0.9882084131240845,0.04151440449598907,0.927536231884058,0.9130434782608695,0.8840579710144928,0.0,0.0,0.27114118036261425,1.3644294098186929
GREATS,fashion_mnist,3,0.0,0.6,50,50,2000,3000,70,771,841,,0.33740000000000003,0.4354,,,,,0.8574114572256804,0,1,51,0.0,0.0,0.7115625739097595,0.7115625739097595,0.9846087694168091,0.04767792434364125,0.8260869565217391,0.8840579710144928,0.8260869565217391,0.0,0.0,0.26977747619175524,1.3651112619041224
MaxLoss,fashion_mnist,3,0.0,0.7,50,50,1500,3500,70,668,738,0.5372667102492414,0.3509,0.5168,,,,,0.46364013012498617,0,1,51,0.0,0.0,0.7072510123252869,0.7072510123252869,0.9959229230880737,0.04935732527055602,0.8260869565217391,0.8985507246376812,0.8260869565217391,0.0,0.0,0.272372922213448,1.363813538893276
Marginal,fashion_mnist,3,0.0,0.7,50,50,1500,3500,70,398,468,0.3537115469807759,0.26849999999999996,0.3006,,,,,0.5377899874001741,0,1,51,0.0,0.0,0.6684181690216064,0.6684181690216064,0.9960709810256958,0.038135979486548385,0.8695652173913043,0.927536231884058,0.8695652173913043,0.0,0.0,0.27889356682079686,1.3605532165896017
EL2N,fashion_mnist,3,0.0,0.7,50,50,1500,3500,70,638,708,0.5171760404482484,0.3631,0.4898,,,,,0.5488449251279235,0,1,51,0.0,0.0,0.6549349427223206,0.6549349427223206,0.996592104434967,0.05164835116137629,0.8405797101449275,0.8985507246376812,0.8405797101449275,0.0,0.0,0.2827094749032638,1.358645262548368
GraNdLast,fashion_mnist,3,0.0,0.7,50,50,1500,3500,70,508,578,0.429256891598925,0.2992,0.4025,,,,,0.5716574210673571,0,1,51,0.0,0.0,0.6611360311508179,0.6611360311508179,0.9984529614448547,0.04810293645098589,0.855072463768116,0.8985507246376812,0.855072463768116,0.0,0.0,0.2763344574362363,1.3618327712818818
RHO-PretrainRef,fashion_mnist,3,0.0,0.7,50,50,1500,3500,70,600,670,0.491622083238326,0.3125,0.4623,,,,,0.5885786321014166,0,1,51,0.0,0.0,0.6952992677688599,0.6952992677688599,0.9955337047576904,0.05056554381398187,0.8405797101449275,0.9130434782608695,0.8405797101449275,0.0,0.0,0.2757486659509783,1.362125667024511
PU-R,fashion_mnist,3,0.0,0.7,50,50,1500,3500,70,416,486,0.36615120159694925,0.28869999999999996,0.3224,,,,,0.7219492932781577,0,1,51,0.0,0.0,0.6640015244483948,0.6640015244483948,0.9967997074127197,0.04075558030087015,0.8695652173913043,0.9130434782608695,0.855072463768116,0.0,0.0,0.2869694194974043,1.3565152902512978
GREATS,fashion_mnist,3,0.0,0.7,50,50,1500,3500,70,543,613,,0.31389999999999996,0.4026,,,,,0.7516740579158068,0,1,51,0.0,0.0,0.6908707618713379,0.6908707618713379,0.9978770017623901,0.04370458834413169,0.8695652173913043,0.8985507246376812,0.855072463768116,0.0,0.0,0.2806754088808792,1.3596622955595605
MaxLoss,fashion_mnist,3,0.0,0.8,50,50,1000,4000,70,447,517,0.5715388267417438,0.3659,0.4958,,,,,0.4434980656951666,0,1,51,0.0,0.0,0.6953650712966919,0.6953650712966919,0.9966561794281006,0.046430816684944046,0.8695652173913043,0.8985507246376812,0.8695652173913043,0.0,0.0,0.2714341462531914,1.3642829268734042
Marginal,fashion_mnist,3,0.0,0.8,50,50,1000,4000,70,315,385,0.43806466565001756,0.3188,0.3434,,,,,0.4985713539645076,0,1,51,0.0,0.0,0.6506709456443787,0.6506709456443787,0.9972043037414551,0.04118347275948179,0.855072463768116,0.9130434782608695,0.855072463768116,0.0,0.0,0.2825588812882147,1.3587205593558926
EL2N,fashion_mnist,3,0.0,0.8,50,50,1000,4000,70,410,480,0.5345190707594156,0.35319999999999996,0.4835,,,,,0.5050873858854175,0,1,51,0.0,0.0,0.634912371635437,0.634912371635437,0.9954037666320801,0.0554666545080102,0.855072463768116,0.8840579710144928,0.855072463768116,0.0,0.0,0.30216136062428145,1.3489193196878593
