dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,GREATS,0.3,0.0,200,3,200.0,0.0,204.0,0.0,300.6666666666667,9.492687243932096,504.6666666666667,9.492687243932096,,,0.40619999999999995,0.01902524638473837,0.8383290905757826,0.005960707280324865,0.30067666666666665,0.008710792794637651,0.4599736793704998,0.009308819138906766,367.99326256630155,1.0761489135026758,2.2186779510229826,0.005322745868663267,0.0,0.0,1.0,0.0,201.0,0.0,0.4199346405228758,0.011437908496732041,0.0,0.0,0.6237292687098185,0.0038219282124550844
mnist,GREATS,0.3,0.0,50,3,50.0,0.0,54.0,0.0,452.6666666666667,12.719189352225943,506.6666666666667,12.719189352225943,,,0.46593333333333337,0.006861081871282711,0.8526312195143321,0.007661463728165635,0.44954333333333324,0.012386595353221312,0.6106539171435591,0.011957304114116352,167.20431199723905,3.1195858778188805,0.5778786189233264,0.0016316418185148573,0.0,0.0,0.0,0.0,51.0,0.0,0.4074074074074074,0.02828750428985087,0.0,0.0,0.649319569269816,0.0005310940344451095
mnist,GREATS,0.4,0.0,100,3,100.0,0.0,104.0,0.0,419.0,3.511884584284246,523.0,3.511884584284246,,,0.47903333333333337,0.014261174955490556,0.8695515936999189,0.002067595186918465,0.4203833333333333,0.003936260210459205,0.5823914261992419,0.0038588326535375734,245.01588915310057,2.6514159053233306,1.1476737996563315,0.0013552509615070518,0.0,0.0,0.0,0.0,101.0,0.0,0.4519230769230769,0.005551444896054107,0.0,0.0,0.6370816032091776,0.0019795278222157677
mnist,GREATS,0.4,0.0,200,3,200.0,0.0,204.0,0.0,320.0,7.549834435270751,524.0,7.549834435270751,,,0.43829999999999997,0.007071303510197644,0.8551803181873585,0.004430825600850926,0.3217233333333333,0.008352513261155483,0.48224422760851393,0.008745084953671288,376.0639339931509,4.362476960459817,2.2253572155411043,0.003586696547923479,0.0,0.0,1.0,0.0,201.0,0.0,0.45751633986928103,0.0065359477124182965,0.0,0.0,0.625692347685496,0.0009517173596075059
mnist,GREATS,0.4,0.0,50,3,50.0,0.0,54.0,0.0,452.3333333333333,3.527668414752788,506.3333333333333,3.527668414752788,,,0.5120666666666667,0.0163778644653216,0.8478075826325514,0.004231860786870696,0.4525266666666667,0.005427554186228337,0.6136021552841372,0.005210289505258971,154.22736183404334,1.6608121101432447,0.5763044071694216,0.0010232881443534925,0.0,0.0,0.0,0.0,51.0,0.0,0.45679012345679015,0.006172839506172849,0.0,0.0,0.6433516343434652,0.006289360889795804
mnist,MaxLoss,0.0,0.0,100,3,100.0,0.0,104.0,0.0,104.33333333333333,9.024657580453923,208.33333333333334,9.024657580453923,0.2525655053711186,0.009721131092099681,0.15133333333333332,0.00910134300224117,0.554832866177038,0.010198817744360267,0.0974233333333333,0.005895739516332504,0.22074137141912,0.00791357693638649,225.5455748376775,2.2169398043577058,1.5277558487529557,0.7387112938812594,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5944694479306539,0.009602501322182187
mnist,MaxLoss,0.0,0.0,200,3,161.0,4.041451884327381,165.0,4.041451884327381,0.0,0.0,165.0,4.041451884327381,0.20548643911024556,0.004429941225955053,0.08136666666666666,0.00558728715726855,0.3882068766253362,0.004194888262988966,0.0010233333333333342,0.00041602617439023967,0.056362748320652335,0.001634648311818242,292.73514086899337,5.485645243221975,1.9847444264839094,0.7275954092442292,1.0,0.0,0.0,0.0,162.0,4.041451884327381,0.0,0.0,0.0,0.0,0.5911258061726888,0.0009832929323632528
mnist,MaxLoss,0.0,0.0,50,3,50.0,0.0,54.0,0.0,208.0,12.055427546683418,262.0,12.055427546683418,0.30987120638989535,0.012746336932349032,0.227,0.007251436639269047,0.612940378664757,0.011095273383335281,0.19523333333333334,0.005858476290337301,0.3425648971249043,0.006828305851368388,141.71810089731204,5.454453757159999,1.1377293958018224,0.7350216803992847,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5840467611948649,0.006526786095045704
mnist,MaxLoss,0.1,0.0,100,3,100.0,0.0,104.0,0.0,303.0,21.166010488516726,407.0,21.166010488516726,0.46048055779344094,0.02164106285278379,0.35190000000000005,0.03188165616777148,0.7760064841916018,0.01836696263808168,0.29943000000000003,0.021173747896865096,0.4583416620637521,0.02266985422711264,230.62124821377702,2.133465009421396,0.7855494702234864,0.00044515008795359916,0.0,0.0,0.0,0.0,101.0,0.0,0.30128205128205127,0.006410256410256425,0.0,0.0,0.5867717464764913,0.0045734921658330185
mnist,MaxLoss,0.1,0.0,200,3,200.0,0.0,204.0,0.0,168.66666666666666,9.06151814604546,372.6666666666667,9.061518146045458,0.4253702350348855,0.0093334678817872,0.27523333333333333,0.017649394072066938,0.7162502422242923,0.010274508593322742,0.16402333333333333,0.008195771945203082,0.30539626642046097,0.009960779884412843,354.45265673136083,3.8911945465532667,1.4715796221668522,0.0007481039672936397,0.0,0.0,1.0,0.0,201.0,0.0,0.28267973856209155,0.013374759431164136,0.0,0.0,0.5937307079633077,0.006578079369188904
