dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
volume_gap_fashion_mnist,PU-R,0.1,0.0,warm_start,50,5,50.0,0.0,54.0,0.0,2386.4,120.43778476873442,2440.4,120.43778476873442,0.513877506647259,0.024154941403627797,0.4574,0.013254857600140415,0.4574,0.013254857600140415,,,,,,,,,0.991778243589215,0.01177530971277046,0.0,0.0,0.0,0.0,51.0,0.0,0.3555555555555555,0.01593023197600486,0.45185185185185184,0.01255987033912087,0.7384214520454406,0.00308594976250067,0.7384214520454406,0.00308594976250067,0.9999804854393005,1.1063649688873447e-05,0.09088400062525048,0.0034485130706179323,0.7018867924528301,0.03549978815514488,0.7018867924528301,0.019241583070161463,0.6452830188679245,0.03289735051728809,0.2,0.006928995160692483,0.8,0.0069289951606924735,0.04814814814814815,0.007407407407407407,0.9837778845298735,0.0015835274489161791,0.018518518518518517,0.0,0.2938423435284023,0.00245279112674152,1.3386207190602368,0.003433907577438115
volume_gap_fashion_mnist,PU-R,0.1,0.3,warm_start,100,5,100.0,0.0,104.0,0.0,1741.4,86.23433191020848,1845.4,86.23433191020848,0.5577256469870917,0.0246420109237991,0.4085,0.012213465929047339,0.4085,0.012213465929047328,,,,,,,,,1.9315814024070277,0.009357276973964717,0.0,0.0,0.0,0.0,101.0,0.0,0.37884615384615383,0.006521471137620451,0.5865384615384615,0.022136277756194884,0.7392491459846496,0.01018731391545425,0.7392491459846496,0.01018731391545425,0.9999942302703857,4.107205521790661e-06,0.0558453872365859,0.0023622276416774882,0.8038834951456311,0.025205349486887716,0.8485436893203884,0.015227560331415656,0.7883495145631068,0.02222431678108659,0.3269230769230769,0.012536927702312788,0.6730769230769231,0.012536927702312796,0.04230769230769231,0.002355278598829979,0.9734782819986687,0.0011075717789466452,0.009615384615384616,0.0,0.26129016068967903,0.005775245546580413,1.3841937750344493,0.008085343765212534
volume_gap_fashion_mnist,PU-R,0.1,0.3,warm_start,200,5,200.0,0.0,204.0,0.0,1543.2,129.09004609186564,1747.2,129.09004609186564,0.529472688632086,0.0370219257088583,0.38635,0.014434680460612916,0.38635,0.014434680460612916,,,,,,,,,5.469505456765182,0.021494430268805237,0.0,0.0,1.0,0.0,201.0,0.0,0.38725490196078427,0.0031002722158513544,0.6745098039215687,0.004545891419360646,0.7186080574989319,0.004544748430765354,0.7186080574989319,0.004544748430765354,0.9999988555908204,6.773458824561471e-07,0.03623709129582485,0.001826959826424844,0.8551724137931034,0.011297876789339627,0.9014778325123153,0.008242955926444083,0.8463054187192119,0.009778045931664642,0.4715686274509804,0.005882352941176471,0.5284313725490197,0.005882352941176469,0.0392156862745098,0.003466209711698762,0.9477909165509827,0.002997699627210501,0.004901960784313725,0.0,0.24385145200918817,0.0054559543678095465,1.4086079671871363,0.0076383361149333666
volume_gap_fashion_mnist,PU-R,0.1,0.3,warm_start,50,5,50.0,0.0,54.0,0.0,1641.8,40.6674316867933,1695.8,40.6674316867933,0.5150516560184769,0.011663347266791975,0.44700000000000006,0.01805633545324189,0.44700000000000006,0.018056335453241885,,,,,,,,,0.805394334369339,0.00200969024624285,0.0,0.0,0.0,0.0,51.0,0.0,0.39259259259259266,0.010798059064528336,0.6148148148148149,0.025793311624415036,0.750771677494049,0.004581345110963827,0.750771677494049,0.004581345110963827,0.9999954581260682,2.6380291246651493e-06,0.09051703552030167,0.0029003636364018184,0.630188679245283,0.03190855570809013,0.6641509433962265,0.028238923673765605,0.6,0.030656748696739466,0.3037037037037037,0.01255987033912087,0.6962962962962962,0.012559870339120859,0.07407407407407407,0.0,0.9712966639600588,0.0008397738725081667,0.018518518518518517,0.0,0.29513827783030006,0.004688407813255953,1.3368064110375797,0.006563770938558362
volume_gap_fashion_mnist,PU-R,0.1,0.6,warm_start,100,5,100.0,0.0,104.0,0.0,874.4,27.925973573001887,978.4,27.925973573001887,0.5287666277145036,0.013998854600832323,0.40555,0.01080057868819999,0.40555,0.010800578688199999,,,,,,,,,1.5544934645760804,0.012731700577760198,0.0,0.0,0.0,0.0,101.0,0.0,0.39999999999999997,0.012388556468004928,0.698076923076923,0.0232763816094427,0.7343445777893066,0.008445448844425335,0.7343445777893066,0.008445448844425335,0.999997079372406,1.690923998498644e-06,0.060079155963601416,0.0012754382066064178,0.7436893203883496,0.012508833715267106,0.8271844660194174,0.009412970596924907,0.7359223300970874,0.012433250946471545,0.40192307692307694,0.013042942275240896,0.5980769230769231,0.013042942275240898,0.05,0.001923076923076923,0.9667447338198331,0.0016008715663324415,0.009615384615384616,0.0,0.2739382324895153,0.0036313915657163335,1.3664864745146783,0.005083948192002879
volume_gap_fashion_mnist,PU-R,0.1,0.6,warm_start,200,5,200.0,0.0,204.0,0.0,718.0,39.76053319562,922.0,39.76053319562,0.5003429330070504,0.020040007070848,0.37925,0.008644723824391397,0.37925000000000003,0.008644723824391376,,,,,,,,,4.535339090181514,0.023116302648491353,0.0,0.0,1.0,0.0,201.0,0.0,0.40098039215686276,0.007964743533956828,0.777450980392157,0.014916788288924444,0.7230717539787292,0.006801610958195406,0.7230717539787292,0.006801610958195406,0.9999970197677612,1.7884373416544652e-06,0.03803997374520514,0.0024293036925432296,0.8305418719211822,0.016382550885040276,0.8926108374384236,0.012206415461442239,0.8266009852216747,0.015763546798029538,0.5392156862745099,0.010627197739548419,0.46078431372549017,0.010627197739548434,0.03333333333333334,0.0018341457778303634,0.951827407211805,0.0014356193578512304,0.004901960784313725,0.0,0.2535169174545513,0.008695551604370272,1.395076315563628,0.01217377224611833
volume_gap_fashion_mnist,PU-R,0.1,0.6,warm_start,50,5,50.0,0.0,54.0,0.0,889.2,49.0075504386824,943.2,49.0075504386824,0.5109513004659675,0.024676886091923738,0.42125,0.02543865169383,0.42125,0.025438651693830003,,,,,,,,,0.6512791633838788,0.0045120371000697415,0.0,0.0,0.0,0.0,51.0,0.0,0.4,0.00944262872887553,0.6925925925925925,0.03343605571345887,0.7491365313529968,0.0061916465158109,0.7491365313529968,0.0061916465158109,0.9999982118606567,1.0371893279150107e-06,0.09467694354507158,0.004004748377830604,0.6264150943396226,0.03289735051728809,0.6566037735849057,0.03289735051728809,0.6075471698113206,0.028862374605242172,0.3296296296296296,0.017954369842282696,0.6703703703703704,0.017954369842282693,0.06666666666666668,0.0045360921162651445,0.9736708720436059,0.0021062412928338947,0.018518518518518517,0.0,0.300703785570112,0.006081302866128581,1.329014700201843,0.008513824012580048
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.0,warm_start,100,5,100.0,0.0,104.0,0.0,2546.2,132.03613141863858,2650.2,132.03613141863858,0.5558504263521172,0.026462972362662814,0.4202,0.014276816872118242,0.4202,0.01427681687211823,,,,,,,,,2.461433188803494,0.0183133694828522,0.0,0.0,0.0,0.0,101.0,0.0,0.3403846153846154,0.011213369028548647,0.4788461538461538,0.03046726830337473,0.7072436928749084,0.014226580913242663,0.7072436928749084,0.014226580913242663,0.9999972701072692,1.477473990567069e-06,0.05159302047155436,0.004014359454977259,0.879611650485437,0.03199467388987201,0.887378640776699,0.024484505267802912,0.8582524271844661,0.031098286170964995,0.21153846153846154,0.04817298096105903,0.7884615384615385,0.048172980961059035,0.03461538461538462,0.0049029033784546,0.9815350992631519,0.004938167996996807,0.009615384615384616,0.0,0.24925505610390317,0.008378592009155512,1.4010429214545355,0.01173002881281774
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.0,warm_start,200,5,200.0,0.0,204.0,0.0,2342.0,70.24172549133456,2546.0,70.24172549133456,0.5351204287610016,0.014063345674594229,0.38665000000000005,0.008439712672834315,0.38665,0.008439712672834311,,,,,,,,,7.183393260044977,0.02804189707197901,0.0,0.0,1.0,0.0,201.0,0.0,0.33235294117647063,0.014241018672876426,0.5176470588235293,0.04038097122866464,0.6628731250762939,0.018462805305031072,0.6628731250762939,0.018462805305031072,0.9999961972236633,2.3158839949497445e-06,0.03052056411216999,0.003244314197115935,0.9044334975369459,0.029084905259360624,0.941871921182266,0.015373878358943095,0.8995073891625616,0.028065851297032755,0.28921568627450983,0.06344205443894502,0.7107843137254901,0.06344205443894502,0.028431372549019607,0.0018341457778303638,0.9681313920810777,0.007710361926781608,0.004901960784313725,0.0,0.2201589189627658,0.011669499501609207,1.4417775134521278,0.01633729930225289
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.0,warm_start,50,5,50.0,0.0,54.0,0.0,2344.6,74.39126292784657,2398.6,74.39126292784657,0.5055634322226978,0.014917668054203395,0.44535,0.016589266107938594,0.44535,0.016589266107938597,,,,,,,,,1.0126004052115605,0.007249320079624776,0.0,0.0,0.0,0.0,51.0,0.0,0.33333333333333337,0.0130945700219731,0.46296296296296297,0.042228719448116216,0.7219914793968201,0.010344205193457778,0.7219914793968201,0.010344205193457778,0.9999965310096741,1.5156934958162075e-06,0.09347600194643128,0.004746102287973322,0.6377358490566037,0.0475082200453365,0.6754716981132075,0.040642753261392495,0.6,0.04400718411203999,0.2074074074074074,0.028327886186626586,0.7925925925925925,0.028327886186626565,0.04814814814814815,0.007407407407407407,0.9835354155367018,0.0023872422745859863,0.018518518518518517,0.0,0.30416291426571956,0.0033041176913171243,1.3241719200279927,0.004625764767843984
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.3,warm_start,100,5,100.0,0.0,104.0,0.0,1635.0,82.13342803024844,1739.0,82.13342803024844,0.5273285606061109,0.023508815101650735,0.41530000000000006,0.016833634485754992,0.41530000000000006,0.016833634485754995,,,,,,,,,2.047992217191495,0.014806786933991416,0.0,0.0,0.0,0.0,101.0,0.0,0.38269230769230766,0.0035977474872826353,0.625,0.025620985758604272,0.7434882164001465,0.01496523597114627,0.7434882164001465,0.01496523597114627,0.9999968528747558,1.5459794954255535e-06,0.05802997564806521,0.0012439144306339188,0.7844660194174757,0.013522707065227294,0.8349514563106796,0.006865114380451914,0.7611650485436894,0.009995757418433976,0.3326923076923077,0.012756249193674617,0.6673076923076923,0.012756249193674624,0.04230769230769231,0.003846153846153846,0.975136771635021,0.0019265301331513743,0.009615384615384616,0.0,0.26039535594762764,0.0058139212126051346,1.385446501673321,0.008139489697647209
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.3,warm_start,200,5,200.0,0.0,204.0,0.0,1331.2,83.5550118185618,1535.2,83.5550118185618,0.46874809901928527,0.02419086559675488,0.37715,0.014661087954173101,0.37715,0.01466108795417311,,,,,,,,,6.087345718406141,0.02196911715483386,0.0,0.0,1.0,0.0,201.0,0.0,0.3911764705882353,0.008546860673609163,0.6970588235294117,0.017079658225670917,0.720237135887146,0.006353568183023547,0.720237135887146,0.006353568183023547,0.9999996781349182,2.5678466830894965e-07,0.03716616768555101,0.0015575305889986893,0.8413793103448276,0.013526630756399984,0.8975369458128079,0.00844651635442474,0.8364532019704434,0.012403623952723326,0.47352941176470587,0.010467723776501285,0.5264705882352941,0.010467723776501292,0.03725490196078431,0.0039823717669784115,0.9504647117436431,0.0026415728461111196,0.004901960784313725,0.0,0.24540015165532045,0.002771011610605296,1.4064397876825512,0.003879416254847426
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.3,warm_start,50,5,50.0,0.0,54.0,0.0,1545.4,101.06265383414389,1599.4,101.06265383414389,0.4871825655922294,0.028972187967315443,0.41669999999999996,0.013891409215770723,0.41669999999999996,0.013891409215770735,,,,,,,,,0.8362181117758155,0.010374303530797786,0.0,0.0,0.0,0.0,51.0,0.0,0.4037037037037036,0.01593023197600486,0.6703703703703704,0.04878496249007218,0.744215977191925,0.00448128987969167,0.744215977191925,0.00448128987969167,0.9999883055686951,7.63275586528151e-06,0.09665523879932907,0.002538653089665614,0.6037735849056604,0.03375196947169493,0.6339622641509434,0.03939738305249263,0.5547169811320753,0.03848316614032289,0.30740740740740735,0.03131765652831067,0.6925925925925926,0.031317656528310665,0.05555555555555556,0.005856069741052554,0.979868922757953,0.002062524763348982,0.018518518518518517,0.0,0.3057222644490428,0.002736346654850503,1.32198882977134,0.003830885316790724
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.6,warm_start,100,5,100.0,0.0,104.0,0.0,846.0,96.22109955721768,950.0,96.22109955721768,0.5138092687237077,0.04841676191017867,0.4248,0.026203577999960224,0.4248,0.026203577999960235,,,,,,,,,1.6764137180056422,0.011241503864498728,0.0,0.0,0.0,0.0,101.0,0.0,0.3980769230769231,0.009899644366333655,0.676923076923077,0.03269230769230769,0.7432474136352539,0.016191341130586154,0.7432474136352539,0.016191341130586154,0.9999950885772705,3.847460198223095e-06,0.055902810235625336,0.0018068083040769086,0.7728155339805826,0.013934660285832347,0.8291262135922329,0.006584786391383752,0.7533980582524272,0.010898031223613415,0.3634615384615385,0.020031410246153517,0.6365384615384615,0.020031410246153517,0.04230769230769231,0.0023552785988299792,0.975342820270624,0.0020015140147365313,0.009615384615384616,0.0,0.26089926448350603,0.00912466522940022,1.3847410297230915,0.01277453132116031
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.6,warm_start,200,5,200.0,0.0,204.0,0.0,628.4,44.49786511732894,832.4,44.49786511732894,0.4549894547322765,0.022597689840910547,0.3759,0.00867273025061888,0.3759,0.00867273025061889,,,,,,,,,5.151433427934535,0.01680814826389595,0.0,0.0,1.0,0.0,201.0,0.0,0.39803921568627454,0.009730114333960403,0.7794117647058822,0.015029127173290082,0.7344266891479492,0.006494336851625295,0.7344266891479492,0.006494336851625295,0.9999967455863953,2.297030310467703e-06,0.035837216682622,0.0012918912237936697,0.8394088669950739,0.015701849704935194,0.9034482758620689,0.00740556471841029,0.8364532019704434,0.014479742321870999,0.5401960784313726,0.010444743016011039,0.4598039215686275,0.010444743016011036,0.03529411764705882,0.0018341457778303632,0.9530554133705168,0.0012353007694264387,0.004901960784313725,0.0,0.2426995026627221,0.005751358753977268,1.4102206962721888,0.00805190225556816
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.6,warm_start,50,5,50.0,0.0,54.0,0.0,945.8,46.679117386685874,999.8,46.679117386685874,0.5393801553873345,0.02345830315878177,0.45949999999999996,0.010989483609342167,0.45949999999999996,0.010989483609342163,,,,,,,,,0.6799839151790366,0.007429882701251803,0.0,0.0,0.0,0.0,51.0,0.0,0.39999999999999997,0.021596118129056662,0.6592592592592592,0.0408248290463863,0.7623520135879517,0.009279538120165458,0.7623520135879517,0.009279538120165458,0.9999844789505005,1.4869914672767095e-05,0.08930212248046443,0.002262853359171977,0.6113207547169811,0.023566030182635457,0.630188679245283,0.024309620239104004,0.5698113207547169,0.030656748696739466,0.28888888888888886,0.027839437737727606,0.7111111111111111,0.027839437737727596,0.05555555555555556,0.005856069741052554,0.9787920624338543,0.002256696137951588,0.018518518518518517,0.0,0.28875817012447536,0.005604181617052128,1.3457385618257345,0.007845854263873004
