method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
Marginal,volume_duplicate_fashion_mnist,0,0.1,0.1,200,200,4500,500,204,785,989,0.24183664342854172,0.22724999999999995,0.22725,,,,,4.230800531804562,0,1,201,0.07352941176470588,0.46568627450980393,0.6055270433425903,0.6055270433425903,0.9999415874481201,0.01647009513842107,0.9852216748768473,0.9950738916256158,0.9852216748768473,0.9965999782846083,0.46568627450980393,0.17765063906363676,2.6446987218727265
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.1,50,50,4500,500,54,2099,2153,0.5056273335358128,0.39175000000000004,0.39175,,,,,1.2940116813406348,0,0,51,0.3148148148148148,0.5925925925925926,0.7481720447540283,0.7481720447540283,0.9999998807907104,0.08546506571319867,0.7547169811320755,0.7735849056603774,0.7358490566037735,0.975119064940866,0.4074074074074074,0.28785200271801065,2.4242959945639786
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.1,100,100,4500,500,104,2129,2233,0.5234633571235463,0.46475,0.46475,,,,,2.9238588651642203,0,0,101,0.27884615384615385,0.5480769230769231,0.6990179419517517,0.6990179419517517,1.0000001192092896,0.05328098604980024,0.8737864077669902,0.912621359223301,0.8640776699029126,0.9933204216387918,0.4519230769230769,0.25088968080190427,2.4982206383961914
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.1,200,200,4500,500,204,1861,2065,0.4859674662584439,0.40149999999999997,0.4015,,,,,7.680459192022681,0,1,201,0.23529411764705882,0.5490196078431373,0.627617359161377,0.627617359161377,1.0,0.025221125392491005,0.9852216748768473,0.9753694581280788,0.9753694581280788,0.9930554830121975,0.45098039215686275,0.19650565333349368,2.6069886933330126
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.1,50,50,4500,500,54,1923,1977,0.4662652518018149,0.46699999999999997,0.467,,,,,1.251470840536058,0,0,51,0.35185185185185186,0.5740740740740741,0.712544322013855,0.712544322013855,0.9998841285705566,0.09150264060722207,0.6037735849056604,0.6981132075471698,0.5660377358490566,0.9841095278800533,0.42592592592592593,0.30884698304838976,2.3823060339032205
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.1,100,100,4500,500,104,1957,2061,0.4850728319142945,0.44425000000000003,0.44425,,,,,2.929804917424917,0,0,101,0.27884615384615385,0.5288461538461539,0.6650259494781494,0.6650259494781494,0.9999202489852905,0.05285580658796921,0.8640776699029126,0.912621359223301,0.8349514563106796,0.9975977315497319,0.47115384615384615,0.25235072886732385,2.495298542265352
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.1,200,200,4500,500,204,1867,2071,0.4873092537163757,0.4085,0.4085,,,,,8.049255690537393,0,1,201,0.2696078431372549,0.5833333333333334,0.6112374067306519,0.6112374067306519,0.9996967315673828,0.025819980745832322,0.9753694581280788,0.9655172413793104,0.9655172413793104,0.9798687566511527,0.4166666666666667,0.19849315538979623,2.6030136892204077
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.1,50,50,4500,500,54,2271,2325,,0.489,0.489,,,,,1.27654979377985,0,0,51,0.35185185185185186,0.6481481481481481,0.7413414716720581,0.7413414716720581,0.9999908208847046,0.07540202140808105,0.7547169811320755,0.8113207547169812,0.7358490566037735,0.9357110512652843,0.35185185185185186,0.2758872309133073,2.4482255381733853
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.1,100,100,4500,500,104,1338,1442,,0.37024999999999997,0.37025,,,,,2.718036620877683,0,0,101,0.3076923076923077,0.7211538461538461,0.722081184387207,0.722081184387207,0.9999845027923584,0.04987950579633991,0.8543689320388349,0.9029126213592233,0.8349514563106796,0.8538738465459897,0.27884615384615385,0.24634895391519332,2.5073020921696134
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.1,200,200,4500,500,204,1424,1628,,0.3235,0.3235,,,,,6.246116490103304,0,1,201,0.3088235294117647,0.7254901960784313,0.7120550274848938,0.7120550274848938,0.9999757409095764,0.03240010421264348,0.9408866995073891,0.9605911330049262,0.9310344827586207,0.8478617451660525,0.27450980392156865,0.21325957593307737,2.5734808481338454
MaxLoss,volume_duplicate_fashion_mnist,0,0.1,0.2,50,50,4000,1000,54,1720,1774,0.47198552900226787,0.46099999999999997,0.461,,,,,0.634145587682724,0,0,51,0.35185185185185186,0.6481481481481481,0.7963783740997314,0.7963783740997314,0.9999958276748657,0.08270703171784023,0.7547169811320755,0.7358490566037735,0.6981132075471698,0.9357110512652843,0.35185185185185186,0.25879899354899044,2.482402012902019
MaxLoss,volume_duplicate_fashion_mnist,0,0.1,0.2,100,100,4000,1000,104,1630,1734,0.46189477236475796,0.41225,0.41225,,,,,1.382262472063303,0,0,101,0.27884615384615385,0.5384615384615384,0.7642272710800171,0.7642272710800171,0.9999955892562866,0.05874547130853227,0.8252427184466019,0.8737864077669902,0.8058252427184466,0.9957274520849256,0.46153846153846156,0.2398526714544657,2.5202946570910685
MaxLoss,volume_duplicate_fashion_mnist,0,0.1,0.2,200,200,4000,1000,204,1611,1815,0.4823163340915926,0.405,0.405,,,,,3.5251450603827834,0,1,201,0.27450980392156865,0.5735294117647058,0.6975098848342896,0.6975098848342896,0.9999990463256836,0.033069967929952836,0.9113300492610837,0.9458128078817734,0.9113300492610837,0.9843432030984678,0.4264705882352941,0.22329810155883018,2.5534037968823395
Marginal,volume_duplicate_fashion_mnist,0,0.1,0.2,50,50,4000,1000,54,862,916,0.2526862617232837,0.3295,0.3295,,,,,0.7138142362236977,0,0,51,0.05555555555555555,0.8333333333333334,0.6127093434333801,0.6127093434333801,0.9996529817581177,0.03688912515370351,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.6500224216483541,0.16666666666666666,0.2250044293765361,2.549991141246928
Marginal,volume_duplicate_fashion_mnist,0,0.1,0.2,100,100,4000,1000,104,776,880,0.24333124194527045,0.279,0.279,,,,,1.5148674491792917,0,0,101,0.0673076923076923,0.6826923076923077,0.6123449802398682,0.6123449802398682,0.9999905824661255,0.026186877771199327,0.970873786407767,0.9902912621359223,0.970873786407767,0.9014296082981941,0.3173076923076923,0.20561399442402437,2.588772011151951
Marginal,volume_duplicate_fashion_mnist,0,0.1,0.2,200,200,4000,1000,204,644,848,0.2350023997714743,0.25075000000000003,0.25075,,,,,3.879993347451091,0,1,201,0.08333333333333333,0.6617647058823529,0.6016469597816467,0.6016469597816467,0.9999948740005493,0.016237851044190635,0.9852216748768473,0.9950738916256158,0.9852216748768473,0.9231199835423004,0.3382352941176471,0.18073371802228927,2.6385325639554216
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.2,50,50,4000,1000,54,1612,1666,0.44471325271297246,0.42400000000000004,0.424,,,,,0.9748290805146098,0,0,51,0.3148148148148148,0.5185185185185185,0.7289581894874573,0.7289581894874573,0.9999687075614929,0.07918965029266645,0.6981132075471698,0.7924528301886793,0.660377358490566,0.9990102708804813,0.48148148148148145,0.28651040796536476,2.4269791840692703
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.2,100,100,4000,1000,104,1666,1770,0.4709769842447713,0.46825000000000006,0.46825,,,,,2.506475919857621,0,0,101,0.28846153846153844,0.5288461538461539,0.6817329525947571,0.6817329525947571,0.999968409538269,0.046285761791525534,0.8932038834951457,0.912621359223301,0.8737864077669902,0.9975977315497319,0.47115384615384615,0.2415192536476147,2.5169614927047705
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.2,200,200,4000,1000,204,1557,1761,0.468707327847369,0.38975000000000004,0.38975,,,,,6.8419416062533855,0,1,201,0.24509803921568626,0.553921568627451,0.6145740151405334,0.6145740151405334,0.9999547004699707,0.023168513633934736,0.9704433497536946,0.9704433497536946,0.9655172413793104,0.9915942879960175,0.44607843137254904,0.19352960597113641,2.612940788057727
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.2,50,50,4000,1000,54,1862,1916,0.5077129564015195,0.4335,0.4335,,,,,1.1562232207506895,0,0,51,0.3333333333333333,0.6481481481481481,0.7588834762573242,0.7588834762573242,0.9999974370002747,0.08368695850642223,0.7358490566037735,0.7358490566037735,0.6981132075471698,0.9357110512652843,0.35185185185185186,0.27499254503116016,2.45001490993768
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.2,100,100,4000,1000,104,1905,2009,0.5310322854784317,0.42400000000000004,0.424,,,,,2.7489345353096724,0,0,101,0.33653846153846156,0.625,0.6666470170021057,0.6666470170021057,0.9999963045120239,0.05143144032330189,0.9029126213592233,0.9223300970873787,0.8932038834951457,0.954434002924965,0.375,0.24881687133196945,2.502366257336061
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.2,200,200,4000,1000,204,1631,1835,0.48735128034604713,0.36975,0.36975,,,,,7.660489812493324,0,1,201,0.29901960784313725,0.5784313725490197,0.6228318810462952,0.6228318810462952,0.999995768070221,0.02699317566573326,0.9802955665024631,0.9704433497536946,0.9655172413793104,0.9821770638877814,0.4215686274509804,0.19681334655509777,2.6063733068898047
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.2,50,50,4000,1000,54,1874,1928,,0.43325,0.43325,,,,,1.1550799822434783,0,0,51,0.3333333333333333,0.6481481481481481,0.7369694709777832,0.7369694709777832,0.999986469745636,0.06518039950784647,0.8301886792452831,0.8490566037735849,0.8113207547169812,0.9357110512652843,0.35185185185185186,0.2598393072053277,2.4803213855893445
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.2,100,100,4000,1000,104,1437,1541,,0.34450000000000003,0.3445,,,,,2.473767793737352,0,0,101,0.3173076923076923,0.7019230769230769,0.7304065823554993,0.7304065823554993,0.9999878406524658,0.04568998038190082,0.883495145631068,0.912621359223301,0.8640776699029126,0.8789274256388384,0.2980769230769231,0.24088855508531595,2.518222889829368
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.2,200,200,4000,1000,204,1142,1346,,0.33975,0.33975,,,,,5.724480592645705,0,1,201,0.3137254901960784,0.7254901960784313,0.7262690663337708,0.7262690663337708,0.999995231628418,0.02959649463005254,0.9605911330049262,0.9655172413793104,0.9507389162561576,0.8478617451660525,0.27450980392156865,0.20698495565768504,2.58603008868463
MaxLoss,volume_duplicate_fashion_mnist,0,0.1,0.3,50,50,3500,1500,54,1444,1498,0.4581572312163189,0.43899999999999995,0.439,,,,,0.6369316456839442,0,0,51,0.3148148148148148,0.6296296296296297,0.8009187579154968,0.8009187579154968,0.9999034404754639,0.07168294123883517,0.7735849056603774,0.7924528301886793,0.7547169811320755,0.9509560484549724,0.37037037037037035,0.2458610282105941,2.508277943578812
MaxLoss,volume_duplicate_fashion_mnist,0,0.1,0.3,100,100,3500,1500,104,1382,1486,0.4546906902687624,0.43100000000000005,0.431,,,,,1.361145244911313,0,0,101,0.28846153846153844,0.5673076923076923,0.7343056201934814,0.7343056201934814,0.9999915361404419,0.05366980957174764,0.8932038834951457,0.9029126213592233,0.8543689320388349,0.9868884753797076,0.4326923076923077,0.24676515028454354,2.506469699430913
MaxLoss,volume_duplicate_fashion_mnist,0,0.1,0.3,200,200,3500,1500,204,1422,1626,0.49504173459718004,0.36150000000000004,0.3615,,,,,3.458908949047327,0,1,201,0.29411764705882354,0.5980392156862745,0.7046220302581787,0.7046220302581787,0.9999668598175049,0.032096989072051836,0.9113300492610837,0.9605911330049262,0.9064039408866995,0.972086030396226,0.4019607843137255,0.21777750158262088,2.5644449968347582
Marginal,volume_duplicate_fashion_mnist,0,0.1,0.3,50,50,3500,1500,54,889,943,0.29615921824006364,0.36724999999999997,0.36725,,,,,0.7672150982543826,0,0,51,0.18518518518518517,0.7407407407407407,0.66335129737854,0.66335129737854,0.9999851584434509,0.0370610727102689,0.9622641509433962,0.9811320754716981,0.9622641509433962,0.8256265261578954,0.25925925925925924,0.21713736180009566,2.5657252763998084
