dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
boundary_duplicate_fashion_mnist,EL2N,0.3,0.0,100,5,100.0,0.0,104.0,0.0,2338.6,32.572380938457655,2442.6,32.572380938457655,0.514432080660481,0.0065357418068440485,0.4574,0.00734574706888279,0.4574,0.007345747068882779,,,,,,,,,2.0799819212406874,0.0481909751887108,0.0,0.0,1.0,0.0,101.0,0.0,0.4076923076923077,0.017361028928142105,0.6961538461538461,0.027128338422434388,0.6937528610229492,0.004339291046798816,0.6937528610229492,0.004339291046798816,0.999958848953247,2.989445749481159e-05,0.055183685115240154,0.0011817387539434824,0.8466019417475728,0.017743365905336973,0.8970873786407768,0.00788741592683104,0.8174757281553398,0.01826688128371531,0.8756832762537268,0.03511624446108822,0.3038461538461538,0.027128338422434395,0.25084568168687105,0.0029117079350462335,1.3745771591565643,0.0014558539675231172
boundary_duplicate_fashion_mnist,EL2N,0.3,0.1,100,5,100.0,0.0,104.0,0.0,2077.2,40.787743257012885,2181.2,40.787743257012885,0.5119003985775634,0.009095148131876764,0.4615,0.01844654439183663,0.4615,0.018446544391836656,,,,,,,,,1.9769169425591826,0.07140440997793304,0.0,0.0,1.0,0.0,101.0,0.0,0.40384615384615385,0.014261920167491653,0.6884615384615385,0.033941081912928446,0.6906593799591064,0.013411469521860375,0.6906593799591064,0.013411469521860375,0.9992094039916992,0.0005891507819492314,0.05466844127016161,0.003880472471595721,0.883495145631068,0.026940654224294393,0.9009708737864077,0.03410518071893262,0.8524271844660195,0.04019464377569796,0.8793354041573889,0.039289214406894306,0.31153846153846154,0.03394108191292844,0.2498791426767652,0.008830239921185626,1.3750604286616175,0.004415119960592814
boundary_duplicate_fashion_mnist,EL2N,0.3,0.2,100,5,100.0,0.0,104.0,0.0,1905.0,24.679951377585812,2009.0,24.679951377585812,0.5310234142583795,0.00618093084180087,0.4871,0.009855074834824942,0.48710000000000003,0.009855074834824952,,,,,,,,,1.7955082200467587,0.04747063921450788,0.0,0.0,1.0,0.0,101.0,0.0,0.4153846153846154,0.01809123819444883,0.6923076923076923,0.026854307776478747,0.6908747673034668,0.009769798876858587,0.6908747673034668,0.009769798876858587,0.9999654769897461,2.419859316076918e-05,0.05109268484763729,0.002485823658654078,0.8893203883495145,0.02448450526780291,0.937864077669903,0.015227560331415644,0.8737864077669902,0.024752521910644597,0.8805769212098807,0.03317115325012677,0.30769230769230776,0.02685430777647873,0.2435620512510937,0.004922624061803856,1.378218974374453,0.0024613120309019214
boundary_duplicate_fashion_mnist,EL2N,0.3,0.3,100,5,100.0,0.0,104.0,0.0,1607.4,37.0332283226834,1711.4,37.0332283226834,0.5195302365580574,0.010605228149987435,0.46640000000000004,0.009400997287522198,0.46640000000000004,0.009400997287522212,,,,,,,,,1.6542668674141168,0.06257334593757745,0.0,0.0,1.0,0.0,101.0,0.0,0.3980769230769231,0.008916940861053557,0.673076923076923,0.018243909577894485,0.6862882614135742,0.006265872311006678,0.6862882614135742,0.006265872311006678,0.999172592163086,0.0005978256102612514,0.05349158239596098,0.002006173566576501,0.8854368932038834,0.03410518071893262,0.9262135922330097,0.00726535414907561,0.8679611650485437,0.034270606980044256,0.9073534174525012,0.019727989144525872,0.3269230769230769,0.0182439095778945,0.24980158375531092,0.00514833453328496,1.3750992081223445,0.002574167266642472
boundary_duplicate_fashion_mnist,EL2N,0.3,0.4,100,5,100.0,0.0,104.0,0.0,1364.2,30.902103488274065,1468.2,30.902103488274065,0.5222240327624604,0.010337823210678507,0.48235,0.024232803180812577,0.48235,0.024232803180812574,,,,,,,,,1.5554071901366116,0.06999684536092754,0.0,0.0,1.0,0.0,101.0,0.0,0.40576923076923077,0.02242673805709731,0.721153846153846,0.03189062298418653,0.6674285292625427,0.0071082859914520765,0.6674285292625427,0.0071082859914520765,0.9951212644577027,0.0025116066297829493,0.04752127094176209,0.0005891557299978177,0.941747572815534,0.005317694733059862,0.9514563106796118,0.00868375913592151,0.9281553398058253,0.006584786391383752,0.8388909530081433,0.046979286887217885,0.27884615384615385,0.03189062298418654,0.238122875667827,0.002483039639507485,1.3809385621660866,0.0012415198197537518
boundary_duplicate_fashion_mnist,EL2N,0.3,0.5,100,5,100.0,0.0,104.0,0.0,1154.0,17.05579080547132,1258.0,17.05579080547132,0.538963626010809,0.006826693145768749,0.47104999999999997,0.02436254810154308,0.47104999999999997,0.02436254810154307,,,,,,,,,1.5235448317602276,0.06733753568253507,0.0,0.0,1.0,0.0,101.0,0.0,0.39807692307692305,0.013800673167699349,0.7519230769230769,0.023434726167219127,0.6763590574264526,0.0016845558868926812,0.6763590574264526,0.0016845558868926812,0.9994298338890075,0.00034688070337303103,0.05019540328857969,0.0020806877327141935,0.9242718446601941,0.014202659066337678,0.941747572815534,0.010182610176409233,0.904854368932039,0.01636145587024537,0.800024409746664,0.033349356718107195,0.24807692307692308,0.02343472616721912,0.24258488062430544,0.004127648516665334,1.3787075596878473,0.0020638242583326995
boundary_duplicate_fashion_mnist,EL2N,0.3,0.6,100,5,100.0,0.0,104.0,0.0,923.6,21.010949526377907,1027.6,21.010949526377903,0.5534274027799256,0.01048641306985429,0.49779999999999996,0.020473214207837518,0.49779999999999996,0.020473214207837515,,,,,,,,,1.2871400095522403,0.04293998889105751,0.0,0.0,1.0,0.0,101.0,0.0,0.4115384615384615,0.012683563421416268,0.7288461538461538,0.028263343185959734,0.6654085993766785,0.00902328878096757,0.6654085993766785,0.00902328878096757,0.990863811969757,0.00438485033765157,0.04877282350676731,0.0019601329962319254,0.9242718446601941,0.00990100876425783,0.9514563106796118,0.00868375913592151,0.9067961165048544,0.015834472262427277,0.8314659350354511,0.039657966486968156,0.2711538461538462,0.028263343185959747,0.23867777849292615,0.005879356853805433,1.380661110753537,0.0029396784269027157
boundary_duplicate_fashion_mnist,EL2N,0.3,0.7,100,5,100.0,0.0,104.0,0.0,664.6,7.928429857165918,768.6,7.928429857165918,0.5576730975066312,0.005280540088408126,0.4532999999999999,0.014124314142640686,0.4532999999999999,0.014124314142640685,,,,,,,,,1.2235094903036952,0.04295044483182654,0.0,0.0,1.0,0.0,101.0,0.0,0.4153846153846154,0.014708710135363796,0.7307692307692308,0.029164905554044426,0.6676709413528442,0.00249445488864513,0.6676709413528442,0.00249445488864513,0.9975196599960328,0.001481461756501271,0.0488473466733127,0.0030106418108449217,0.9203883495145633,0.02201123116263037,0.9359223300970875,0.012880096273224848,0.9067961165048544,0.02073219078064334,0.8271182961207536,0.049017084469624064,0.2692307692307693,0.02916490555404442,0.23834921565081832,0.006230288004595647,1.3808253921745908,0.0031151440022978163
boundary_duplicate_fashion_mnist,EL2N,0.3,0.8,100,5,100.0,0.0,104.0,0.0,407.2,4.684015371452148,511.2,4.684015371452148,0.5657460620161145,0.004667710747045182,0.4568,0.015565868109424539,0.4568,0.015565868109424532,,,,,,,,,1.1078473590314388,0.03457872082137118,0.0,0.0,1.0,0.0,101.0,0.0,0.39038461538461544,0.014455092671512402,0.7269230769230768,0.023276381609442703,0.6669067740440369,0.008143749268620295,0.6669067740440369,0.008143749268620295,0.9949415445327758,0.003230519925307583,0.04553570221313863,0.001248625234561645,0.9533980582524272,0.0056611183445099975,0.9631067961165047,0.004756290762685781,0.9359223300970875,0.006584786391383752,0.8376801775606515,0.0364135994176844,0.2730769230769231,0.023276381609442696,0.23070762957018465,0.002853884090619779,1.3846461852149077,0.0014269420453098863
boundary_duplicate_fashion_mnist,GREATS,0.3,0.0,100,5,100.0,0.0,104.0,0.0,2356.2,45.22985739530913,2460.2,45.22985739530913,,,0.47605000000000003,0.029201819292639958,0.47605000000000003,0.029201819292639965,,,,,,,,,3.1471062356606128,0.08449385653229466,0.0,0.0,1.0,0.0,101.0,0.0,0.425,0.010266421396183958,0.8134615384615385,0.031246301556292166,0.6831275224685669,0.006699828822277502,0.6831275224685669,0.006699828822277502,0.9995199561119079,0.00044269935418556826,0.049796632771353114,0.0019810422706621296,0.8990291262135923,0.01324095310386977,0.9359223300970875,0.006584786391383752,0.8815533980582526,0.01547318199078567,0.6765291104372955,0.05981323385245387,0.18653846153846154,0.031246301556292155,0.24385557230323918,0.00453909376900156,1.3780722138483803,0.002269546884500791
