method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
EL2N,boundary_duplicate_fashion_mnist,1,0.3,0.8,100,100,1000,4000,104,407,511,0.565556300978642,0.42074999999999996,0.42075,,,,,1.1188243879005313,0,1,101,0.41346153846153844,0.8076923076923077,0.6562556624412537,0.6562556624412537,0.9823881387710571,0.04904628563129786,0.9611650485436893,0.9514563106796117,0.9320388349514563,0.7062740891876007,0.19230769230769232,0.2372938402208386,1.3813530798895806
GraNdLast,boundary_duplicate_fashion_mnist,1,0.3,0.8,100,100,1000,4000,104,400,504,0.5585665549151599,0.40449999999999997,0.4045,,,,,1.1829172214493155,0,1,101,0.3173076923076923,0.75,0.6454005241394043,0.6454005241394043,0.9779335260391235,0.045357631410933234,0.9805825242718447,0.9902912621359223,0.9805825242718447,0.8112781244591328,0.25,0.23478090224089004,1.3826095488795551
RHO-PretrainRef,boundary_duplicate_fashion_mnist,1,0.3,0.8,100,100,1000,4000,104,405,509,0.5635603432892822,0.44125000000000003,0.44125,,,,,1.2499225288629532,0,1,101,0.3557692307692308,0.7307692307692307,0.6390102505683899,0.6390102505683899,0.9804266095161438,0.047092523100306684,0.941747572815534,0.970873786407767,0.9320388349514563,0.8403586716091171,0.2692307692307692,0.24012030509882062,1.3799398474505897
PU-R,boundary_duplicate_fashion_mnist,1,0.3,0.8,100,100,1000,4000,104,407,511,0.565556300978642,0.4205,0.4205,,,,,1.603935050778091,0,1,101,0.33653846153846156,0.7403846153846154,0.6257206201553345,0.6257206201553345,0.9864388704299927,0.040416613953567826,0.9902912621359223,0.970873786407767,0.970873786407767,0.826165427834159,0.25961538461538464,0.22022966074063977,1.3898851696296801
GREATS,boundary_duplicate_fashion_mnist,1,0.3,0.8,100,100,1000,4000,104,390,494,,0.43325,0.43325,,,,,1.4960621623322368,0,1,101,0.375,0.6923076923076923,0.6633912920951843,0.6633912920951843,0.9857557415962219,0.043419714619233774,0.9805825242718447,0.9514563106796117,0.9514563106796117,0.8904916402194913,0.3076923076923077,0.22293692636242307,1.3885315368187885
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.0,100,100,5000,0,104,2431,2535,0.5329597571399063,0.46499999999999997,0.465,,,,,1.3522794842720032,0,1,101,0.41346153846153844,0.7692307692307693,0.7382732033729553,0.7382732033729553,0.9999973773956299,0.05250657241321304,0.8543689320388349,0.9029126213592233,0.8349514563106796,0.7793498372920851,0.23076923076923078,0.23927156224681295,1.3803642188765934
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.0,100,100,5000,0,104,1957,2061,0.4375797833199613,0.37975000000000003,0.37975,,,,,1.9831491680815816,0,1,101,0.25,0.9038461538461539,0.6146650314331055,0.6146650314331055,0.9961893558502197,0.026396832980432557,0.9902912621359223,0.9805825242718447,0.9805825242718447,0.4566836315394428,0.09615384615384616,0.19955686751628407,1.400221566241858
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.0,100,100,5000,0,104,2238,2342,0.4942380375578068,0.45799999999999996,0.458,,,,,2.083770465105772,0,1,101,0.4423076923076923,0.6730769230769231,0.7057986855506897,0.7057986855506897,0.9999980926513672,0.05460767780692832,0.8349514563106796,0.8737864077669902,0.8058252427184466,0.9117517586347538,0.3269230769230769,0.2557237546758605,1.3721381226620697
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.0,100,100,5000,0,104,2397,2501,0.5261496561579406,0.43674999999999997,0.43675,,,,,2.1824433002620935,0,1,101,0.38461538461538464,0.7692307692307693,0.7414249181747437,0.7414249181747437,0.9999984502792358,0.05013965316189146,0.8640776699029126,0.9223300970873787,0.8543689320388349,0.7793498372920851,0.23076923076923078,0.23844895606159414,1.3807755219692028
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.0,100,100,5000,0,104,2269,2373,0.5004681249265559,0.48075,0.48075,,,,,2.548486444167793,0,1,101,0.4423076923076923,0.6057692307692307,0.7035706043243408,0.7035706043243408,0.9999988079071045,0.05567599210924315,0.8252427184466019,0.8932038834951457,0.7961165048543689,0.9674756088157445,0.3942307692307692,0.2533282770544603,1.37333586147277
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.0,100,100,5000,0,104,2310,2414,0.5087017215555534,0.48250000000000004,0.4825,,,,,3.169539462774992,0,1,101,0.4230769230769231,0.75,0.6484511494636536,0.6484511494636536,0.9999990463256836,0.04708250402246864,0.912621359223301,0.941747572815534,0.9029126213592233,0.8112781244591328,0.25,0.24206657154862876,1.3789667142256856
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.0,100,100,5000,0,104,2195,2299,,0.385,0.385,,,,,3.234289682470262,0,1,101,0.41346153846153844,0.8461538461538461,0.702434778213501,0.702434778213501,0.9999994039535522,0.04193420086092162,0.941747572815534,0.941747572815534,0.9320388349514563,0.6193821946787638,0.15384615384615385,0.22802760159463176,1.385986199202684
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.1,100,100,4500,500,104,2157,2261,0.5296977396938019,0.47,0.47,,,,,1.435248806141317,0,1,101,0.4423076923076923,0.7788461538461539,0.7330753207206726,0.7330753207206726,0.9999980926513672,0.05205181964392801,0.8446601941747572,0.8932038834951457,0.8058252427184466,0.7622688025356509,0.22115384615384615,0.2464364197748497,1.3767817901125752
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.1,100,100,4500,500,104,2153,2257,0.5288073748815805,0.45775,0.45775,,,,,2.109377956017852,0,1,101,0.3173076923076923,0.9134615384615384,0.6190000772476196,0.6190000772476196,0.9999985694885254,0.025480369051683296,0.9805825242718447,0.9805825242718447,0.9805825242718447,0.42480887386781474,0.08653846153846154,0.1933914984560464,1.4033042507719768
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.1,100,100,4500,500,104,1999,2103,0.4944621336180717,0.46399999999999997,0.464,,,,,2.0430626878514886,0,1,101,0.41346153846153844,0.5961538461538461,0.7115513682365417,0.7115513682365417,0.9999961256980896,0.04763330186454995,0.9223300970873787,0.9320388349514563,0.912621359223301,0.9731560354421095,0.40384615384615385,0.23489608001942489,1.3825519599902876
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.1,100,100,4500,500,104,2037,2141,0.5029489270527847,0.476,0.476,,,,,2.284453086555004,0,1,101,0.4423076923076923,0.7403846153846154,0.7054141163825989,0.7054141163825989,0.9999979138374329,0.05367882101281175,0.8640776699029126,0.912621359223301,0.8543689320388349,0.826165427834159,0.25961538461538464,0.2546908919017513,1.3726545540491244
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.1,100,100,4500,500,104,2106,2210,0.5183390657184646,0.47075,0.47075,,,,,2.2685297587886453,0,1,101,0.4519230769230769,0.8653846153846154,0.776616096496582,0.776616096496582,0.999998152256012,0.05261392037845352,0.8058252427184466,0.8932038834951457,0.7864077669902912,0.56996137604035,0.1346153846153846,0.23796247515278887,1.3810187624236057
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.1,100,100,4500,500,104,2058,2162,0.5076356240897439,0.476,0.476,,,,,2.9274506121873856,0,1,101,0.3942307692307692,0.7884615384615384,0.6291949152946472,0.6291949152946472,0.9999988079071045,0.04517900422938819,0.970873786407767,0.9514563106796117,0.9514563106796117,0.7444131797881749,0.21153846153846154,0.23711339957584399,1.381443300212078
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.1,100,100,4500,500,104,1964,2068,,0.42074999999999996,0.42075,,,,,2.911488781683147,0,1,101,0.41346153846153844,0.875,0.6875478625297546,0.6875478625297546,0.9999990463256836,0.0498351153818149,0.8932038834951457,0.941747572815534,0.8932038834951457,0.5435644431995964,0.125,0.24449765730539588,1.377751171347302
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.2,100,100,4000,1000,104,2021,2125,0.5600303984829225,0.5315,0.5315,,,,,1.3749625599011779,0,1,101,0.47115384615384615,0.8846153846153846,0.7100151777267456,0.7100151777267456,0.9999979734420776,0.05375064981793894,0.9029126213592233,0.912621359223301,0.8737864077669902,0.5159469300074474,0.11538461538461539,0.2516151638300616,1.3741924180849692
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.2,100,100,4000,1000,104,1477,1581,0.42318749730475247,0.27475000000000005,0.27475,,,,,1.7882585702463984,0,1,101,0.2692307692307692,0.8076923076923077,0.6097407341003418,0.6097407341003418,0.9997996091842651,0.025292804139187035,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.7062740891876007,0.19230769230769232,0.19511968547123326,1.4024401572643834
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.2,100,100,4000,1000,104,1965,2069,0.5460435925633647,0.48750000000000004,0.4875,,,,,1.8390818433836102,0,1,101,0.46153846153846156,0.625,0.7189481258392334,0.7189481258392334,0.9999984502792358,0.05824200331586078,0.8252427184466019,0.883495145631068,0.7961165048543689,0.954434002924965,0.375,0.2573951880015292,1.3713024059992354
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.2,100,100,4000,1000,104,1725,1829,0.48584110371302813,0.4365,0.4365,,,,,1.9033058229833841,0,1,101,0.40384615384615385,0.6346153846153846,0.6818055510520935,0.6818055510520935,0.9999982118606567,0.052878610717440114,0.8640776699029126,0.9029126213592233,0.8446601941747572,0.9470622432515329,0.36538461538461536,0.25631395429218085,1.3718430228539096
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.2,100,100,4000,1000,104,1772,1876,0.4976637845975347,0.494,0.494,,,,,2.1859758682549,0,1,101,0.4423076923076923,0.7596153846153846,0.7046782970428467,0.7046782970428467,0.9999974370002747,0.04934173880271541,0.8932038834951457,0.9029126213592233,0.8640776699029126,0.7956792965030225,0.2403846153846154,0.2455493324828509,1.3772253337585745
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.2,100,100,4000,1000,104,1779,1883,0.4994232307653874,0.44099999999999995,0.441,,,,,2.657898638397455,0,1,101,0.34615384615384615,0.7019230769230769,0.6146442890167236,0.6146442890167236,0.9999948740005493,0.04996089854286712,0.9223300970873787,0.9223300970873787,0.8932038834951457,0.8789274256388384,0.2980769230769231,0.2519710635911271,1.3740144682044364
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.2,100,100,4000,1000,104,1857,1961,,0.4415,0.4415,,,,,2.78218078520149,0,1,101,0.4230769230769231,0.8269230769230769,0.6832917332649231,0.6832917332649231,0.9999986886978149,0.04461071792158108,0.912621359223301,0.9514563106796117,0.8932038834951457,0.6646953053493418,0.17307692307692307,0.23210814282918066,1.3839459285854097
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.3,100,100,3500,1500,104,1618,1722,0.5225958499358967,0.469,0.469,,,,,1.4057140704244375,0,1,101,0.3942307692307692,0.6923076923076923,0.6942248940467834,0.6942248940467834,0.9999992847442627,0.05053589355598376,0.9029126213592233,0.9514563106796117,0.8932038834951457,0.8904916402194913,0.3076923076923077,0.24312969251589908,1.3784351537420505
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.3,100,100,3500,1500,104,1692,1796,0.5437718501780182,0.48575,0.48575,,,,,1.6635271301493049,0,1,101,0.3557692307692308,0.9423076923076923,0.6008639931678772,0.6008639931678772,0.9999984502792358,0.025106875449690282,0.9805825242718447,0.9805825242718447,0.970873786407767,0.3182152976832331,0.057692307692307696,0.19727091387933923,1.4013645430603303
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.3,100,100,3500,1500,104,1536,1640,0.4990658528986387,0.475,0.475,,,,,1.7889753561466932,0,1,101,0.41346153846153844,0.7307692307692307,0.6854355335235596,0.6854355335235596,0.9999991655349731,0.060779406607729715,0.7572815533980582,0.9029126213592233,0.7378640776699029,0.8403586716091171,0.2692307692307692,0.26542701702761523,1.3672864914861924
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.3,100,100,3500,1500,104,1669,1773,0.5371960598859005,0.43500000000000005,0.435,,,,,1.7441528532654047,0,1,101,0.40384615384615385,0.6057692307692307,0.6544053554534912,0.6544053554534912,0.999998927116394,0.0521662923896197,0.883495145631068,0.9320388349514563,0.8737864077669902,0.9674756088157445,0.3942307692307692,0.253931483038164,1.373034258480918
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.3,100,100,3500,1500,104,1642,1746,0.5294698153156787,0.479,0.479,,,,,1.899920992553234,0,1,101,0.4230769230769231,0.8076923076923077,0.7064438462257385,0.7064438462257385,0.9999983906745911,0.051736393889177196,0.883495145631068,0.9029126213592233,0.8737864077669902,0.7062740891876007,0.19230769230769232,0.24378716954794039,1.3781064152260298
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.3,100,100,3500,1500,104,1525,1629,0.495904212933965,0.42974999999999997,0.42975,,,,,2.4762290064245462,0,1,101,0.3557692307692308,0.7307692307692307,0.6328631043434143,0.6328631043434143,0.9999983310699463,0.04241129611302348,0.9611650485436893,0.970873786407767,0.9611650485436893,0.8403586716091171,0.2692307692307692,0.2301962586751358,1.384901870662432
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.3,100,100,3500,1500,104,1671,1775,,0.52075,0.52075,,,,,2.3804499013349414,0,1,101,0.41346153846153844,0.9326923076923077,0.6757632493972778,0.6757632493972778,0.9999985098838806,0.046132407142120656,0.941747572815534,0.941747572815534,0.9223300970873787,0.3557951975011439,0.0673076923076923,0.23459784646232765,1.3827010767688361
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.4,100,100,3000,2000,104,1329,1433,0.5104714377666824,0.4415,0.4415,,,,,1.2223345395177603,0,1,101,0.375,0.7403846153846154,0.6561213731765747,0.6561213731765747,0.9982194900512695,0.052813935120707575,0.8932038834951457,0.9514563106796117,0.8737864077669902,0.826165427834159,0.25961538461538464,0.24998861234073957,1.3750056938296302
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.4,100,100,3000,2000,104,1278,1382,0.4933700475958176,0.41025,0.41025,,,,,1.540148800238967,0,1,101,0.38461538461538464,0.9134615384615384,0.6069402694702148,0.6069402694702148,0.9969234466552734,0.025640339256056303,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.42480887386781474,0.08653846153846154,0.1955594701516185,1.4022202649241908
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.4,100,100,3000,2000,104,1347,1451,0.5164980285917409,0.53125,0.53125,,,,,1.5001559425145388,0,1,101,0.40384615384615385,0.7884615384615384,0.6805386543273926,0.6805386543273926,0.9999649524688721,0.046115701493707674,0.9320388349514563,0.970873786407767,0.9223300970873787,0.7444131797881749,0.21153846153846154,0.22987556024031883,1.3850622198798406
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.4,100,100,3000,2000,104,1431,1535,0.5445587475551292,0.47624999999999995,0.47625,,,,,1.6446710964664817,0,1,101,0.4230769230769231,0.6057692307692307,0.7009227275848389,0.7009227275848389,0.9998875856399536,0.046305658169163086,0.9320388349514563,0.9514563106796117,0.9223300970873787,0.9674756088157445,0.3942307692307692,0.2268918313996474,1.3865540843001762
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.4,100,100,3000,2000,104,1328,1432,0.5101364866131917,0.51125,0.51125,,,,,1.5737340785562992,0,1,101,0.3942307692307692,0.8365384615384616,0.6860910058021545,0.6860910058021545,0.9998674392700195,0.05016835887455246,0.8737864077669902,0.941747572815534,0.8640776699029126,0.6425267139094082,0.16346153846153846,0.24339461421068628,1.378302692894657
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.4,100,100,3000,2000,104,1355,1459,0.5191749753430486,0.44125000000000003,0.44125,,,,,2.242317348718643,0,1,101,0.375,0.8269230769230769,0.6196514368057251,0.6196514368057251,0.9846688508987427,0.04206010200155592,0.9611650485436893,0.9805825242718447,0.9514563106796117,0.6646953053493418,0.17307692307692307,0.2240209106405852,1.3879895446797073
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.4,100,100,3000,2000,104,1438,1542,,0.42825,0.42825,,,,,2.271709334105253,0,1,101,0.41346153846153844,0.8653846153846154,0.6888077855110168,0.6888077855110168,0.9999937415122986,0.04535707281631173,0.941747572815534,0.941747572815534,0.912621359223301,0.56996137604035,0.1346153846153846,0.2356509233408281,1.3821745383295858
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.5,100,100,2500,2500,104,1165,1269,0.5433815456344746,0.492,0.492,,,,,1.1236951649188995,0,1,101,0.36538461538461536,0.7596153846153846,0.6750537753105164,0.6750537753105164,0.99958336353302,0.05156499957575381,0.8932038834951457,0.9223300970873787,0.8737864077669902,0.7956792965030225,0.2403846153846154,0.24500796228295754,1.3774960188585212
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.5,100,100,2500,2500,104,945,1049,0.45475892565445974,0.36650000000000005,0.3665,,,,,1.525501529686153,0,1,101,0.3269230769230769,0.8461538461538461,0.6212940216064453,0.6212940216064453,0.99801105260849,0.024810176089550686,0.9805825242718447,0.9805825242718447,0.9805825242718447,0.6193821946787638,0.15384615384615385,0.19064932835326323,1.4046753358233683
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.5,100,100,2500,2500,104,1134,1238,0.5309619532199576,0.41074999999999995,0.41075,,,,,1.602203874848783,0,1,101,0.3942307692307692,0.7980769230769231,0.6824864745140076,0.6824864745140076,0.9999717473983765,0.04442815583886452,0.941747572815534,0.9611650485436893,0.941747572815534,0.7257576154473544,0.20192307692307693,0.23343500814139892,1.3832824959293006
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.5,100,100,2500,2500,104,1069,1173,0.5048485107836314,0.4685,0.4685,,,,,1.656485273502767,0,1,101,0.41346153846153844,0.7884615384615384,0.6663522720336914,0.6663522720336914,0.9995470643043518,0.05537906404837821,0.883495145631068,0.9223300970873787,0.8640776699029126,0.7444131797881749,0.21153846153846154,0.25325878900638477,1.3733706054968076
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.5,100,100,2500,2500,104,1071,1175,0.5056534628965892,0.46924999999999994,0.46925,,,,,1.7582726357504725,0,1,101,0.3942307692307692,0.8269230769230769,0.6970048546791077,0.6970048546791077,0.9999740719795227,0.05093996038714659,0.9223300970873787,0.9223300970873787,0.8932038834951457,0.6646953053493418,0.17307692307692307,0.24550929731139717,1.3772453513443015
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.5,100,100,2500,2500,104,1226,1330,0.5677547956001945,0.53725,0.53725,,,,,2.220726034604013,0,1,101,0.27884615384615385,0.8076923076923077,0.6163621544837952,0.6163621544837952,0.9978225231170654,0.039617025157780324,0.9514563106796117,0.9514563106796117,0.941747572815534,0.7062740891876007,0.19230769230769232,0.22534911992364204,1.387325440038179
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.5,100,100,2500,2500,104,978,1082,,0.387,0.387,,,,,2.2444921396672726,0,1,101,0.33653846153846156,0.7884615384615384,0.6785156726837158,0.6785156726837158,0.9982190132141113,0.04312047420196163,0.9611650485436893,0.970873786407767,0.9611650485436893,0.7444131797881749,0.21153846153846154,0.22396811286496057,1.3880159435675197
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.6,100,100,2000,3000,104,911,1015,0.547163775889203,0.49624999999999997,0.49625,,,,,0.9884811965748668,0,1,101,0.46153846153846156,0.6826923076923077,0.6613801121711731,0.6613801121711731,0.9992606043815613,0.048166769222148416,0.941747572815534,0.9611650485436893,0.941747572815534,0.9014296082981941,0.3173076923076923,0.24213788854703372,1.3789310557264831
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.6,100,100,2000,3000,104,792,896,0.4873547329916619,0.30674999999999997,0.30675,,,,,1.3214678391814232,0,1,101,0.2692307692307692,0.8846153846153846,0.6050795912742615,0.6050795912742615,0.9976887106895447,0.024897293703069964,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.5159469300074474,0.11538461538461539,0.1962112159555372,1.4018943920222315
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.6,100,100,2000,3000,104,898,1002,0.540657737001311,0.46525000000000005,0.46525,,,,,1.3084872607141733,0,1,101,0.40384615384615385,0.7403846153846154,0.6740224361419678,0.6740224361419678,0.9926242828369141,0.04809342310266587,0.9029126213592233,0.9611650485436893,0.883495145631068,0.826165427834159,0.25961538461538464,0.2332083652834672,1.3833958173582663
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.6,100,100,2000,3000,104,937,1041,0.5601554123568349,0.47275,0.47275,,,,,1.3212184002622962,0,1,101,0.3942307692307692,0.7211538461538461,0.6495664715766907,0.6495664715766907,0.9997114539146423,0.05043788384465338,0.9029126213592233,0.912621359223301,0.8737864077669902,0.8538738465459897,0.27884615384615385,0.248143308265396,1.375928345867302
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.6,100,100,2000,3000,104,933,1037,0.5581584761384875,0.43300000000000005,0.433,,,,,1.3495319606736302,0,1,101,0.3942307692307692,0.7884615384615384,0.697719156742096,0.697719156742096,0.9998877048492432,0.046635301946436315,0.883495145631068,0.941747572815534,0.883495145631068,0.7444131797881749,0.21153846153846154,0.2402369119508686,1.3798815440245658
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.6,100,100,2000,3000,104,894,998,0.538654510397464,0.39949999999999997,0.3995,,,,,1.9584478745236993,0,1,101,0.3269230769230769,0.7211538461538461,0.6068580150604248,0.6068580150604248,0.9880348443984985,0.04246685617757075,0.9611650485436893,0.9805825242718447,0.9611650485436893,0.8538738465459897,0.27884615384615385,0.2285057441540109,1.3857471279229945
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.6,100,100,2000,3000,104,888,992,,0.46399999999999997,0.464,,,,,1.9493944477289915,0,1,101,0.3269230769230769,0.8269230769230769,0.6584359407424927,0.6584359407424927,0.9990438222885132,0.04392047530239068,0.9514563106796117,0.970873786407767,0.9514563106796117,0.6646953053493418,0.17307692307692307,0.23231470453775846,1.3838426477311208
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.7,100,100,1500,3500,104,683,787,0.5699231643229723,0.47,0.47,,,,,1.0249769948422909,0,1,101,0.3557692307692308,0.7403846153846154,0.6585149765014648,0.6585149765014648,0.996107280254364,0.047776704708349355,0.9320388349514563,0.9514563106796117,0.9029126213592233,0.826165427834159,0.25961538461538464,0.24130780587143788,1.379346097064281
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.7,100,100,1500,3500,104,551,655,0.48150226956931874,0.28225,0.28225,,,,,1.304130120202899,0,1,101,0.2403846153846154,0.7884615384615384,0.571210503578186,0.571210503578186,0.9975199699401855,0.028388993052801896,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.7444131797881749,0.21153846153846154,0.2027410071649658,1.398629496417517
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.7,100,100,1500,3500,104,682,786,0.5692586757359095,0.4525,0.4525,,,,,1.2709981072694063,0,1,101,0.40384615384615385,0.75,0.6667003631591797,0.6667003631591797,0.9996886253356934,0.056230172659586936,0.8640776699029126,0.8932038834951457,0.8640776699029126,0.8112781244591328,0.25,0.25829585593865534,1.3708520720306723
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.7,100,100,1500,3500,104,657,761,0.552619747351855,0.45975,0.45975,,,,,1.2375439368188381,0,1,101,0.3269230769230769,0.625,0.6423011422157288,0.6423011422157288,0.9961508512496948,0.05105251119047114,0.9223300970873787,0.970873786407767,0.912621359223301,0.954434002924965,0.375,0.2432742342555674,1.3783628828722163
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.7,100,100,1500,3500,104,715,819,0.5911431396380067,0.49824999999999997,0.49825,,,,,1.4533586092293262,0,1,101,0.34615384615384615,0.7596153846153846,0.648419976234436,0.648419976234436,0.9773433208465576,0.04671906990912354,0.9320388349514563,0.9611650485436893,0.9223300970873787,0.7956792965030225,0.2403846153846154,0.23414648191025608,1.382926759044872
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.7,100,100,1500,3500,104,643,747,0.543279571866151,0.50825,0.50825,,,,,1.6984809804707766,0,1,101,0.36538461538461536,0.7211538461538461,0.6333016753196716,0.6333016753196716,0.9937422871589661,0.04491970666403909,0.9805825242718447,0.970873786407767,0.970873786407767,0.8538738465459897,0.27884615384615385,0.23570985561736393,1.382145072191318
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.7,100,100,1500,3500,104,673,777,,0.50925,0.50925,,,,,1.8237519524991512,0,1,101,0.3076923076923077,0.75,0.6673227548599243,0.6673227548599243,0.9999206066131592,0.04266803661017742,0.9611650485436893,0.9805825242718447,0.9611650485436893,0.8112781244591328,0.25,0.22507974089827476,1.3874601295508626
MaxLoss,boundary_duplicate_fashion_mnist,2,0.3,0.8,100,100,1000,4000,104,387,491,0.5455567055032589,0.41674999999999995,0.41675,,,,,0.9568844260647893,0,1,101,0.34615384615384615,0.7692307692307693,0.6768147945404053,0.6768147945404053,0.9999950528144836,0.04003500128255307,0.970873786407767,0.970873786407767,0.970873786407767,0.7793498372920851,0.23076923076923078,0.22320997582138993,1.3883950120893052
Marginal,boundary_duplicate_fashion_mnist,2,0.3,0.8,100,100,1000,4000,104,343,447,0.5012447913177311,0.38,0.38,,,,,1.1148401023820043,0,1,101,0.3076923076923077,0.7884615384615384,0.6199055910110474,0.6199055910110474,0.9974600076675415,0.026398150666246137,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.7444131797881749,0.21153846153846154,0.19320075455127164,1.4033996227243641
EL2N,boundary_duplicate_fashion_mnist,2,0.3,0.8,100,100,1000,4000,104,398,502,0.556567482999526,0.45425000000000004,0.45425,,,,,1.0999389998614788,0,1,101,0.40384615384615385,0.75,0.6943176984786987,0.6943176984786987,0.9999963641166687,0.043732202168807244,0.9320388349514563,0.970873786407767,0.9223300970873787,0.8112781244591328,0.25,0.22723567145908716,1.3863821642704564
GraNdLast,boundary_duplicate_fashion_mnist,2,0.3,0.8,100,100,1000,4000,104,397,501,0.5555676136864349,0.40375000000000005,0.40375,,,,,1.1212608851492405,0,1,101,0.36538461538461536,0.7692307692307693,0.6636807918548584,0.6636807918548584,0.9999980926513672,0.03564943619144773,0.970873786407767,0.9611650485436893,0.9611650485436893,0.7793498372920851,0.23076923076923078,0.21791096518842967,1.3910445174057853
RHO-PretrainRef,boundary_duplicate_fashion_mnist,2,0.3,0.8,100,100,1000,4000,104,405,509,0.5635603432892822,0.41974999999999996,0.41975,,,,,1.1176347890868783,0,1,101,0.375,0.7980769230769231,0.6701288819313049,0.6701288819313049,0.999997615814209,0.0404848323285001,0.9805825242718447,0.970873786407767,0.970873786407767,0.7257576154473544,0.20192307692307693,0.22341834351342726,1.3882908282432864
PU-R,boundary_duplicate_fashion_mnist,2,0.3,0.8,100,100,1000,4000,104,403,507,0.5615634953137487,0.45425000000000004,0.45425,,,,,1.5765608390793204,0,1,101,0.375,0.8269230769230769,0.629906177520752,0.629906177520752,0.9999978542327881,0.04276433500271399,0.9514563106796117,0.941747572815534,0.9320388349514563,0.6646953053493418,0.17307692307692307,0.2332554996653163,1.3833722501673418
