source,source_dir,condition,condition_fields,dataset,noise_rate,pretrain_fraction,es_budget,reference_method,reference_es_budget,target_method,baseline_method,metric,direction,n_pairs,paired_seeds,target_mean,baseline_mean,diff_mean,diff_se,diff_ci95_low,diff_ci95_high,relative_change_percent,target_win_rate,target_loss_rate,target_tie_rate,target_better_all_pairs,target_better_ci95,baseline_better_ci95
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0,"dataset=fashion_mnist, noise_rate=0.0, pretrain_fraction=0.8, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.0,0.8,100,,,PU-R,RHO-PretrainRef,certified_bound,lower,5,0 1 2 3 4,0.42083658698247745,0.4396641602157615,-0.018827573233284055,0.009612392458908709,-0.04551157469921463,0.007856428232646519,-4.282262448693699,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0,"dataset=fashion_mnist, noise_rate=0.0, pretrain_fraction=0.8, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.0,0.8,100,,,PU-R,RHO-PretrainRef,effective_compression_size,lower,5,0 1 2 3 4,368.4,386.6,-18.2,9.297311439335568,-44.00933655559553,7.609336555595533,-4.70770822555613,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0,"dataset=fashion_mnist, noise_rate=0.0, pretrain_fraction=0.8, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.0,0.8,100,,,PU-R,RHO-PretrainRef,noise_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0,"dataset=fashion_mnist, noise_rate=0.0, pretrain_fraction=0.8, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.0,0.8,100,,,PU-R,RHO-PretrainRef,duplicate_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0,"dataset=fashion_mnist, noise_rate=0.0, pretrain_fraction=0.8, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.0,0.8,100,,,PU-R,RHO-PretrainRef,runtime_sec,lower,5,0 1 2 3 4,1.4806304898113012,1.0958107192069293,0.384819770604372,0.003331890394555448,0.3755704428690861,0.3940690983396579,35.11735775708395,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,MaxLoss,test_inappropriate_risk,lower,5,0 1 2 3 4,0.5706,0.92136,-0.35076,0.012012143855282468,-0.3841057113422641,-0.3174142886577359,-38.06980984631414,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,MaxLoss,test_error,lower,5,0 1 2 3 4,0.51328,0.78276,-0.26948,0.014432200109477407,-0.30954378750390926,-0.22941621249609073,-34.42689968828249,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,MaxLoss,certified_bound,lower,5,0 1 2 3 4,0.7088880412629806,0.9491274575004354,-0.24023941623745487,0.00845151823738322,-0.2637008308644307,-0.21677800161047905,-25.311607449449923,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,MaxLoss,effective_compression_size,lower,5,0 1 2 3 4,3422.4,4681.6,-1259.2,44.523476953176065,-1382.7971720220169,-1135.6028279779832,-26.89678742310321,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,MaxLoss,noise_hit_rate,lower,5,0 1 2 3 4,0.41833333333333333,0.7000000000000001,-0.2816666666666666,0.024636242498490786,-0.350056875842477,-0.21327645749085622,-40.23809523809523,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,MaxLoss,duplicate_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,MaxLoss,runtime_sec,lower,5,0 1 2 3 4,3.7753634337335824,1.5911146542057395,2.184248779527843,0.16803874792974602,1.717773215274868,2.650724343780818,137.27789972610032,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GREATS,test_inappropriate_risk,lower,5,0 1 2 3 4,0.5706,0.91288,-0.34228000000000003,0.018745170044574145,-0.39431659204373787,-0.2902434079562622,-37.494522828849355,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GREATS,test_error,lower,5,0 1 2 3 4,0.51328,0.78382,-0.27054,0.016675688891317195,-0.3168317123622965,-0.22424828763770346,-34.51557755607155,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GREATS,effective_compression_size,lower,5,0 1 2 3 4,3422.4,4650.8,-1228.4,62.32623845540494,-1401.4176379522041,-1055.382362047796,-26.412660187494627,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GREATS,noise_hit_rate,lower,5,0 1 2 3 4,0.41833333333333333,0.7049999999999998,-0.2866666666666667,0.020514222708485286,-0.34361414890542186,-0.22971918442791153,-40.66193853427897,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GREATS,duplicate_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GREATS,runtime_sec,lower,5,0 1 2 3 4,3.7753634337335824,4.46232188437134,-0.6869584506377577,0.06204775696762383,-0.8592030239798815,-0.514713877295634,-15.394641364705983,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,EL2N,test_inappropriate_risk,lower,5,0 1 2 3 4,0.5706,0.83506,-0.26446000000000003,0.015403460650126644,-0.3072200067647516,-0.22169999323524847,-31.669580628936842,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,EL2N,test_error,lower,5,0 1 2 3 4,0.51328,0.6889799999999999,-0.17570000000000002,0.02198281146714406,-0.23672428463279194,-0.11467571536720811,-25.50146593515052,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,EL2N,certified_bound,lower,5,0 1 2 3 4,0.7088880412629806,0.8928649340639823,-0.18397689280100166,0.008959818415981357,-0.2088493487237659,-0.15910443687823742,-20.60523218933111,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,EL2N,effective_compression_size,lower,5,0 1 2 3 4,3422.4,4376.8,-954.4,46.42693183918144,-1083.2811627855676,-825.5188372144323,-21.805885578504842,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,EL2N,noise_hit_rate,lower,5,0 1 2 3 4,0.41833333333333333,0.59,-0.17166666666666663,0.02563092749871616,-0.2428181214031027,-0.10051521193023058,-29.09604519774011,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,EL2N,duplicate_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,EL2N,runtime_sec,lower,5,0 1 2 3 4,3.7753634337335824,2.4838655941188335,1.291497839614749,0.07561147966787736,1.0816003720567213,1.5013953071727766,51.995480056275575,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GraNdLast,test_inappropriate_risk,lower,5,0 1 2 3 4,0.5706,0.8049199999999999,-0.23432,0.02575574499019588,-0.30581794809278373,-0.16282205190721624,-29.110967549570148,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GraNdLast,test_error,lower,5,0 1 2 3 4,0.51328,0.68466,-0.17138000000000003,0.027151250431609972,-0.24675187119814931,-0.09600812880185075,-25.03140244793036,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GraNdLast,certified_bound,lower,5,0 1 2 3 4,0.7088880412629806,0.8716819745837711,-0.16279393332079053,0.015598086069513207,-0.2060942202497592,-0.11949364639182188,-18.67584027976772,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GraNdLast,effective_compression_size,lower,5,0 1 2 3 4,3422.4,4264.8,-842.4,81.12188360732262,-1067.5943488939274,-617.2056511060724,-19.752391671356218,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GraNdLast,noise_hit_rate,lower,5,0 1 2 3 4,0.41833333333333333,0.5216666666666667,-0.10333333333333332,0.017400510848184243,-0.15163715144789278,-0.05502951521877387,-19.80830670926517,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GraNdLast,duplicate_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,GraNdLast,runtime_sec,lower,5,0 1 2 3 4,3.7753634337335824,2.7110514434054496,1.064311990328133,0.04192564746338281,0.9479263929697824,1.1806975876864838,39.25827349816765,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,RHO-PretrainRef,test_inappropriate_risk,lower,5,0 1 2 3 4,0.5706,0.92628,-0.35568,0.0088983369232683,-0.3803817832989928,-0.3309782167010072,-38.39875631558492,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,RHO-PretrainRef,test_error,lower,5,0 1 2 3 4,0.51328,0.8017799999999999,-0.28850000000000003,0.013512845740257667,-0.32601165977495533,-0.25098834022504474,-35.982439073062444,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,RHO-PretrainRef,certified_bound,lower,5,0 1 2 3 4,0.7088880412629806,0.9546871798462234,-0.2457991385832429,0.003521690079528629,-0.2555753502440144,-0.23602292692247143,-25.746563248375775,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,RHO-PretrainRef,effective_compression_size,lower,5,0 1 2 3 4,3422.4,4712.4,-1290.0,17.484278652549552,-1338.5363575394776,-1241.4636424605224,-27.374586198115612,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,RHO-PretrainRef,noise_hit_rate,lower,5,0 1 2 3 4,0.41833333333333333,0.72,-0.30166666666666664,0.029976842914341568,-0.3848823825968788,-0.21845095073645446,-41.898148148148145,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,RHO-PretrainRef,duplicate_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.0,100,,,PU-R,RHO-PretrainRef,runtime_sec,lower,5,0 1 2 3 4,3.7753634337335824,3.0129071241244674,0.7624563096091151,0.05917463382439852,0.5981875261125849,0.9267250931056454,25.306332993277394,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.1, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.1,100,,,PU-R,MaxLoss,test_inappropriate_risk,lower,5,0 1 2 3 4,0.55382,0.90876,-0.35494000000000003,0.025988143450427537,-0.42708308621838686,-0.2827969137816132,-39.05761697257802,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.1, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.1,100,,,PU-R,MaxLoss,test_error,lower,5,0 1 2 3 4,0.50088,0.78208,-0.2812,0.0256780256250359,-0.35248219913509965,-0.20991780086490036,-35.955400981996725,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.1, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.1,100,,,PU-R,MaxLoss,certified_bound,lower,5,0 1 2 3 4,0.6967567426268942,0.9428023953689262,-0.24604565274203197,0.016524345447744396,-0.2919172357049704,-0.20017406977909352,-26.097266399684138,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.1, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.1,100,,,PU-R,MaxLoss,effective_compression_size,lower,5,0 1 2 3 4,3019.2,4178.4,-1159.2,76.14420529495334,-1370.5763138987904,-947.8236861012097,-27.742676622630675,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.1, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.1,100,,,PU-R,MaxLoss,noise_hit_rate,lower,5,0 1 2 3 4,0.43999999999999995,0.6983333333333334,-0.25833333333333336,0.03405469456950425,-0.3528691654582772,-0.16379750120838954,-36.9928400954654,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/literature_pruning/es100/noise_0p3,"dataset=fashion_mnist, noise_rate=0.3, pretrain_fraction=0.1, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",fashion_mnist,0.3,0.1,100,,,PU-R,MaxLoss,duplicate_hit_rate,lower,5,0 1 2 3 4,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0,0,0
