method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
RHO-PretrainRef,fashion_mnist,0,0.0,0.1,100,100,4500,500,120,2002,2122,0.4987065136083402,0.36360000000000003,0.4717,,,,,1.9101018887013197,0,1,101,0.0,0.0,0.7081778645515442,0.7081778645515442,0.9902149438858032,0.03321820522556786,0.9243697478991597,0.9411764705882353,0.907563025210084,0.0,0.0,0.25312283102461125,1.3734385844876944
PU-R,fashion_mnist,0,0.0,0.1,100,100,4500,500,120,1384,1504,0.35961360740475357,0.30269999999999997,0.3293,,,,,2.4549336219206452,0,1,101,0.0,0.0,0.6884570717811584,0.6884570717811584,0.9950511455535889,0.028671493925968138,0.9411764705882353,0.9495798319327731,0.9411764705882353,0.0,0.0,0.2585561943875738,1.370721902806213
GREATS,fashion_mnist,0,0.0,0.1,100,100,4500,500,120,1688,1808,,0.33309999999999995,0.3935,,,,,2.733030308969319,0,1,101,0.0,0.0,0.6953226327896118,0.6953226327896118,0.9897270202636719,0.03371299339943573,0.9159663865546218,0.9243697478991597,0.8991596638655462,0.0,0.0,0.2658412329250199,1.3670793835374901
MaxLoss,fashion_mnist,0,0.0,0.2,100,100,4000,1000,120,1542,1662,0.44370149972382933,0.34119999999999995,0.425,,,,,1.2031309260055423,0,1,101,0.0,0.0,0.7015106081962585,0.7015106081962585,0.989983081817627,0.03189690536310693,0.907563025210084,0.9411764705882353,0.8991596638655462,0.0,0.0,0.2563051705168345,1.3718474147415827
Marginal,fashion_mnist,0,0.0,0.2,100,100,4000,1000,120,1077,1197,0.3252241703448817,0.27359999999999995,0.2895,,,,,1.4989752974361181,0,1,101,0.0,0.0,0.6241982579231262,0.6241982579231262,0.9968857765197754,0.02618690367255892,0.907563025210084,0.9495798319327731,0.907563025210084,0.0,0.0,0.2810351086991638,1.3594824456504182
EL2N,fashion_mnist,0,0.0,0.2,100,100,4000,1000,120,1374,1494,0.4010978613514453,0.32220000000000004,0.4004,,,,,1.6032661404460669,0,1,101,0.0,0.0,0.6683152914047241,0.6683152914047241,0.9954993724822998,0.03175268053006725,0.907563025210084,0.9327731092436975,0.8991596638655462,0.0,0.0,0.2663270100615241,1.366836494969238
GraNdLast,fashion_mnist,0,0.0,0.2,100,100,4000,1000,120,1469,1589,0.4252157917362638,0.35129999999999995,0.4094,,,,,1.6856040442362428,0,1,101,0.0,0.0,0.6273953318595886,0.6273953318595886,0.9988774657249451,0.030347640273951683,0.9327731092436975,0.9243697478991597,0.9159663865546218,0.0,0.0,0.27516576851098973,1.362417115744505
RHO-PretrainRef,fashion_mnist,0,0.0,0.2,100,100,4000,1000,120,1721,1841,0.48886119382223114,0.36739999999999995,0.4711,,,,,1.8305553430691361,0,1,101,0.0,0.0,0.721510648727417,0.721510648727417,0.9940205812454224,0.03155764837224944,0.907563025210084,0.9243697478991597,0.8823529411764706,0.0,0.0,0.24581976477447723,1.3770901176127615
PU-R,fashion_mnist,0,0.0,0.2,100,100,4000,1000,120,1393,1513,0.40592706750612706,0.35229999999999995,0.3746,,,,,2.3099233619868755,0,1,101,0.0,0.0,0.6795964241027832,0.6795964241027832,0.9935593605041504,0.027983032855666987,0.9495798319327731,0.957983193277311,0.9411764705882353,0.0,0.0,0.26173243334166374,1.3691337833291681
GREATS,fashion_mnist,0,0.0,0.2,100,100,4000,1000,120,1338,1458,,0.31689999999999996,0.3714,,,,,2.4389657052233815,0,1,101,0.0,0.0,0.6944150328636169,0.6944150328636169,0.9877405166625977,0.030542064364216907,0.907563025210084,0.9327731092436975,0.8907563025210085,0.0,0.0,0.2660346075337693,1.3669826962331153
MaxLoss,fashion_mnist,0,0.0,0.3,100,100,3500,1500,120,1648,1768,0.5357658307184465,0.4213,0.5042,,,,,1.1236335476860404,0,1,101,0.0,0.0,0.6980401277542114,0.6980401277542114,0.9890950322151184,0.03570331645612957,0.9159663865546218,0.9327731092436975,0.8991596638655462,0.0,0.0,0.26238850264263314,1.3688057486786835
Marginal,fashion_mnist,0,0.0,0.3,100,100,3500,1500,120,990,1110,0.3452861928381026,0.28459999999999996,0.3019,,,,,1.3754696380347013,0,1,101,0.0,0.0,0.651676595211029,0.651676595211029,0.9964959621429443,0.031162664169023017,0.9243697478991597,0.9327731092436975,0.9243697478991597,0.0,0.0,0.2693846744744262,1.365307662762787
EL2N,fashion_mnist,0,0.0,0.3,100,100,3500,1500,120,1649,1769,0.5360518968082033,0.4175,0.5015,,,,,1.4497220581397414,0,1,101,0.0,0.0,0.7162731289863586,0.7162731289863586,0.9901325106620789,0.030470348706766338,0.907563025210084,0.9411764705882353,0.8991596638655462,0.0,0.0,0.24534969963618586,1.377325150181907
GraNdLast,fashion_mnist,0,0.0,0.3,100,100,3500,1500,120,1551,1671,0.5079693357693031,0.41379999999999995,0.4781,,,,,1.5175142250955105,0,1,101,0.0,0.0,0.6490252614021301,0.6490252614021301,0.9969927072525024,0.03350002086963974,0.907563025210084,0.9327731092436975,0.907563025210084,0.0,0.0,0.26874100545096863,1.3656294972745155
RHO-PretrainRef,fashion_mnist,0,0.0,0.3,100,100,3500,1500,120,1500,1620,0.49331650405656546,0.36140000000000005,0.4683,,,,,1.6204527327790856,0,1,101,0.0,0.0,0.7067899703979492,0.7067899703979492,0.9910658597946167,0.033559291177437084,0.9159663865546218,0.9327731092436975,0.907563025210084,0.0,0.0,0.2547730888400716,1.3726134555799643
PU-R,fashion_mnist,0,0.0,0.3,100,100,3500,1500,120,1143,1263,0.389993978664279,0.34519999999999995,0.3688,,,,,2.139556646347046,0,1,101,0.0,0.0,0.6698716878890991,0.6698716878890991,0.9946791529655457,0.02845806284111087,0.865546218487395,0.9411764705882353,0.865546218487395,0.0,0.0,0.2683568956499684,1.3658215521750159
GREATS,fashion_mnist,0,0.0,0.3,100,100,3500,1500,120,1268,1388,,0.33409999999999995,0.4002,,,,,2.161005041562021,0,1,101,0.0,0.0,0.7002866864204407,0.7002866864204407,0.9900062084197998,0.03449376678767325,0.9159663865546218,0.9411764705882353,0.9159663865546218,0.0,0.0,0.25882521566917677,1.3705873921654117
MaxLoss,fashion_mnist,0,0.0,0.4,100,100,3000,2000,120,1230,1350,0.4826200506067835,0.35819999999999996,0.4456,,,,,1.073640065267682,0,1,101,0.0,0.0,0.7106589078903198,0.7106589078903198,0.986249566078186,0.03271266705348712,0.907563025210084,0.9411764705882353,0.8991596638655462,0.0,0.0,0.2501406887837845,1.3749296556081076
Marginal,fashion_mnist,0,0.0,0.4,100,100,3000,2000,120,801,921,0.3369659338495694,0.2784,0.2963,,,,,1.2967862095683813,0,1,101,0.0,0.0,0.6287167072296143,0.6287167072296143,0.9965272545814514,0.03020055454318263,0.907563025210084,0.9327731092436975,0.907563025210084,0.0,0.0,0.2786947928702768,1.3606526035648616
EL2N,fashion_mnist,0,0.0,0.4,100,100,3000,2000,120,1012,1132,0.40897346631390974,0.31989999999999996,0.3831,,,,,1.3877062490209937,0,1,101,0.0,0.0,0.6585014462471008,0.6585014462471008,0.993836522102356,0.03472425644638158,0.907563025210084,0.9327731092436975,0.907563025210084,0.0,0.0,0.2710264164366555,1.3644867917816723
GraNdLast,fashion_mnist,0,0.0,0.4,100,100,3000,2000,120,1097,1217,0.4377756325993687,0.33799999999999997,0.4065,,,,,1.4317438174039125,0,1,101,0.0,0.0,0.6387953162193298,0.6387953162193298,0.9954687356948853,0.036077908357652295,0.907563025210084,0.9243697478991597,0.907563025210084,0.0,0.0,0.2745864663898779,1.362706766805061
RHO-PretrainRef,fashion_mnist,0,0.0,0.4,100,100,3000,2000,120,1352,1472,0.5235229954123497,0.41590000000000005,0.4951,,,,,1.5686421701684594,0,1,101,0.0,0.0,0.7046849131584167,0.7046849131584167,0.9860671758651733,0.03421597909025785,0.9159663865546218,0.9327731092436975,0.8991596638655462,0.0,0.0,0.25707244391292045,1.3714637780435397
PU-R,fashion_mnist,0,0.0,0.4,100,100,3000,2000,120,892,1012,0.3681140858097933,0.3065,0.3326,,,,,2.0113037824630737,0,1,101,0.0,0.0,0.6805709600448608,0.6805709600448608,0.9946074485778809,0.029953338518863965,0.9159663865546218,0.9411764705882353,0.9159663865546218,0.0,0.0,0.25939550393394456,1.3703022480330276
GREATS,fashion_mnist,0,0.0,0.4,100,100,3000,2000,120,1046,1166,,0.3306,0.3804,,,,,2.0393911004066467,0,1,101,0.0,0.0,0.6986281871795654,0.6986281871795654,0.99165940284729,0.030151890606439413,0.8991596638655462,0.9411764705882353,0.8907563025210085,0.0,0.0,0.25178917868819395,1.374105410655903
MaxLoss,fashion_mnist,0,0.0,0.5,100,100,2500,2500,120,871,991,0.43120477499905974,0.3153,0.41,,,,,1.0499302987009287,0,1,101,0.0,0.0,0.7032245993614197,0.7032245993614197,0.9954417943954468,0.031664949505269026,0.9159663865546218,0.9243697478991597,0.8991596638655462,0.0,0.0,0.2553281880098952,1.3723359059950524
Marginal,fashion_mnist,0,0.0,0.5,100,100,2500,2500,120,614,734,0.32580627367133275,0.26959999999999995,0.2814,,,,,1.2329164268448949,0,1,101,0.0,0.0,0.6390203237533569,0.6390203237533569,0.9953688979148865,0.03177088574201119,0.9159663865546218,0.9327731092436975,0.9159663865546218,0.0,0.0,0.27554228376451784,1.362228858117741
EL2N,fashion_mnist,0,0.0,0.5,100,100,2500,2500,120,949,1069,0.4628623650642112,0.3447,0.4337,,,,,1.3234183248132467,0,1,101,0.0,0.0,0.6982750296592712,0.6982750296592712,0.9960442185401917,0.03340225385016754,0.907563025210084,0.9327731092436975,0.8991596638655462,0.0,0.0,0.26096954237297154,1.3695152288135142
GraNdLast,fashion_mnist,0,0.0,0.5,100,100,2500,2500,120,857,977,0.4255070735816844,0.33230000000000004,0.3904,,,,,1.3435636181384325,0,1,101,0.0,0.0,0.6212502121925354,0.6212502121925354,0.9956226348876953,0.03357774945868164,0.8991596638655462,0.9159663865546218,0.8991596638655462,0.0,0.0,0.27862430052964204,1.360687849735179
RHO-PretrainRef,fashion_mnist,0,0.0,0.5,100,100,2500,2500,120,1083,1203,0.5169130438589491,0.3799,0.4806,,,,,1.4580630203709006,0,1,101,0.0,0.0,0.6947610378265381,0.6947610378265381,0.9909039735794067,0.034380151945001935,0.8571428571428571,0.9243697478991597,0.8487394957983193,0.0,0.0,0.26153502490769964,1.3692324875461501
PU-R,fashion_mnist,0,0.0,0.5,100,100,2500,2500,120,805,925,0.4043017747462727,0.3489,0.3679,,,,,1.8951919553801417,0,1,101,0.0,0.0,0.6602272391319275,0.6602272391319275,0.9958968162536621,0.031217858445744553,0.9243697478991597,0.9411764705882353,0.9243697478991597,0.0,0.0,0.27386212086212625,1.3630689395689368
GREATS,fashion_mnist,0,0.0,0.5,100,100,2500,2500,120,778,898,,0.31720000000000004,0.363,,,,,1.8709733663126826,0,1,101,0.0,0.0,0.6771849393844604,0.6771849393844604,0.9921760559082031,0.03282543328128943,0.8991596638655462,0.9243697478991597,0.8907563025210085,0.0,0.0,0.26706109155013347,1.3664694542249332
MaxLoss,fashion_mnist,0,0.0,0.6,100,100,2000,3000,120,683,803,0.4402129251975566,0.33440000000000003,0.4154,,,,,1.031419930048287,0,1,101,0.0,0.0,0.7048782110214233,0.7048782110214233,0.9936403036117554,0.03121435855116163,0.8991596638655462,0.9327731092436975,0.8823529411764706,0.0,0.0,0.2515648033856649,1.3742175983071676
Marginal,fashion_mnist,0,0.0,0.6,100,100,2000,3000,120,443,563,0.316806957765948,0.25460000000000005,0.2636,,,,,1.1692651752382517,0,1,101,0.0,0.0,0.6573633551597595,0.6573633551597595,0.9955494403839111,0.028041684264395416,0.9159663865546218,0.9327731092436975,0.907563025210084,0.0,0.0,0.2618848969946862,1.3690575515026568
EL2N,fashion_mnist,0,0.0,0.6,100,100,2000,3000,120,653,773,0.42492904723621905,0.3337,0.4061,,,,,1.2278101546689868,0,1,101,0.0,0.0,0.6624003052711487,0.6624003052711487,0.9980376958847046,0.031839402032499554,0.9243697478991597,0.9243697478991597,0.907563025210084,0.0,0.0,0.2656130229985213,1.3671934885007393
GraNdLast,fashion_mnist,0,0.0,0.6,100,100,2000,3000,120,628,748,0.4121630929876119,0.32620000000000005,0.3761,,,,,1.2492910465225577,0,1,101,0.0,0.0,0.6202384233474731,0.6202384233474731,0.9975958466529846,0.029896108167512075,0.907563025210084,0.9327731092436975,0.907563025210084,0.0,0.0,0.2718702080110426,1.3640648959944786
RHO-PretrainRef,fashion_mnist,0,0.0,0.6,100,100,2000,3000,120,800,920,0.4994629898574203,0.3882,0.4626,,,,,1.3349801348522305,0,1,101,0.0,0.0,0.7160463333129883,0.7160463333129883,0.9903602600097656,0.03130536119477088,0.9159663865546218,0.9327731092436975,0.8991596638655462,0.0,0.0,0.24766680852001052,1.3761665957399947
PU-R,fashion_mnist,0,0.0,0.6,100,100,2000,3000,120,546,666,0.37009686295641586,0.3013,0.3334,,,,,1.750466549769044,0,1,101,0.0,0.0,0.6660904288291931,0.6660904288291931,0.9928722381591797,0.03254405202484932,0.9243697478991597,0.9495798319327731,0.9243697478991597,0.0,0.0,0.2725848424780922,1.3637075787609538
GREATS,fashion_mnist,0,0.0,0.6,100,100,2000,3000,120,586,706,,0.3133,0.3472,,,,,1.6459768284112215,0,1,101,0.0,0.0,0.6851804852485657,0.6851804852485657,0.9878690838813782,0.032826511048469224,0.8991596638655462,0.9327731092436975,0.8991596638655462,0.0,0.0,0.26745132678942274,1.3662743366052887
MaxLoss,fashion_mnist,0,0.0,0.7,100,100,1500,3500,120,519,639,0.4706872256938368,0.31679999999999997,0.4177,,,,,0.9756130296736956,0,1,101,0.0,0.0,0.6993927359580994,0.6993927359580994,0.9906907081604004,0.035421762771967076,0.8991596638655462,0.9327731092436975,0.8823529411764706,0.0,0.0,0.2528254235655715,1.3735872882172142
Marginal,fashion_mnist,0,0.0,0.7,100,100,1500,3500,120,351,471,0.35578703932696953,0.27070000000000005,0.2843,,,,,1.0993776833638549,0,1,101,0.0,0.0,0.6271480321884155,0.6271480321884155,0.99717777967453,0.030971061907896474,0.907563025210084,0.9327731092436975,0.8991596638655462,0.0,0.0,0.2791622434922253,1.3604188782538873
EL2N,fashion_mnist,0,0.0,0.7,100,100,1500,3500,120,468,588,0.43607055360917,0.33220000000000005,0.3961,,,,,1.1190907564014196,0,1,101,0.0,0.0,0.6832420229911804,0.6832420229911804,0.9939212203025818,0.03528724385409796,0.9159663865546218,0.9243697478991597,0.8991596638655462,0.0,0.0,0.26279718889725634,1.3686014055513718
GraNdLast,fashion_mnist,0,0.0,0.7,100,100,1500,3500,120,431,551,0.4108162928605452,0.3045,0.3591,,,,,1.1460204888135195,0,1,101,0.0,0.0,0.6580522656440735,0.6580522656440735,0.9938968420028687,0.034270759264962015,0.907563025210084,0.9243697478991597,0.8991596638655462,0.0,0.0,0.2659444689703296,1.3670277655148353
RHO-PretrainRef,fashion_mnist,0,0.0,0.7,100,100,1500,3500,120,442,562,0.41833689104532823,0.2993,0.3686,,,,,1.1873065736144781,0,1,101,0.0,0.0,0.6977826356887817,0.6977826356887817,0.9903179407119751,0.035171710267788224,0.9159663865546218,0.9327731092436975,0.907563025210084,0.0,0.0,0.25419353771740333,1.3729032311412983
PU-R,fashion_mnist,0,0.0,0.7,100,100,1500,3500,120,430,550,0.4101320680929348,0.32110000000000005,0.35,,,,,1.6068648444488645,0,1,101,0.0,0.0,0.6505629420280457,0.6505629420280457,0.9958059191703796,0.034042105078697205,0.907563025210084,0.9327731092436975,0.8991596638655462,0.0,0.0,0.27835029921690985,1.3608248503915452
GREATS,fashion_mnist,0,0.0,0.7,100,100,1500,3500,120,382,502,,0.2942,0.3321,,,,,1.4841225622221828,0,1,101,0.0,0.0,0.6778573393821716,0.6778573393821716,0.9890124797821045,0.03364721140941652,0.9243697478991597,0.9327731092436975,0.907563025210084,0.0,0.0,0.2640089798719405,1.3679955100640298
MaxLoss,fashion_mnist,0,0.0,0.8,100,100,1000,4000,120,276,396,0.44933867442887276,0.30810000000000004,0.3635,,,,,0.9314839132130146,0,1,101,0.0,0.0,0.676398754119873,0.676398754119873,0.9928019046783447,0.03277427934798874,0.9159663865546218,0.9495798319327731,0.9159663865546218,0.0,0.0,0.2634686962947265,1.3682656518526368
Marginal,fashion_mnist,0,0.0,0.8,100,100,1000,4000,120,232,352,0.4040691434056498,0.27149999999999996,0.2832,,,,,1.029919452033937,0,1,101,0.0,0.0,0.6401438117027283,0.6401438117027283,0.9964346885681152,0.024950814597746906,0.9243697478991597,0.957983193277311,0.9243697478991597,0.0,0.0,0.268806243858762,1.365596878070619
EL2N,fashion_mnist,0,0.0,0.8,100,100,1000,4000,120,245,365,0.4174928482971154,0.28580000000000005,0.3454,,,,,1.0408126460388303,0,1,101,0.0,0.0,0.6667171120643616,0.6667171120643616,0.9947541952133179,0.030130050262483228,0.907563025210084,0.9411764705882353,0.907563025210084,0.0,0.0,0.2600579974750708,1.3699710012624646
GraNdLast,fashion_mnist,0,0.0,0.8,100,100,1000,4000,120,301,421,0.47485690930625424,0.32789999999999997,0.3769,,,,,1.0635658064857125,0,1,101,0.0,0.0,0.6247827410697937,0.6247827410697937,0.9969500303268433,0.03319783671563413,0.907563025210084,0.9411764705882353,0.907563025210084,0.0,0.0,0.27756816042790305,1.3612159197860485
RHO-PretrainRef,fashion_mnist,0,0.0,0.8,100,100,1000,4000,120,259,379,0.4319031703635119,0.2843,0.3628,,,,,1.0930030848830938,0,1,101,0.0,0.0,0.6880185604095459,0.6880185604095459,0.9914987087249756,0.03207661173924679,0.8991596638655462,0.9411764705882353,0.8991596638655462,0.0,0.0,0.25955528823272705,1.3702223558836364
PU-R,fashion_mnist,0,0.0,0.8,100,100,1000,4000,120,239,359,0.4113024548860267,0.30800000000000005,0.3344,,,,,1.480286993086338,0,1,101,0.0,0.0,0.6741239428520203,0.6741239428520203,0.9893419146537781,0.02970506563907912,0.9243697478991597,0.9495798319327731,0.9243697478991597,0.0,0.0,0.2649791646363884,1.3675104176818058
GREATS,fashion_mnist,0,0.0,0.8,100,100,1000,4000,120,232,352,,0.2973,0.3346,,,,,1.3171755550429225,0,1,101,0.0,0.0,0.6747788190841675,0.6747788190841675,0.988921582698822,0.03169364288073628,0.9159663865546218,0.9411764705882353,0.8991596638655462,0.0,0.0,0.2674338966804703,1.3662830516597648
MaxLoss,fashion_mnist,1,0.0,0.0,100,100,5000,0,120,2416,2536,0.5331599807250313,0.3748,0.5084,,,,,1.2304612919688225,0,1,101,0.0,0.0,0.7214208245277405,0.7214208245277405,0.9899125099182129,0.03571430186764533,0.8823529411764706,0.9327731092436975,0.8823529411764706,0.0,0.0,0.2527908123492231,1.3736045938253885
Marginal,fashion_mnist,1,0.0,0.0,100,100,5000,0,120,1367,1487,0.3207447267486714,0.26959999999999995,0.2885,,,,,1.613011959940195,0,1,101,0.0,0.0,0.6635267734527588,0.6635267734527588,0.9967827796936035,0.034616873294365504,0.9159663865546218,0.9327731092436975,0.907563025210084,0.0,0.0,0.26757338735240105,1.3662133063237993
EL2N,fashion_mnist,1,0.0,0.0,100,100,5000,0,120,2271,2391,0.5040837432607077,0.36970000000000003,0.4756,,,,,1.8104869034141302,0,1,101,0.0,0.0,0.6558763980865479,0.6558763980865479,0.993710994720459,0.03717871836754454,0.8907563025210085,0.9159663865546218,0.8907563025210085,0.0,0.0,0.27852437620503334,1.3607378118974833
GraNdLast,fashion_mnist,1,0.0,0.0,100,100,5000,0,120,2093,2213,0.4682693650247529,0.3567,0.4312,,,,,1.8476039581000805,0,1,101,0.0,0.0,0.6667376756668091,0.6667376756668091,0.9951326847076416,0.034654930359175225,0.8907563025210085,0.9243697478991597,0.8907563025210085,0.0,0.0,0.26811865096074433,1.3659406745196279
RHO-PretrainRef,fashion_mnist,1,0.0,0.0,100,100,5000,0,120,2353,2473,0.5205376937519759,0.3853,0.5011,,,,,2.0183603456243873,0,1,101,0.0,0.0,0.732099175453186,0.732099175453186,0.9937127828598022,0.0336893249710067,0.907563025210084,0.9327731092436975,0.907563025210084,0.0,0.0,0.24612441817881006,1.376937790910595
PU-R,fashion_mnist,1,0.0,0.0,100,100,5000,0,120,1654,1774,0.3793562806677073,0.3235,0.3556,,,,,2.6888742186129093,0,1,101,0.0,0.0,0.6929450631141663,0.6929450631141663,0.9971828460693359,0.0341925794462196,0.9327731092436975,0.9327731092436975,0.9159663865546218,0.0,0.0,0.2606195706853624,1.3696902146573189
GREATS,fashion_mnist,1,0.0,0.0,100,100,5000,0,120,2026,2146,,0.362,0.4258,,,,,2.896255695261061,0,1,101,0.0,0.0,0.7218480706214905,0.7218480706214905,0.9959325790405273,0.03811846022345439,0.8823529411764706,0.9327731092436975,0.8823529411764706,0.0,0.0,0.2534631912521409,1.3732684043739296
MaxLoss,fashion_mnist,1,0.0,0.1,100,100,4500,500,120,2182,2302,0.5388189522782341,0.38270000000000004,0.5001,,,,,1.2081643976271152,0,1,101,0.0,0.0,0.7162608504295349,0.7162608504295349,0.9918378591537476,0.033824318972956235,0.8991596638655462,0.9495798319327731,0.8907563025210085,0.0,0.0,0.2550898935203598,1.37245505323982
Marginal,fashion_mnist,1,0.0,0.1,100,100,4500,500,120,1307,1427,0.342124096932821,0.30289999999999995,0.3169,,,,,1.5848324708640575,0,1,101,0.0,0.0,0.6514466404914856,0.6514466404914856,0.998464822769165,0.02904216550728854,0.9159663865546218,0.9495798319327731,0.9159663865546218,0.0,0.0,0.2603294340717714,1.3698352829641143
EL2N,fashion_mnist,1,0.0,0.1,100,100,4500,500,120,1797,1917,0.4528074521222152,0.33620000000000005,0.4104,,,,,1.700980518013239,0,1,101,0.0,0.0,0.665562629699707,0.665562629699707,0.997458815574646,0.032378109563298584,0.907563025210084,0.9411764705882353,0.907563025210084,0.0,0.0,0.2666487449726303,1.3666756275136849
GraNdLast,fashion_mnist,1,0.0,0.1,100,100,4500,500,120,1830,1950,0.46021170972380787,0.3629,0.424,,,,,1.7939928164705634,0,1,101,0.0,0.0,0.6167710423469543,0.6167710423469543,0.9977658987045288,0.03417026451906236,0.907563025210084,0.9327731092436975,0.907563025210084,0.0,0.0,0.28188729162600373,1.3590563541869982
RHO-PretrainRef,fashion_mnist,1,0.0,0.1,100,100,4500,500,120,2094,2214,0.5192304535303265,0.3719,0.4955,,,,,1.8966204272583127,0,1,101,0.0,0.0,0.7019709944725037,0.7019709944725037,0.9966357350349426,0.0326639314909943,0.865546218487395,0.9411764705882353,0.865546218487395,0.0,0.0,0.2562242948112952,1.3718878525943525
PU-R,fashion_mnist,1,0.0,0.1,100,100,4500,500,120,1332,1452,0.3478067035903223,0.30379999999999996,0.3233,,,,,2.5328415846452117,0,1,101,0.0,0.0,0.6756769418716431,0.6756769418716431,0.9971269369125366,0.03630952781238476,0.8991596638655462,0.9411764705882353,0.8991596638655462,0.0,0.0,0.2679025674100455,1.3660487162949773
