method,dataset,seed,noise_rate,pretrain_fraction,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,mnist,0,0.0,0.0,180,1000,0,184,23,207,0.2511599550489336,0.0897,0.540460254868144,0.024640000000000026,0.1662494296659712,293.17641078416216,2.225271785631776,0,0,181,0.0,0.0,0.5771408081054688
PU-C,mnist,0,0.0,0.0,190,1000,0,194,20,214,0.2586984192603268,0.0857,0.5365483877924718,0.020600000000000018,0.1578921087285142,302.2718860327156,2.3472666572779417,0,0,191,0.0,0.0,0.5793900489807129
PU-C,mnist,0,0.0,0.0,200,1000,0,204,12,216,0.26084880327107385,0.0826,0.5219586784908039,0.013100000000000011,0.14110639580096804,311.1898121939961,2.469035201705992,0,0,201,0.0,0.0,0.5829719305038452
PU-C,mnist,0,0.0,0.0,210,1000,0,214,4,218,0.26299767539603636,0.07899999999999996,0.4971804698211734,0.003940000000000003,0.11637768647451592,321.69195414932125,2.5903370790183544,0,0,211,0.0,0.0,0.5784153342247009
PU-C,mnist,0,0.0,0.0,220,1000,0,224,0,224,0.26943536213366315,0.07779999999999998,0.48607646410611877,0.00040000000000000034,0.10293762757606324,332.42579145928056,2.7202867353335023,1,0,221,0.0,0.0,0.5748867988586426
PU-F,mnist,0,0.0,0.0,0,1000,0,4,493,497,0.551565914938692,0.46519999999999995,0.7509318099708415,0.47063999999999995,0.6926817596882343,1.1556630181441172,0.057826983742415905,0,0,1,0.0,0.0,0.6145005822181702
PU-F,mnist,0,0.0,0.0,10,1000,0,14,417,431,0.48502416105475277,0.43479999999999996,0.7583382485588384,0.40618000000000004,0.6334328477615531,31.225683327265823,0.24987053964287043,0,0,11,0.0,0.0,0.6520307064056396
PU-F,mnist,0,0.0,0.0,20,1000,0,24,317,341,0.39267783251125365,0.34030000000000005,0.7261301833576198,0.32266,0.5511565680551438,62.27916767724982,0.43915542867034674,0,0,21,0.0,0.0,0.596832275390625
PU-F,mnist,0,0.0,0.0,30,1000,0,34,331,365,0.4174928482971154,0.3428,0.7629396120585988,0.32494,0.5534913610282136,97.57126313695846,0.6106893718242645,0,0,31,0.0,0.0,0.6306745409965515
PU-F,mnist,0,0.0,0.0,40,1000,0,44,233,277,0.3257671970059164,0.23950000000000005,0.697286212301462,0.22665999999999997,0.447610575891055,126.330360787139,0.7717480603605509,0,0,41,0.0,0.0,0.622947633266449
PU-F,mnist,0,0.0,0.0,50,1000,0,54,212,266,0.31414983980357647,0.23140000000000005,0.6985130555446096,0.21504,0.4342910145876608,142.13922024560077,0.9336744714528322,0,0,51,0.0,0.0,0.6096494793891907
PU-F,mnist,0,0.0,0.0,60,1000,0,64,170,234,0.28013587463647127,0.1946,0.670018781512113,0.17388000000000006,0.3854225059600641,161.58049102070837,1.093577434308827,0,0,61,0.0,0.0,0.6230131983757019
PU-F,mnist,0,0.0,0.0,70,1000,0,74,202,276,0.3247125825146213,0.21699999999999997,0.7108663433363699,0.19697999999999993,0.41319005270398174,183.66433124557582,1.2450955379754305,0,0,71,0.0,0.0,0.6157466173171997
PU-F,mnist,0,0.0,0.0,80,1000,0,84,182,266,0.31414983980357647,0.2138,0.6989620998993367,0.17626000000000006,0.388326840821675,197.91476723516877,1.3955053547397256,0,0,81,0.0,0.0,0.6218684911727905
PU-F,mnist,0,0.0,0.0,90,1000,0,94,112,206,0.2500814668019302,0.15980000000000005,0.6340388388672934,0.11606,0.3111463898332637,206.7130262070553,1.5418819189071655,0,0,91,0.0,0.0,0.6280276775360107
PU-F,mnist,0,0.0,0.0,100,1000,0,104,90,194,0.23710802366258577,0.1402,0.6117328586585775,0.09169999999999998,0.27710539035259407,222.39090638930077,1.6839642953127623,0,0,101,0.0,0.0,0.6280184984207153
PU-F,mnist,0,0.0,0.0,110,1000,0,114,70,184,0.22625036828685552,0.12780000000000002,0.588070981468476,0.06965999999999997,0.24424792517209024,236.52620771334506,1.8174402164295316,0,0,111,0.0,0.0,0.6153302192687988
PU-F,mnist,0,0.0,0.0,120,1000,0,124,53,177,0.2186234460095875,0.10740000000000005,0.5657712308564192,0.05112000000000003,0.2144764049320341,250.10246043783368,1.9487092047929764,0,0,121,0.0,0.0,0.6125321388244629
PU-F,mnist,0,0.0,0.0,130,1000,0,134,41,175,0.21644014958292246,0.10250000000000004,0.5572720569589877,0.04222000000000003,0.19921818233783303,262.143983047336,2.0780325857922435,0,0,131,0.0,0.0,0.6099335551261902
PU-F,mnist,0,0.0,0.0,140,1000,0,144,40,184,0.22625036828685552,0.1049,0.562598786370258,0.040240000000000026,0.19571492632523663,275.7360555500632,2.2085045613348484,0,0,141,0.0,0.0,0.5999305248260498
PU-F,mnist,0,0.0,0.0,150,1000,0,154,44,198,0.24143908743280917,0.13870000000000005,0.5760858370482247,0.04350000000000005,0.20146028940127397,286.5116504101047,2.3359590070322156,0,0,151,0.0,0.0,0.6188257336616516
PU-F,mnist,0,0.0,0.0,160,1000,0,164,49,213,0.2576226557721384,0.10850000000000004,0.5856415237114373,0.045220000000000045,0.20444650179147578,296.28556390438115,2.462521663866937,0,0,161,0.0,0.0,0.6048921942710876
PU-F,mnist,0,0.0,0.0,170,1000,0,174,29,203,0.24684361089020967,0.09709999999999996,0.5643373671657492,0.03072000000000003,0.17818604205880292,308.6442504921326,2.5904918797314167,0,0,171,0.0,0.0,0.5920466780662537
PU-F,mnist,0,0.0,0.0,180,1000,0,184,2,186,0.22842540696728975,0.08450000000000002,0.4880243741842488,0.002480000000000002,0.11145831180454085,317.765512648871,2.71270851790905,0,0,181,0.0,0.0,0.5889262557029724
PU-F,mnist,0,0.0,0.0,190,1000,0,194,4,198,0.24143908743280917,0.08740000000000003,0.5038386188767429,0.004500000000000004,0.11814463757807021,328.32858439404356,2.831751269288361,0,0,191,0.0,0.0,0.5940811634063721
PU-F,mnist,0,0.0,0.0,194,1000,0,198,0,198,0.24143908743280917,0.0837,0.4899119325264926,0.0010000000000000009,0.10572182718557993,332.46292475326317,2.9055301742628217,1,0,195,0.0,0.0,0.5906401872634888
PU-G,mnist,0,0.0,0.0,0,1000,0,4,474,478,0.5325093429419212,0.4547,0.7508630456134917,0.47113999999999995,0.6931275810342109,1.0052023657436406,0.05626447405666113,0,0,1,0.0,0.0,0.6937195658683777
PU-G,mnist,0,0.0,0.0,10,1000,0,14,456,470,0.5244615492410958,0.4385,0.8150718562167044,0.4557199999999999,0.6792819716926051,45.293985820056925,0.25239385198801756,0,0,11,0.0,0.0,0.5520064234733582
PU-G,mnist,0,0.0,0.0,20,1000,0,24,346,370,0.42264481441816315,0.35319999999999996,0.7624276567218563,0.34735999999999995,0.5761747893219994,76.44677054071732,0.4434831961989403,0,0,21,0.0,0.0,0.6206192970275879
PU-G,mnist,0,0.0,0.0,30,1000,0,34,386,420,0.4738389343256131,0.3842,0.8126576545004927,0.389,0.6170343752006928,96.401754529976,0.6259664818644524,0,0,31,0.0,0.0,0.6212175488471985
PU-G,mnist,0,0.0,0.0,40,1000,0,44,381,425,0.47892653348390013,0.3761,0.8191637524962512,0.37427999999999995,0.602773352468772,120.18786405776088,0.8017335245385766,0,0,41,0.0,0.0,0.6761044263839722
PU-G,mnist,0,0.0,0.0,50,1000,0,54,385,439,0.49314167525153607,0.37749999999999995,0.8383011111732178,0.3813,0.6095989935961985,142.4114489113897,0.9751858217641711,0,0,51,0.0,0.0,0.6548033952713013
PU-G,mnist,0,0.0,0.0,60,1000,0,64,371,435,0.4890847221831791,0.3782,0.840340646753468,0.36727999999999994,0.5959221309828243,162.89632657132907,1.1482452554628253,0,0,61,0.0,0.0,0.6403952240943909
PU-G,mnist,0,0.0,0.0,70,1000,0,74,290,364,0.41646172665059566,0.3083,0.7895470893589539,0.28606000000000004,0.5129336465692702,179.98172525029813,1.3190580187365413,0,0,71,0.0,0.0,0.6239304542541504
PU-G,mnist,0,0.0,0.0,80,1000,0,84,251,335,0.38645148754585534,0.27349999999999997,0.7693632799167015,0.25296,0.477075161682348,192.57458163473441,1.4864288186654449,0,0,81,0.0,0.0,0.6174358129501343
PU-G,mnist,0,0.0,0.0,90,1000,0,94,225,319,0.3698023773613386,0.2572,0.7531836452288008,0.22496,0.4456739415950219,207.15581274008898,1.6486477870494127,0,0,91,0.0,0.0,0.6186019778251648
PU-G,mnist,0,0.0,0.0,100,1000,0,104,206,310,0.3604074886534363,0.23650000000000004,0.7371081291369707,0.20334,0.4206785958720506,214.2867717922544,1.8065151972696185,0,0,101,0.0,0.0,0.6198316216468811
PU-G,mnist,0,0.0,0.0,110,1000,0,114,201,315,0.36562955763656646,0.24470000000000003,0.740769642443866,0.19851999999999992,0.41500923361980646,228.16050210758263,1.9628519276157022,0,0,111,0.0,0.0,0.6107521653175354
PU-G,mnist,0,0.0,0.0,120,1000,0,124,185,309,0.3593622624175623,0.23299999999999998,0.7336921949034922,0.18436,0.39813466747656945,239.87064029927888,2.1198699213564396,0,0,121,0.0,0.0,0.6074687838554382
PU-G,mnist,0,0.0,0.0,130,1000,0,134,167,301,0.3509905891260132,0.21599999999999997,0.7217051265559529,0.16620000000000004,0.3759779842359493,251.23109237794287,2.2709361827000976,0,0,131,0.0,0.0,0.6060717105865479
PU-G,mnist,0,0.0,0.0,140,1000,0,144,135,279,0.3278755331411958,0.18779999999999997,0.6940896017214362,0.13664,0.3384901149114564,259.6067713917358,2.4192579491063952,0,0,141,0.0,0.0,0.6084862947463989
PU-G,mnist,0,0.0,0.0,150,1000,0,154,120,274,0.32260245591169223,0.1733,0.6823979997251021,0.12151999999999999,0.31851413472094203,270.1083611306068,2.5647432850673795,0,0,151,0.0,0.0,0.6012421250343323
PU-G,mnist,0,0.0,0.0,160,1000,0,164,105,269,0.3173218587762676,0.1642,0.6685152247698355,0.10617999999999997,0.29758378739363417,279.1225681603416,2.7066483544185758,0,0,161,0.0,0.0,0.6064725518226624
PU-G,mnist,0,0.0,0.0,170,1000,0,174,105,279,0.3278755331411958,0.15490000000000004,0.6738562861589565,0.10496,0.2958871785234251,290.859551654731,2.846962785348296,0,0,171,0.0,0.0,0.5999008417129517
PU-G,mnist,0,0.0,0.0,180,1000,0,184,94,278,0.3268215135904029,0.14390000000000003,0.6619409218597785,0.09243999999999997,0.27817100639802733,298.89900657225934,2.985164108686149,0,0,181,0.0,0.0,0.5994376540184021
PU-G,mnist,0,0.0,0.0,190,1000,0,194,73,267,0.31520748691400513,0.12409999999999999,0.6382081869335133,0.07237999999999994,0.24843290222293132,307.5705271892151,3.122150373645127,0,0,191,0.0,0.0,0.6039890646934509
PU-G,mnist,0,0.0,0.0,200,1000,0,204,63,267,0.31520748691400513,0.11909999999999998,0.6278361237005909,0.06258,0.2331523147807379,315.93839558408894,3.2560783671215177,0,0,201,0.0,0.0,0.6003673672676086
PU-G,mnist,0,0.0,0.0,210,1000,0,214,54,268,0.3162648262223229,0.11160000000000003,0.6189400590302826,0.054100000000000044,0.219427894346595,324.6823635610053,3.3887949073687196,0,0,211,0.0,0.0,0.6120721101760864
PU-G,mnist,0,0.0,0.0,220,1000,0,224,47,271,0.319435007753782,0.1099,0.6119738361676975,0.047300000000000036,0.20801889605306187,333.08618206296535,3.520723764784634,0,0,221,0.0,0.0,0.6015320420265198
PU-G,mnist,0,0.0,0.0,230,1000,0,234,44,278,0.3268215135904029,0.09770000000000001,0.609238285565018,0.04330000000000003,0.20111109548200806,340.90326877212465,3.6521246787160635,0,0,231,0.0,0.0,0.6097221970558167
PU-G,mnist,0,0.0,0.0,240,1000,0,244,36,280,0.3289292565896176,0.09519999999999995,0.6003441170985682,0.036300000000000034,0.18860730162552203,348.7105904283446,3.7831836827099323,0,0,241,0.0,0.0,0.6004452705383301
PU-G,mnist,0,0.0,0.0,250,1000,0,254,29,283,0.33208865963388234,0.09089999999999998,0.5911446691997478,0.029660000000000023,0.17615274281239665,356.4377722850208,3.913046876899898,0,0,251,0.0,0.0,0.607159435749054
PU-G,mnist,0,0.0,0.0,260,1000,0,264,27,291,0.3405009273556061,0.09260000000000002,0.5891817713479246,0.026640000000000025,0.17025259584732128,364.42814221503085,4.042808648198843,0,0,261,0.0,0.0,0.5978221893310547
PU-G,mnist,0,0.0,0.0,270,1000,0,274,18,292,0.34155116631882265,0.08940000000000003,0.5723441162288014,0.017880000000000017,0.1520245926925333,371.4288090381846,4.171729044988751,0,0,271,0.0,0.0,0.6129302978515625
PU-G,mnist,0,0.0,0.0,280,1000,0,284,10,294,0.3436507902224548,0.0867,0.5552622250240588,0.01046000000000001,0.13464016459462463,377.77363655694285,4.299243081361055,0,0,281,0.0,0.0,0.6063686609268188
PU-G,mnist,0,0.0,0.0,290,1000,0,294,5,299,0.34889490506611764,0.07979999999999998,0.539876096062583,0.0050200000000000045,0.11973899647940661,383.21585769464144,4.425844399258494,0,0,291,0.0,0.0,0.598589301109314
PU-G,mnist,0,0.0,0.0,296,1000,0,300,4,304,0.3541320319636725,0.08499999999999996,0.5396610810841673,0.004660000000000004,0.11863968310583312,385.22584697219605,4.518855572678149,0,1,297,0.0,0.0,0.610392689704895
GREATS,mnist,0,0.0,0.0,0,1000,0,4,442,446,,0.43489999999999995,0.7461777993650109,0.465,0.6876383921970924,1.1435809734455185,0.05619311332702637,0,0,1,0.0,0.0,0.6747267246246338
GREATS,mnist,0,0.0,0.0,10,1000,0,14,416,430,,0.39080000000000004,0.7615380174999576,0.40498000000000006,0.6322959236918692,34.14562429475916,0.19143827818334103,0,0,11,0.0,0.0,0.6271558403968811
GREATS,mnist,0,0.0,0.0,20,1000,0,24,375,399,,0.3941,0.7767350636543099,0.35903999999999997,0.5877989504519074,81.41450161214183,0.3239443339407444,0,0,21,0.0,0.0,0.6522846817970276
GREATS,mnist,0,0.0,0.0,30,1000,0,34,231,265,,0.24780000000000002,0.6945574642103922,0.2311,0.4526496615273978,117.98015064663628,0.4553874311968684,0,0,31,0.0,0.0,0.6436921954154968
GREATS,mnist,0,0.0,0.0,40,1000,0,44,214,258,,0.24139999999999995,0.6982375094992747,0.21572,0.4350758476070319,140.92913329875788,0.5857922034338117,0,0,41,0.0,0.0,0.6565650105476379
GREATS,mnist,0,0.0,0.0,50,1000,0,54,205,259,,0.25960000000000005,0.7038314164997118,0.20245999999999997,0.419646262607957,165.89943509258995,0.7140533113852143,0,0,51,0.0,0.0,0.6519948840141296
GREATS,mnist,0,0.0,0.0,60,1000,0,64,161,225,,0.21220000000000006,0.6707325733744633,0.16136000000000003,0.3699671367841581,181.21568459373387,0.8425120832398534,0,0,61,0.0,0.0,0.6346749067306519
GREATS,mnist,0,0.0,0.0,70,1000,0,74,185,259,,0.21440000000000003,0.697568018811898,0.17216,0.3833170391951352,202.38002362146977,0.9691620329394937,0,0,71,0.0,0.0,0.6530175805091858
GREATS,mnist,0,0.0,0.0,80,1000,0,84,133,217,,0.18120000000000003,0.658927067175601,0.12764,0.32667243926489714,221.24329054417956,1.0960619524121284,0,0,81,0.0,0.0,0.6382785439491272
GREATS,mnist,0,0.0,0.0,90,1000,0,94,85,179,,0.1492,0.6118284647016035,0.08827999999999996,0.2721516680501705,229.59102635256224,1.2220099298283458,0,0,91,0.0,0.0,0.6321350932121277
GREATS,mnist,0,0.0,0.0,100,1000,0,104,66,170,,0.14339999999999997,0.5935041673798483,0.06997999999999999,0.24474241351113574,243.56933774822554,1.3475579908117652,0,0,101,0.0,0.0,0.6401084661483765
GREATS,mnist,0,0.0,0.0,110,1000,0,114,82,196,,0.14939999999999998,0.6188258000890725,0.07869999999999995,0.25800558160480513,261.0178207043285,1.4735533921048045,0,0,111,0.0,0.0,0.6378272771835327
GREATS,mnist,0,0.0,0.0,120,1000,0,124,71,195,,0.12139999999999995,0.6184373234116205,0.07347999999999995,0.2501138982299006,272.7352952103882,1.6010380433872342,0,0,121,0.0,0.0,0.639348566532135
GREATS,mnist,0,0.0,0.0,130,1000,0,134,53,187,,0.11680000000000001,0.6005499198990066,0.05810000000000002,0.22596559697861748,283.67261476372613,1.7272609621286392,0,0,131,0.0,0.0,0.6317440271377563
GREATS,mnist,0,0.0,0.0,140,1000,0,144,39,183,,0.11670000000000003,0.5810754794773663,0.04346000000000003,0.20139048384461072,294.3481410918097,1.853141681291163,0,0,141,0.0,0.0,0.6291261911392212
GREATS,mnist,0,0.0,0.0,150,1000,0,154,28,182,,0.11140000000000005,0.5564832740563067,0.02820000000000003,0.1733209020823828,305.080496224789,1.978903123177588,0,0,151,0.0,0.0,0.6225400567054749
GREATS,mnist,0,0.0,0.0,160,1000,0,164,29,193,,0.10729999999999995,0.5618998368318707,0.02766000000000002,0.17226391592365262,315.4780768636656,2.104691358283162,0,0,161,0.0,0.0,0.6176264882087708
GREATS,mnist,0,0.0,0.0,170,1000,0,174,26,200,,0.09819999999999995,0.563838102213219,0.025820000000000023,0.168621097118239,325.2552290477172,2.2300397949293256,0,0,171,0.0,0.0,0.618194043636322
GREATS,mnist,0,0.0,0.0,180,1000,0,184,14,198,,0.09019999999999995,0.5439797620000171,0.015480000000000015,0.14665199620710528,334.99552540635875,2.3562296452000737,0,0,181,0.0,0.0,0.6138070225715637
GREATS,mnist,0,0.0,0.0,190,1000,0,194,24,218,,0.10040000000000004,0.5710231744272024,0.02408000000000002,0.16511359544047094,343.5730876517636,2.4809070844203234,0,0,191,0.0,0.0,0.6206058859825134
GREATS,mnist,0,0.0,0.0,200,1000,0,204,3,207,,0.08330000000000004,0.5141724478461355,0.003480000000000003,0.11488179350582434,351.28601608078975,2.6049884017556906,0,0,201,0.0,0.0,0.6124498844146729
GREATS,mnist,0,0.0,0.0,210,1000,0,214,2,216,,0.08150000000000002,0.5110245658236565,0.0017200000000000015,0.10864581173165895,359.4770471867462,2.728852815926075,0,0,211,0.0,0.0,0.6080790758132935
GREATS,mnist,0,0.0,0.0,213,1000,0,217,0,217,,0.08109999999999995,0.5056128825933698,0.0005000000000000004,0.10343714009526457,362.04441238440825,2.7966798674315214,1,0,214,0.0,0.0,0.6082536578178406
MaxLoss,mnist,0,0.4,0.0,0,1000,0,4,508,512,0.5665539457695559,0.44389999999999996,0.7714868503448283,0.49544,0.7145429219850169,1.2254819905876135,0.05917091574519873,0,0,1,0.0,0.0,0.6923000812530518
MaxLoss,mnist,0,0.4,0.0,10,1000,0,14,510,524,0.5785082851652987,0.48040000000000005,0.822726922685005,0.51008,0.7272076016348814,20.333074100062817,0.16366406716406345,0,0,11,0.5,0.0,0.7599294185638428
MaxLoss,mnist,0,0.4,0.0,20,1000,0,24,495,519,0.5735312176402658,0.49460000000000004,0.8444945084818655,0.49402,0.7133050290307437,47.45607286200141,0.26792222633957863,0,0,21,0.375,0.0,0.6568120121955872
MaxLoss,mnist,0,0.4,0.0,30,1000,0,34,480,514,0.5685485669528134,0.45289999999999997,0.8691372042581941,0.48035999999999995,0.7013110637749557,88.52867344583807,0.37133867386728525,0,0,31,0.38235294117647056,0.0,0.6283685564994812
