dataset,method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,GREATS,0.0,0.0,180,3,184.0,0.0,14.0,0.5773502691896258,198.0,0.5773502691896258,,,0.09216666666666666,0.0031317371821048406,0.5415827273569637,0.0012926978246248083,0.014500000000000013,0.0005076744363598919,0.14438667661067014,0.0011745503371267227,335.56614077665245,1.4100245382828578,2.363260424385468,0.010722815504167925,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.6106723546981812,0.0022248180008105664
mnist,GREATS,0.0,0.0,190,3,194.0,0.0,12.0,6.027713773341709,206.0,6.027713773341709,,,0.08916666666666666,0.005687510683750678,0.5390449028305548,0.015990097397953606,0.01252000000000001,0.005788402197498033,0.13819754834597756,0.013486670143182859,344.58450284270367,1.5950985427696849,2.487778483889997,0.010901390965407326,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.6097350716590881,0.005533231757235477
mnist,GREATS,0.0,0.0,20,3,24.0,0.0,339.3333333333333,28.950148723471376,363.3333333333333,28.950148723471376,,,0.3554666666666666,0.025657769020534734,0.7480822369761432,0.023330379248117233,0.32688,0.02612364701440696,0.5547728044605647,0.027006649226448243,80.80301925469998,0.3109573094679091,0.32406829049189884,0.002175675153773376,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.628911018371582,0.012370085004126286
mnist,GREATS,0.0,0.0,200,3,204.0,0.0,10.0,4.041451884327381,214.0,4.041451884327381,,,0.08763333333333334,0.002167435760934498,0.5388634303318817,0.01275435214876854,0.010466666666666678,0.003784201075230782,0.13362707741600657,0.009975477123114806,353.1053537618032,1.781568004667125,2.6117200336108604,0.011383252282800849,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6083107988039652,0.0026908771526163015
mnist,GREATS,0.0,0.0,203,1,207.0,0.0,0.0,0.0,207.0,0.0,,,0.08199999999999996,0.0,0.5014904953553602,0.0,0.00016000000000000015,0.0,0.10163255599900796,0.0,359.3719283208171,0.0,2.6640485543757677,0.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.6046126484870911,0.0
mnist,GREATS,0.0,0.0,210,2,214.0,0.0,5.0,2.9999999999999996,219.0,2.9999999999999996,,,0.08205000000000001,0.0005499999999999949,0.5243468701120471,0.013322304288390596,0.0050000000000000044,0.003280000000000003,0.11881307525361215,0.01016726352195319,359.7685973932694,0.29155020652322605,2.743984301108867,0.015131485182791947,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.6041947603225708,0.0038843154907226562
mnist,GREATS,0.0,0.0,213,1,217.0,0.0,0.0,0.0,217.0,0.0,,,0.08109999999999995,0.0,0.5056128825933698,0.0,0.0005000000000000004,0.0,0.10343714009526457,0.0,362.04441238440825,0.0,2.7966798674315214,0.0,1.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.6082536578178406,0.0
mnist,GREATS,0.0,0.0,220,1,224.0,0.0,1.0,0.0,225.0,0.0,,,0.07669999999999999,0.0,0.5136152168888635,0.0,0.001100000000000001,0.0,0.1061485325815314,0.0,369.0870641256691,0.0,2.8849134547635913,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.5894327163696289,0.0
mnist,GREATS,0.0,0.0,223,1,227.0,0.0,0.0,0.0,227.0,0.0,,,0.07479999999999998,0.0,0.5122460153552627,0.0,0.0006600000000000005,0.0,0.10420131225688596,0.0,371.1221395570728,0.0,2.953519687987864,0.0,1.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.5906527042388916,0.0
mnist,GREATS,0.0,0.0,30,3,34.0,0.0,258.6666666666667,39.1847475996011,292.6666666666667,39.1847475996011,,,0.2897666666666667,0.038762109219069994,0.7132907141719153,0.034317960907453135,0.25548666666666664,0.03596290743406479,0.4782978506883042,0.03897030415923985,115.34851079065577,2.176305824312098,0.45612353800485533,0.003597517601440066,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.6320234139760336,0.0062583334474564396
mnist,GREATS,0.0,0.0,40,3,44.0,0.0,290.0,43.03874223688854,334.0,43.03874223688854,,,0.31273333333333336,0.04258490864666081,0.7564821922313723,0.03704340690202654,0.2832133333333333,0.04360147143286691,0.5077684937900686,0.04618273279842835,139.24144534352524,1.2890037974547417,0.5870417583112916,0.004696592693632304,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.6395492951075236,0.008688843396440063
mnist,GREATS,0.0,0.0,50,3,54.0,0.0,234.0,19.46792233393179,288.0,19.46792233393179,,,0.27803333333333335,0.016713899737776466,0.7271090131303479,0.015139497639164532,0.2295533333333333,0.015628889204859633,0.450559795702931,0.017736279200760215,161.89429280188088,4.002909009332464,0.7175512751564384,0.005451411945056129,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6392081379890442,0.007583862421804598
mnist,GREATS,0.0,0.0,60,3,64.0,0.0,194.33333333333334,21.674357609345147,258.3333333333333,21.674357609345147,,,0.2405666666666667,0.01956802948121699,0.7021610389638425,0.01859364965652815,0.19148,0.018007598396232612,0.40612056893976156,0.02144068172270794,180.69313089957458,0.28959478441174785,0.8470417683323225,0.00586956303425819,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.6345466574033102,0.0015705829758243888
mnist,GREATS,0.0,0.0,70,3,74.0,0.0,151.0,19.629909152447276,225.0,19.629909152447276,,,0.1926,0.019545161379055796,0.6658594732690982,0.018336765866260513,0.14771333333333334,0.014304620854037964,0.35229609478937135,0.0182928059398954,197.60036588581943,2.3923515781603926,0.9748034101600448,0.00663502282219913,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.6315892736117045,0.011066862355583535
mnist,GREATS,0.0,0.0,80,3,84.0,0.0,126.0,9.073771725877467,210.0,9.073771725877467,,,0.17803333333333335,0.008208193738237704,0.6534244389320903,0.01057873179674786,0.12516,0.006618166916400145,0.3232576942744851,0.008847714716449013,218.11343661133716,3.307774086765992,1.101748839020729,0.007020802156357599,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.6302333076794943,0.004069623029319167
mnist,GREATS,0.0,0.0,90,3,94.0,0.0,104.33333333333333,10.26861453383291,198.33333333333334,10.26861453383291,,,0.16316666666666668,0.010791406045759025,0.6380845538896097,0.013969292208755492,0.10637999999999997,0.010342088763881322,0.29750208870693773,0.014386981260031493,231.8628826284898,2.766055999244515,1.2283246150861185,0.007703984617602662,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.6244439085324606,0.005183461541527664
mnist,GREATS,0.4,0.0,0,3,4.0,0.0,490.6666666666667,5.6960024968783545,494.6666666666667,5.6960024968783545,,,0.4580333333333333,0.026970374693561675,0.7655620107996955,0.0029805271319984406,0.48970666666666657,0.0034454478825126987,0.7095246739703401,0.0030227892562426613,0.825557019348839,0.13764690981571387,0.056166987866163254,0.00030493888752680366,0.0,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.08333333333333334,0.0,0.0,0.6826867262522379,0.004062927334403443
mnist,GREATS,0.4,0.0,10,3,14.0,0.0,466.3333333333333,5.607534613753574,480.3333333333333,5.607534613753574,,,0.4443333333333333,0.025033333333333314,0.802979442792111,0.00484920482150304,0.4690466666666666,0.00594419978728098,0.6912300952867337,0.00530152755501116,27.67065771089243,0.8541141838956166,0.19300935603678226,0.0008590755298162522,0.0,0.0,0.0,0.0,11.0,0.0,0.38095238095238093,0.023809523809523798,0.0,0.0,0.6270413398742676,0.007158512440928099
mnist,GREATS,0.4,0.0,100,3,104.0,0.0,418.6666666666667,9.905105305402419,522.6666666666666,9.905105305402419,,,0.47513333333333335,0.02210221205621232,0.9090359442904146,0.006463912951321806,0.41661333333333334,0.010984014647558394,0.643160121985936,0.010253179417512697,258.45848413155926,4.49627622412391,1.4482860686257482,0.0056167756290917935,0.0,0.0,0.0,0.0,101.0,0.0,0.467948717948718,0.01282051282051283,0.0,0.0,0.6392446756362915,0.006244224427366929
mnist,GREATS,0.4,0.0,110,3,114.0,0.0,411.3333333333333,8.685876147196922,525.3333333333334,8.685876147196923,,,0.5001666666666668,0.017225401140305692,0.912406846400176,0.005142984151020938,0.4120533333333334,0.006960118134374209,0.6389369038058227,0.006562780792214508,276.8482641454527,5.972785284223241,1.5902788682530324,0.006157774851974722,0.0,0.0,0.0,0.0,111.0,0.0,0.4678362573099415,0.0029239766081871252,0.0,0.0,0.6427369316418966,0.003268345686832594
mnist,GREATS,0.4,0.0,120,3,124.0,0.0,406.3333333333333,11.85092588975412,530.3333333333334,11.85092588975412,,,0.46546666666666664,0.021179340037981456,0.9143851341439545,0.0072600492971513315,0.40693333333333337,0.011969262485401701,0.6340204311374633,0.011290281912049446,293.25360947282644,7.4946487344102435,1.732517968552808,0.006645427182241431,0.0,0.0,0.0,0.0,121.0,0.0,0.4731182795698925,0.01075268817204302,0.0,0.0,0.6410647829373678,0.0073519467900944645
mnist,GREATS,0.4,0.0,130,3,134.0,0.0,389.3333333333333,5.238744548500571,523.3333333333334,5.238744548500571,,,0.47923333333333334,0.005033333333333332,0.9122315408131434,0.0004719686372653237,0.3917333333333333,0.0033296713217840215,0.6196510101186479,0.003200080754103384,310.6190119893161,4.516942680710689,1.8750626190255086,0.007188847610487467,0.0,0.0,0.0,0.0,131.0,0.0,0.472636815920398,0.006581470923046247,0.0,0.0,0.6420504848162333,0.004276013405465073
mnist,GREATS,0.4,0.0,140,3,144.0,0.0,388.0,8.32666399786453,532.0,8.32666399786453,,,0.4643333333333333,0.02068770434608711,0.9126119402342999,0.0038150334723695595,0.38765333333333335,0.007231203987657309,0.6156909515852348,0.006943593245067912,319.6958992608249,3.884834214304392,2.017702577325205,0.00789809261015848,0.0,0.0,0.0,0.0,141.0,0.0,0.46527777777777785,0.006944444444444439,0.0,0.0,0.6397375265757242,0.0013682230980644745
mnist,GREATS,0.4,0.0,150,3,154.0,0.0,373.0,2.0,527.0,2.0,,,0.459,0.008800189391901369,0.9095683808431052,0.0012003260733293307,0.37399333333333334,0.001293900219405593,0.6024921287003152,0.0012621527628052717,332.9365249986479,2.1556311274496376,2.1611648242299757,0.008829858350478611,0.0,0.0,0.0,0.0,151.0,0.0,0.4653679653679654,0.004329004329004331,0.0,0.0,0.6366552909215292,0.005561200752442687
mnist,GREATS,0.4,0.0,160,3,164.0,0.0,354.3333333333333,10.413666234542207,518.3333333333334,10.413666234542207,,,0.47376666666666667,0.009059494712424345,0.9053064379291467,0.004634705510121385,0.35656666666666653,0.009223479700079456,0.5852677216801763,0.009155912603507425,350.1344253756122,2.0824663214073165,2.3047941851740084,0.009871419374044847,0.0,0.0,0.0,0.0,161.0,0.0,0.46138211382113825,0.002032520325203254,0.0,0.0,0.6322554349899292,0.00352129067867612
mnist,GREATS,0.4,0.0,170,3,174.0,0.0,352.3333333333333,5.456901847914968,526.3333333333334,5.456901847914968,,,0.4791,0.01313024498375157,0.9084177086116716,0.0015781105818471908,0.3550866666666666,0.0029191399037692377,0.5838709547395701,0.0028993551925671946,364.3907230805603,2.058949753310198,2.4476626462613544,0.010818499760829598,0.0,0.0,0.0,0.0,171.0,0.0,0.45785440613026823,0.005068489101656298,0.0,0.0,0.6318354407946268,0.004019138193006404
mnist,GREATS,0.4,0.0,180,3,184.0,0.0,347.0,4.509249752822894,531.0,4.509249752822894,,,0.4970666666666667,0.008870237376254997,0.9069957538258236,0.002616092046725415,0.3467,0.005173509447174152,0.5754883516535075,0.005168232878852565,375.3760860970783,2.760282520678024,2.5910077709704638,0.011901747359679391,0.0,0.0,0.0,0.0,181.0,0.0,0.4601449275362319,0.001811594202898559,0.0,0.0,0.6285665233929952,0.004068190949126799
mnist,GREATS,0.4,0.0,190,3,194.0,0.0,334.0,9.29157324317757,528.0,9.29157324317757,,,0.46623333333333333,0.005777061921465322,0.9026938763630613,0.005079198815867868,0.33179333333333333,0.00876018518322782,0.5604013520496067,0.008921182507011073,388.7626496275845,3.7612269592950933,2.733937431437274,0.012831287686640823,0.0,0.0,0.0,0.0,191.0,0.0,0.4587628865979381,0.0029760323154104477,0.0,0.0,0.627504567305247,0.003286464810492947
mnist,GREATS,0.4,0.0,20,3,24.0,0.0,466.3333333333333,6.489307444643928,490.3333333333333,6.489307444643928,,,0.47429999999999994,0.00635164020811423,0.8492499719553256,0.004851225214915101,0.46944666666666673,0.00531545336207968,0.6915932086319473,0.004757721641749214,71.32296976564491,1.6882520562173844,0.3301427423333128,0.0013172626549741522,0.0,0.0,0.0,0.0,21.0,0.0,0.4166666666666667,0.06364688465216443,0.0,0.0,0.6597662766774496,0.015943197123453826
mnist,GREATS,0.4,0.0,200,3,204.0,0.0,335.0,4.509249752822894,539.0,4.509249752822894,,,0.47783333333333333,0.008056950070867036,0.9069523862194746,0.0021362359328714405,0.33361333333333326,0.005450900027620305,0.5622959095882964,0.005539643866167324,401.5224679613057,2.699070032976136,2.876993168145418,0.013514266664574648,0.0,0.0,0.0,0.0,201.0,0.0,0.45751633986928103,0.005891423652718929,0.0,0.0,0.6275206804275513,0.0031936881990192447
mnist,GREATS,0.4,0.0,210,3,214.0,0.0,306.6666666666667,10.837178804672574,520.6666666666666,10.837178804672574,,,0.4627333333333333,0.020076215889565572,0.8954943161837887,0.005386793044105801,0.30701333333333336,0.009569544282659303,0.5348936605151507,0.009946348261029688,411.8008781822976,3.1647337472501067,3.0202953666448593,0.014217528416975711,0.0,0.0,0.0,0.0,211.0,0.0,0.45638629283489096,0.0067895622173530755,0.0,0.0,0.6242364247639974,0.0017764871630305955
mnist,GREATS,0.4,0.0,220,3,224.0,0.0,305.0,6.658328118479393,529.0,6.658328118479393,,,0.4755,0.018055747007531958,0.8976056294211364,0.0034325500161243214,0.30448000000000003,0.005235761644689356,0.5323192783447893,0.005472886064004787,425.00431541911985,2.9256290982505733,3.1640604209775725,0.014927406227467719,0.0,0.0,0.0,0.0,221.0,0.0,0.45535714285714285,0.008928571428571416,0.0,0.0,0.622286319732666,0.0017049245295517146
mnist,GREATS,0.4,0.0,230,3,234.0,0.0,280.0,5.686240703077327,514.0,5.686240703077327,,,0.4472666666666667,0.019545616160947982,0.8881472692380056,0.0032644020861492436,0.2818733333333334,0.0047990878762994415,0.5084423921715694,0.005139431889479616,436.8033455095406,3.899840747709896,3.3070025012517967,0.015486694019729711,0.0,0.0,0.0,0.0,231.0,0.0,0.45441595441595445,0.0056980056980056966,0.0,0.0,0.6222162445386251,0.0022553440465876776
mnist,GREATS,0.4,0.0,240,3,244.0,0.0,286.0,8.0,530.0,8.0,,,0.4444333333333333,0.022867905700153443,0.8932797805977454,0.005137680039965582,0.2844533333333334,0.007581524326354901,0.5111572927258686,0.008114361847506342,451.63223380230465,4.613082271587455,3.4502373545741043,0.016312441627069543,0.0,0.0,0.0,0.0,241.0,0.0,0.4562841530054645,0.005954779977514588,0.0,0.0,0.6252988378206888,0.00540836395548756
mnist,GREATS,0.4,0.0,250,3,254.0,0.0,281.6666666666667,10.989894347889692,535.6666666666666,10.989894347889692,,,0.49466666666666664,0.020754624651976823,0.895186768352732,0.004321030529217042,0.2841133333333334,0.009822316993006864,0.5107513257810185,0.010472592178851414,459.9978133072218,4.581349021061547,3.593452276661992,0.017034446884797882,0.0,0.0,0.0,0.0,251.0,0.0,0.458005249343832,0.00798262799251735,0.0,0.0,0.6172566215197245,0.0028164800850273572
mnist,GREATS,0.4,0.0,260,3,264.0,0.0,279.3333333333333,12.00462873691274,543.3333333333334,12.004628736912736,,,0.486,0.016801190434013902,0.8956550705180651,0.006640589917983935,0.27936,0.011146515150485375,0.5056379617014403,0.01188558238469228,473.3744482384168,5.07240650870656,3.73746841493994,0.018049251837972062,0.0,0.0,0.0,0.0,261.0,0.0,0.45580808080808083,0.008838383838383845,0.0,0.0,0.6187411745389303,0.002086113180226861
mnist,GREATS,0.4,0.0,270,3,274.0,0.0,265.0,6.658328118479393,539.0,6.658328118479393,,,0.45646666666666674,0.01988737734790029,0.8888732016386568,0.0036898428117506134,0.2631533333333333,0.008143499111424889,0.48817611305143477,0.008922049756869574,481.884171272129,4.275129778671079,3.88225213624537,0.018762594324316456,0.0,0.0,0.0,0.0,271.0,0.0,0.45498783454987834,0.008772630840544976,0.0,0.0,0.6141427954037985,0.0026647482779981477
mnist,GREATS,0.4,0.0,280,3,284.0,0.0,254.33333333333334,3.3829638550307397,538.3333333333334,3.3829638550307397,,,0.4780333333333333,0.021072915739825327,0.8866218067270683,0.0024218764278483573,0.25476000000000004,0.005529894513761862,0.47902075693523344,0.00610467239813456,492.16926551778243,4.330711036077569,4.027302550462385,0.01926818748686205,0.0,0.0,0.0,0.0,281.0,0.0,0.4553990610328638,0.008215962441314544,0.0,0.0,0.6133306821187338,0.0020850283940941367
mnist,GREATS,0.4,0.0,290,3,294.0,0.0,249.0,3.7859388972001824,543.0,3.7859388972001824,,,0.4577,0.008544003745317538,0.8866589040265405,0.0015323295894062853,0.25023333333333336,0.004059332183719128,0.4740413948452691,0.004490917863066088,502.96777759325647,3.6492175868113224,4.172256948426366,0.019674809027523808,0.0,0.0,0.0,0.0,291.0,0.0,0.45464852607709755,0.0068965561568007094,0.0,0.0,0.6128247181574503,0.002157150557548865
mnist,GREATS,0.4,0.0,296,3,300.0,0.0,241.0,6.92820323027551,541.0,6.92820323027551,,,0.44530000000000003,0.01864188831636964,0.8825235106380701,0.002693021183923606,0.24042,0.006257965590615972,0.4630887826010482,0.006988908904230802,509.888124148061,5.1605612365400315,4.277369280345738,0.02002605945744257,0.0,0.0,1.0,0.0,297.0,0.0,0.45222222222222225,0.007777777777777779,0.0,0.0,0.6122841636339823,0.001361101091235117
mnist,GREATS,0.4,0.0,30,3,34.0,0.0,471.0,6.110100926607787,505.0,6.110100926607787,,,0.48816666666666664,0.015333659416822538,0.8750363403610129,0.003731720278222669,0.4680799999999999,0.0060017441909276355,0.6903657151181442,0.005350743322165782,109.88124761056315,1.936200059242905,0.4679169834901889,0.0019262991757982508,0.0,0.0,0.0,0.0,31.0,0.0,0.46078431372549017,0.025938738343770504,0.0,0.0,0.6489116350809733,0.009127273735569786
mnist,GREATS,0.4,0.0,40,3,44.0,0.0,458.6666666666667,9.701088140570166,502.6666666666667,9.701088140570166,,,0.5028,0.011762794452566666,0.8867242043965543,0.004311512594097629,0.45950666666666656,0.006944987001027764,0.6826599768352,0.006245737293532085,141.00802702812067,2.2592518951506633,0.606030410155654,0.0025486515374407294,0.0,0.0,0.0,0.0,41.0,0.0,0.43939393939393945,0.020043570538368114,0.0,0.0,0.652585506439209,0.006701186116887592
mnist,GREATS,0.4,0.0,50,3,54.0,0.0,442.3333333333333,2.3333333333333335,496.3333333333333,2.3333333333333335,,,0.4541,0.022754633227835903,0.8880313631244983,0.002546557554228667,0.44092666666666663,0.0024447312963004975,0.6658055995395801,0.0022400816795314967,166.3031590415802,4.103011929040529,0.7452612786243359,0.0029570667657490544,0.0,0.0,0.0,0.0,51.0,0.0,0.4444444444444444,0.01851851851851853,0.0,0.0,0.6532430450121561,0.007177975287404825
mnist,GREATS,0.4,0.0,60,3,64.0,0.0,446.6666666666667,3.527668414752788,510.6666666666667,3.527668414752788,,,0.4878,0.02956862075466717,0.9006111565606997,0.0021648908153573984,0.44639999999999996,0.004222432158523464,0.6708013645128661,0.0038526668072186316,189.30908939718995,6.6516924519383585,0.8852712502703071,0.003433624119428798,0.0,0.0,0.0,0.0,61.0,0.0,0.4583333333333333,0.018778912893041615,0.0,0.0,0.6430605053901672,0.010110382841391985
mnist,GREATS,0.4,0.0,70,3,74.0,0.0,442.3333333333333,3.4801021696368504,516.3333333333334,3.4801021696368504,,,0.48266666666666663,0.0060073103613661905,0.9045407417584191,0.0028204768976683547,0.44244666666666665,0.0024716076639394943,0.6671982018345123,0.0022635911397376985,205.2354140287417,4.216867446292677,1.025578847154975,0.004063857510290875,0.0,0.0,0.0,0.0,71.0,0.0,0.4684684684684685,0.01963467992585888,0.0,0.0,0.6416131258010864,0.007051646479703252
mnist,GREATS,0.4,0.0,80,3,84.0,0.0,434.6666666666667,1.8559214542766742,518.6666666666666,1.855921454276674,,,0.4902333333333333,0.019007483906199812,0.9075508036948241,0.003496561182387658,0.43318000000000006,0.003953243394142753,0.6586687897662369,0.0036483681972743665,227.48012792589589,4.51043298584956,1.166252468402187,0.0046435199145517135,0.0,0.0,0.0,0.0,81.0,0.0,0.46428571428571425,0.013746434980705375,0.0,0.0,0.6424006621042887,0.00863309155803666
mnist,GREATS,0.4,0.0,90,3,94.0,0.0,428.6666666666667,8.685876147196922,522.6666666666666,8.685876147196923,,,0.4915333333333334,0.012710931428411452,0.9086702962649476,0.007366128207472945,0.42446000000000006,0.010973404212002753,0.6504925303229743,0.010233145512905755,245.0936276748029,5.942244006385141,1.3067966249460976,0.005320460012834617,0.0,0.0,0.0,0.0,91.0,0.0,0.45390070921985815,0.01418439716312057,0.0,0.0,0.6418870687484741,0.00843165201004237
mnist,MaxLoss,0.0,0.0,0,3,4.0,0.0,445.6666666666667,13.86041525752786,449.6666666666667,13.86041525752786,0.5038995470968075,0.014039627380219464,0.4327666666666667,0.00939101225167505,0.7382083531028371,0.004281661286343675,0.45616666666666666,0.004605465352286446,0.6796679623482783,0.0041691529925501165,0.9964464979001383,0.19932081368423535,0.2753690468768279,0.2152266492109468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6753506263097128,0.0086719366820605
