method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.1,200,200,4500,500,204,1952,2156,0.5062968126730993,0.46499999999999997,0.465,,,,,4.834879377856851,0,1,201,0.43137254901960786,0.6323529411764706,0.6388986110687256,0.6388986110687256,0.9999921321868896,0.0314518156566937,0.9310344827586207,0.9901477832512315,0.9310344827586207,0.9488482942421287,0.36764705882352944,0.21482170243438242,1.3925891487828088
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.1,200,200,4500,500,204,1952,2156,0.5062968126730993,0.44525000000000003,0.44525,,,,,5.047073013149202,0,1,201,0.4264705882352941,0.7156862745098039,0.6499004364013672,0.6499004364013672,0.9997064471244812,0.03305402510051657,0.9359605911330049,0.9655172413793104,0.9310344827586207,0.8612621884720756,0.28431372549019607,0.21309531381134275,1.3934523430943286
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.1,200,200,4500,500,204,2125,2329,0.5448205959401093,0.49375,0.49375,,,,,7.261900212615728,0,1,201,0.3480392156862745,0.7107843137254902,0.5985904335975647,0.5985904335975647,0.9984106421470642,0.028888466726676585,0.9802955665024631,0.9852216748768473,0.9802955665024631,0.8677059401846615,0.28921568627450983,0.20114351844759312,1.3994282407762033
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.1,200,200,4500,500,204,1849,2053,,0.4495,0.4495,,,,,6.635756461881101,0,1,201,0.4215686274509804,0.8088235294117647,0.6541343331336975,0.6541343331336975,0.9981364011764526,0.028855514790624235,0.9753694581280788,0.9852216748768473,0.9704433497536946,0.7039260680195971,0.19117647058823528,0.19868779076138762,1.4006561046193062
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.2,200,200,4000,1000,204,1709,1913,0.5069596725516021,0.45725000000000005,0.45725,,,,,3.212251535616815,0,1,201,0.4019607843137255,0.7794117647058824,0.6382383704185486,0.6382383704185486,0.9999891519546509,0.029929382552213855,0.9458128078817734,0.9802955665024631,0.9408866995073891,0.7612401496918493,0.22058823529411764,0.20746272351557962,1.3962686382422103
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.2,200,200,4000,1000,204,1658,1862,0.49414382071699947,0.4305,0.4305,,,,,4.206449697725475,0,1,201,0.3088235294117647,0.8333333333333334,0.6015291810035706,0.6015291810035706,0.9980025291442871,0.015259004237297738,0.9901477832512315,0.9950738916256158,0.9901477832512315,0.6500224216483541,0.16666666666666666,0.17282942922917657,1.4135852853854116
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.2,200,200,4000,1000,204,1743,1947,0.5154930561548099,0.44699999999999995,0.447,,,,,4.208553545176983,0,1,201,0.38235294117647056,0.7352941176470589,0.624298095703125,0.624298095703125,0.9999770522117615,0.030241342729388786,0.9605911330049262,0.9950738916256158,0.9605911330049262,0.833764907210665,0.2647058823529412,0.20941622783422725,1.3952918860828865
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.2,200,200,4000,1000,204,1854,2058,0.5432934862328693,0.47224999999999995,0.47225,,,,,4.404862920753658,0,1,201,0.3872549019607843,0.6372549019607843,0.6170576810836792,0.6170576810836792,0.9999936819076538,0.03006941135146935,0.9704433497536946,0.9852216748768473,0.9605911330049262,0.9449382598624693,0.3627450980392157,0.20852047474380192,1.3957397626280992
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.2,200,200,4000,1000,204,1715,1919,0.508466174826026,0.43700000000000006,0.437,,,,,4.6686139581725,0,1,201,0.39705882352941174,0.7352941176470589,0.6487604379653931,0.6487604379653931,0.9999879002571106,0.02900611177967687,0.9704433497536946,0.9901477832512315,0.9655172413793104,0.833764907210665,0.2647058823529412,0.20381582645860755,1.3980920867706963
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.2,200,200,4000,1000,204,1652,1856,0.4926348272128962,0.43799999999999994,0.438,,,,,6.909378564916551,0,1,201,0.3235294117647059,0.7352941176470589,0.6094475388526917,0.6094475388526917,0.9994686841964722,0.02639166017985109,0.9901477832512315,0.9852216748768473,0.9852216748768473,0.833764907210665,0.2647058823529412,0.19461784252762823,1.402691078736186
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.2,200,200,4000,1000,204,1889,2093,,0.50275,0.50275,,,,,6.1226251078769565,0,1,201,0.39705882352941174,0.8137254901960784,0.6396185159683228,0.6396185159683228,0.9999983310699463,0.02988600062912908,0.9704433497536946,0.9852216748768473,0.9655172413793104,0.6936126404300949,0.18627450980392157,0.20734719786416525,1.3963264010679173
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,200,200,3500,1500,204,1573,1777,0.5383400607970543,0.5017499999999999,0.50175,,,,,3.297226019203663,0,1,201,0.3627450980392157,0.6764705882352942,0.6220319271087646,0.6220319271087646,0.9999842643737793,0.02931051226011638,0.9704433497536946,0.9753694581280788,0.9605911330049262,0.9081783472997053,0.3235294117647059,0.2044954027065099,1.397752298646745
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.3,200,200,3500,1500,204,1601,1805,0.5463435245328583,0.50525,0.50525,,,,,4.032984689809382,0,1,201,0.35784313725490197,0.8333333333333334,0.6036232709884644,0.6036232709884644,0.9992175102233887,0.016333055063127884,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.6500224216483541,0.16666666666666666,0.1711318783817389,1.4144340608091306
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.3,200,200,3500,1500,204,1576,1780,0.5391979551059194,0.4635,0.4635,,,,,4.124497720040381,0,1,201,0.39215686274509803,0.6372549019607843,0.6494773626327515,0.6494773626327515,0.9999631643295288,0.028539426319686503,0.9753694581280788,0.9802955665024631,0.9753694581280788,0.9449382598624693,0.3627450980392157,0.1999026086772456,1.4000486956613771
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.3,200,200,3500,1500,204,1499,1703,0.517149830062408,0.49875,0.49875,,,,,4.139940718188882,0,1,201,0.4166666666666667,0.6715686274509803,0.6242664456367493,0.6242664456367493,0.9999009370803833,0.029638439416885376,0.9704433497536946,0.9852216748768473,0.9655172413793104,0.913315679587854,0.3284313725490196,0.20804548643054366,1.3959772567847282
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.3,200,200,3500,1500,204,1642,1846,0.5580485064419918,0.49224999999999997,0.49225,,,,,4.6255209762603045,0,1,201,0.4264705882352941,0.6617647058823529,0.6403907537460327,0.6403907537460327,0.9999831914901733,0.027069779360676047,0.9852216748768473,0.9901477832512315,0.9802955665024631,0.9231199835423004,0.3382352941176471,0.19845697647815871,1.4007715117609205
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.3,200,200,3500,1500,204,1587,1791,0.5423427869100124,0.44025000000000003,0.44025,,,,,6.583367050625384,0,1,201,0.35784313725490197,0.6911764705882353,0.5985572934150696,0.5985572934150696,0.9900611042976379,0.0249046787592064,0.9950738916256158,0.9852216748768473,0.9852216748768473,0.8918107543797082,0.3088235294117647,0.1914074236412916,1.4042962881793541
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,200,200,3500,1500,204,1519,1723,,0.47324999999999995,0.47325,,,,,5.633460926823318,0,1,201,0.37745098039215685,0.7794117647058824,0.6381216049194336,0.6381216049194336,0.999687671661377,0.02823518541425907,0.9852216748768473,0.9901477832512315,0.9852216748768473,0.7612401496918493,0.22058823529411764,0.19831304538049796,1.400843477309751
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.4,200,200,3000,2000,204,1253,1457,0.5185058274073526,0.44999999999999996,0.45,,,,,3.0165834175422788,0,1,201,0.4264705882352941,0.7254901960784313,0.6252636313438416,0.6252636313438416,0.9996801614761353,0.02943862983819299,0.9802955665024631,0.9753694581280788,0.9655172413793104,0.8478617451660525,0.27450980392156865,0.20756491661233017,1.396217541693835
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.4,200,200,3000,2000,204,1184,1388,0.4953839772497304,0.35650000000000004,0.3565,,,,,3.7261686148121953,0,1,201,0.29901960784313725,0.7450980392156863,0.5754746794700623,0.5754746794700623,0.9975632429122925,0.015434124394608983,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.8189555018403104,0.2549019607843137,0.17178073393670493,1.4141096330316476
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.4,200,200,3000,2000,204,1267,1471,0.5231886210967787,0.40575000000000006,0.40575,,,,,3.6723827086389065,0,1,201,0.37254901960784315,0.7696078431372549,0.629368245601654,0.629368245601654,0.9992884397506714,0.028883470029666507,0.9753694581280788,0.9753694581280788,0.9605911330049262,0.7786942948889739,0.23039215686274508,0.205451790218236,1.397274104890882
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.4,200,200,3000,2000,204,1320,1524,0.5408900743932463,0.47650000000000003,0.4765,,,,,3.864958963356912,0,1,201,0.39705882352941174,0.6911764705882353,0.6271216869354248,0.6271216869354248,0.9992685914039612,0.027217725099160754,0.9802955665024631,0.9950738916256158,0.9802955665024631,0.8918107543797082,0.3088235294117647,0.20018439622259576,1.3999078018887021
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.4,200,200,3000,2000,204,1283,1487,0.5285368361510336,0.44599999999999995,0.446,,,,,4.277384077198803,0,1,201,0.43137254901960786,0.6813725490196079,0.6241647601127625,0.6241647601127625,0.9999284744262695,0.027452754361435697,0.9802955665024631,0.9901477832512315,0.9802955665024631,0.9028826117978824,0.31862745098039214,0.20125907129114415,1.399370464354428
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.4,200,200,3000,2000,204,1212,1416,0.5047752558020875,0.37949999999999995,0.3795,,,,,6.071887892670929,0,1,201,0.3284313725490196,0.7941176470588235,0.6044301390647888,0.6044301390647888,0.9999825358390808,0.026956669986248016,0.9852216748768473,0.9852216748768473,0.9802955665024631,0.7335379291086666,0.20588235294117646,0.19595868141078865,1.4020206592946056
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.4,200,200,3000,2000,204,1248,1452,,0.522,0.522,,,,,5.427245620638132,0,1,201,0.3872549019607843,0.8186274509803921,0.6503655910491943,0.6503655910491943,0.999957799911499,0.028995767712886696,0.9655172413793104,0.9901477832512315,0.9655172413793104,0.6830704823075845,0.18137254901960784,0.20004223596385654,1.3999788820180719
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.5,200,200,2500,2500,204,1120,1324,0.5653612819151022,0.45375,0.45375,,,,,2.9782672822475433,0,1,201,0.4264705882352941,0.7843137254901961,0.6342974305152893,0.6342974305152893,0.9999748468399048,0.028662740532767596,0.9556650246305419,0.9852216748768473,0.9507389162561576,0.7522121733341474,0.21568627450980393,0.2071382789263347,1.3964308605368325
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.5,200,200,2500,2500,204,1014,1218,0.522937482513953,0.46099999999999997,0.461,,,,,3.566350830718875,0,1,201,0.3480392156862745,0.7009803921568627,0.5850618481636047,0.5850618481636047,0.9970645904541016,0.016065136177391914,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.8800891716251928,0.29901960784313725,0.17514131548045153,1.4124293422597742
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.5,200,200,2500,2500,204,1010,1214,0.5213314755819738,0.4625,0.4625,,,,,3.5919536873698235,0,1,201,0.4019607843137255,0.7401960784313726,0.6286230087280273,0.6286230087280273,0.9994430541992188,0.02867713651339996,0.9704433497536946,0.9852216748768473,0.9605911330049262,0.8264503432953365,0.25980392156862747,0.20437852733768835,1.3978107363311558
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.5,200,200,2500,2500,204,1036,1240,0.5317638901760802,0.4455,0.4455,,,,,3.7255551237612963,0,1,201,0.4166666666666667,0.7352941176470589,0.6355650424957275,0.6355650424957275,0.9997293949127197,0.03036550658163179,0.9605911330049262,0.9852216748768473,0.9605911330049262,0.833764907210665,0.2647058823529412,0.20787243736124902,1.3960637813193755
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.5,200,200,2500,2500,204,1055,1259,0.5393776629352942,0.42774999999999996,0.42775,,,,,4.067611237987876,0,1,201,0.39215686274509803,0.7401960784313726,0.6442800760269165,0.6442800760269165,0.9997378587722778,0.027008562624050773,0.9704433497536946,0.9852216748768473,0.9704433497536946,0.8264503432953365,0.25980392156862747,0.19820166185390145,1.4008991690730492
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.5,200,200,2500,2500,204,997,1201,0.5161093911738135,0.387,0.387,,,,,5.697195766493678,0,1,201,0.3480392156862745,0.7156862745098039,0.598797082901001,0.598797082901001,0.9957596659660339,0.02531879425525959,0.9802955665024631,0.9802955665024631,0.9753694581280788,0.8612621884720756,0.28431372549019607,0.19074454707688984,1.404627726461555
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.5,200,200,2500,2500,204,1020,1224,,0.492,0.492,,,,,5.04656673502177,0,1,201,0.4166666666666667,0.8137254901960784,0.6283164024353027,0.6283164024353027,0.9986297488212585,0.026889160257108104,0.9901477832512315,0.9901477832512315,0.9852216748768473,0.6936126404300949,0.18627450980392157,0.19500653046306468,1.4024967347684676
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.6,200,200,2000,3000,204,830,1034,0.5566603494226001,0.5145,0.5145,,,,,2.7571492278948426,0,1,201,0.4068627450980392,0.7892156862745098,0.6182687282562256,0.6182687282562256,0.9952163696289062,0.030045355023274867,0.9802955665024631,0.9802955665024631,0.9704433497536946,0.7429792545761841,0.2107843137254902,0.2054233671327612,1.3972883164336194
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.6,200,200,2000,3000,204,848,1052,0.565643647336401,0.4145,0.4145,,,,,3.122371641919017,0,1,201,0.28921568627450983,0.803921568627451,0.572719395160675,0.572719395160675,0.9975360631942749,0.020403663126873358,0.9901477832512315,0.9950738916256158,0.9901477832512315,0.7140152804378671,0.19607843137254902,0.1877220164416967,1.4061389917791516
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.6,200,200,2000,3000,204,799,1003,0.5411584430839866,0.48824999999999996,0.48825,,,,,3.1850065356120467,0,1,201,0.4117647058823529,0.7205882352941176,0.6222879886627197,0.6222879886627197,0.9999768733978271,0.027533166697753474,0.9802955665024631,0.9802955665024631,0.9704433497536946,0.8546480601169081,0.27941176470588236,0.20016998293871538,1.3999150085306424
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.6,200,200,2000,3000,204,751,955,0.5170791969285347,0.45075,0.45075,,,,,3.4161858903244138,0,1,201,0.4068627450980392,0.6862745098039216,0.6107804775238037,0.6107804775238037,0.9991754293441772,0.028526495536559907,0.9753694581280788,0.9852216748768473,0.9753694581280788,0.8974271930876951,0.3137254901960784,0.20526688325287182,1.3973665583735642
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.6,200,200,2000,3000,204,783,987,0.5331423191237263,0.4685,0.4685,,,,,3.53660021815449,0,1,201,0.4068627450980392,0.7303921568627451,0.6050108671188354,0.6050108671188354,0.9999059438705444,0.028138510098341358,0.9753694581280788,0.9901477832512315,0.9704433497536946,0.8409013527915038,0.2696078431372549,0.2015835831274367,1.3992082084362816
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.6,200,200,2000,3000,204,806,1010,0.54466225852957,0.47324999999999995,0.47325,,,,,5.258107139728963,0,1,201,0.3235294117647059,0.7156862745098039,0.5977573990821838,0.5977573990821838,0.9925857782363892,0.024821312501659535,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.8612621884720756,0.28431372549019607,0.19126499439436176,1.404367502802819
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.6,200,200,2000,3000,204,756,960,,0.49275,0.49275,,,,,4.52633548527956,0,1,201,0.4117647058823529,0.8137254901960784,0.635514497756958,0.635514497756958,0.9999039769172668,0.026744969152464656,0.9852216748768473,0.9950738916256158,0.9852216748768473,0.6936126404300949,0.18627450980392157,0.1957259169631778,1.4021370415184111
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.7,200,200,1500,3500,204,604,808,0.5838583498843946,0.42474999999999996,0.42475,,,,,2.6611990379169583,0,1,201,0.4068627450980392,0.7303921568627451,0.6190853118896484,0.6190853118896484,0.9999983310699463,0.026218117311083037,0.9852216748768473,0.9950738916256158,0.9852216748768473,0.8409013527915038,0.2696078431372549,0.19856116541137558,1.4007194172943123
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.7,200,200,1500,3500,204,542,746,0.542611803044565,0.384,0.384,,,,,3.0526504078879952,0,1,201,0.27941176470588236,0.9509803921568627,0.5939826965332031,0.5939826965332031,0.9976379871368408,0.016294454953867225,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.28221763445592507,0.049019607843137254,0.17425850744669946,1.4128707462766503
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.7,200,200,1500,3500,204,532,736,0.5359296199167147,0.44925000000000004,0.44925,,,,,3.1174727100878954,0,1,201,0.3872549019607843,0.7401960784313726,0.6425432562828064,0.6425432562828064,0.9999796152114868,0.030618754660554706,0.9753694581280788,0.9802955665024631,0.9704433497536946,0.8264503432953365,0.25980392156862747,0.20698979744511609,1.3965051012774419
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.7,200,200,1500,3500,204,541,745,0.5419439524994232,0.41274999999999995,0.41275,,,,,3.2365573653951287,0,1,201,0.4019607843137255,0.6911764705882353,0.6110230684280396,0.6110230684280396,0.999989926815033,0.027293376734691302,0.9605911330049262,0.9901477832512315,0.9605911330049262,0.8918107543797082,0.3088235294117647,0.20372829321824543,1.3981358533908774
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.7,200,200,1500,3500,204,582,786,0.5692586757359095,0.47224999999999995,0.47225,,,,,3.2917371029034257,0,1,201,0.3872549019607843,0.6862745098039216,0.6263270974159241,0.6263270974159241,0.9999969005584717,0.028282497133233865,0.9655172413793104,0.9802955665024631,0.9605911330049262,0.8974271930876951,0.3137254901960784,0.2050265098080212,1.3974867450959894
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.7,200,200,1500,3500,204,614,818,0.5904813024098985,0.47575,0.47575,,,,,5.016920233145356,0,1,201,0.3333333333333333,0.7254901960784313,0.610113263130188,0.610113263130188,0.9931086897850037,0.022960718923014375,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.8478617451660525,0.27450980392156865,0.19069724998670698,1.4046513750066465
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.7,200,200,1500,3500,204,543,747,,0.44599999999999995,0.446,,,,,4.119021514430642,0,1,201,0.39215686274509803,0.7941176470588235,0.6342800259590149,0.6342800259590149,0.9989427328109741,0.02488925697492995,0.9852216748768473,0.9950738916256158,0.9852216748768473,0.7335379291086666,0.20588235294117646,0.18891065284033498,1.4055446735798325
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.8,200,200,1000,4000,204,312,516,0.5705422965111211,0.38375000000000004,0.38375,,,,,2.534236842766404,0,1,201,0.37254901960784315,0.7794117647058824,0.6407580971717834,0.6407580971717834,0.999923586845398,0.0242209869340576,0.9852216748768473,0.9950738916256158,0.9852216748768473,0.7612401496918493,0.22058823529411764,0.19180106544257183,1.4040994672787142
Marginal,boundary_duplicate_fashion_mnist,0,0.3,0.8,200,200,1000,4000,204,335,539,0.5934058632701635,0.3365,0.3365,,,,,2.824329455383122,0,1,201,0.3235294117647059,0.8480392156862745,0.6270816922187805,0.6270816922187805,0.9984668493270874,0.015903261086440145,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.6147254939168559,0.15196078431372548,0.16648809988251212,1.4167559500587439
EL2N,boundary_duplicate_fashion_mnist,0,0.3,0.8,200,200,1000,4000,204,316,520,0.5745270781335421,0.48024999999999995,0.48025,,,,,2.8152502961456776,0,1,201,0.3872549019607843,0.7794117647058824,0.6265962719917297,0.6265962719917297,0.9923351407051086,0.022814857631261124,0.9901477832512315,0.9950738916256158,0.9901477832512315,0.7612401496918493,0.22058823529411764,0.18755647662605665,1.4062217616869717
GraNdLast,boundary_duplicate_fashion_mnist,0,0.3,0.8,200,200,1000,4000,204,306,510,0.5645584334270097,0.43400000000000005,0.434,,,,,2.798852746374905,0,1,201,0.38235294117647056,0.7401960784313726,0.6227403283119202,0.6227403283119202,0.9935629367828369,0.024202460641032222,0.9852216748768473,0.9901477832512315,0.9852216748768473,0.8264503432953365,0.25980392156862747,0.19194977108061595,1.404025114459692
RHO-PretrainRef,boundary_duplicate_fashion_mnist,0,0.3,0.8,200,200,1000,4000,204,309,513,0.5675513677997515,0.49675,0.49675,,,,,2.8815829381346703,0,1,201,0.4166666666666667,0.7647058823529411,0.6181913018226624,0.6181913018226624,0.9998264908790588,0.024958907777966537,0.9852216748768473,0.9950738916256158,0.9852216748768473,0.787126586201269,0.23529411764705882,0.19361548045098975,1.4031922597745052
PU-R,boundary_duplicate_fashion_mnist,0,0.3,0.8,200,200,1000,4000,204,350,554,0.6082526663085446,0.40774999999999995,0.40775,,,,,4.578217587433755,0,1,201,0.3431372549019608,0.7450980392156863,0.594423234462738,0.594423234462738,0.990563154220581,0.022994785780646825,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.8189555018403104,0.2549019607843137,0.1868269246139066,1.4065865376930466
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.8,200,200,1000,4000,204,352,556,,0.47024999999999995,0.47025,,,,,3.7534241611137986,0,1,201,0.4166666666666667,0.8235294117647058,0.6413416862487793,0.6413416862487793,0.997502326965332,0.025321507716340383,0.9901477832512315,0.9950738916256158,0.9901477832512315,0.672294817075638,0.17647058823529413,0.18971784156900084,1.4051410792154995
MaxLoss,boundary_duplicate_fashion_mnist,1,0.3,0.0,200,200,5000,0,204,2203,2407,0.5072964848368429,0.43000000000000005,0.43,,,,,3.490082435309887,0,1,201,0.39705882352941174,0.6715686274509803,0.6401369571685791,0.6401369571685791,0.9998801946640015,0.0345726874955182,0.9556650246305419,0.9605911330049262,0.9458128078817734,0.913315679587854,0.3284313725490196,0.22255845285121928,1.3887207735743905
Marginal,boundary_duplicate_fashion_mnist,1,0.3,0.0,200,200,5000,0,204,2000,2204,0.4664549701847136,0.36175,0.36175,,,,,4.613789306022227,0,1,201,0.22549019607843138,0.9411764705882353,0.6348097920417786,0.6348097920417786,0.9998706579208374,0.016716989500475635,0.9901477832512315,0.9950738916256158,0.9901477832512315,0.3227569588973983,0.058823529411764705,0.16293132507723682,1.4185343374613817
