method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
Marginal,mnist,0,0.4,0.0,1000,0,300,309,609,0.6622458679485135,0.3486,0.8331148360732046,0.30873,0.46859389845465393,338.3407280518589,2.573194383876398,0,297,0.38,0.0,0.5904644727706909
MaxLoss,mnist,1,0.0,0.0,1000,0,182,0,182,0.2240735339000821,0.07469999999999999,0.39159034637768075,0.00010000000000000009,0.052297356577252714,307.2264157728029,1.3553001969121397,1,179,0.0,0.0,0.5861653089523315
PU-R,mnist,1,0.0,0.0,1000,0,233,0,233,0.2790674169664271,0.0826,0.40568295536067217,0.0008600000000000007,0.05586074407258529,318.7499119417637,4.2242031139321625,1,230,0.0,0.0,0.5841369032859802
PU-C,mnist,1,0.0,0.0,1000,0,239,0,239,0.28547296341275796,0.0736,0.3954008294841748,0.0005500000000000005,0.05454801818440308,307.15995128097177,2.257570305839181,1,236,0.0,0.0,0.5708714127540588
Marginal,mnist,1,0.0,0.0,1000,0,300,30,330,0.3812558085191995,0.10809999999999997,0.4969673748184723,0.030000000000000037,0.12013966523799996,313.8550177428214,2.454476370010525,0,297,0.0,0.0,0.5726855397224426
MaxLoss,mnist,1,0.1,0.0,1000,0,300,25,325,0.3760536415502429,0.1784,0.573868669113157,0.025930000000000026,0.11293282525226828,459.28994439776193,2.1867472359444946,0,297,0.25,0.0,0.5818200707435608
PU-R,mnist,1,0.1,0.0,1000,0,300,68,368,0.42058475490193814,0.126,0.6000333388017853,0.06810999999999995,0.17996866064917802,364.53267563624735,6.901850773952901,0,297,0.15666666666666668,0.0,0.5843257904052734
PU-C,mnist,1,0.1,0.0,1000,0,300,99,399,0.4524084883159958,0.1441,0.6365478541986167,0.09960999999999999,0.22377567045624164,347.5563132732745,3.0203864849172533,0,297,0.13,0.0,0.5792571902275085
Marginal,mnist,1,0.1,0.0,1000,0,300,170,470,0.5244615492410958,0.18920000000000003,0.7105225143863907,0.17093,0.3138254806262212,328.25979709875884,2.539226890075952,0,297,0.11333333333333333,0.0,0.581035315990448
MaxLoss,mnist,1,0.2,0.0,1000,0,300,168,468,0.5224473788402975,0.33740000000000003,0.783577789889699,0.17314000000000004,0.3164755338092102,491.65063836944796,2.1872611111029983,0,297,0.39666666666666667,0.0,0.583293080329895
PU-R,mnist,1,0.2,0.0,1000,0,300,189,489,0.5435518600861542,0.21289999999999998,0.7352919700584953,0.18669,0.3325772907649228,345.8652348125475,7.165088400011882,0,297,0.23333333333333334,0.0,0.5866933465003967
PU-C,mnist,1,0.2,0.0,1000,0,300,183,483,0.5375319978338666,0.21399999999999997,0.7333013685886357,0.18268000000000006,0.3278376794933343,349.9125095978286,3.153504563961178,0,297,0.22333333333333333,0.0,0.5794603824615479
Marginal,mnist,1,0.2,0.0,1000,0,300,226,526,0.5804975463543087,0.24839999999999995,0.7664540610824006,0.22599999999999995,0.37801137440149674,334.5676565790137,2.543474551057443,0,297,0.22,0.0,0.5872374773025513
MaxLoss,mnist,1,0.3,0.0,1000,0,300,237,537,0.5914224428124726,0.41279999999999994,0.8239798105168874,0.23500999999999997,0.3881850098447154,462.545919215155,2.1891607439611107,0,297,0.43,0.0,0.5873362421989441
PU-R,mnist,1,0.3,0.0,1000,0,300,260,560,0.6141770508838817,0.2801,0.7999827049475318,0.25955,0.4154885854329663,347.1134176426736,7.302930074976757,0,297,0.30666666666666664,0.0,0.5721913576126099
PU-C,mnist,1,0.3,0.0,1000,0,300,261,561,0.6151636471040547,0.27580000000000005,0.8005602684784052,0.26144000000000006,0.4175679592367127,344.9130637506604,3.268076536944136,0,297,0.29333333333333333,0.0,0.5688354969024658
Marginal,mnist,1,0.3,0.0,1000,0,300,295,595,0.6485698475153185,0.3208,0.8208790442600666,0.29628000000000004,0.45534012279563013,329.8708340597905,2.5894461520947516,0,297,0.27666666666666667,0.0,0.5849673748016357
MaxLoss,mnist,1,0.4,0.0,1000,0,300,282,582,0.6358288149931468,0.44430000000000003,0.8560696311646614,0.27585000000000004,0.43331691745877865,474.0852197403213,2.1917877388186753,0,297,0.44666666666666666,0.0,0.591371476650238
PU-R,mnist,1,0.4,0.0,1000,0,300,291,591,0.6446537898154929,0.3457,0.824217455945303,0.29015,0.44876852457776983,349.688371569469,7.392546609975398,0,297,0.36333333333333334,0.0,0.575341522693634
