dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,GREATS,0.4,0.6,100,3,100.0,0.0,104.0,0.0,115.0,5.686240703077327,219.0,5.686240703077327,,,0.4186666666666667,0.013749707067586756,0.8951755190754397,0.007132341039810374,0.29011666666666663,0.012946543403978963,0.448595917723891,0.0138540573346703,235.6902693500001,3.370033441983777,0.9129099488879243,0.005705498597330738,0.0,0.0,0.0,0.0,101.0,0.0,0.4198717948717949,0.008479972150848048,0.0,0.0,0.6420561273892721,0.00288331455906746
mnist,GREATS,0.4,0.6,200,3,200.0,0.0,204.0,0.0,26.666666666666668,2.4037008503093267,230.66666666666666,2.4037008503093267,,,0.4275333333333333,0.018060484797233746,0.810458642068523,0.008342805270089836,0.06868333333333333,0.005130633759856351,0.1806771258798375,0.0074947102568296954,364.7193376082276,5.747957395387365,1.7428168080126245,0.00943395285339596,0.0,0.0,1.0,0.0,201.0,0.0,0.42973856209150324,0.009097654187630758,0.0,0.0,0.6203000545501709,0.0019869242392238484
mnist,GREATS,0.4,0.6,50,3,50.0,0.0,54.0,0.0,160.33333333333334,1.452966314513558,214.33333333333334,1.452966314513558,,,0.4485666666666667,0.011708448991125069,0.8997736577463371,0.0015219610124949869,0.39717500000000006,0.0038095548733852688,0.559438199979672,0.003794461837954008,147.57373540923274,2.4221894282968752,0.47129975880185765,0.0032990607308985274,0.0,0.0,0.0,0.0,51.0,0.0,0.4074074074074074,0.010691671651659736,0.0,0.0,0.645860513051351,0.004034359887464607
mnist,GREATS,0.4,0.8,100,3,100.0,0.0,104.0,0.0,17.0,2.6457513110645907,121.0,2.6457513110645907,,,0.4543,0.029626845934051106,0.8824459640206864,0.007841628755513608,0.08444999999999998,0.011109267902671773,0.20268873280943192,0.015493910786784425,239.4980399167184,1.9737731037966932,0.8557663600270947,0.0033703912053164543,0.0,0.0,0.0,0.0,101.0,0.0,0.42948717948717946,0.02848780261960124,0.0,0.0,0.6246777971585592,0.0022583050839806674
mnist,GREATS,0.4,0.8,200,3,133.33333333333334,5.92546294487706,137.33333333333334,5.92546294487706,0.0,0.0,137.33333333333334,5.92546294487706,,,0.43696666666666667,0.03435075609712899,0.8262501391859213,0.011659607651701957,0.0008500000000000008,0.000522015325445528,0.05545400442528146,0.0022361100956934674,283.9634427221777,10.534885449154503,1.1438949607933562,0.040400273269715875,1.0,0.0,0.0,0.0,134.33333333333334,5.92546294487706,0.41552873813147784,0.02578341577175355,0.0,0.0,0.5920956333478292,0.006605186714273442
mnist,GREATS,0.4,0.8,50,3,50.0,0.0,54.0,0.0,65.33333333333333,2.9059326290271157,119.33333333333333,2.9059326290271157,,,0.4834666666666667,0.02038793216041731,0.9388349165904386,0.004370759049661284,0.32433333333333336,0.011855038778698444,0.4849279900241452,0.012417138934474834,149.02565474071,2.9820555693848783,0.4440175062045455,0.0019582185833194386,0.0,0.0,0.0,0.0,51.0,0.0,0.425925925925926,0.021383343303319473,0.0,0.0,0.6468737324078878,0.006515929414605476
mnist,MaxLoss,0.0,0.0,100,3,100.0,0.0,104.0,0.0,104.33333333333333,9.024657580453923,208.33333333333334,9.024657580453923,0.2525655053711186,0.009721131092099681,0.15133333333333332,0.00910134300224117,0.554832866177038,0.010198817744360267,0.0974233333333333,0.005895739516332504,0.22074137141912,0.00791357693638649,225.5455748376775,2.2169398043577058,1.0875141105304162,0.31539496316090654,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5944694479306539,0.009602501322182187
mnist,MaxLoss,0.0,0.0,200,3,161.0,4.041451884327381,165.0,4.041451884327381,0.0,0.0,165.0,4.041451884327381,0.20548643911024556,0.004429941225955053,0.08136666666666666,0.00558728715726855,0.3882068766253362,0.004194888262988966,0.0010233333333333342,0.00041602617439023967,0.056362748320652335,0.001634648311818242,292.73514086899337,5.485645243221975,1.533773726473252,0.3033275605154414,1.0,0.0,0.0,0.0,162.0,4.041451884327381,0.0,0.0,0.0,0.0,0.5911258061726888,0.0009832929323632528
mnist,MaxLoss,0.0,0.0,50,3,50.0,0.0,54.0,0.0,208.0,12.055427546683418,262.0,12.055427546683418,0.30987120638989535,0.012746336932349032,0.227,0.007251436639269047,0.612940378664757,0.011095273383335281,0.19523333333333334,0.005858476290337301,0.3425648971249043,0.006828305851368388,141.71810089731204,5.454453757159999,0.7068191176901261,0.3126870327410244,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5840467611948649,0.006526786095045704
mnist,MaxLoss,0.0,0.2,100,3,100.0,0.0,104.0,0.0,48.666666666666664,6.839428176227731,152.66666666666666,6.839428176227731,0.23853151011280715,0.009364743934232134,0.13240000000000005,0.003709896674212553,0.5040724204528919,0.016764027977497403,0.061512500000000005,0.008031153533791599,0.16993823290148294,0.012085094676834279,187.30829775787257,4.592931865849655,0.7818068669488033,0.0046121281355958384,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5826295614242554,0.005992920579018752
mnist,MaxLoss,0.0,0.2,200,3,145.66666666666666,3.1797973380564857,149.66666666666666,3.1797973380564857,0.0,0.0,149.66666666666666,3.1797973380564857,0.2344563021324575,0.004348974996832524,0.0931,0.0009712534856222213,0.39873598119834447,0.005132227312391179,0.0015541666666666594,0.0007156848895366642,0.05809579688134475,0.0028286109540122985,241.4173188492873,2.678531831332775,1.1314709431802232,0.02235199468073501,1.0,0.0,0.0,0.0,146.66666666666666,3.1797973380564857,0.0,0.0,0.0,0.0,0.5865131417910258,0.0024796642616013572
mnist,MaxLoss,0.0,0.2,50,3,50.0,0.0,54.0,0.0,172.33333333333334,30.53049477344105,226.33333333333334,30.53049477344105,0.33702668444796774,0.04015981224697746,0.24766666666666667,0.04031088907203334,0.6219014220715399,0.040026353678340336,0.20450416666666663,0.03530316715411112,0.35198621010177567,0.04038520616881964,113.49798425974467,4.797634897636147,0.4077263281991084,0.002417806714669444,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5770285328229269,0.011526425194124305
mnist,MaxLoss,0.0,0.4,100,3,100.0,0.0,104.0,0.0,17.0,2.6457513110645907,121.0,2.6457513110645907,0.2576774110590729,0.004849692867111845,0.11626666666666667,0.003114660673510237,0.5031720806141017,0.008683624221927408,0.030527777777777775,0.004131679029757551,0.120831003472175,0.0071655658133780754,190.6196906005271,4.820934801317867,0.7683423009390632,0.004299869209715489,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.579450805981954,0.004464210758306562
mnist,MaxLoss,0.0,0.4,200,3,125.0,3.2145502536643185,129.0,3.2145502536643185,0.0,0.0,129.0,3.2145502536643185,0.272284696266676,0.005850514470873005,0.09676666666666667,0.0044953061939959,0.4430846230176278,0.0064978849953767764,0.0006666666666666731,0.00014529663145135504,0.05502727484850858,0.0006295650902371655,223.74465706145304,5.206479721557993,0.9886642337466279,0.019329357089491368,1.0,0.0,0.0,0.0,126.0,3.2145502536643185,0.0,0.0,0.0,0.0,0.5838574568430582,0.0010600876377106789
mnist,MaxLoss,0.0,0.4,50,3,50.0,0.0,54.0,0.0,136.0,6.557438524302001,190.0,6.557438524302001,0.38116480693376315,0.011481626083774529,0.27413333333333334,0.015266120805379634,0.6831844376642363,0.012065125635097764,0.22202222222222226,0.013223790756636634,0.3733095913168569,0.01496743799125933,114.12833595124494,3.982566462090555,0.4025390486543377,0.0021756507352395757,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5746343533198038,0.008924889260072571
mnist,MaxLoss,0.0,0.6,100,3,96.66666666666667,2.4037008503093262,100.66666666666667,2.4037008503093262,0.0,0.0,100.66666666666667,2.4037008503093262,0.32506200052254525,0.00654939503657347,0.12363333333333333,0.005267932337370255,0.5090728518694104,0.005962128653436718,0.001749999999999986,0.0008511022265274529,0.05887461399974676,0.0028603455146656016,187.25728063295082,5.220746071599984,0.6581640212486187,0.016145260325737217,1.0,0.0,0.0,0.0,97.66666666666667,2.4037008503093262,0.0,0.0,0.0,0.0,0.5829489231109619,0.0030266471712911947
mnist,MaxLoss,0.0,0.6,200,3,96.66666666666667,2.4037008503093262,100.66666666666667,2.4037008503093262,0.0,0.0,100.66666666666667,2.4037008503093262,0.32506200052254525,0.00654939503657347,0.12363333333333333,0.005267932337370255,0.5087189089832261,0.005562890344313428,0.0016666666666666533,0.0007237537180867779,0.058650932410403034,0.002475512897661792,187.2415715381272,5.225006122195506,0.7059753450254599,0.01638505388201942,1.0,0.0,0.0,0.0,97.66666666666667,2.4037008503093262,0.0,0.0,0.0,0.0,0.5829489231109619,0.0030266471712911947
