dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,Marginal,0.0,0.4,50,3,50.0,0.0,54.0,0.0,723.3333333333334,32.16796197737398,777.3333333333334,32.16796197737398,0.28745468459480134,0.01113065719078173,0.23576666666666665,0.0182368064943156,0.5288234260884006,0.01233135277628639,0.2416122222222222,0.01044555715113037,0.39548045553403693,0.011696830964984133,99.33194668767582,2.8926213545996466,0.9431153289818516,0.003356135716211627,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5889975428581238,0.0019744918437762573
mnist,Marginal,0.0,0.4,500,3,500.0,0.0,504.0,0.0,111.33333333333333,9.261629326299872,615.3333333333334,9.261629326299872,0.23113811157721406,0.0032389680315385075,0.06839999999999997,0.002107130750570558,0.362732389211249,0.007562927734390677,0.037098888888888876,0.0030700164876703608,0.13209725180157103,0.005088231581329988,396.1232034878767,2.5156823815064944,7.025851511706908,0.017398978495896215,0.0,0.0,1.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.5648958484331766,0.0016320340389456396
mnist,Marginal,0.0,0.6,100,3,100.0,0.0,104.0,0.0,392.6666666666667,13.956280943638882,496.6666666666667,13.956280943638882,0.282180595851969,0.0073115731669871125,0.19983333333333334,0.0058359041953906145,0.5391424335848815,0.01073399806293312,0.19446333333333335,0.00683895723857893,0.3416484168529152,0.008012770448954744,150.20830211724407,4.009716963685835,1.4638226416427642,0.005019311496405868,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.592397133509318,0.004378254385706455
mnist,Marginal,0.0,0.6,200,3,200.0,0.0,204.0,0.0,274.0,12.220201853215574,478.0,12.220201853215574,0.2723961892382552,0.006410222070589912,0.15566666666666665,0.006398263653349853,0.5113400171639685,0.009803948225372108,0.13706,0.006137200094505635,0.2722009672156663,0.007676053902908311,228.9435882038898,3.4615739381777155,2.635754476301372,0.008270296149363759,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.5864562590916952,0.005174930471589578
mnist,Marginal,0.0,0.6,50,3,50.0,0.0,54.0,0.0,488.0,15.695009822658072,542.0,15.695009822658072,0.30586164112901315,0.008175142934164019,0.25033333333333335,0.005256530330085754,0.5635777089522387,0.011178560882412291,0.240935,0.00881720335480588,0.3947550176609564,0.009827862570998986,107.05082510680536,2.3507306305262037,0.7762833595431099,0.0016741180385890003,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5992003083229065,0.0007999173423756923
mnist,Marginal,0.0,0.6,500,3,500.0,0.0,504.0,0.0,26.333333333333332,1.8559214542766742,530.3333333333334,1.855921454276674,0.29979128097572055,0.0009683034358408294,0.06340000000000001,0.0031390019645316245,0.36255113041419434,0.005434727737101557,0.013309999999999997,0.0009035255023148617,0.08845719384464946,0.00190399974934217,394.72663852111754,6.187752846137214,5.708144311249877,0.017206768070475283,0.0,0.0,1.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.5755151311556498,0.0033603371853254222
mnist,Marginal,0.0,0.8,100,3,100.0,0.0,104.0,0.0,174.0,4.932882862316247,278.0,4.932882862316247,0.3268142740125768,0.005201227599788873,0.19243333333333335,0.004034159694960585,0.5991421333373067,0.006750717817118611,0.1734066666666667,0.005129682684576548,0.3167578614982059,0.0061450285338448775,155.01127517322536,1.3021649457827384,1.0885975170725335,0.0023261955903122267,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5997082988421122,0.002923593378163636
mnist,Marginal,0.0,0.8,200,3,200.0,0.0,204.0,0.0,91.66666666666667,6.437735971942656,295.6666666666667,6.437735971942656,0.3453878593669894,0.006758667770046804,0.14183333333333334,0.009232069708960802,0.5530394069945236,0.00961178533202976,0.09248666666666665,0.006386799755050354,0.21403129783288732,0.008748846745524869,233.1713746712268,2.2581372668406643,1.9789726466406137,0.0044268931180868245,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.5886850555737814,0.0008130997959159573
mnist,Marginal,0.0,0.8,50,3,50.0,0.0,54.0,0.0,221.66666666666666,10.682280239308044,275.6666666666667,10.682280239308044,0.32432718699177104,0.011252053835750432,0.21856666666666666,0.00868587614719693,0.6044878457160249,0.01222275343596879,0.2222366666666666,0.010695197260660724,0.3736169137156529,0.01211171171403975,100.87448665376256,0.5754790024611428,0.5865019523383429,0.0013392449803928484,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5936834812164307,0.0020342249679427753
mnist,Marginal,0.0,0.8,500,3,347.0,8.544003745317532,351.0,8.544003745317532,0.0,0.0,351.0,8.544003745317532,0.40301654348149896,0.008847126807724079,0.08239999999999999,0.0032654759734735903,0.4089286671091548,0.006069176998377433,0.0017200000000000017,0.00018903262505010459,0.05905620433726135,0.0006547955496146713,315.81171265669224,7.890893214807665,3.229897577315569,0.06996423693832342,1.0,0.0,0.0,0.0,348.0,8.544003745317532,0.0,0.0,0.0,0.0,0.5722126563390096,0.0019341825352781393
mnist,Marginal,0.3,0.0,100,3,100.0,0.0,104.0,0.0,2097.0,34.81857741685225,2201.0,34.81857741685225,0.46584493432116386,0.007022575151465659,0.3176333333333333,0.019001783542019885,0.7067974492995258,0.005521836874482543,0.4191933333333333,0.006963129309281645,0.5812016489364056,0.006852675376101391,169.79656221837112,3.8722479630342956,2.7520068303371468,0.018316443947973826,0.0,0.0,0.0,0.0,101.0,0.0,0.2788461538461538,0.014687742612037947,0.0,0.0,0.5978821516036987,0.0050864880027472045
mnist,Marginal,0.3,0.0,200,3,200.0,0.0,204.0,0.0,2017.3333333333333,46.53433618785643,2221.3333333333335,46.53433618785643,0.46993986984792474,0.009377138159435881,0.29783333333333334,0.02613868992721539,0.7181542059615262,0.0074165169917489665,0.403012,0.009463974006726775,0.5651951376563411,0.009386464413274943,257.5356701857516,4.733199987234287,5.024664995959029,0.027914073923216435,0.0,0.0,0.0,0.0,201.0,0.0,0.28921568627450983,0.01721512051119729,0.0,0.0,0.5933639208475748,0.002834621660927381
