dataset,reference_method,reference_es_budget,method,noise_rate,pretrain_fraction,n,step_mean,step_se,target_step_mean,target_step_se,time_budget_sec_mean,time_budget_sec_se,selection_runtime_sec_mean,selection_runtime_sec_se,time_budget_overrun_sec_mean,time_budget_overrun_sec_se,time_budget_ratio_mean,time_budget_ratio_se,time_budget_hit_mean,time_budget_hit_se,target_step_hit_mean,target_step_hit_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
fashion_mnist,PU-R,50,GraNdLast,0.2,0.3,5,73.6,3.6959437225152656,,,1.2398887597024442,0.03274533201748866,1.253120476938784,0.034780115411599984,0.013231717236340045,0.0029985564870244888,1.0105451727354962,0.0021192327562099917,1.0,0.0,0.0,0.0,93.6,3.6959437225152656,2876.4,60.56616216997738,2970.0,57.45955099024008,0.870696373085957,0.015438184467738264,0.66402,0.02269414902568502,0.8153600000000001,0.020673306460264176,,,,,,,,,1.4624353233724832,0.04742461067250752,0.0,0.0,0.0,0.0,74.6,3.6959437225152656,0.4820493358633776,0.014238376298818283,0.0,0.0,0.7114959239959717,0.0019948962317568046,0.7114959239959717,0.0019948962317568046,0.98758624792099,0.0009802730761056544,0.04471048292863515,0.0009331644897421768,0.767816235405053,0.015304026075789998,0.9007577495053122,0.0046751637968570625,0.7634550850042986,0.012952657447622855,0.0,0.0,0.0,0.0,0.2781810740391678,0.0005383758696985291,1.3609094629804162,0.00026918793484929655
fashion_mnist,PU-R,50,GraNdLast,0.3,0.3,5,65.6,3.57211421989835,,,1.2126489486545324,0.03254908100845105,1.217910864762962,0.03233805824574028,0.005261916108429432,0.0016537270982747768,1.0043712030012002,0.0013521188562406698,1.0,0.0,0.0,0.0,85.6,3.57211421989835,3015.2,35.36580269130053,3100.8,35.938002170404516,0.9056031636078842,0.009446656835606653,0.68488,0.0146808174159343,0.85118,0.013907458430640736,,,,,,,,,1.3944177059456706,0.041754383646384036,0.0,0.0,0.0,0.0,66.6,3.57211421989835,0.5396054684499607,0.01945164536274134,0.0,0.0,0.7251036763191223,0.005395455782712476,0.7251036763191223,0.005395455782712476,0.991334068775177,0.0018615311957930368,0.04621505726798618,0.0024283764003710253,0.7683275691619401,0.020724121895670116,0.8860707330521727,0.005049710148852568,0.7589652209838025,0.023274091824846424,0.0,0.0,0.0,0.0,0.2703614459413387,0.0039383574501894066,1.3648192770293304,0.0019691787250947137
fashion_mnist,PU-R,50,Marginal,0.0,0.3,5,86.2,11.306635220082056,,,1.2081560270860792,0.16315836287136057,1.214870597422123,0.16371606891401513,0.006714570336043835,0.0019438243069132052,1.0056657517680259,0.0018505717228165415,1.0,0.0,0.0,0.0,106.2,11.306635220082056,940.8,42.812848538727245,1047.0,34.011762671170096,0.32676589459879324,0.009999662193520638,0.2758,0.008430658337283034,0.29309999999999997,0.010790505085490672,,,,,,,,,1.4908162077888847,0.2239446120369077,0.0,0.0,0.0,0.0,87.2,11.306635220082056,0.0,0.0,0.0,0.0,0.6502798080444336,0.007787856254980977,0.6502798080444336,0.007787856254980977,0.9973249316215516,0.0003941382788897356,0.032645771944088804,0.0015655628804314198,0.9062289360434956,0.009905815513057694,0.9330856832503782,0.006443491663733689,0.9062289360434956,0.009905815513057694,0.0,0.0,0.0,0.0,0.2696377628829491,0.0021429807126608956,1.3651811185585256,0.0010714903563304487
fashion_mnist,PU-R,50,Marginal,0.1,0.3,5,80.6,3.2496153618543837,,,1.1245386397466064,0.024194279199698937,1.1337563119828702,0.024654317576675615,0.009217672236263751,0.0006863267542159027,1.0081776898948789,0.0005001201745417572,1.0,0.0,0.0,0.0,100.6,3.2496153618543837,1368.0,22.847319317591722,1468.6,24.68521824898455,0.4496489134733565,0.007132518935741447,0.32432000000000005,0.0075263138387925395,0.34918,0.00783775478054781,,,,,,,,,1.369126657769084,0.03589688900861707,0.0,0.0,0.0,0.0,81.6,3.2496153618543837,0.1230220345994597,0.02200654172122116,0.0,0.0,0.6656661748886108,0.0022274173208191696,0.6656661748886108,0.0022274173208191696,0.9960043430328369,0.0008591053141543041,0.0330370933337447,0.0009551365968518963,0.8833119721168965,0.009189430246822549,0.925221530546323,0.00436633821060638,0.8790974972713537,0.007697483608526462,0.0,0.0,0.0,0.0,0.2692070510598886,0.0011830276030136923,1.3653964744700557,0.0005915138015068494
fashion_mnist,PU-R,50,Marginal,0.2,0.3,5,84.2,2.727636339397171,,,1.2398887597024442,0.03274533201748866,1.2434567527845501,0.03276391445306907,0.0035679930821061133,0.001998548065573382,1.0028830485428752,0.0015940585561510234,1.0,0.0,0.0,0.0,104.2,2.727636339397171,1728.8,83.49275417663499,1833.0,81.99878047873638,0.5542003651265986,0.02333965977665039,0.37114,0.02676756619493076,0.40492,0.03163566658061751,,,,,,,,,1.4928127141669392,0.03878401346743025,0.0,0.0,0.0,0.0,85.2,2.727636339397171,0.22631160878590917,0.032916964574874835,0.0,0.0,0.6843045711517334,0.002258837158221897,0.6843045711517334,0.002258837158221897,0.9945828795433045,0.0009574216786115068,0.033356338335077604,0.0010479387635323387,0.8718028995829904,0.01076285277156168,0.9322830181539923,0.0015553540977536456,0.8718028995829904,0.01076285277156168,0.0,0.0,0.0,0.0,0.26572065627953284,0.002329780566963594,1.3671396718602336,0.0011648902834818188
fashion_mnist,PU-R,50,Marginal,0.3,0.3,5,77.4,2.461706725018234,,,1.2126489486545324,0.03254908100845105,1.221380145661533,0.033147881932768075,0.008731197007000447,0.0013227881881360509,1.0071688123764493,0.0010004243247176893,1.0,0.0,0.0,0.0,97.4,2.461706725018234,2090.4,59.9779959651871,2187.8,61.82264957117254,0.6548587866011075,0.01743244468868953,0.43689999999999996,0.01686016014158822,0.48123999999999995,0.0218074436832931,,,,,,,,,1.4412603806704283,0.04098159178552639,0.0,0.0,0.0,0.0,78.4,2.461706725018234,0.33439277329794836,0.03165113253809708,0.0,0.0,0.6946270346641541,0.007681451650270458,0.6946270346641541,0.007681451650270458,0.9945683360099793,0.0009016238504580102,0.0366729982232734,0.0009504185783494193,0.8637371125043538,0.012242384226776341,0.9167809125740162,0.0022677097701489872,0.8574382619296411,0.010311123361387484,0.0,0.0,0.0,0.0,0.26768897767239413,0.0027676498591155253,1.366155511163803,0.0013838249295577488
fashion_mnist,PU-R,50,MaxLoss,0.0,0.3,5,125.8,15.976232346833216,,,1.2081560270860792,0.16315836287136057,1.2120029158890246,0.16270056302154726,0.0038468888029456138,0.0012768837187831078,1.003503438729258,0.001213573316405397,1.0,0.0,0.0,0.0,145.8,15.976232346833216,1399.8,76.48424674401912,1545.6,62.64072157949651,0.47181280262302605,0.018050600309676906,0.35498,0.009761219186146766,0.44342,0.017624795034269197,,,,,,,,,1.7526568977162242,0.31325350417527204,0.0,0.0,0.0,0.0,126.8,15.976232346833216,0.0,0.0,0.0,0.0,0.7035565853118897,0.005408003926795318,0.7035565853118897,0.005408003926795318,0.9926949977874756,0.000783764400593986,0.031344219728201346,0.0023274678732998493,0.9096168441603705,0.007880917053797244,0.9461741073926555,0.004074509824332084,0.905249211407507,0.007339420433553016,0.0,0.0,0.0,0.0,0.2507738994137637,0.004024217896318683,1.374613050293118,0.002012108948159351
fashion_mnist,PU-R,50,MaxLoss,0.1,0.3,5,113.6,3.1240998703626617,,,1.1245386397466064,0.024194279199698937,1.1301818193867803,0.024597802776720825,0.005643179640173912,0.0013176388862798844,1.00499658147592,0.001135910117314201,1.0,0.0,0.0,0.0,133.6,3.1240998703626617,2873.0,61.61249873199431,3006.6,58.78145966203969,0.8804676429950632,0.015703519400375888,0.70726,0.02094429755327211,0.8478999999999999,0.017852086712762737,,,,,,,,,1.5399575974792241,0.0408350571054001,0.0,0.0,0.0,0.0,114.6,3.1240998703626617,0.5664389233954452,0.009497152158705054,0.0,0.0,0.7351423382759095,0.0019531673575647686,0.7351423382759095,0.0019531673575647686,0.9843540787696838,0.0024132843353015594,0.0354723987158473,0.000633371756888582,0.848356918552749,0.011408065388115429,0.9347315443995168,0.004562660657754159,0.845156918552749,0.010438152402792156,0.0,0.0,0.0,0.0,0.2570322780407482,0.0007478124193925051,1.371483860979626,0.0003739062096962628
fashion_mnist,PU-R,50,MaxLoss,0.2,0.3,5,126.2,4.831148931672465,,,1.2398887597024442,0.03274533201748866,1.2461684487760067,0.033021592801913045,0.006279689073562622,0.0014145390578822192,1.0050584712343245,0.0011296567784886814,1.0,0.0,0.0,0.0,146.2,4.831148931672464,2924.8,34.56501121076051,3071.0,30.804220490056228,0.8977663904777728,0.008178164004562744,0.71632,0.011056735503755159,0.8507800000000001,0.009084239098570675,,,,,,,,,1.7438771715387702,0.06294526466355187,0.0,0.0,0.0,0.0,127.2,4.831148931672465,0.634321217594253,0.009279910207742501,0.0,0.0,0.7362740159034729,0.0023742956534890352,0.7362740159034729,0.0023742956534890352,0.9785682678222656,0.003634608950972513,0.033633651263329956,0.0013213633424151655,0.8735052113703977,0.01176736253896636,0.9362601104088843,0.0038820548809449388,0.8722065100716965,0.011201918388407834,0.0,0.0,0.0,0.0,0.2530676853470443,0.002174554056063037,1.3734661573264777,0.001087277028031531
fashion_mnist,PU-R,50,MaxLoss,0.3,0.3,5,126.2,7.08801805866774,,,1.2126489486545324,0.03254908100845105,1.2159415043890476,0.033188776312960744,0.00329255573451519,0.0010399279973173977,1.0026684490194502,0.0008032475439901245,1.0,0.0,0.0,0.0,146.2,7.08801805866774,3041.2,18.394020767629897,3187.4,16.871870080106707,0.9283590676030145,0.00438108155823272,0.7599600000000001,0.0075834424900568945,0.8888199999999999,0.006738427116174809,,,,,,,,,1.7229537965729833,0.08443553552298899,0.0,0.0,0.0,0.0,127.2,7.08801805866774,0.6984414420470078,0.005749101338732173,0.0,0.0,0.7404512882232666,0.0016724177782193109,0.7404512882232666,0.0016724177782193109,0.9828401565551758,0.0036178043092723023,0.03427729748664643,0.001730702159343044,0.8826990552435582,0.009096739738097001,0.9333971375285885,0.0028185424078988877,0.8813745519323,0.009261001240763761,0.0,0.0,0.0,0.0,0.25139204920345437,0.002911603006847551,1.3743039753982726,0.0014558015034237968
