method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-G,mnist,1,0.0,0.0,1000,0,300,9,309,0.3593622624175623,0.0807,0.46574817306845845,0.009210000000000008,0.07942414264659042,352.9266203368093,3.279001262038946,0,297,0.0,0.0,0.5980373024940491
GREATS,mnist,1,0.0,0.0,1000,0,215,0,215,,0.0827,0.42001496427945456,0.00033000000000000027,0.05352486547785713,345.7606372048525,1.881160082295537,1,212,0.0,0.0,0.6058494448661804
MaxLoss,mnist,1,0.1,0.0,1000,0,300,39,339,0.3906034046667628,0.18000000000000005,0.5972419762982316,0.03711000000000004,0.13221149156896037,459.26122936241177,1.8760644430294633,0,297,0.24666666666666667,0.0,0.5846232771873474
PU-C,mnist,1,0.1,0.0,1000,0,300,84,384,0.43703834275947884,0.12939999999999996,0.618024045284301,0.08558999999999997,0.20470130114247395,349.55097947223584,2.508782542310655,0,297,0.11666666666666667,0.0,0.5733570456504822
PU-F,mnist,1,0.1,0.0,1000,0,300,44,344,0.39578757219715044,0.1442,0.5834686229426255,0.04471000000000005,0.14454412396585886,406.4511087497804,3.714867173694074,0,297,0.20333333333333334,0.0,0.5959644317626953
PU-G,mnist,1,0.1,0.0,1000,0,300,170,470,0.5244615492410958,0.21799999999999997,0.7187276900028464,0.1699700000000001,0.31267216424358985,346.3742309013963,4.12442562635988,0,297,0.09,0.0,0.5926375389099121
GREATS,mnist,1,0.1,0.0,1000,0,300,48,348,,0.21340000000000003,0.6217556420924149,0.05041000000000004,0.15348522097382594,459.72500268617773,2.7944009006023407,0,297,0.22333333333333333,0.0,0.5963637828826904
MaxLoss,mnist,1,0.2,0.0,1000,0,300,167,467,0.5214399601682089,0.35250000000000004,0.7755591956576244,0.16889000000000007,0.3113731029426325,480.35491735623407,1.8852759329602122,0,297,0.38,0.0,0.5814386606216431
PU-C,mnist,1,0.2,0.0,1000,0,300,204,504,0.5585665549151599,0.25060000000000004,0.750919797619984,0.20296999999999998,0.3516115546101712,346.03059646264603,2.6154451901093125,0,297,0.22333333333333333,0.0,0.567913293838501
PU-F,mnist,1,0.2,0.0,1000,0,300,194,494,0.5485623091226444,0.30689999999999995,0.7688317760452119,0.19627999999999993,0.34382905223536125,400.37901882455577,4.183043751865625,0,297,0.31,0.0,0.6021704077720642
PU-G,mnist,1,0.2,0.0,1000,0,300,339,639,0.6913895814795978,0.4212,0.8661823716714672,0.33815000000000006,0.49943792455066544,377.8723564437585,4.536411321721971,0,297,0.2866666666666667,0.0,0.6129516363143921
GREATS,mnist,1,0.2,0.0,1000,0,300,177,477,,0.32389999999999997,0.783578569985411,0.1770900000000001,0.3211950386520507,481.99771648779625,2.891242968849838,0,297,0.34,0.0,0.6078970432281494
MaxLoss,mnist,1,0.3,0.0,1000,0,300,209,509,0.5635603432892822,0.38880000000000003,0.8082282236782378,0.21309999999999998,0.3632963342615346,466.04285451155533,1.841607304289937,0,297,0.4166666666666667,0.0,0.5904011726379395
PU-C,mnist,1,0.3,0.0,1000,0,300,273,573,0.6269848410156555,0.2771,0.8120281413365535,0.27369,0.4309678367949751,349.767239083953,2.606086663901806,0,297,0.29,0.0,0.576065182685852
PU-F,mnist,1,0.3,0.0,1000,0,300,248,548,0.6023200703784823,0.31010000000000004,0.8059549387252476,0.24669999999999997,0.40126341380286334,387.2708343212068,4.403507396578789,0,297,0.36666666666666664,0.0,0.5970107913017273
