method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
Marginal,manifold_duplicate_fashion_mnist,4,0.1,0.1,100,100,4500,500,104,1815,1919,0.4532563672401011,0.42374999999999996,0.42375,,,,,1.4782818732783198,0,0,101,0.11538461538461539,0.875,0.5940477848052979,0.5940477848052979,0.9966031908988953,0.02610453522399077,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.8674668359441597,0.009615384615384616,0.20284843793301485,1.3985757810334927
Marginal,manifold_duplicate_fashion_mnist,4,0.1,0.1,200,200,4500,500,204,1636,1840,0.4355072132893838,0.39675000000000005,0.39675,,,,,3.83542272914201,0,1,201,0.11274509803921569,0.8529411764705882,0.5805762410163879,0.5805762410163879,0.997244656085968,0.017045113095304563,0.9901477832512315,0.9950738916256158,0.9901477832512315,0.8590107479566705,0.004901960784313725,0.180731741877336,1.409634129061332
PU-R,manifold_duplicate_fashion_mnist,4,0.1,0.1,50,50,4500,500,54,2157,2211,0.5185619208496064,0.4675,0.4675,,,,,1.0371789038181305,0,0,51,0.24074074074074073,0.7407407407407407,0.6563360691070557,0.6563360691070557,0.9703735709190369,0.09066250245526151,0.8490566037735849,0.7735849056603774,0.7735849056603774,0.9017206311167856,0.018518518518518517,0.29625204836996494,1.3518739758150176
PU-R,manifold_duplicate_fashion_mnist,4,0.1,0.1,100,100,4500,500,104,2039,2143,0.5033953826059587,0.43400000000000005,0.434,,,,,2.4841834073886275,0,0,101,0.19230769230769232,0.7980769230769231,0.6186132431030273,0.6186132431030273,0.9813346266746521,0.04645596299935313,0.9805825242718447,0.9514563106796117,0.9514563106796117,0.8822605831891094,0.028846153846153848,0.23348413548342398,1.383257932258288
PU-R,manifold_duplicate_fashion_mnist,4,0.1,0.1,200,200,4500,500,204,1692,1896,0.44809249765239656,0.38725,0.38725,,,,,6.718140820972621,0,1,201,0.18627450980392157,0.8284313725490197,0.600604236125946,0.600604236125946,0.9855055809020996,0.028009646604287213,0.9901477832512315,0.9802955665024631,0.9753694581280788,0.8758150944470732,0.0196078431372549,0.200637461998319,1.3996812690008404
PU-R-Manifold,manifold_duplicate_fashion_mnist,4,0.1,0.1,50,50,4500,500,54,2066,2120,0.4982598294154741,0.48650000000000004,0.4865,,,,,1.2894710199907422,0,0,51,0.24074074074074073,0.7592592592592593,0.6813485622406006,0.6813485622406006,0.9999998211860657,0.0881369319164528,0.8301886792452831,0.7547169811320755,0.7169811320754716,0.9191073033584414,0.018518518518518517,0.2952329060735828,1.3523835469632086
PU-R-Manifold,manifold_duplicate_fashion_mnist,4,0.1,0.1,100,100,4500,500,104,1936,2040,0.4803745658136904,0.4515,0.4515,,,,,3.0211956733837724,0,0,101,0.25,0.7403846153846154,0.6198254823684692,0.6198254823684692,1.0,0.050213490567595054,0.941747572815534,0.9514563106796117,0.9320388349514563,0.9237763030872989,0.019230769230769232,0.24153792110197075,1.3792310394490146
PU-R-Manifold,manifold_duplicate_fashion_mnist,4,0.1,0.1,200,200,4500,500,204,1918,2122,0.4987065136083402,0.402,0.402,,,,,8.754825180396438,0,1,201,0.23529411764705882,0.7745098039215687,0.6036012768745422,0.6036012768745422,1.000000238418579,0.027815794592879237,0.9753694581280788,0.9753694581280788,0.9753694581280788,0.9174223022308473,0.03431372549019608,0.19744563242856913,1.4012771837857154
GREATS,manifold_duplicate_fashion_mnist,4,0.1,0.1,50,50,4500,500,54,2087,2141,,0.45825000000000005,0.45825,,,,,1.0656598825007677,0,0,51,0.25925925925925924,0.8888888888888888,0.7163423895835876,0.7163423895835876,1.0000001192092896,0.07749317670768162,0.7924528301886793,0.8113207547169812,0.7735849056603774,0.8288456465026388,0.018518518518518517,0.28486335194525925,1.3575683240273704
GREATS,manifold_duplicate_fashion_mnist,4,0.1,0.1,100,100,4500,500,104,1929,2033,,0.44575,0.44575,,,,,2.4328854735940695,0,0,101,0.21153846153846154,0.8557692307692307,0.6759222745895386,0.6759222745895386,1.0000001192092896,0.05847946163809415,0.883495145631068,0.8932038834951457,0.8543689320388349,0.8439631346037882,0.009615384615384616,0.2562217869305153,1.3718891065347423
GREATS,manifold_duplicate_fashion_mnist,4,0.1,0.1,200,200,4500,500,204,1720,1924,,0.404,0.404,,,,,5.803549884818494,0,1,201,0.20098039215686275,0.7794117647058824,0.642974317073822,0.642974317073822,1.000000238418579,0.037843208704969565,0.9408866995073891,0.9556650246305419,0.9359605911330049,0.9169434238505385,0.029411764705882353,0.22553689496383922,1.3872315525180805
MaxLoss,manifold_duplicate_fashion_mnist,4,0.1,0.2,50,50,4000,1000,54,1835,1889,0.5009310434106737,0.471,0.471,,,,,0.5366715975105762,0,0,51,0.3148148148148148,0.7037037037037037,0.7374804019927979,0.7374804019927979,1.0000001192092896,0.07519959616211225,0.8679245283018868,0.8679245283018868,0.8113207547169812,0.8987689200029829,0.018518518518518517,0.2648901798271558,1.3675549100864222
MaxLoss,manifold_duplicate_fashion_mnist,4,0.1,0.2,100,100,4000,1000,104,1718,1822,0.48407889815280214,0.45299999999999996,0.453,,,,,1.179398969747126,0,0,101,0.3269230769230769,0.7115384615384616,0.6879445314407349,0.6879445314407349,1.000000238418579,0.057543011834320514,0.883495145631068,0.9320388349514563,0.8640776699029126,0.9170192248752619,0.019230769230769232,0.25725638679929297,1.3713718066003535
