dataset,method,noise_rate,pretrain_fraction,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,train_calls_mean,train_calls_se
mnist,PU-C,0.3,0.8,3,141.33333333333334,2.3333333333333335,0.0,0.0,141.33333333333334,2.3333333333333335,0.8057994381718648,0.010218641357991632,0.35803333333333337,0.01602168669162034,0.7803729636059692,0.012204069936852361,0.005200000000000003,0.0030464460168093156,0.06772470588976877,0.008939209204197475,230.33111573211033,3.3732818798574984,1.1659862196538597,0.016790673938440515,1.0,0.0,138.33333333333334,2.3333333333333335
mnist,PU-R,0.0,0.0,3,235.33333333333334,2.3333333333333335,0.0,0.0,235.33333333333334,2.3333333333333335,0.2815580617364806,0.002490644770053526,0.08216666666666668,0.004537375648739876,0.40862112817824947,0.007837547653396906,0.0010966666666666677,0.0006545312147721544,0.056426633290548554,0.002563062618042155,321.78275370814254,5.234523662683906,4.339079866030564,0.0892830322103493,1.0,0.0,232.33333333333334,2.3333333333333335
mnist,PU-R,0.0,0.2,3,188.0,2.0816659994661326,0.0,0.0,188.0,2.0816659994661326,0.2864181936214057,0.0027965349641223144,0.0877,0.0022233608194203174,0.39678896718999107,0.00613333621259155,0.0012666666666666555,0.0002608413204314903,0.057391211687332765,0.0009998684218342413,240.51741278666063,5.267189483347907,2.9102335639763623,0.054546140109958334,1.0,0.0,185.0,2.0816659994661326
mnist,PU-R,0.0,0.4,3,155.0,3.2145502536643185,0.0,0.0,155.0,3.2145502536643185,0.3192080319665062,0.005749427170878289,0.09736666666666667,0.0007688375063113997,0.45384177475720305,0.008065932690599046,0.0011722222222222305,0.0005175023110821005,0.05688062327657123,0.0019886144776209004,231.15418371006817,7.212413621651755,2.097645355698963,0.06772427408049565,1.0,0.0,152.0,3.2145502536643185
mnist,PU-R,0.0,0.6,3,113.33333333333333,8.685876147196923,0.0,0.0,113.33333333333333,8.685876147196923,0.35910851892549545,0.023302739497887373,0.11979999999999998,0.003329164059239694,0.5085376773610434,0.009307933017971877,0.0010166666666666553,0.00034681086744474496,0.05637573989723049,0.0013877216104933284,189.71631330669683,5.798666797096527,1.2834206643359114,0.12962821072265712,1.0,0.0,110.33333333333333,8.685876147196923
mnist,PU-R,0.0,0.8,3,69.33333333333333,3.527668414752788,0.0,0.0,69.33333333333333,3.527668414752788,0.4571754343730087,0.01858147096847895,0.1531,0.0015044378795195706,0.6056600708236887,0.007538565545260265,0.001150000000000001,0.0006264982043070839,0.0567372503582147,0.0023137377981411107,131.02787574977924,2.0215437716215723,0.6897036640439183,0.03915662575492313,1.0,0.0,66.33333333333333,3.527668414752788
mnist,PU-R,0.3,0.0,3,300.0,0.0,279.0,9.71253485622231,579.0,9.71253485622231,0.6328609353125406,0.009549563616275457,0.3186666666666667,0.019288194431943198,0.8184659289690014,0.009863858435796052,0.27972666666666673,0.010399744120783849,0.43742993243456985,0.011301616549878957,355.4984669230087,6.0416974152436875,7.346836908642824,0.008502962212341113,0.0,0.0,297.0,0.0
mnist,PU-R,0.3,0.2,3,300.0,0.0,180.0,10.583005244258363,480.0,10.583005244258363,0.6590830836600313,0.01289632183418598,0.2628,0.017667012575229946,0.8029883749595222,0.012581851985583781,0.22472916666666667,0.013007562570588622,0.37638877328336945,0.014825255893246906,340.2596581279557,4.221560419532977,7.091491784589986,0.021403905523442124,0.0,0.0,297.0,0.0
mnist,PU-R,0.3,0.4,3,300.0,0.0,81.33333333333333,5.607534613753574,381.3333333333333,5.607534613753574,0.7015118416553984,0.008940688603035873,0.27813333333333334,0.014950733909893658,0.789871583936885,0.012802530226066316,0.13688888888888887,0.009301266009673953,0.2718954262801864,0.011657513437107535,362.6857534173308,8.219750401799686,6.745253377904494,0.009203483820243075,0.0,0.0,297.0,0.0
mnist,PU-R,0.3,0.6,3,291.6666666666667,8.333333333333334,1.0,0.5773502691896258,292.6666666666667,8.838049055708568,0.8032085698408385,0.02007503779426712,0.32880000000000004,0.004579665198825486,0.7130833703369257,0.01512622016977335,0.00616666666666665,0.0020207946731697177,0.07154121779696555,0.00536699595638599,364.23261528961024,13.442450788816618,6.059265912665675,0.33650842837088635,0.3333333333333333,0.33333333333333337,288.6666666666667,8.333333333333334
mnist,PU-R,0.3,0.8,3,142.66666666666666,5.456901847914966,0.0,0.0,142.66666666666666,5.456901847914966,0.8112245765902723,0.023916840177763077,0.36133333333333334,0.01785705587280399,0.7839641996772048,0.004693875108185413,0.005116666666666671,0.0008187049393876764,0.06918675954322641,0.0021635359896255467,231.70806207672402,2.637443344543734,1.7210163106986631,0.09410059476787863,1.0,0.0,139.66666666666666,5.456901847914966
