method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
Marginal,mnist,2,0.0,0.0,1000,0,300,33,333,0.3843739901203662,0.09809999999999997,0.5012012065948283,0.03300000000000002,0.1253057422073906,310.0862975532419,2.491116533987224,0,297,0.0,0.0,0.5805515050888062
MaxLoss,mnist,2,0.0,0.2,800,200,162,0,162,0.25128984299954027,0.09240000000000004,0.40048466895650614,0.000849999999999993,0.055820129852211575,247.68898675474924,1.22649762686342,1,159,0.0,0.0,0.5833041071891785
PU-R,mnist,2,0.0,0.2,800,200,191,0,191,0.2904470807989128,0.08760000000000001,0.39958967430608666,0.001587499999999986,0.05860652082711943,241.32343741732421,3.0059058079496026,1,188,0.0,0.0,0.5731787085533142
PU-C,mnist,2,0.0,0.2,800,200,183,0,183,0.279698280908633,0.08899999999999997,0.39738733179050406,0.0026374999999999806,0.06210585656096951,232.3051418907488,1.7309092599898577,1,180,0.0,0.0,0.5803195238113403
Marginal,mnist,2,0.0,0.2,800,200,300,2,302,0.43617096450179815,0.09730000000000005,0.43765727870935217,0.0050000000000000044,0.06895530556343926,266.21290809149883,2.423867473844439,0,297,0.0,0.0,0.5858151316642761
MaxLoss,mnist,2,0.0,0.4,600,400,130,0,130,0.2741186819621362,0.09519999999999995,0.44895641452436535,0.0014166666666666928,0.057992601263940846,224.6052048386573,0.9822021671570837,1,127,0.0,0.0,0.5864638090133667
PU-R,mnist,2,0.0,0.4,600,400,161,0,161,0.32993571838596836,0.09850000000000003,0.44059207247982285,0.0003333333333333355,0.05354117831020061,223.66412879407972,2.224652295000851,1,158,0.0,0.0,0.5841854214668274
PU-C,mnist,2,0.0,0.4,600,400,161,0,161,0.32993571838596836,0.09670000000000001,0.4436006152000444,0.0008166666666666844,0.055684017350772726,223.1330807026969,1.4559475341811776,1,158,0.0,0.0,0.5711590647697449
Marginal,mnist,2,0.0,0.4,600,400,236,0,236,0.46093036321690306,0.10060000000000002,0.4729663248090302,0.0016666666666667052,0.05888590272385813,246.54018958222514,1.846060945186764,1,233,0.0,0.0,0.5900906324386597
MaxLoss,mnist,2,0.0,0.6,400,600,98,0,98,0.3178105974220671,0.124,0.5119098189129893,0.001749999999999987,0.05917675001463113,188.85436740176863,0.701238868990913,1,95,0.0,0.0,0.5762643218040466
PU-R,mnist,2,0.0,0.6,400,600,112,0,112,0.35573573008878157,0.11529999999999996,0.5026575039152257,0.0003999999999999926,0.053861507741408354,188.22745977188424,1.2500255620107055,1,109,0.0,0.0,0.5839337706565857
PU-C,mnist,2,0.0,0.6,400,600,124,0,124,0.38780150888487697,0.12160000000000004,0.4998967383867278,0.00037499999999999643,0.053742650394800584,186.38739908094178,1.0548499438446015,1,121,0.0,0.0,0.5859972834587097
Marginal,mnist,2,0.0,0.6,400,600,187,0,187,0.5504711129469797,0.11629999999999996,0.5223818968659882,0.002699999999999951,0.062302459221334434,193.00108103103662,1.391869624145329,1,184,0.0,0.0,0.5776757597923279
MaxLoss,mnist,2,0.0,0.8,200,800,51,0,51,0.358200159156695,0.19099999999999995,0.5862744676313425,0.0041500000000000035,0.06660781744653017,116.21714572894888,0.3904319950379431,1,48,0.0,0.0,0.5790490508079529
PU-R,mnist,2,0.0,0.8,200,800,68,0,68,0.4502870920696296,0.15439999999999998,0.5951704140944674,0.0004500000000000004,0.054095117094987655,127.91346456742045,0.6732448879629374,1,65,0.0,0.0,0.5708327293395996
PU-C,mnist,2,0.0,0.8,200,800,65,0,65,0.43433705548522994,0.16169999999999995,0.5999410543756177,0.0023500000000000023,0.06118669717372655,125.53108329747549,0.5612305719405413,1,62,0.0,0.0,0.5822500586509705
Marginal,mnist,2,0.0,0.8,200,800,103,0,103,0.6281383305322379,0.17759999999999998,0.6583910160473503,0.010650000000000008,0.0827039430279118,140.205211308871,0.7800243489909917,1,100,0.0,0.0,0.5929123759269714
MaxLoss,mnist,2,0.3,0.0,1000,0,300,234,534,0.5884456223575398,0.43089999999999995,0.8256772521205242,0.23473,0.38787009494782415,468.30896338025605,2.2193982880562544,0,297,0.41,0.0,0.5912045240402222
PU-R,mnist,2,0.3,0.0,1000,0,300,285,585,0.6387725943350233,0.3387,0.8217355285841192,0.2854400000000001,0.44369820455544756,352.1561037473658,7.346447100164369,0,297,0.3233333333333333,0.0,0.5906425714492798
