method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.2,support,50,50,4000,1000,54,463,517,0.14796231273794547,0.353,0.353,,,,,0.9394071450224146,0,0,51,0.7407407407407407,0.7592592592592593,0.6959952712059021,0.6959952712059021,1.0000001192092896,0.08131128943191385,0.8490566037735849,0.8113207547169812,0.7924528301886793,0.5,0.5,0.1111111111111111,0.9108369566356939,0.018518518518518517,0.27814191688437495,0.748510972856797,1.2248361374020313
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.2,support,100,100,4000,1000,104,452,556,0.1583183813490905,0.33499999999999996,0.335,,,,,2.159306354005821,0,0,101,0.8557692307692307,0.8653846153846154,0.6871222257614136,0.6871222257614136,1.000000238418579,0.07603523829608287,0.7961165048543689,0.8058252427184466,0.7572815533980582,0.5961538461538461,0.40384615384615385,0.057692307692307696,0.9415790332561934,0.009615384615384616,0.28592620452855094,0.7463702937546486,1.2213332079621522
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.2,support,200,200,4000,1000,204,514,718,0.20102682599099353,0.32275,0.32275,,,,,6.200870631029829,0,1,201,0.8921568627450981,0.8921568627450981,0.6931812763214111,0.6931812763214111,1.000000238418579,0.06636924432416268,0.6798029556650246,0.8275862068965517,0.6748768472906403,0.7254901960784313,0.27450980392156865,0.049019607843137254,0.9347102320034255,0.004901960784313725,0.28804958337883546,0.7457863645708203,1.220377687479524
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.2,support,50,50,4000,1000,54,500,554,,0.35975,0.35975,,,,,0.880209447001107,0,0,51,0.35185185185185186,0.6111111111111112,0.7577824592590332,0.7577824592590332,1.000000238418579,0.10212759842287819,0.5849056603773585,0.660377358490566,0.5094339622641509,0.2777777777777778,0.7222222222222222,0.12962962962962962,0.9489721666934838,0.018518518518518517,0.2921043433500709,0.7446713055787305,1.218553045492468
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.2,support,100,100,4000,1000,104,506,610,,0.3105,0.3105,,,,,1.8513421090319753,0,0,101,0.27884615384615385,0.5,0.7744298577308655,0.7744298577308655,1.000000238418579,0.06785868093805406,0.8058252427184466,0.8349514563106796,0.7864077669902912,0.28846153846153844,0.7115384615384616,0.0673076923076923,0.9448352496787874,0.009615384615384616,0.24996884791787002,0.7562585668225857,1.2375140184369584
GREATS,manifold_orbit_fashion_mnist,2,0.1,0.2,support,200,200,4000,1000,204,530,734,,0.32875,0.32875,,,,,4.465497454046272,0,1,201,0.30392156862745096,0.5147058823529411,0.7851953506469727,0.7851953506469727,1.000000238418579,0.04140713150278101,0.8768472906403941,0.9359605911330049,0.8768472906403941,0.37254901960784315,0.6274509803921569,0.05392156862745098,0.930754602665819,0.004901960784313725,0.217197735578844,0.7652706227158179,1.2522610189895202
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.4,support,50,50,3000,2000,54,345,399,0.15475374640664086,0.36375,0.36375,,,,,0.598247935064137,0,0,51,0.8333333333333334,0.8703703703703703,0.632658839225769,0.632658839225769,1.0000001192092896,0.06472084319816446,0.9245283018867925,0.8490566037735849,0.8490566037735849,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.863306770349223,0.018518518518518517,0.3078135175018383,0.7403512826869946,1.211483917124173
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.4,support,100,100,3000,2000,104,261,365,0.14258743188111112,0.32499999999999996,0.325,,,,,1.326801729039289,0,0,101,0.9134615384615384,0.9326923076923077,0.6198514103889465,0.6198514103889465,1.0000003576278687,0.06097207905598057,0.8737864077669902,0.8252427184466019,0.8252427184466019,0.6730769230769231,0.3269230769230769,0.11538461538461539,0.9164994463781483,0.009615384615384616,0.307893888721121,0.7403291806016917,1.2114477500754954
MaxLoss,manifold_orbit_fashion_mnist,2,0.1,0.4,support,200,200,3000,2000,204,172,376,0.1465295035741292,0.3155,0.3155,,,,,3.4128198800608516,0,1,201,0.9264705882352942,0.9166666666666666,0.6581462621688843,0.6581462621688843,1.0000004768371582,0.05433133016959787,0.8275862068965517,0.8522167487684729,0.8029556650246306,0.75,0.25,0.058823529411764705,0.9312815534295436,0.004901960784313725,0.28963027437558164,0.7453516745467151,1.2196663765309883
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.4,support,50,50,3000,2000,54,344,398,0.154396666737739,0.35875,0.35875,,,,,0.7994246219750494,0,0,51,0.7777777777777778,0.7962962962962963,0.6347025632858276,0.6347025632858276,1.0000001192092896,0.08192719800292321,0.8867924528301887,0.7735849056603774,0.7735849056603774,0.42592592592592593,0.5740740740740741,0.1111111111111111,0.9371958690702736,0.018518518518518517,0.30139083519332205,0.7421175203218365,1.214374124163005
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.4,support,100,100,3000,2000,104,263,367,0.1433046076563187,0.32599999999999996,0.326,,,,,1.8489668359979987,0,0,101,0.8269230769230769,0.8269230769230769,0.6305887699127197,0.6305887699127197,1.0,0.07683310751776093,0.8058252427184466,0.7961165048543689,0.7572815533980582,0.5480769230769231,0.4519230769230769,0.057692307692307696,0.945862090969837,0.009615384615384616,0.29584875202347327,0.743641593193545,1.2168680615894372
PU-R,manifold_orbit_fashion_mnist,2,0.1,0.4,support,200,200,3000,2000,204,172,376,0.1465295035741292,0.31899999999999995,0.319,,,,,5.139567967969924,0,1,201,0.9068627450980392,0.8970588235294118,0.6567472219467163,0.6567472219467163,1.0000003576278687,0.06028787883484892,0.7487684729064039,0.8226600985221675,0.7389162561576355,0.7303921568627451,0.2696078431372549,0.058823529411764705,0.9326854492654311,0.004901960784313725,0.28834567553612306,0.7457049392275662,1.2202444460087447
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.4,support,50,50,3000,2000,54,331,385,0.1497505659935996,0.36424999999999996,0.36425,,,,,0.8683095109881833,0,0,51,0.7962962962962963,0.8703703703703703,0.7542235255241394,0.7542235255241394,1.0000003576278687,0.07714607664998972,0.8867924528301887,0.8113207547169812,0.8113207547169812,0.5925925925925926,0.4074074074074074,0.16666666666666666,0.891613430481538,0.018518518518518517,0.25427259068262353,0.7550750375622786,1.2355773341928193
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.4,support,100,100,3000,2000,104,281,385,0.1497505659935996,0.32799999999999996,0.328,,,,,2.00678316608537,0,0,101,0.8557692307692307,0.8846153846153846,0.6801378726959229,0.6801378726959229,1.0000001192092896,0.06994596738549112,0.8155339805825242,0.8155339805825242,0.7961165048543689,0.6634615384615384,0.33653846153846156,0.10576923076923077,0.9088911074545395,0.009615384615384616,0.28701821361428936,0.7460699912560704,1.2208418038735698
PU-R-Manifold,manifold_orbit_fashion_mnist,2,0.1,0.4,support,200,200,3000,2000,204,184,388,0.1508234209031798,0.32599999999999996,0.326,,,,,5.759644148987718,0,1,201,0.9019607843137255,0.9068627450980392,0.645114541053772,0.645114541053772,1.0000003576278687,0.06087841357797238,0.7586206896551724,0.8472906403940886,0.7487684729064039,0.7401960784313726,0.25980392156862747,0.05392156862745098,0.9318203376363656,0.004901960784313725,0.2930205200548098,0.7444193569849273,1.2181407659753356
