source,source_dir,condition,condition_fields,dataset,noise_rate,pretrain_fraction,es_budget,target_method,baseline_method,metric,direction,n_pairs,paired_seeds,target_mean,baseline_mean,diff_mean,diff_se,diff_ci95_low,diff_ci95_high,relative_change_percent,target_win_rate,target_loss_rate,target_tie_rate,target_better_all_pairs,target_better_ci95,baseline_better_ci95
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,MaxLoss,effective_compression_size,lower,5,0 1 2 3 4,2446.6,2422.6,24.0,242.2108585509741,-648.377343337504,696.377343337504,0.9906711797242632,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,MaxLoss,noise_hit_rate,lower,5,0 1 2 3 4,0.2865384615384616,0.3519230769230769,-0.0653846153846154,0.011932378505760441,-0.09850889811660637,-0.03226033265262442,-18.5792349726776,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,MaxLoss,duplicate_hit_rate,lower,5,0 1 2 3 4,0.5346153846153847,0.6096153846153846,-0.07499999999999998,0.013042942275240891,-0.1112072077560687,-0.03879279224393127,-12.302839116719241,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,MaxLoss,mode_entropy,higher,5,0 1 2 3 4,0.9951896668704432,0.9607229467455678,0.03446672012487546,0.010651629673340091,0.004897796151683374,0.06403564409806756,3.5875816479278315,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,MaxLoss,spectral_entropy,higher,5,0 1 2 3 4,0.24484714747684916,0.23676532858334146,0.008081818893507741,0.00975014363102796,-0.018984579826225874,0.035148217613241356,3.4134300583047312,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,MaxLoss,runtime_sec,lower,5,0 1 2 3 4,2.7787005370482802,1.6145493801683188,1.1641511568799614,0.3301706745623309,0.24759736429493084,2.080704949464992,72.1037814748408,0.2,0.8,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,GREATS,test_inappropriate_risk,lower,5,0 1 2 3 4,0.4433000000000001,0.388,0.055299999999999995,0.024802898016159307,-0.013552844892858233,0.12415284489285822,14.252577319587626,0.2,0.8,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,GREATS,effective_compression_size,lower,5,0 1 2 3 4,2446.6,2018.6,428.0,202.37811146465418,-133.80163742588002,989.80163742588,21.202813831368275,0.2,0.8,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,GREATS,noise_hit_rate,lower,5,0 1 2 3 4,0.2865384615384616,0.31730769230769235,-0.03076923076923079,0.018091238194448824,-0.08099050799702072,0.019452046458559146,-9.696969696969703,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,GREATS,duplicate_hit_rate,lower,5,0 1 2 3 4,0.5346153846153847,0.6749999999999999,-0.14038461538461536,0.024249077332535555,-0.20770005405973407,-0.07306917670949666,-20.797720797720796,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,GREATS,mode_entropy,higher,5,0 1 2 3 4,0.9951896668704432,0.9065914548340872,0.08859821203635601,0.018897983703294693,0.036137409276009946,0.14105901479670208,9.772672306134865,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,GREATS,spectral_entropy,higher,5,0 1 2 3 4,0.24484714747684916,0.24328685746706577,0.0015602900097833549,0.007479112075272864,-0.019201725111174114,0.02232230513074082,0.6413375658792315,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=100","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,100,PU-R-Vol,GREATS,runtime_sec,lower,5,0 1 2 3 4,2.7787005370482802,2.5242959380149843,0.2544045990332961,0.060115183520495906,0.08752484958039947,0.42128434848619273,10.078239845101155,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,test_inappropriate_risk,lower,5,0 1 2 3 4,0.3757,0.3415,0.034199999999999994,0.02083962571640863,-0.02365080098875036,0.09205080098875035,10.01464128843338,0.2,0.8,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,certified_bound,lower,5,0 1 2 3 4,0.4477544259512797,0.40072605676250533,0.04702836918877438,0.029581217603930638,-0.03508909087973707,0.12914582925728582,11.735790172648107,0.4,0.6,0.0,0,0,0
