method,dataset,seed,noise_rate,pretrain_fraction,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
Marginal,mnist,0,0.0,0.0,80,1000,0,84,195,279,0.3278755331411958,0.20899999999999996,0.6880026631800588,0.19647999999999996,0.412598586309137,153.18864109876623,1.1638020849786699,0,0,81,0.0,0.0,0.5914235711097717
Marginal,mnist,0,0.0,0.0,90,1000,0,94,188,282,0.33103581896284595,0.19499999999999995,0.6866470472967664,0.18766,0.40209741811759664,163.6312256145459,1.3003445139620453,0,0,91,0.0,0.0,0.5913907289505005
Marginal,mnist,0,0.0,0.0,100,1000,0,104,187,291,0.3405009273556061,0.19579999999999997,0.6938386474315995,0.18656000000000003,0.40077858227033836,174.92964513414347,1.4367839829064906,0,0,101,0.0,0.0,0.5942754745483398
Marginal,mnist,0,0.0,0.0,110,1000,0,114,172,286,0.335245430120267,0.19010000000000005,0.6867291115233749,0.17248000000000005,0.38370917254513237,186.17434316644582,1.5726279269438237,0,0,111,0.0,0.0,0.5943294167518616
Marginal,mnist,0,0.0,0.0,120,1000,0,124,166,290,0.33945040265098214,0.18789999999999996,0.6870694588195697,0.16602000000000003,0.3757552692865402,196.81247498078096,1.708163654897362,0,0,121,0.0,0.0,0.5933884978294373
Marginal,mnist,0,0.0,0.0,130,1000,0,134,157,291,0.3405009273556061,0.17930000000000001,0.6832306366491294,0.15692000000000003,0.3644114499959227,206.0596999484463,1.842009395826608,0,0,131,0.0,0.0,0.5887202024459839
Marginal,mnist,0,0.0,0.0,140,1000,0,144,149,293,0.34260112029733136,0.17069999999999996,0.6805875238812308,0.14938,0.3548817726710766,214.8976423140108,1.9768079998902977,0,0,141,0.0,0.0,0.5925114750862122
Marginal,mnist,0,0.0,0.0,150,1000,0,154,136,290,0.33945040265098214,0.1654,0.6711515067158325,0.13672,0.3385942449125287,223.00768856991243,2.1104010930284858,0,0,151,0.0,0.0,0.5841541290283203
Marginal,mnist,0,0.0,0.0,160,1000,0,164,131,295,0.3447001767344773,0.1644,0.6698168196911828,0.13098,0.3310823621581526,231.47243377370629,2.245166146894917,0,0,161,0.0,0.0,0.5809149146080017
Marginal,mnist,0,0.0,0.0,170,1000,0,174,128,302,0.35203801380703226,0.1604,0.6715945816353769,0.12816,0.32736094452720205,239.51706798027024,2.3808964628260583,0,0,171,0.0,0.0,0.5798272490501404
Marginal,mnist,0,0.0,0.0,180,1000,0,184,118,302,0.35203801380703226,0.15480000000000005,0.6639204917246376,0.11804,0.3138282529732567,247.1196723682062,2.516235431889072,0,0,181,0.0,0.0,0.5784264206886292
Marginal,mnist,0,0.0,0.0,190,1000,0,194,114,308,0.3583167638280429,0.1513,0.6633185906208314,0.11347999999999998,0.30763420732088304,255.31170645346725,2.6524842230137438,0,0,191,0.0,0.0,0.5746436715126038
Marginal,mnist,0,0.0,0.0,200,1000,0,204,102,306,0.3562249467941001,0.13990000000000002,0.6534198572988718,0.1024,0.29231061549652776,262.5782784861504,2.7891658898442984,0,0,201,0.0,0.0,0.5807648301124573
Marginal,mnist,0,0.0,0.0,210,1000,0,214,92,306,0.3562249467941001,0.1372,0.6467180222744962,0.09379999999999997,0.28012378929574655,270.54398940612583,2.9240914420224726,0,0,211,0.0,0.0,0.5783491134643555
Marginal,mnist,0,0.0,0.0,220,1000,0,224,90,314,0.3645856832736172,0.13490000000000002,0.6466463855163191,0.09033999999999995,0.2751412249287479,278.20473969525045,3.0602039438672364,0,0,221,0.0,0.0,0.5851733088493347
Marginal,mnist,0,0.0,0.0,230,1000,0,234,79,313,0.3635415398166515,0.12670000000000003,0.6349650259489501,0.07899999999999995,0.25845499506426534,285.7533227496883,3.1975413758773357,0,0,231,0.0,0.0,0.5782535076141357
Marginal,mnist,0,0.0,0.0,240,1000,0,244,74,318,0.3687595728551969,0.12209999999999999,0.6322592017962492,0.07421999999999995,0.2512411353679455,293.0300687325852,3.333919035969302,0,0,241,0.0,0.0,0.5781073570251465
Marginal,mnist,0,0.0,0.0,250,1000,0,254,66,320,0.3708449159748852,0.1149,0.6234674774287243,0.06581999999999995,0.2382677680994064,300.019869604432,3.4708937408868223,0,0,251,0.0,0.0,0.5838103294372559
Marginal,mnist,0,0.0,0.0,260,1000,0,264,59,323,0.37397094239713624,0.10950000000000004,0.616803570503141,0.05900000000000006,0.2274204402424293,307.3147387780598,3.6080574139487,0,0,261,0.0,0.0,0.580822765827179
Marginal,mnist,0,0.0,0.0,270,1000,0,274,57,331,0.38229546119691804,0.11229999999999996,0.615971752534438,0.05600000000000005,0.22254823704955612,314.2747222377733,3.7447927510365844,0,0,271,0.0,0.0,0.588141143321991
Marginal,mnist,0,0.0,0.0,280,1000,0,284,47,331,0.38229546119691804,0.10840000000000005,0.604904866114418,0.047340000000000035,0.20808719395409153,321.0843519778026,3.8806477359030396,0,0,281,0.0,0.0,0.5882056355476379
Marginal,mnist,0,0.0,0.0,290,1000,0,294,39,333,0.3843739901203662,0.10370000000000001,0.5931161844293312,0.03900000000000004,0.19349828756093776,327.54995215676195,4.018315993947908,0,0,291,0.0,0.0,0.5826498866081238
Marginal,mnist,0,0.0,0.0,296,1000,0,300,35,335,0.38645148754585534,0.09960000000000002,0.5873491713814245,0.03500000000000004,0.18621895926993978,331.22174213974915,4.123452131869271,0,1,297,0.0,0.0,0.5795067548751831
PU-C,mnist,0,0.0,0.0,0,1000,0,4,495,499,0.5535672085243277,0.4831,0.7634711990366893,0.4859399999999999,0.7062292874382928,1.12907971880689,0.06944892485626042,0,0,1,0.0,0.0,0.6863324046134949
PU-C,mnist,0,0.0,0.0,10,1000,0,14,424,438,0.4921277747489512,0.44489999999999996,0.7574380197003536,0.40656000000000003,0.6337926098521147,30.4025014315005,0.21725704590789974,0,0,11,0.0,0.0,0.6341921091079712
PU-C,mnist,0,0.0,0.0,20,1000,0,24,324,348,0.3999303614255041,0.35119999999999996,0.7315879585335571,0.32093999999999995,0.5493917435358964,68.60054446874598,0.3667037938721478,0,0,21,0.0,0.0,0.5708280205726624
PU-C,mnist,0,0.0,0.0,30,1000,0,34,336,370,0.42264481441816315,0.382,0.7742916554463362,0.33391999999999994,0.562636392993493,102.16762573139073,0.516258531017229,0,0,31,0.0,0.0,0.6121810674667358
PU-C,mnist,0,0.0,0.0,40,1000,0,44,283,327,0.3781352913356386,0.29279999999999995,0.7414739325724975,0.27532,0.5014395444570136,123.77777636966532,0.6656093299388885,0,0,41,0.0,0.0,0.5447941422462463
PU-C,mnist,0,0.0,0.0,50,1000,0,54,199,253,0.30037193332100287,0.2278,0.6757955825799853,0.1966999999999999,0.41285888140555377,137.74779297928828,0.8145561718847603,0,0,51,0.0,0.0,0.5720927715301514
PU-C,mnist,0,0.0,0.0,60,1000,0,64,223,287,0.3362971059978008,0.247,0.7119725402000588,0.21988000000000002,0.43986247659062955,153.2351353776487,0.9637415618635714,0,0,61,0.0,0.0,0.5682055950164795
PU-C,mnist,0,0.0,0.0,70,1000,0,74,188,262,0.30991615290986374,0.21540000000000004,0.6917723299507037,0.18860000000000002,0.40322278798736744,169.14773201982317,1.1122432469855994,0,0,71,0.0,0.0,0.5625414252281189
PU-C,mnist,0,0.0,0.0,80,1000,0,84,152,236,0.2822717457311228,0.18300000000000005,0.6630568592411921,0.14914000000000002,0.3545764154892121,190.0786890424013,1.2606803039088845,0,0,81,0.0,0.0,0.5747406482696533
PU-C,mnist,0,0.0,0.0,90,1000,0,94,121,215,0.2597738011390902,0.12949999999999995,0.6315091670630211,0.12043999999999999,0.3170636174904104,195.40266160311745,1.4083092170767486,0,0,91,0.0,0.0,0.5767707824707031
PU-C,mnist,0,0.0,0.0,100,1000,0,104,120,224,0.26943536213366315,0.13759999999999994,0.6398133398103583,0.11878,0.3148276040367823,209.8389655340593,1.5551476979162544,0,0,101,0.0,0.0,0.5708065032958984
PU-C,mnist,0,0.0,0.0,110,1000,0,114,100,214,0.2586984192603268,0.13129999999999997,0.6234850384284747,0.10119999999999997,0.2906262702340225,220.00428368517032,1.70158362085931,0,0,111,0.0,0.0,0.5821037888526917
PU-C,mnist,0,0.0,0.0,120,1000,0,124,83,207,0.2511599550489336,0.12070000000000003,0.6058251406014937,0.08315999999999997,0.2646429230855393,231.86109193897488,1.8481734439264983,0,0,121,0.0,0.0,0.5771715044975281
PU-C,mnist,0,0.0,0.0,130,1000,0,134,79,213,0.2576226557721384,0.11229999999999996,0.6038626021049935,0.07671999999999995,0.2550283904825625,243.1861722496446,1.9941657008603215,0,0,131,0.0,0.0,0.5812754034996033
PU-C,mnist,0,0.0,0.0,140,1000,0,144,90,234,0.28013587463647127,0.13580000000000003,0.625912987917148,0.08663999999999997,0.26975891053919165,253.89742439569426,2.1403318468946964,0,0,141,0.0,0.0,0.5864636301994324
PU-C,mnist,0,0.0,0.0,150,1000,0,154,51,205,0.2490025814040564,0.10870000000000002,0.5740409576961528,0.05028000000000004,0.2130674016104591,264.34988957713307,2.2864585630595684,0,0,151,0.0,0.0,0.5794585347175598
PU-C,mnist,0,0.0,0.0,160,1000,0,164,39,203,0.24684361089020967,0.10170000000000001,0.5589216931898129,0.03872000000000004,0.19299524724146253,274.7975914702589,2.4313632699195296,0,0,161,0.0,0.0,0.5761091113090515
PU-C,mnist,0,0.0,0.0,170,1000,0,174,28,202,0.24576352158328518,0.09719999999999995,0.5437498270470137,0.02842000000000002,0.17375001358273132,284.9476812145896,2.5776972048915923,0,0,171,0.0,0.0,0.5769547820091248
PU-C,mnist,0,0.0,0.0,180,1000,0,184,25,209,0.25331574806477875,0.09899999999999998,0.5434057800951522,0.02524000000000002,0.16745896827851742,295.47854099533555,2.7241127479355782,0,0,181,0.0,0.0,0.5821887254714966
PU-C,mnist,0,0.0,0.0,190,1000,0,194,21,215,0.2597738011390902,0.08730000000000004,0.5422884222900449,0.02224000000000002,0.16133189960024036,304.78947915791326,2.869248843053356,0,0,191,0.0,0.0,0.5789446234703064
PU-C,mnist,0,0.0,0.0,200,1000,0,204,14,218,0.26299767539603636,0.0827,0.5261650272643236,0.014120000000000013,0.14351242203664188,313.0743160446542,3.0158462850376964,0,0,201,0.0,0.0,0.5823249816894531
PU-C,mnist,0,0.0,0.0,210,1000,0,214,5,219,0.2640715489978902,0.08450000000000002,0.5013840180879162,0.005100000000000005,0.11998068106401678,320.86890149237854,3.1620717509649694,0,0,211,0.0,0.0,0.5824957489967346
PU-C,mnist,0,0.0,0.0,218,1000,0,222,0,222,0.26729094103211537,0.07889999999999997,0.4817760561203105,0.0,0.10054508339854402,330.901937928288,3.295847102999687,1,0,219,0.0,0.0,0.5780386328697205
PU-F,mnist,0,0.0,0.0,0,1000,0,4,493,497,0.551565914938692,0.46519999999999995,0.7509318101496052,0.47063999999999995,0.6926817596882343,1.1556630738186715,0.07007701904512942,0,0,1,0.0,0.0,0.6145007014274597
PU-F,mnist,0,0.0,0.0,10,1000,0,14,417,431,0.48502416105475277,0.43479999999999996,0.7583382483785801,0.40618000000000004,0.6334328477615531,31.225683204407257,0.302612833911553,0,0,11,0.0,0.0,0.6520307064056396
PU-F,mnist,0,0.0,0.0,20,1000,0,24,317,341,0.39267783251125365,0.34030000000000005,0.7261301811050297,0.32266,0.5511565680551438,62.279165695284334,0.5338182700797915,0,0,21,0.0,0.0,0.5968323945999146
PU-F,mnist,0,0.0,0.0,30,1000,0,34,331,365,0.4174928482971154,0.3428,0.7628900261141118,0.32488,0.5534299864577078,97.57239786900507,0.7430509149562567,0,0,31,0.0,0.0,0.6306663155555725
PU-F,mnist,0,0.0,0.0,40,1000,0,44,234,278,0.3268215135904029,0.23970000000000002,0.6974473434934699,0.22684,0.4478153945993883,126.30699305159096,0.9414566629566252,0,0,41,0.0,0.0,0.6231955885887146
PU-F,mnist,0,0.0,0.0,50,1000,0,54,256,310,0.3604074886534363,0.27480000000000004,0.7393887756566103,0.25198,0.4759933527141375,148.86893829385056,1.1413527170661837,0,0,51,0.0,0.0,0.6201462149620056
PU-F,mnist,0,0.0,0.0,60,1000,0,64,303,367,0.4195543620735407,0.30110000000000003,0.7825592035611891,0.28552000000000005,0.5123588502674887,169.33880907263116,1.3375846140552312,0,0,61,0.0,0.0,0.6317992210388184
PU-F,mnist,0,0.0,0.0,70,1000,0,74,191,265,0.3130918839597143,0.21020000000000005,0.7018476662574478,0.1864,0.40058657893725197,186.45560406959274,1.5317649580538273,0,0,71,0.0,0.0,0.6237038373947144
PU-F,mnist,0,0.0,0.0,80,1000,0,84,136,220,0.26514505001250654,0.1643,0.651464172143692,0.13588,0.33750009447235485,196.051430815349,1.7144005610607564,0,0,81,0.0,0.0,0.6162296533584595
PU-F,mnist,0,0.0,0.0,90,1000,0,94,152,246,0.29293058486655354,0.18259999999999998,0.6831565336917579,0.15274000000000001,0.3591435131840692,212.98841529004613,1.8904467499814928,0,0,91,0.0,0.0,0.6112451553344727
PU-F,mnist,0,0.0,0.0,100,1000,0,104,111,215,0.2597738011390902,0.16269999999999996,0.641729071472836,0.11227999999999998,0.30599369494583656,224.75222678143192,2.0675200109835714,0,0,101,0.0,0.0,0.6274430751800537
PU-F,mnist,0,0.0,0.0,110,1000,0,114,85,199,0.24252081190934405,0.1482,0.6179000566831852,0.08887999999999999,0.27302422992181746,237.10238116703954,2.2330575010273606,0,0,111,0.0,0.0,0.6134508848190308
PU-F,mnist,0,0.0,0.0,120,1000,0,124,50,174,0.21534779062494636,0.10909999999999997,0.5661215273236931,0.05194000000000004,0.21584612625232932,248.46670189308657,2.393862931057811,0,0,121,0.0,0.0,0.60928875207901
PU-F,mnist,0,0.0,0.0,130,1000,0,134,42,176,0.21753203368280083,0.11080000000000001,0.5571865381322515,0.042600000000000034,0.19988561800382762,260.9394128447264,2.55121514108032,0,0,131,0.0,0.0,0.6164440512657166
PU-F,mnist,0,0.0,0.0,140,1000,0,144,44,188,0.23059867130359635,0.09630000000000005,0.5701188574457822,0.04510000000000004,0.20423912447328813,272.8597753380171,2.704729784047231,0,0,141,0.0,0.0,0.6008541584014893
PU-F,mnist,0,0.0,0.0,150,1000,0,154,30,184,0.22625036828685552,0.1059,0.5455907449738824,0.029420000000000023,0.17568976884320783,284.33471693395353,2.855738458922133,0,0,151,0.0,0.0,0.6111958026885986
PU-F,mnist,0,0.0,0.0,160,1000,0,164,29,193,0.23602420464158058,0.10650000000000004,0.5550501054092539,0.030200000000000025,0.17719089267119176,296.0107808707424,3.0105160309467465,0,0,161,0.0,0.0,0.6007348299026489
PU-F,mnist,0,0.0,0.0,170,1000,0,174,13,187,0.22951225959695876,0.07989999999999997,0.5229416393568854,0.014700000000000013,0.14486049518542718,305.62480567358324,3.163939004065469,0,0,171,0.0,0.0,0.5826437473297119
PU-F,mnist,0,0.0,0.0,180,1000,0,184,27,211,0.2554699764586985,0.09289999999999998,0.5590469861416503,0.026440000000000023,0.1698558887006741,315.3539023071068,3.312364411074668,0,0,181,0.0,0.0,0.5956400036811829
PU-F,mnist,0,0.0,0.0,190,1000,0,194,17,211,0.2554699764586985,0.08889999999999998,0.5419074983938071,0.017000000000000015,0.15007772757414645,325.1241359777277,3.460029714042321,0,0,191,0.0,0.0,0.5892931818962097
PU-F,mnist,0,0.0,0.0,200,1000,0,204,4,208,0.2522380481241271,0.08089999999999997,0.5063210414433422,0.004160000000000004,0.1170784896669493,334.34664666835056,3.606912754010409,0,0,201,0.0,0.0,0.5806266069412231
PU-F,mnist,0,0.0,0.0,201,1000,0,205,0,205,0.2490025814040564,0.08009999999999995,0.4854033794262097,8.000000000000007e-05,0.101138441843658,335.2021007887333,3.6714582298882306,1,0,202,0.0,0.0,0.5804305672645569
MaxLoss,mnist,0,0.4,0.0,0,1000,0,4,508,512,0.5665539457695559,0.44389999999999996,0.7714868502675507,0.49544,0.7145429219850169,1.2254819656267295,0.06969790207222104,0,0,1,0.0,0.0,0.692300021648407
MaxLoss,mnist,0,0.4,0.0,10,1000,0,14,510,524,0.5785082851652987,0.48040000000000005,0.822726922219936,0.51008,0.7272076016348814,20.333073795476686,0.1942647339310497,0,0,11,0.5,0.0,0.7599294185638428
MaxLoss,mnist,0,0.4,0.0,20,1000,0,24,495,519,0.5735312176402658,0.49460000000000004,0.8444945055121741,0.49402,0.7133050290307437,47.4560698953415,0.31932801101356745,0,0,21,0.375,0.0,0.6568120121955872
MaxLoss,mnist,0,0.4,0.0,30,1000,0,34,480,514,0.5685485669528134,0.45289999999999997,0.8691372039779975,0.48035999999999995,0.7013110637749557,88.528673032393,0.4447133750654757,0,0,31,0.38235294117647056,0.0,0.628368616104126
MaxLoss,mnist,0,0.4,0.0,40,1000,0,44,483,527,0.5814918410615064,0.5165,0.8874851268801414,0.48583999999999994,0.7061413756737752,113.2015938845736,0.5707141840830445,0,0,41,0.45454545454545453,0.0,0.5958760380744934
MaxLoss,mnist,0,0.4,0.0,50,1000,0,54,459,513,0.5675513677997515,0.4898,0.8860934426853507,0.45608,0.6796074940907407,143.53574725459254,0.6970257898792624,0,0,51,0.42592592592592593,0.0,0.6135295033454895
MaxLoss,mnist,0,0.4,0.0,60,1000,0,64,454,518,0.5725351338041946,0.47919999999999996,0.896201833701565,0.4555199999999999,0.6791010787216994,166.31238539556594,0.8230848789680749,0,0,61,0.40625,0.0,0.5925928950309753
MaxLoss,mnist,0,0.4,0.0,70,1000,0,74,443,517,0.5715388267417438,0.4972,0.9025496131719042,0.4496,0.673731361571687,189.762514405158,0.949465713929385,0,0,71,0.43243243243243246,0.0,0.5762122869491577
MaxLoss,mnist,0,0.4,0.0,80,1000,0,84,440,524,0.5785082851652987,0.42079999999999995,0.9049379314442805,0.43879999999999997,0.6638588086424152,211.38593396513667,1.0751034959685057,0,0,81,0.40476190476190477,0.0,0.6058420538902283
MaxLoss,mnist,0,0.4,0.0,90,1000,0,94,440,534,0.5884456223575398,0.46809999999999996,0.9139958381633465,0.44336,0.6680392978918898,231.43732983982113,1.2018278690520674,0,0,91,0.425531914893617,0.0,0.5703037977218628
MaxLoss,mnist,0,0.4,0.0,100,1000,0,104,424,528,0.5824859116110019,0.4645,0.9094289627511757,0.42304,0.6492736152036203,248.5581979619344,1.3283614940010011,0,0,101,0.4423076923076923,0.0,0.5886896252632141
MaxLoss,mnist,0,0.4,0.0,110,1000,0,114,413,527,0.5814918410615064,0.4619,0.9076628539143877,0.41200000000000003,0.6389290106491978,260.5521330538084,1.4539975358638912,0,0,111,0.45614035087719296,0.0,0.5739348530769348
MaxLoss,mnist,0,0.4,0.0,120,1000,0,124,395,519,0.5735312176402658,0.45630000000000004,0.9033794371352007,0.3955,0.6232695326592701,273.7972205768255,1.5798632260411978,0,0,121,0.46774193548387094,0.0,0.5710356831550598
MaxLoss,mnist,0,0.4,0.0,130,1000,0,134,391,525,0.5795030277222395,0.45130000000000003,0.9097465204249283,0.39751999999999993,0.6251995525751203,291.62149126332844,1.7063189309556037,0,0,131,0.4701492537313433,0.0,0.59657883644104
MaxLoss,mnist,0,0.4,0.0,140,1000,0,144,393,537,0.5914224428124726,0.48550000000000004,0.9112841171225278,0.39260000000000006,0.6204923590199273,305.6096358296582,1.832577507942915,0,0,141,0.4861111111111111,0.0,0.5831306576728821
MaxLoss,mnist,0,0.4,0.0,150,1000,0,154,395,549,0.6033094049198553,0.4821,0.9150186468262985,0.39233999999999997,0.6202430043916825,319.8636436959595,1.9587203259579837,0,0,151,0.487012987012987,0.0,0.5780156850814819
MaxLoss,mnist,0,0.4,0.0,160,1000,0,164,367,531,0.5854667774983682,0.4817,0.9072907753547588,0.37052,0.5990988889449032,330.8709471776034,2.085159820970148,0,0,161,0.4817073170731707,0.0,0.5893234014511108
MaxLoss,mnist,0,0.4,0.0,170,1000,0,174,380,554,0.6082526663085446,0.4696,0.9160725893122742,0.38224,0.6105095617621923,342.57860882930794,2.212099232012406,0,0,171,0.4827586206896552,0.0,0.586132287979126
MaxLoss,mnist,0,0.4,0.0,180,1000,0,184,359,543,0.5973699957830831,0.4777,0.9089892060525433,0.36188,0.5906058589243897,353.4466477699738,2.338715524878353,0,0,181,0.4782608695652174,0.0,0.5748973488807678
MaxLoss,mnist,0,0.4,0.0,190,1000,0,194,373,567,0.6210783980204724,0.49670000000000003,0.9205625336993449,0.37788,0.6062792989219008,369.5091225144921,2.465315649053082,0,0,191,0.4742268041237113,0.0,0.595568835735321
MaxLoss,mnist,0,0.4,0.0,200,1000,0,204,347,551,0.6052873922744766,0.49939999999999996,0.9093283836274634,0.34887999999999997,0.5776948897814539,380.13278188630005,2.592499937862158,0,0,201,0.47549019607843135,0.0,0.579237699508667
MaxLoss,mnist,0,0.4,0.0,210,1000,0,214,319,533,0.5874528988497332,0.47509999999999997,0.898016700411779,0.32061999999999996,0.5490630718680151,392.7011190648331,2.7194604880642146,0,0,211,0.4719626168224299,0.0,0.5785596966743469
