dataset,method,noise_rate,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,PU-C,0.0,3,681.6666666666666,9.06151814604546,0.0,0.0,681.6666666666666,9.06151814604546,0.15355103655019775,0.0019132968337752377,0.04209999999999999,0.0008144527815247113,0.2282410296031041,0.0017986245981891314,0.00013733333333332671,3.919750558956886e-05,0.05250398565835248,0.00022773746614362627,577.8810937461008,10.506960878921614,12.654585592603931,0.27211759615939113,1.0,0.0,678.6666666666666,9.06151814604546,0.0,0.0,0.0,0.0,0.5636128783226013,0.0022767610411816627
mnist,PU-C,0.1,3,800.0,0.0,580.3333333333334,22.24360082760383,1380.3333333333333,22.24360082760383,0.2988496300531551,0.004572040081293853,0.10199999999999998,0.009328987083279717,0.4904232552055973,0.006132626983307858,0.11604466666666667,0.0042984893987436,0.24540423795423374,0.005583789680454136,623.6547986511945,4.183206714618285,20.156314334987353,0.5322332013322634,0.0,0.0,797.0,0.0,0.14916666666666667,0.009691419458010839,0.0,0.0,0.5645601550738016,0.0016594530055849728
mnist,PU-C,0.2,3,800.0,0.0,1179.0,21.79449471770337,1979.0,21.79449471770337,0.42097994626965374,0.004415030300562445,0.17756666666666665,0.008068319389921178,0.6369079799460033,0.005254863430825636,0.23562933333333336,0.004401209884161917,0.388861886612835,0.00494348135377083,623.5332757322576,3.503237152951576,25.323360093015555,0.44862185092499185,0.0,0.0,797.0,0.0,0.2575,0.0045069390943299845,0.0,0.0,0.5608108441034952,0.00462567175352673
mnist,PU-C,0.3,3,800.0,0.0,1591.3333333333333,10.170764201594906,2391.3333333333335,10.170764201594904,0.5041502522847926,0.002042506156027425,0.27340000000000003,0.011118153323881315,0.7167520388599679,0.0032160911207307994,0.31804666666666664,0.002120349761504251,0.4784290428332924,0.0022316839629270323,617.0693276412808,10.593142763952368,27.487026919377968,0.113571982678643,0.0,0.0,797.0,0.0,0.34,0.01324842757965388,0.0,0.0,0.5594180226325989,0.001670902182227733
mnist,PU-C,0.4,3,800.0,0.0,1934.3333333333333,32.21973170451783,2734.3333333333335,32.21973170451783,0.5727830672209772,0.006422310385999661,0.4013,0.020889949736655672,0.7761729182951812,0.005520689771705364,0.3865713333333334,0.006588898373611303,0.548813651925259,0.0066042697709127705,622.281185790499,2.754889217447213,29.835359217055764,0.17816104844016148,0.0,0.0,797.0,0.0,0.41999999999999993,0.004330127018922198,0.0,0.0,0.563396672407786,0.0038780603155595607
mnist,PU-R,0.0,3,694.3333333333334,9.562658858520704,0.0,0.0,694.3333333333334,9.562658858520704,0.15622393682133406,0.0020173881905900166,0.04166666666666663,8.819171036880998e-05,0.22959764953826403,0.0002879869921733338,0.0001393333333333217,3.953620000848175e-05,0.0525162917098187,0.0002245715715121188,584.4998937295283,3.0628857786387584,46.670661101661004,1.4241006165362957,1.0,0.0,691.3333333333334,9.562658858520704,0.0,0.0,0.0,0.0,0.5631187756856283,0.0028923523481698757
mnist,PU-R,0.1,3,800.0,0.0,605.0,37.16629297271028,1405.0,37.16629297271028,0.3039129397366196,0.007631132079575184,0.0968,0.00728308542674965,0.4997295363774696,0.01077787489616163,0.12090666666666668,0.007840645409941985,0.25160312763001075,0.010056554169840384,636.3093668222539,1.054578614906222,67.33411469946925,0.6911213117835333,0.0,0.0,797.0,0.0,0.15958333333333333,0.005220818369225699,0.0,0.0,0.5593073964118958,0.000534925653883253
mnist,PU-R,0.2,3,800.0,0.0,1183.0,41.645327869202006,1983.0,41.645327869202006,0.4217847077719246,0.00843777357535786,0.18483333333333332,0.013079415549293892,0.6373621499256652,0.008445662790969624,0.236382,0.008460395262633993,0.3896549853239197,0.009516080734641627,622.2085758492931,3.00448721233636,71.74781362774472,0.19758814863493254,0.0,0.0,797.0,0.0,0.25125,0.011273124382057237,0.0,0.0,0.5572011272112528,0.00042081574921519905
mnist,PU-R,0.3,3,800.0,0.0,1615.3333333333333,61.904047614926704,2415.3333333333335,61.904047614926704,0.5089532828424126,0.012423129768231185,0.2565,0.027539486802286905,0.7215257015045529,0.010346975085487629,0.3231066666666667,0.012373174873266949,0.4836328128988658,0.012955336164698985,619.3482686535366,4.645487344863332,75.36188710768086,0.4455893788493352,0.0,0.0,797.0,0.0,0.3283333333333333,0.014457792977414558,0.0,0.0,0.5602762500445048,0.0020195237604619318
mnist,PU-R,0.4,3,800.0,0.0,1922.3333333333333,25.438378704451882,2722.3333333333335,25.438378704451885,0.5703918681053134,0.005073456300203407,0.3905,0.035540446442515784,0.7736325024614411,0.004483870878098299,0.38436933333333334,0.005492187946933753,0.5466106924106117,0.00552303937752695,617.1518358217751,5.736426446430475,77.99992838432081,0.2357993346041274,0.0,0.0,797.0,0.0,0.4183333333333333,0.004409585518440989,0.0,0.0,0.5581734776496887,0.004381672877731662
