method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
PU-R-Vol,volume_group_noise_fashion_mnist,0,0.1,0.05,support,200,35,4750,250,39,0,39,0.01290793833322823,0.27949999999999997,0.2795,,,,,0.560767782968469,1,0,36,0.0,0.15384615384615385,0.8540181517601013,0.8540181517601013,0.9892416000366211,0.06987068449196063,0.868421052631579,0.868421052631579,0.8157894736842105,0.0,1.0,0.02564102564102564,0.9999999999999996,0.02564102564102564,0.19132329744706364,0.9160736917870554,2.617353405105873
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.05,support,50,50,4750,250,54,5,59,,0.28374999999999995,0.28375,,,,,0.7403732109814882,0,0,51,0.018518518518518517,0.16666666666666666,0.7674817442893982,0.7674817442893982,0.9867193102836609,0.04790328218127197,0.9622641509433962,0.9622641509433962,0.9433962264150944,0.018518518518518517,0.9814814814814815,0.037037037037037035,0.9982419467035816,0.018518518518518517,0.202187952054268,0.9084684335620123,2.595624095891464
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.05,support,100,59,4750,250,63,0,63,,0.275,0.275,,,,,0.9185701030073687,1,0,60,0.015873015873015872,0.14285714285714285,0.7601612210273743,0.7601612210273743,0.9897639751434326,0.04333429230797675,0.967741935483871,0.9516129032258065,0.9354838709677419,0.015873015873015872,0.9841269841269841,0.031746031746031744,0.9985451573677746,0.015873015873015872,0.1990586535211135,0.9106589425352204,2.6018826929577727
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.05,support,200,59,4750,250,63,0,63,,0.275,0.275,,,,,0.9807931670220569,1,0,60,0.015873015873015872,0.14285714285714285,0.7601612210273743,0.7601612210273743,0.9897639751434326,0.04333429230797675,0.967741935483871,0.9516129032258065,0.9354838709677419,0.015873015873015872,0.9841269841269841,0.031746031746031744,0.9985451573677746,0.015873015873015872,0.1990586535211135,0.9106589425352204,2.6018826929577727
MaxLoss,volume_group_noise_fashion_mnist,0,0.1,0.1,support,50,37,4500,500,41,0,41,0.014182480168528855,0.30174999999999996,0.30175,,,,,0.426338026067242,1,0,38,0.0,0.0975609756097561,0.8827098608016968,0.8827098608016968,0.9892904758453369,0.058207088895142076,0.95,0.95,0.925,0.0,1.0,0.024390243902439025,1.0,0.024390243902439025,0.15864912492403418,0.938945612553176,2.6827017501519315
MaxLoss,volume_group_noise_fashion_mnist,0,0.1,0.1,support,100,37,4500,500,41,0,41,0.014182480168528855,0.30174999999999996,0.30175,,,,,0.4528023280436173,1,0,38,0.0,0.0975609756097561,0.8827098608016968,0.8827098608016968,0.9892904758453369,0.058207088895142076,0.95,0.95,0.925,0.0,1.0,0.024390243902439025,1.0,0.024390243902439025,0.15864912492403418,0.938945612553176,2.6827017501519315
MaxLoss,volume_group_noise_fashion_mnist,0,0.1,0.1,support,200,37,4500,500,41,0,41,0.014182480168528855,0.30174999999999996,0.30175,,,,,0.47899452899582684,1,0,38,0.0,0.0975609756097561,0.8827098608016968,0.8827098608016968,0.9892904758453369,0.058207088895142076,0.95,0.95,0.925,0.0,1.0,0.024390243902439025,1.0,0.024390243902439025,0.15864912492403418,0.938945612553176,2.6827017501519315
PU-R,volume_group_noise_fashion_mnist,0,0.1,0.1,support,50,36,4500,500,40,0,40,0.013903235085308552,0.28774999999999995,0.28775,,,,,0.5103634219849482,1,0,37,0.0,0.125,0.8525727391242981,0.8525727391242981,0.9899933338165283,0.06822411792400555,0.9230769230769231,0.8974358974358975,0.8974358974358975,0.0,1.0,0.025,1.0,0.025,0.1856100171816024,0.9200729879728783,2.628779965636795
PU-R,volume_group_noise_fashion_mnist,0,0.1,0.1,support,100,36,4500,500,40,0,40,0.013903235085308552,0.28774999999999995,0.28775,,,,,0.5351014309562743,1,0,37,0.0,0.125,0.8525727391242981,0.8525727391242981,0.9899933338165283,0.06822411792400555,0.9230769230769231,0.8974358974358975,0.8974358974358975,0.0,1.0,0.025,1.0,0.025,0.1856100171816024,0.9200729879728783,2.628779965636795
PU-R,volume_group_noise_fashion_mnist,0,0.1,0.1,support,200,36,4500,500,40,0,40,0.013903235085308552,0.28774999999999995,0.28775,,,,,0.5600666879909113,1,0,37,0.0,0.125,0.8525727391242981,0.8525727391242981,0.9899933338165283,0.06822411792400555,0.9230769230769231,0.8974358974358975,0.8974358974358975,0.0,1.0,0.025,1.0,0.025,0.1856100171816024,0.9200729879728783,2.628779965636795
PU-R-Vol,volume_group_noise_fashion_mnist,0,0.1,0.1,support,50,32,4500,500,36,0,36,0.012779220298398286,0.30000000000000004,0.3,,,,,0.47301260801032186,1,0,33,0.0,0.16666666666666666,0.8288989067077637,0.8288989067077637,0.9852281212806702,0.07378127489771162,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.0,1.0,0.027777777777777776,1.0000000000000002,0.027777777777777776,0.20909907449577042,0.9036306478529607,2.5818018510084593
PU-R-Vol,volume_group_noise_fashion_mnist,0,0.1,0.1,support,100,32,4500,500,36,0,36,0.012779220298398286,0.30000000000000004,0.3,,,,,0.4938751090085134,1,0,33,0.0,0.16666666666666666,0.8288989067077637,0.8288989067077637,0.9852281212806702,0.07378127489771162,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.0,1.0,0.027777777777777776,1.0000000000000002,0.027777777777777776,0.20909907449577042,0.9036306478529607,2.5818018510084593
PU-R-Vol,volume_group_noise_fashion_mnist,0,0.1,0.1,support,200,32,4500,500,36,0,36,0.012779220298398286,0.30000000000000004,0.3,,,,,0.5136220640270039,1,0,33,0.0,0.16666666666666666,0.8288989067077637,0.8288989067077637,0.9852281212806702,0.07378127489771162,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.0,1.0,0.027777777777777776,1.0000000000000002,0.027777777777777776,0.20909907449577042,0.9036306478529607,2.5818018510084593
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.1,support,50,50,4500,500,54,9,63,,0.27925,0.27925,,,,,0.7399549090769142,0,0,51,0.037037037037037035,0.2777777777777778,0.7561311721801758,0.7561311721801758,0.9999998807907104,0.045203624468929365,0.9433962264150944,0.9622641509433962,0.9433962264150944,0.09259259259259259,0.9074074074074074,0.1111111111111111,0.9738115767920693,0.018518518518518517,0.2053739769576184,0.906238216129667,2.5892520460847632
