dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se,dynamic_redundancy_weight_mean,dynamic_redundancy_weight_se
volume_group_noise_fashion_mnist,GREATS,0.1,0.0,support,100,5,68.0,4.0620192023179795,72.0,4.0620192023179795,0.0,0.0,72.0,4.0620192023179795,,,0.27669999999999995,0.011740261922120814,0.2767,0.011740261922120817,,,,,,,,,1.1963704705471172,0.0843344662752366,1.0,0.0,0.0,0.0,69.0,4.0620192023179795,0.04465947082705379,0.0022633441280077125,0.3498528473226094,0.014101256552637215,0.6223511576652527,0.01458209108385154,0.6223511576652527,0.01458209108385154,0.9975706100463867,0.0011579968704940042,0.042123135430944335,0.0024859106297876517,0.9825482192148858,0.0036500574695480467,0.9648842782176116,0.008935676135807926,0.9617096750430084,0.009196504715206999,0.033053623422425904,0.00947004966394068,0.9669463765775742,0.009470049663940699,0.028146964291206594,0.0016392323619752087,0.9971576246710938,0.0007788661661576295,0.014073482145603297,0.0008196161809876044,0.22554932814929768,0.0030871904843371256,0.8921154702954915,0.0021610333390360017,2.5489013437014045,0.006174380968674284
volume_group_noise_fashion_mnist,GREATS,0.1,0.0,support,200,5,68.0,4.0620192023179795,72.0,4.0620192023179795,0.0,0.0,72.0,4.0620192023179795,,,0.27669999999999995,0.011740261922120814,0.2767,0.011740261922120817,,,,,,,,,1.2821215859847144,0.0945287563951532,1.0,0.0,0.0,0.0,69.0,4.0620192023179795,0.04465947082705379,0.0022633441280077125,0.3498528473226094,0.014101256552637215,0.6223511576652527,0.01458209108385154,0.6223511576652527,0.01458209108385154,0.9975706100463867,0.0011579968704940042,0.042123135430944335,0.0024859106297876517,0.9825482192148858,0.0036500574695480467,0.9648842782176116,0.008935676135807926,0.9617096750430084,0.009196504715206999,0.033053623422425904,0.00947004966394068,0.9669463765775742,0.009470049663940699,0.028146964291206594,0.0016392323619752087,0.9971576246710938,0.0007788661661576295,0.014073482145603297,0.0008196161809876044,0.22554932814929768,0.0030871904843371256,0.8921154702954915,0.0021610333390360017,2.5489013437014045,0.006174380968674284
volume_group_noise_fashion_mnist,GREATS,0.1,0.0,support,50,5,50.0,0.0,54.0,0.0,90.8,58.88412349691552,144.8,58.884123496915535,,,0.29675,0.009116262940481682,0.29675,0.009116262940481696,,,,,,,,,0.8693559129722417,0.02483051125715158,0.0,0.0,0.0,0.0,51.0,0.0,0.05185185185185185,0.0037037037037037034,0.40370370370370373,0.006928995160692481,0.6493540525436401,0.005568991553719894,0.6493540525436401,0.005568991553719894,0.9944926023483276,0.0020076367929809866,0.051540443243212865,0.0020834235131670614,0.9660377358490566,0.007059730918441397,0.9433962264150944,0.011933123245918411,0.9320754716981131,0.009620791535080723,0.02222222222222222,0.009072184232530289,0.9777777777777776,0.009072184232530294,0.03333333333333333,0.0037037037037037034,0.9979350550918946,0.000820380098133365,0.018518518518518517,0.0,0.2378826971894405,0.004080169908720172,0.8834821119673917,0.0028561189361041247,2.524234605621119,0.00816033981744035
volume_group_noise_fashion_mnist,GREATS,0.1,0.05,support,100,5,62.4,2.803569153775237,66.4,2.803569153775237,0.0,0.0,66.4,2.803569153775237,,,0.28975,0.005429663893833569,0.28975,0.0054296638938335735,,,,,,,,,0.9740103900199756,0.04146687079868305,1.0,0.0,0.0,0.0,63.4,2.803569153775237,0.032013774290581096,0.007477882986143813,0.16002328773939545,0.01058603594717637,0.7536177515983582,0.001884131369646759,0.7536177515983582,0.001884131369646759,0.9933757185935974,0.002606002305216262,0.0459083728283281,0.003444567183655759,0.9632938142254481,0.0033328133909189313,0.946935741391013,0.009037670708638541,0.9408930335309493,0.007271129842341526,0.014956212370005472,0.00763834884728299,0.9850437876299946,0.007638348847282985,0.027349120464377902,0.005524179635770295,0.9983256229043393,0.0009709436678732676,0.015170685872150208,0.000655414290939504,0.20379113970890703,0.0034641086106382475,0.9073462022037649,0.0024248760274467682,2.592417720582186,0.006928217221276502
volume_group_noise_fashion_mnist,GREATS,0.1,0.05,support,200,5,62.4,2.803569153775237,66.4,2.803569153775237,0.0,0.0,66.4,2.803569153775237,,,0.28975,0.005429663893833569,0.28975,0.0054296638938335735,,,,,,,,,1.0454321183962747,0.04784648157125369,1.0,0.0,0.0,0.0,63.4,2.803569153775237,0.032013774290581096,0.007477882986143813,0.16002328773939545,0.01058603594717637,0.7536177515983582,0.001884131369646759,0.7536177515983582,0.001884131369646759,0.9933757185935974,0.002606002305216262,0.0459083728283281,0.003444567183655759,0.9632938142254481,0.0033328133909189313,0.946935741391013,0.009037670708638541,0.9408930335309493,0.007271129842341526,0.014956212370005472,0.00763834884728299,0.9850437876299946,0.007638348847282985,0.027349120464377902,0.005524179635770295,0.9983256229043393,0.0009709436678732676,0.015170685872150208,0.000655414290939504,0.20379113970890703,0.0034641086106382475,0.9073462022037649,0.0024248760274467682,2.592417720582186,0.006928217221276502
volume_group_noise_fashion_mnist,GREATS,0.1,0.05,support,50,5,50.0,0.0,54.0,0.0,8.2,2.0832666655999654,62.2,2.0832666655999654,,,0.2994,0.010058454155584737,0.2994,0.01005845415558474,,,,,,,,,0.7475883156061173,0.006584353662039291,0.0,0.0,0.0,0.0,51.0,0.0,0.04074074074074074,0.010798059064528335,0.19629629629629627,0.013857990321384968,0.7562006831169128,0.007281625972806439,0.7562006831169128,0.007281625972806439,0.9924962043762207,0.0029622557922369323,0.05203242005147742,0.0023924254650215886,0.9509433962264151,0.007547169811320753,0.939622641509434,0.007059730918441397,0.9207547169811321,0.009243357519936518,0.018518518518518517,0.010143010324169742,0.9814814814814815,0.010143010324169748,0.03333333333333333,0.006928995160692483,0.9977937761194798,0.0013841929284267953,0.018518518518518517,0.0,0.2119561090860052,0.004681934741627299,0.9016307236397962,0.00327735431913913,2.5760877818279893,0.009363869483254652
volume_group_noise_fashion_mnist,GREATS,0.1,0.1,support,100,5,59.8,2.177154105707724,63.8,2.177154105707724,0.0,0.0,63.8,2.177154105707724,,,0.30005,0.010880429679015431,0.30005,0.01088042967901544,,,,,,,,,0.9360978904180228,0.03464901946155176,1.0,0.0,0.0,0.0,60.8,2.177154105707724,0.02128383693601085,0.006074214453059905,0.16611649220344873,0.01844257296594735,0.7725775480270386,0.007084568408022039,0.7725775480270386,0.007084568408022039,0.9953277468681335,0.0026525029422543103,0.0477141452644595,0.0038866763267432166,0.9509792531946232,0.013059325829884632,0.9490430146229482,0.002460657477887946,0.935520287350221,0.00869341123901253,0.022474747474747474,0.014699813629369604,0.9775252525252526,0.014699813629369615,0.03822655605264301,0.014839907334775037,0.9950567724822419,0.004193586708601226,0.015751808577895536,0.0005712935346073668,0.20050444207562204,0.00372830870590216,0.9096468905470646,0.0026098160941315095,2.5989911158487558,0.007456617411804332
volume_group_noise_fashion_mnist,GREATS,0.1,0.1,support,200,5,59.8,2.177154105707724,63.8,2.177154105707724,0.0,0.0,63.8,2.177154105707724,,,0.30005,0.010880429679015431,0.30005,0.01088042967901544,,,,,,,,,1.0013473744038492,0.039123727518090796,1.0,0.0,0.0,0.0,60.8,2.177154105707724,0.02128383693601085,0.006074214453059905,0.16611649220344873,0.01844257296594735,0.7725775480270386,0.007084568408022039,0.7725775480270386,0.007084568408022039,0.9953277468681335,0.0026525029422543103,0.0477141452644595,0.0038866763267432166,0.9509792531946232,0.013059325829884632,0.9490430146229482,0.002460657477887946,0.935520287350221,0.00869341123901253,0.022474747474747474,0.014699813629369604,0.9775252525252526,0.014699813629369615,0.03822655605264301,0.014839907334775037,0.9950567724822419,0.004193586708601226,0.015751808577895536,0.0005712935346073668,0.20050444207562204,0.00372830870590216,0.9096468905470646,0.0026098160941315095,2.5989911158487558,0.007456617411804332
volume_group_noise_fashion_mnist,GREATS,0.1,0.1,support,50,5,50.0,0.0,54.0,0.0,8.2,1.5937377450509227,62.2,1.5937377450509227,,,0.3094,0.014890139354619898,0.3094,0.014890139354619887,,,,,,,,,0.7473754162434488,0.005039027110907018,0.0,0.0,0.0,0.0,51.0,0.0,0.025925925925925925,0.007407407407407407,0.1962962962962963,0.022376011062212174,0.776905071735382,0.007829251023319387,0.776905071735382,0.007829251023319387,0.9956717610359191,0.0024993239427093445,0.05390543504530247,0.003194351700714968,0.9320754716981133,0.004621678759968259,0.939622641509434,0.009243357519936518,0.9245283018867925,0.005966561622959205,0.025925925925925925,0.017173367584251302,0.9740740740740741,0.0171733675842513,0.04444444444444444,0.017173367584251302,0.9940590940398465,0.005077121205795894,0.018518518518518517,0.0,0.20732273023364187,0.0031075682760528653,0.9048740888364506,0.002175297793237025,2.585354539532716,0.006215136552105775
volume_group_noise_fashion_mnist,MaxLoss,0.1,0.0,support,100,5,58.0,2.3021728866442674,62.0,2.3021728866442674,0.0,0.0,62.0,2.3021728866442674,0.017932197148911654,0.0005562249022354898,0.2954,0.006185466837676851,0.2954,0.006185466837676844,,,,,,,,,1.1784810078097507,0.4579262482693305,1.0,0.0,0.0,0.0,59.0,2.3021728866442674,0.04507416081186573,0.002646916875559874,0.35694249284413215,0.01745726792758998,0.6181491136550903,0.011563481072270631,0.6181491136550903,0.011563481072270631,0.994312047958374,0.0032235457170059234,0.049811119916025756,0.0019156492650908347,0.9802903088939651,0.003192906814422384,0.9596277511127631,0.00913722161402847,0.9596277511127631,0.00913722161402847,0.015446265938069217,0.006893197191787693,0.9845537340619307,0.006893197191787699,0.025525631017434297,0.0034495147554938054,0.9986113407257788,0.0006180388447904906,0.016215196461098102,0.0005818751596433667,0.24263866191808486,0.0015022599660513168,0.8801529366573405,0.0010515819762359315,2.51472267616383,0.003004519932102648
