source,source_dir,condition,condition_fields,dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,target_method,baseline_method,metric,direction,n_pairs,paired_seeds,target_mean,baseline_mean,diff_mean,diff_se,diff_ci95_low,diff_ci95_high,relative_change_percent,target_win_rate,target_loss_rate,target_tie_rate,target_better_all_pairs,target_better_ci95,baseline_better_ci95
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,test_inappropriate_risk,lower,5,0 1 2 3 4,0.36695,0.42969999999999997,-0.06274999999999999,0.012743135406955389,-0.09812494388970813,-0.027375056110291833,-14.603211542936931,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,certified_bound,lower,5,0 1 2 3 4,0.31870158966630696,0.4166234165430069,-0.09792182687669992,0.024186452596571137,-0.1650634192847814,-0.030780234468618453,-23.50367813917433,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,effective_compression_size,lower,5,0 1 2 3 4,1477.8,1957.8,-480.0,118.51455606802061,-808.9964076448252,-151.00359235517482,-24.51731535396874,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,noise_hit_rate,lower,5,0 1 2 3 4,0.038461538461538464,0.06153846153846153,-0.023076923076923078,0.006521471137620451,-0.04118052695495745,-0.004973319198888708,-37.50000000000001,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,duplicate_hit_rate,lower,5,0 1 2 3 4,0.46923076923076923,0.425,0.044230769230769226,0.015081141482075117,0.0023655204765287013,0.08609601798500975,10.407239819004523,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,group_revisit_rate,lower,5,0 1 2 3 4,0.1980769230769231,0.18653846153846151,0.011538461538461536,0.022631927492191964,-0.05128776917986334,0.07436469225678642,6.185567010309278,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,unique_group_fraction,higher,5,0 1 2 3 4,0.8019230769230768,0.8134615384615385,-0.011538461538461563,0.022631927492191936,-0.07436469225678638,0.051287769179863246,-1.41843971631206,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,mode_entropy,higher,5,0 1 2 3 4,0.9762955654236316,0.9750297453248769,0.0012658200987549773,0.004007297540318661,-0.009858437873169626,0.01239007807067958,0.12982374177038158,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,spectral_entropy,higher,5,0 1 2 3 4,0.22231800912195793,0.2268658046886686,-0.004547795566710672,0.0018057885618434793,-0.009560664614388169,0.00046507348096682614,-2.004619238651537,0.2,0.8,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,MaxLoss,runtime_sec,lower,5,0 1 2 3 4,3.0324639591854066,1.3990756841842085,1.633388275001198,0.13148784843974967,1.2683780077324531,1.998398542269943,116.74767087054448,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,test_inappropriate_risk,lower,5,0 1 2 3 4,0.36695,0.39980000000000004,-0.03284999999999999,0.007591771861693418,-0.05392475868806092,-0.011775241311939064,-8.216608304152073,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,effective_compression_size,lower,5,0 1 2 3 4,1477.8,1534.2,-56.4,131.94074427560273,-422.6675061090731,309.86750610907313,-3.6761830269847477,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,noise_hit_rate,lower,5,0 1 2 3 4,0.038461538461538464,0.08653846153846155,-0.04807692307692307,0.006081303192631501,-0.06495862073966811,-0.03119522541417803,-55.55555555555554,1.0,0.0,0.0,1,1,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,duplicate_hit_rate,lower,5,0 1 2 3 4,0.46923076923076923,0.5403846153846155,-0.07115384615384616,0.04295828443017053,-0.19040604373199954,0.048098351424307226,-13.167259786476869,0.8,0.2,0.0,0,0,0
