method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GREATS,boundary_duplicate_mnist,1,0.3,0.5,2500,2500,800,616,1416,,0.4528641150783458,0.45286411507834573,,,,,58.253699445165694,0,797,0.33625,0.85625,0.6000446081161499,0.6000446081161499,0.9999878406524658,0.006058723168641105,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.5939760926692158,0.14375,0.15175005791346227,1.4241249710432689
MaxLoss,boundary_duplicate_mnist,1,0.3,0.6,2000,3000,800,314,1114,0.5964851103490219,0.4107372206524531,0.4107372206524531,,,,,49.18258579261601,0,797,0.35375,0.84375,0.5912474393844604,0.5912474393844604,0.999994158744812,0.005968389151739108,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6252624052234231,0.15625,0.15155732400524005,1.42422133799738
Marginal,boundary_duplicate_mnist,1,0.3,0.6,2000,3000,800,584,1384,0.7288494644453749,0.4351399948625738,0.4351399948625739,,,,,50.45277631562203,0,797,0.29875,0.84375,0.5794152617454529,0.5794152617454529,0.9999964237213135,0.005868294034833648,0.9949937421777222,0.9987484355444305,0.9949937421777222,0.6252624052234231,0.15625,0.15781075719803275,1.4210946214009836
PU-R,boundary_duplicate_mnist,1,0.3,0.6,2000,3000,800,542,1342,0.7084838947630487,0.4431030053942975,0.4431030053942975,,,,,101.02203212305903,0,797,0.3125,0.8325,0.5644487738609314,0.5644487738609314,0.9964727163314819,0.006522663585720432,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.651953759786222,0.1675,0.15661483632201414,1.421692581838993
GREATS,boundary_duplicate_mnist,1,0.3,0.6,2000,3000,800,341,1141,,0.40020549704597996,0.40020549704597996,,,,,55.74903203826398,0,797,0.3125,0.83625,0.5836690664291382,0.5836690664291382,0.9999973773956299,0.005718749657026183,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.6432057407365455,0.16375,0.1492546764423059,1.4253726617788471
MaxLoss,boundary_duplicate_mnist,1,0.3,0.7,1500,3500,800,107,907,0.6490523557295091,0.45337785769329564,0.45337785769329564,,,,,48.40133674070239,0,797,0.32,0.87125,0.576529860496521,0.576529860496521,0.9995759725570679,0.005931465075559942,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.5540000624370218,0.12875,0.15146851805524325,1.4242657409723782
Marginal,boundary_duplicate_mnist,1,0.3,0.7,1500,3500,800,266,1066,0.7518743399414234,0.4867711276650398,0.4867711276650398,,,,,49.58667719736695,0,797,0.30125,0.89875,0.5792388916015625,0.5792388916015625,0.9994025826454163,0.005046486968783025,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.4729455225378375,0.10125,0.14906784020796954,1.4254660798960153
PU-R,boundary_duplicate_mnist,1,0.3,0.7,1500,3500,800,283,1083,0.7627117772353813,0.3922424865142563,0.39224248651425636,,,,,98.1131254248321,0,797,0.33125,0.82875,0.5708750486373901,0.5708750486373901,0.9974896907806396,0.006482288003601926,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6605562769994274,0.17125,0.1543473397915231,1.4228263301042383
GREATS,boundary_duplicate_mnist,1,0.3,0.7,1500,3500,800,108,908,,0.4302594400205497,0.4302594400205497,,,,,54.14165383391082,0,797,0.3575,0.855,0.5743314027786255,0.5743314027786255,0.9997767210006714,0.005682248286483285,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.597185045253784,0.145,0.14832914347599846,1.4258354282620007
MaxLoss,boundary_duplicate_mnist,1,0.3,0.8,1000,4000,614,0,614,0.6671186558669433,0.451579758540971,0.451579758540971,,,,,26.051759514026344,1,611,0.3241042345276873,0.8892508143322475,0.5806859731674194,0.5806859731674194,0.9999773502349854,0.008865057148926605,0.9934747145187602,0.9967373572593801,0.9934747145187602,0.5021716008306639,0.11074918566775244,0.15797923353909354,1.4210103832304533
Marginal,boundary_duplicate_mnist,1,0.3,0.8,1000,4000,800,33,833,0.873224317911081,0.4104803493449781,0.4104803493449782,,,,,49.02012660820037,0,797,0.295,0.85625,0.5812685489654541,0.5812685489654541,0.9998053908348083,0.007248208528205062,0.9937421777221527,0.9974968710888611,0.9924906132665833,0.5939760926692158,0.14375,0.1607153119676368,1.4196423440161816
PU-R,boundary_duplicate_mnist,1,0.3,0.8,1000,4000,785,0,785,0.8295481213135645,0.4490110454662214,0.44901104546622145,,,,,90.93296594545245,1,782,0.2968152866242038,0.8802547770700637,0.5891041159629822,0.5891041159629822,0.9999884963035583,0.00974133106813367,0.9885204081632653,0.9961734693877551,0.9872448979591837,0.528628072790474,0.1197452229299363,0.1696024029363725,1.4151987985318137
GREATS,boundary_duplicate_mnist,1,0.3,0.8,1000,4000,642,0,642,,0.4377087079373234,0.4377087079373234,,,,,31.575528770685196,1,639,0.30062305295950154,0.8800623052959502,0.5774810314178467,0.5774810314178467,0.9998478889465332,0.008129122391686006,0.9937597503900156,0.9953198127925117,0.9937597503900156,0.5291817441169321,0.11993769470404984,0.15466490242638126,1.4226675487868095
MaxLoss,boundary_duplicate_mnist,2,0.3,0.0,5000,0,800,1860,2660,0.5579550468828529,0.4474698176213717,0.44746981762137167,,,,,51.60700200498104,0,797,0.33125,0.74125,0.6133734583854675,0.6133734583854675,1.0,0.005865549837683184,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.8248542411895491,0.25875,0.1563304232388545,1.4218347883805729
Marginal,boundary_duplicate_mnist,2,0.3,0.0,5000,0,800,1944,2744,0.5747146714129485,0.4847161572052402,0.4847161572052402,,,,,55.02670656982809,0,797,0.31625,0.69,0.5805965662002563,0.5805965662002563,0.9999916553497314,0.005685381141403595,0.9937421777221527,0.9987484355444305,0.9937421777221527,0.8931734583778568,0.31,0.15972047373150405,1.420139763134248
PU-R,boundary_duplicate_mnist,2,0.3,0.0,5000,0,800,1991,2791,0.5840788994100876,0.3799126637554585,0.3799126637554585,,,,,113.88193106278777,0,797,0.30125,0.715,0.5616753697395325,0.5616753697395325,0.9985249042510986,0.006689965156127276,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.8621745299412249,0.285,0.15603166867174323,1.4219841656641283
GREATS,boundary_duplicate_mnist,2,0.3,0.0,5000,0,800,1904,2704,,0.43873619316722323,0.43873619316722323,,,,,69.29649368766695,0,797,0.32,0.80875,0.6048039793968201,0.6048039793968201,0.9999992847442627,0.005292247837462996,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.7040790516233145,0.19125,0.1490293616939939,1.425485319153003
MaxLoss,boundary_duplicate_mnist,2,0.3,0.1,4500,500,800,1579,2379,0.5559242183808237,0.44002054970459803,0.440020549704598,,,,,51.21142310183495,0,797,0.31625,0.7475,0.6091397404670715,0.6091397404670715,0.9999953508377075,0.006077546338132293,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.8152165389168129,0.2525,0.1571611209151362,1.421419439542432
Marginal,boundary_duplicate_mnist,2,0.3,0.1,4500,500,800,1735,2535,0.5904788240441121,0.4389930644746982,0.43899306447469816,,,,,54.674760800786316,0,797,0.29375,0.80125,0.5807220935821533,0.5807220935821533,0.9999627470970154,0.006176833107074412,0.9899874843554443,0.9974968710888611,0.9899874843554443,0.719421039433693,0.19875,0.16113547560295846,1.4194322621985207
PU-R,boundary_duplicate_mnist,2,0.3,0.1,4500,500,800,1807,2607,0.6063811178901233,0.35756486000513743,0.35756486000513743,,,,,112.2053690329194,0,797,0.32,0.75625,0.5646756887435913,0.5646756887435913,0.9969440698623657,0.006628204712388368,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.8012209808507773,0.24375,0.1584620031832701,1.420768998408365
GREATS,boundary_duplicate_mnist,2,0.3,0.1,4500,500,800,1612,2412,,0.45697405599794505,0.45697405599794505,,,,,66.63609602674842,0,797,0.30125,0.86125,0.6240347623825073,0.6240347623825073,0.9999996423721313,0.006073581943001705,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.5809557895770766,0.13875,0.15014175092772347,1.4249291245361384
MaxLoss,boundary_duplicate_mnist,2,0.3,0.2,4000,1000,800,1390,2190,0.5762361391098239,0.42512201387105064,0.4251220138710506,,,,,50.68635611515492,0,797,0.32375,0.77375,0.6126236915588379,0.6126236915588379,0.9999990463256836,0.006239272116710232,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.7714167129301123,0.22625,0.15713024204774265,1.4214348789761286
Marginal,boundary_duplicate_mnist,2,0.3,0.2,4000,1000,800,1503,2303,0.6043342011398636,0.5014127921911122,0.5014127921911122,,,,,53.794178367592394,0,797,0.29625,0.78875,0.5944766998291016,0.5944766998291016,0.9999837875366211,0.005629003224838127,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.7438652850676277,0.21125,0.15700300502899184,1.421498497485504
PU-R,boundary_duplicate_mnist,2,0.3,0.2,4000,1000,800,1557,2357,0.6177273849025369,0.40996660673002827,0.40996660673002827,,,,,109.87909930292517,0,797,0.2925,0.72125,0.5593833327293396,0.5593833327293396,0.9985240697860718,0.006578541739618823,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.8537420020613856,0.27875,0.15763081129591502,1.4211845943520425
GREATS,boundary_duplicate_mnist,2,0.3,0.2,4000,1000,800,1420,2220,,0.45055227331107117,0.45055227331107117,,,,,64.31623620353639,0,797,0.30625,0.805,0.6083292365074158,0.6083292365074158,0.9999923706054688,0.005771530602122651,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7118146702143195,0.195,0.15120129070357222,1.4243993546482139
MaxLoss,boundary_duplicate_mnist,2,0.3,0.3,3500,1500,800,1080,1880,0.567742066225037,0.46416645260724376,0.46416645260724376,,,,,50.21408993192017,0,797,0.32375,0.795,0.6023049354553223,0.6023049354553223,0.9999977350234985,0.005829597035369303,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.731816079376955,0.205,0.1530544001665453,1.4234727999167274
Marginal,boundary_duplicate_mnist,2,0.3,0.3,3500,1500,800,1336,2136,0.6403412270010449,0.46699203698946823,0.4669920369894683,,,,,52.859563041478395,0,797,0.3275,0.7425,0.5808706879615784,0.5808706879615784,0.99997878074646,0.005427950063888412,0.9924906132665833,0.9974968710888611,0.9924906132665833,0.8229503568304775,0.2575,0.15609505626834183,1.4219524718658292
PU-R,boundary_duplicate_mnist,2,0.3,0.3,3500,1500,800,1270,2070,0.6216910966322757,0.4438736193167223,0.4438736193167223,,,,,106.40844714269042,0,797,0.32625,0.7275,0.5681928396224976,0.5681928396224976,0.9978391528129578,0.006623768220272134,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.8450291493072357,0.2725,0.15547618987133846,1.4222619050643308
GREATS,boundary_duplicate_mnist,2,0.3,0.3,3500,1500,800,1099,1899,,0.4389930644746982,0.43899306447469816,,,,,62.440597728826106,0,797,0.32375,0.84375,0.6088693737983704,0.6088693737983704,0.9999972581863403,0.005905966577498948,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.6252624052234231,0.15625,0.15064534159143483,1.4246773292042825
MaxLoss,boundary_duplicate_mnist,2,0.3,0.4,3000,2000,800,811,1611,0.5698567563667893,0.4955047521191883,0.49550475211918826,,,,,50.27559763099998,0,797,0.30625,0.845,0.599281370639801,0.599281370639801,0.9999999403953552,0.006014714087884131,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.6222126380063134,0.155,0.15534948073972257,1.4223252596301388
Marginal,boundary_duplicate_mnist,2,0.3,0.4,3000,2000,800,1017,1817,0.6379863223410212,0.4084253788851785,0.40842537888517855,,,,,52.37856398336589,0,797,0.305,0.9,0.593217134475708,0.593217134475708,0.9999834299087524,0.005426886444361338,0.9949937421777222,0.9974968710888611,0.9949937421777222,0.46899559358928117,0.1,0.15487001188409286,1.4225649940579537
PU-R,boundary_duplicate_mnist,2,0.3,0.4,3000,2000,800,1053,1853,0.6498239142238162,0.4528641150783458,0.45286411507834573,,,,,105.94416538346559,0,797,0.325,0.775,0.5558515787124634,0.5558515787124634,0.9973807334899902,0.005976817957272398,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.7691928290130138,0.225,0.15250422436657457,1.4237478878167127
GREATS,boundary_duplicate_mnist,2,0.3,0.4,3000,2000,800,858,1658,,0.4415617775494477,0.44156177754944775,,,,,60.775785028003156,0,797,0.315,0.81375,0.6021097302436829,0.6021097302436829,0.9999830722808838,0.005742821775992239,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6935605024751113,0.18625,0.14895508997699825,1.4255224550115009
MaxLoss,boundary_duplicate_mnist,2,0.3,0.5,2500,2500,800,581,1381,0.5880654364591464,0.4315437965579245,0.43154379655792446,,,,,49.84201167430729,0,797,0.33625,0.83125,0.5941539406776428,0.5941539406776428,0.9999992847442627,0.005776551139855102,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6548373043869131,0.16875,0.15137922331821502,1.4243103883408925
Marginal,boundary_duplicate_mnist,2,0.3,0.5,2500,2500,800,771,1571,0.6631771611282602,0.5003853069612124,0.5003853069612124,,,,,51.61138057243079,0,797,0.3225,0.95875,0.5943741202354431,0.5943741202354431,0.9999998807907104,0.0051995582403020655,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.24799432900775112,0.04125,0.15332706792689607,1.423336466036552
PU-R,boundary_duplicate_mnist,2,0.3,0.5,2500,2500,800,775,1575,0.6647486653528176,0.34395068070896484,0.3439506807089648,,,,,102.63771438598633,0,797,0.31,0.795,0.5628233551979065,0.5628233551979065,0.9988443851470947,0.006254348127780137,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.731816079376955,0.205,0.15421832650590242,1.4228908367470487
GREATS,boundary_duplicate_mnist,2,0.3,0.5,2500,2500,800,581,1381,,0.39301310043668125,0.3930131004366812,,,,,57.374137099832296,0,797,0.315,0.86,0.5958523750305176,0.5958523750305176,0.9999972581863403,0.005821055042917592,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.584238811642856,0.14,0.15015028043163017,1.424924859784185
MaxLoss,boundary_duplicate_mnist,2,0.3,0.6,2000,3000,800,372,1172,0.6251926953555085,0.4351399948625738,0.4351399948625739,,,,,49.294756496325135,0,797,0.3225,0.82375,0.5884740948677063,0.5884740948677063,0.9999998807907104,0.005906342428517953,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.6718043418515547,0.17625,0.15266091355592237,1.4236695432220388
Marginal,boundary_duplicate_mnist,2,0.3,0.6,2000,3000,800,493,1293,0.6846131826750934,0.4541484716157205,0.45414847161572053,,,,,50.68844604026526,0,797,0.29375,0.82,0.572986364364624,0.572986364364624,0.9998488426208496,0.005968504556185462,0.9937421777221527,0.9974968710888611,0.9937421777221527,0.6800770457282799,0.18,0.16036480490965146,1.4198175975451743
PU-R,boundary_duplicate_mnist,2,0.3,0.6,2000,3000,800,525,1325,0.700215422490146,0.3627022861546365,0.3627022861546365,,,,,100.44973163492978,0,797,0.3075,0.79875,0.5668767690658569,0.5668767690658569,0.9986563920974731,0.006906499285414087,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7244210614477464,0.20125,0.15633307721262488,1.4218334613936876
GREATS,boundary_duplicate_mnist,2,0.3,0.6,2000,3000,800,350,1150,,0.39943488312355513,0.3994348831235551,,,,,56.14810849260539,0,797,0.3,0.8475,0.5926553010940552,0.5926553010940552,0.9999992847442627,0.006179208374781551,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.6160613557883331,0.1525,0.15128974649088844,1.4243551267545558
MaxLoss,boundary_duplicate_mnist,2,0.3,0.7,1500,3500,800,86,886,0.6352937826886773,0.44464423323914715,0.4446442332391472,,,,,48.72197182290256,0,797,0.31375,0.86375,0.5802193880081177,0.5802193880081177,0.9999973773956299,0.0054971978289234886,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.5743330090635101,0.13625,0.15068581263715014,1.424657093681425
Marginal,boundary_duplicate_mnist,2,0.3,0.7,1500,3500,800,274,1074,0.7569784745573997,0.4836886719753404,0.4836886719753404,,,,,49.82414725422859,0,797,0.315,0.8425,0.5875972509384155,0.5875972509384155,0.999976634979248,0.005089485431357359,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.6282950736777722,0.1575,0.15312261999454682,1.4234386900027265
PU-R,boundary_duplicate_mnist,2,0.3,0.7,1500,3500,800,305,1105,0.776685856282711,0.4366812227074236,0.4366812227074236,,,,,98.26002895459533,0,797,0.32625,0.8525,0.5716063380241394,0.5716063380241394,0.9982099533081055,0.006697442402180009,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.6035485305007462,0.1475,0.15603241524526618,1.4219837923773668
GREATS,boundary_duplicate_mnist,2,0.3,0.7,1500,3500,800,109,909,,0.43847932185974825,0.43847932185974825,,,,,54.24143862165511,0,797,0.3075,0.87125,0.584342360496521,0.584342360496521,0.9999926090240479,0.006383368777791889,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.5540000624370218,0.12875,0.1518029251387728,1.4240985374306137
MaxLoss,boundary_duplicate_mnist,2,0.3,0.8,1000,4000,635,0,635,0.6875168109545484,0.41741587464680197,0.41741587464680197,,,,,28.338498439639807,1,632,0.29763779527559053,0.8740157480314961,0.5673862099647522,0.5673862099647522,0.9961382746696472,0.008263477194829909,0.9952681388012619,0.9968454258675079,0.9952681388012619,0.5463212130330969,0.12598425196850394,0.15546268655110582,1.4222686567244471
Marginal,boundary_duplicate_mnist,2,0.3,0.8,1000,4000,800,14,814,0.8560711426544003,0.3945543282815309,0.394554328281531,,,,,49.243988489732146,0,797,0.28875,0.87,0.573954701423645,0.573954701423645,0.9998044967651367,0.0073153711145482045,0.9949937421777222,0.9974968710888611,0.9949937421777222,0.557438185027989,0.13,0.15824205695939983,1.4208789715203
PU-R,boundary_duplicate_mnist,2,0.3,0.8,1000,4000,800,3,803,0.846056308306288,0.4045723092730542,0.4045723092730542,,,,,96.1371869975701,0,797,0.28875,0.865,0.5872721076011658,0.5872721076011658,0.9999526739120483,0.009529672357272962,0.986232790988736,0.9949937421777222,0.986232790988736,0.5709929600768897,0.135,0.1688451572052616,1.4155774213973693
GREATS,boundary_duplicate_mnist,2,0.3,0.8,1000,4000,667,0,667,,0.40405856665810425,0.4040585666581043,,,,,34.72185613960028,1,664,0.27586206896551724,0.8740629685157422,0.573172390460968,0.573172390460968,0.9918065071105957,0.007503536241597499,0.996996996996997,0.996996996996997,0.996996996996997,0.5461892447538423,0.12593703148425786,0.15277443233929194,1.423612783830354
MaxLoss,boundary_duplicate_mnist,3,0.3,0.0,5000,0,800,1790,2590,0.5439658059622161,0.4597996403801695,0.4597996403801695,,,,,52.307788860052824,0,797,0.3375,0.7375,0.5919067859649658,0.5919067859649658,0.9999933242797852,0.006096668668482942,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.8304955225035798,0.2625,0.15627666886520464,1.4218616655673977
Marginal,boundary_duplicate_mnist,3,0.3,0.0,5000,0,800,2110,2910,0.6077454572077841,0.5109170305676856,0.5109170305676856,,,,,56.196569411084056,0,797,0.29875,0.925,0.5997646450996399,0.5997646450996399,0.999995231628418,0.005513507364336097,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.38431154412649704,0.075,0.15646355289742628,1.421768223551287
PU-R,boundary_duplicate_mnist,3,0.3,0.0,5000,0,800,2057,2857,0.5972125348635018,0.4220395581813512,0.42203955818135114,,,,,116.03590383660048,0,797,0.32375,0.74875,0.5521566271781921,0.5521566271781921,0.9961523413658142,0.006732800687536206,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.8132533230154155,0.25125,0.15736013459022952,1.4213199327048853
GREATS,boundary_duplicate_mnist,3,0.3,0.0,5000,0,800,1955,2755,,0.4356537374775238,0.4356537374775238,,,,,70.6682472024113,0,797,0.35,0.77125,0.5946172475814819,0.5946172475814819,0.9999979734420776,0.005740367650090529,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7758259004732616,0.22875,0.15068068465351847,1.4246596576732409
MaxLoss,boundary_duplicate_mnist,3,0.3,0.1,4500,500,800,1597,2397,0.559918164042756,0.49396352427433854,0.49396352427433854,,,,,52.20588810183108,0,797,0.33125,0.7425,0.6020817756652832,0.6020817756652832,0.9999988675117493,0.006385725064702024,0.9949937421777222,0.9962453066332916,0.9949937421777222,0.8229503568304775,0.2575,0.15758530660664877,1.4212073466966757
Marginal,boundary_duplicate_mnist,3,0.3,0.1,4500,500,800,1845,2645,0.6147620674455538,0.5270999229386077,0.5270999229386077,,,,,55.78204475808889,0,797,0.33125,0.86625,0.5858654379844666,0.5858654379844666,0.9999687671661377,0.005958731210517676,0.9949937421777222,0.9974968710888611,0.9949937421777222,0.56763360696721,0.13375,0.1573765535679002,1.42131172321605
PU-R,boundary_duplicate_mnist,3,0.3,0.1,4500,500,800,1845,2645,0.6147620674455538,0.45055227331107117,0.45055227331107117,,,,,114.42995905317366,0,797,0.32125,0.70875,0.5600621104240417,0.5600621104240417,0.9967713952064514,0.006706363548325358,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.8703304845913611,0.29125,0.1588564081639722,1.420571795918014
GREATS,boundary_duplicate_mnist,3,0.3,0.1,4500,500,800,1693,2493,,0.4759825327510917,0.4759825327510917,,,,,68.3737452449277,0,797,0.33875,0.7825,0.6031472682952881,0.6031472682952881,0.999998152256012,0.00637914613588656,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.7555762317028525,0.2175,0.15330345672779344,1.4233482716361032
MaxLoss,boundary_duplicate_mnist,3,0.3,0.2,4000,1000,800,1412,2212,0.5817140648141503,0.45800154122784487,0.45800154122784487,,,,,51.69392160419375,0,797,0.33375,0.78375,0.6123384833335876,0.6123384833335876,0.9999982714653015,0.0059160662346399474,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.753260755839685,0.21625,0.15277497259337278,1.4236125137033135
Marginal,boundary_duplicate_mnist,3,0.3,0.2,4000,1000,800,1586,2386,0.6249107245821506,0.354482404315438,0.354482404315438,,,,,54.408629230223596,0,797,0.31125,0.8875,0.5919725894927979,0.5919725894927979,0.9999985694885254,0.006776943015172444,0.9899874843554443,0.9974968710888611,0.9899874843554443,0.507410963664697,0.1125,0.16670817924390857,1.4166459103780458
PU-R,boundary_duplicate_mnist,3,0.3,0.2,4000,1000,800,1574,2374,0.6219391018967144,0.41253531980477776,0.4125353198047778,,,,,111.68945597205311,0,797,0.33625,0.72625,0.5631293058395386,0.5631293058395386,0.9975384473800659,0.006662098045119356,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.8467943330488644,0.27375,0.15506789863792278,1.4224660506810385
GREATS,boundary_duplicate_mnist,3,0.3,0.2,4000,1000,800,1371,2171,,0.47649627536604167,0.4764962753660416,,,,,65.47532683517784,0,797,0.33375,0.81375,0.6022473573684692,0.6022473573684692,0.9999966621398926,0.005353985498257177,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.6935605024751113,0.18625,0.1466790406949188,1.4266604796525406
MaxLoss,boundary_duplicate_mnist,3,0.3,0.3,3500,1500,800,1104,1904,0.5745774416718632,0.46442332391471874,0.46442332391471874,,,,,50.814597353339195,0,797,0.35125,0.79,0.6074596047401428,0.6074596047401428,0.9999964237213135,0.0069010606098533125,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.7414827399312738,0.21,0.15824833507251207,1.4208758324637438
Marginal,boundary_duplicate_mnist,3,0.3,0.3,3500,1500,800,1231,2031,0.6106483809417114,0.4562034420755202,0.45620344207552016,,,,,53.693870964460075,0,797,0.31375,0.7675,0.5899320840835571,0.5899320840835571,0.9999988079071045,0.004859612330291883,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.7823439723704948,0.2325,0.15435164021138478,1.4228241798943075
PU-R,boundary_duplicate_mnist,3,0.3,0.3,3500,1500,800,1336,2136,0.6403412270010449,0.37066529668636017,0.3706652966863601,,,,,109.45810123719275,0,797,0.3425,0.75625,0.5534845590591431,0.5534845590591431,0.9971197843551636,0.00642163888347313,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.8012209808507773,0.24375,0.1554502157075368,1.4222748921462316
GREATS,boundary_duplicate_mnist,3,0.3,0.3,3500,1500,800,1167,1967,,0.4880554842024146,0.48805548420241457,,,,,63.40106108598411,0,797,0.29125,0.825,0.6058220267295837,0.6058220267295837,0.9999982118606567,0.005581204785274177,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6690158350565576,0.175,0.14941112155289094,1.4252944392235545
MaxLoss,boundary_duplicate_mnist,3,0.3,0.4,3000,2000,800,857,1657,0.5851266644313,0.47778063190341635,0.4777806319034164,,,,,50.85239012353122,0,797,0.34375,0.82375,0.5928974151611328,0.5928974151611328,0.9999694228172302,0.0063838102343085415,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.6718043418515547,0.17625,0.15713197514619962,1.4214340124269003
Marginal,boundary_duplicate_mnist,3,0.3,0.4,3000,2000,800,1064,1864,0.6534367324202321,0.3935268430516311,0.39352684305163116,,,,,53.23548999708146,0,797,0.31125,0.8075,0.5857756733894348,0.5857756733894348,0.9999967217445374,0.005018696091914687,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.7066720692756119,0.1925,0.15860301332377605,1.420698493338112
PU-R,boundary_duplicate_mnist,3,0.3,0.4,3000,2000,800,1072,1872,0.6560629821615294,0.4392499357821731,0.43924993578217314,,,,,106.05298100970685,0,797,0.31125,0.80625,0.5535446405410767,0.5535446405410767,0.9981807470321655,0.006198672027133629,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7092505850649066,0.19375,0.15514587960360787,1.422427060198196
GREATS,boundary_duplicate_mnist,3,0.3,0.4,3000,2000,800,866,1666,,0.5111739018751605,0.5111739018751605,,,,,60.95534122083336,0,797,0.35,0.845,0.5914453268051147,0.5914453268051147,0.9999909400939941,0.006170063264416216,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.6222126380063134,0.155,0.15134080074996434,1.4243295996250178
MaxLoss,boundary_duplicate_mnist,3,0.3,0.5,2500,2500,800,614,1414,0.6011747061857022,0.4849730285127152,0.4849730285127151,,,,,50.14933707378805,0,797,0.34125,0.81375,0.5941444635391235,0.5941444635391235,0.9999967813491821,0.006267909691418441,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.6935605024751113,0.18625,0.15507776967434814,1.422461115162826
Marginal,boundary_duplicate_mnist,3,0.3,0.5,2500,2500,800,799,1599,0.6741688104229979,0.4071410223478038,0.40714102234780375,,,,,51.83818546868861,0,797,0.325,0.83,0.5876837968826294,0.5876837968826294,0.9999512434005737,0.005391356384455086,0.9949937421777222,0.9987484355444305,0.9949937421777222,0.6577047787442195,0.17,0.15291048998584145,1.4235447550070792
PU-R,boundary_duplicate_mnist,3,0.3,0.5,2500,2500,800,798,1598,0.6737766104051843,0.38684818905728235,0.3868481890572823,,,,,103.6350401993841,0,797,0.3225,0.795,0.5654377341270447,0.5654377341270447,0.9979691505432129,0.006713181808684137,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.731816079376955,0.205,0.15707405578043374,1.4214629721097831
GREATS,boundary_duplicate_mnist,3,0.3,0.5,2500,2500,800,612,1412,,0.48420241459029023,0.4842024145902903,,,,,58.718578323721886,0,797,0.325,0.86,0.5980286598205566,0.5980286598205566,0.9999628663063049,0.005604574868854168,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.584238811642856,0.14,0.14924717895365264,1.4253764105231737
