dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
fashion_mnist,EL2N,0.0,0.0,200,5,200.0,0.0,220.0,0.0,1578.6,35.25138295159496,1798.6,35.25138295159496,0.38434996554860845,0.0071705155208852105,0.30113999999999996,0.006919002818325776,0.3574,0.008012303039700875,,,,,,,,,3.8679328786209224,0.02875143184962316,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.671465802192688,0.005230827790504592,0.671465802192688,0.005230827790504592,0.9928761124610901,0.0004798896902416685,0.022428299813237906,0.0008198333309090416,0.936986301369863,0.0033554654010728453,0.965296803652968,0.002328319412599449,0.9360730593607306,0.003228798087609806,0.0,0.0,0.0,0.0,0.2482624257077441,0.0035155714349626704,1.375868787146128,0.0017577857174813623
fashion_mnist,EL2N,0.0,0.1,200,5,200.0,0.0,220.0,0.0,1350.8,19.878128684561833,1570.8,19.878128684561833,0.37475104064214976,0.004503085135120715,0.30268,0.00626182082145442,0.3491,0.007429199149302707,,,,,,,,,3.7064507734030485,0.03552752505856732,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6713866472244263,0.007238204964119682,0.6713866472244263,0.007238204964119682,0.9955015540122986,0.0006058551325464,0.02108886957712914,0.00033043272784267596,0.9470319634703197,0.0027397260273972677,0.9671232876712328,0.0017085193546912943,0.9452054794520548,0.003228798087609806,0.0,0.0,0.0,0.0,0.2414927314659439,0.0035184911766356665,1.379253634267028,0.0017592455883178708
fashion_mnist,EL2N,0.0,0.2,200,5,200.0,0.0,220.0,0.0,1124.2,28.945465966192355,1344.2,28.945465966192355,0.3629079292528331,0.00738731689276993,0.29125999999999996,0.007905162869922404,0.33768,0.008321862772240358,,,,,,,,,3.4821025926619766,0.02016387537629262,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6585560321807862,0.0018088042596109716,0.6585560321807862,0.0018088042596109716,0.995500123500824,0.0006113370856496454,0.021347967851651856,0.0002226009760078366,0.9415525114155251,0.002662535111801499,0.9616438356164384,0.001118488467024296,0.9406392694063926,0.00288792480380673,0.0,0.0,0.0,0.0,0.24653935458033932,0.0018721400412276086,1.3767303227098306,0.0009360700206138225
fashion_mnist,EL2N,0.0,0.3,200,5,200.0,0.0,220.0,0.0,1060.8,58.77108132406618,1280.8,58.77108132406618,0.3951010964694433,0.017111385849089875,0.31484,0.01673345750285934,0.36082000000000003,0.01990804862360949,,,,,,,,,3.3538096299394966,0.012239078828290654,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6735492825508118,0.00704426637631762,0.6735492825508118,0.00704426637631762,0.994348406791687,0.0009206830385383905,0.02186135725887943,0.0006330290716886867,0.9479452054794519,0.001826484018264837,0.9643835616438355,0.0017085193546912943,0.9461187214611873,0.0026625351118015144,0.0,0.0,0.0,0.0,0.24114470205851662,0.003854284042792103,1.3794276489707418,0.0019271420213960609
fashion_mnist,EL2N,0.0,0.4,200,5,200.0,0.0,220.0,0.0,776.6,14.941887430977387,996.6,14.941887430977387,0.362845292116981,0.005110425279168114,0.27852000000000005,0.004376345507383982,0.31965999999999994,0.004462129536443328,,,,,,,,,3.172306137345731,0.011477226640550358,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6624049782752991,0.00680660835390356,0.6624049782752991,0.00680660835390356,0.9952423214912415,0.0008464843862344599,0.02187879595854511,0.0006262569611536054,0.936986301369863,0.003652968036529684,0.9616438356164384,0.0027397260273972525,0.9351598173515981,0.003355465401072848,0.0,0.0,0.0,0.0,0.24630670580863873,0.003502368528540753,1.3768466470956806,0.0017511842642703628
fashion_mnist,EL2N,0.0,0.5,200,5,200.0,0.0,220.0,0.0,628.2,24.725290695965537,848.2,24.725290695965537,0.3728245479753241,0.010161538070342297,0.2803,0.00908663854238737,0.32386000000000004,0.010198803851432778,,,,,,,,,3.065029882453382,0.008738421479454873,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6724241971969604,0.0037430808989199196,0.6724241971969604,0.0037430808989199196,0.9956256747245789,0.0007267674209106083,0.020829738955519518,0.0004711776498528013,0.9442922374429225,0.003355465401072848,0.960730593607306,0.0023283194125994404,0.9424657534246575,0.003417038709382596,0.0,0.0,0.0,0.0,0.24156936751228492,0.0015320507027625975,1.3792153162438576,0.0007660253513812797
fashion_mnist,EL2N,0.0,0.6,200,5,200.0,0.0,220.0,0.0,455.2,33.74522188399418,675.2,33.74522188399418,0.37472753021866084,0.017322764027606272,0.27480000000000004,0.01102828182447294,0.31584,0.015152841317719925,,,,,,,,,2.902206582017243,0.004302024339336361,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6714357256889343,0.005438951229242031,0.6714357256889343,0.005438951229242031,0.9942323446273804,0.0009726376853935906,0.020188620251063345,0.0004765885223502782,0.9488584474885844,0.003355465401072845,0.9616438356164384,0.0027397260273972525,0.9470319634703197,0.004234528993377042,0.0,0.0,0.0,0.0,0.23851577668478768,0.0035772267666037793,1.3807421116576062,0.0017886133833018977
fashion_mnist,EL2N,0.0,0.7,200,5,200.0,0.0,220.0,0.0,258.6,7.194442299441978,478.6,7.194442299441978,0.36103079284075645,0.0049731401251536436,0.26438,0.004275090642313917,0.29450000000000004,0.004533982796614912,,,,,,,,,2.782712834328413,0.0025969474329072674,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6652997255325317,0.002981067186423072,0.6652997255325317,0.002981067186423072,0.9961067795753479,0.00022554249090715004,0.021649949776527545,0.0005904674216327927,0.9452054794520549,0.003228798087609806,0.9643835616438355,0.002236976934048564,0.9452054794520549,0.003228798087609806,0.0,0.0,0.0,0.0,0.24418920901480026,0.0006446697280006216,1.3779053954926,0.0003223348640003056
fashion_mnist,EL2N,0.0,0.8,200,5,200.0,0.0,220.0,0.0,85.6,5.124451190127583,305.6,5.124451190127583,0.35579198887571695,0.005363515339414221,0.23465999999999995,0.0031896081264004743,0.2555,0.003264199748789894,,,,,,,,,2.6372457195073364,0.006076167086809821,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6514656066894531,0.005789465637016927,0.6514656066894531,0.005789465637016927,0.9955716729164124,0.00045644512569894006,0.021280206079896728,0.0003571727493744002,0.9378995433789953,0.00423452899337703,0.9598173515981735,0.0017085193546913001,0.9378995433789953,0.00423452899337703,0.0,0.0,0.0,0.0,0.24863794100870246,0.0017666922516547208,1.3756810294956485,0.0008833461258273814
fashion_mnist,GREATS,0.0,0.0,200,5,200.0,0.0,220.0,0.0,1450.8,57.367586667036974,1670.8,57.367586667036974,,,0.29964,0.009072353608628788,0.33414,0.011368227654300385,,,,,,,,,5.825096189416945,0.05682999875350749,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.6956496715545655,0.0011864008062848594,0.6956496715545655,0.0011864008062848594,0.9923637747764588,0.0016572242903717626,0.022322291026921036,0.00033793305379785046,0.9351598173515981,0.0039280024050422895,0.9643835616438355,0.0017085193546912943,0.9351598173515981,0.0039280024050422895,0.0,0.0,0.0,0.0,0.2410419636961092,0.0006795068964601796,1.3794790181519452,0.00033975344823010265
