method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GraNdLast,fashion_mnist,0,0.0,0.1,200,200,4500,500,220,1282,1502,0.35915981442667544,0.2922,0.3277,,,,,3.7786020608618855,0,1,201,0.0,0.0,0.6203776001930237,0.6203776001930237,0.9962064027786255,0.02078742081444013,0.9406392694063926,0.958904109589041,0.9406392694063926,0.0,0.0,0.2575858105358981,1.371207094732051
RHO-PretrainRef,fashion_mnist,0,0.0,0.1,200,200,4500,500,220,1500,1720,0.4084787709871307,0.31279999999999997,0.3784,,,,,3.9566591577604413,0,1,201,0.0,0.0,0.7009426951408386,0.7009426951408386,0.9918022155761719,0.02094374835219013,0.9497716894977168,0.9634703196347032,0.9497716894977168,0.0,0.0,0.23334038361792295,1.3833298081910386
PU-R,fashion_mnist,0,0.0,0.1,200,200,4500,500,220,1239,1459,0.34939710539765656,0.28969999999999996,0.308,,,,,5.9571743458509445,0,1,201,0.0,0.0,0.6720917820930481,0.6720917820930481,0.9936251640319824,0.019702458218352436,0.9452054794520548,0.9634703196347032,0.9406392694063926,0.0,0.0,0.2435313378220453,1.3782343310889773
GREATS,fashion_mnist,0,0.0,0.1,200,200,4500,500,220,1327,1547,,0.30389999999999995,0.3353,,,,,5.407309357076883,0,1,201,0.0,0.0,0.6852911710739136,0.6852911710739136,0.9895823001861572,0.021114722642724373,0.9634703196347032,0.9634703196347032,0.958904109589041,0.0,0.0,0.24325104182513216,1.378374479087434
MaxLoss,fashion_mnist,0,0.0,0.2,200,200,4000,1000,220,1305,1525,0.4089756343164481,0.33809999999999996,0.3893,,,,,2.89287350513041,0,1,201,0.0,0.0,0.6892746090888977,0.6892746090888977,0.9913938045501709,0.021200720714107495,0.9406392694063926,0.9634703196347032,0.9360730593607306,0.0,0.0,0.23656009656905988,1.3817199517154701
Marginal,fashion_mnist,0,0.0,0.2,200,200,4000,1000,220,822,1042,0.28531276813009754,0.22850000000000004,0.235,,,,,3.3064868338406086,0,1,201,0.0,0.0,0.6114974617958069,0.6114974617958069,0.9982211589813232,0.016326356526107005,0.9452054794520548,0.9771689497716894,0.9452054794520548,0.0,0.0,0.25504935499278614,1.372475322503607
EL2N,fashion_mnist,0,0.0,0.2,200,200,4000,1000,220,1088,1308,0.3536686256993562,0.2924,0.335,,,,,3.479983637109399,0,1,201,0.0,0.0,0.6543843746185303,0.6543843746185303,0.994137167930603,0.020718434834044817,0.9406392694063926,0.958904109589041,0.9360730593607306,0.0,0.0,0.24965285033371842,1.3751735748331408
GraNdLast,fashion_mnist,0,0.0,0.2,200,200,4000,1000,220,1149,1369,0.369254787103273,0.30689999999999995,0.3384,,,,,3.613860129378736,0,1,201,0.0,0.0,0.6306694149971008,0.6306694149971008,0.9974160194396973,0.020474011495233126,0.9452054794520548,0.958904109589041,0.9452054794520548,0.0,0.0,0.25504029322344896,1.3724798533882754
RHO-PretrainRef,fashion_mnist,0,0.0,0.2,200,200,4000,1000,220,1187,1407,0.3789484949083999,0.3096,0.3648,,,,,3.885600700043142,0,1,201,0.0,0.0,0.7034907937049866,0.7034907937049866,0.9920899868011475,0.01896530471435965,0.954337899543379,0.9634703196347032,0.954337899543379,0.0,0.0,0.2295780253966227,1.3852109873016887
PU-R,fashion_mnist,0,0.0,0.2,200,200,4000,1000,220,947,1167,0.31751738936873153,0.26849999999999996,0.2849,,,,,5.6769504733383656,0,1,201,0.0,0.0,0.6690888404846191,0.6690888404846191,0.9920282363891602,0.017820713726897218,0.958904109589041,0.9680365296803652,0.954337899543379,0.0,0.0,0.24297193932954636,1.3785140303352268
GREATS,fashion_mnist,0,0.0,0.2,200,200,4000,1000,220,1060,1280,,0.2871,0.3146,,,,,4.976641154848039,0,1,201,0.0,0.0,0.6724594831466675,0.6724594831466675,0.9911245703697205,0.01940495279281651,0.9497716894977168,0.958904109589041,0.9406392694063926,0.0,0.0,0.24739677919502534,1.3763016104024874
MaxLoss,fashion_mnist,0,0.0,0.3,200,200,3500,1500,220,1147,1367,0.42023269954370335,0.3194,0.3871,,,,,2.817452101968229,0,1,201,0.0,0.0,0.6881398558616638,0.6881398558616638,0.9903523921966553,0.023246919659719076,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.2411970702445351,1.3794014648777324
Marginal,fashion_mnist,0,0.0,0.3,200,200,3500,1500,220,678,898,0.28285711247008294,0.22419999999999995,0.2321,,,,,3.1803826428949833,0,1,201,0.0,0.0,0.6251819729804993,0.6251819729804993,0.9972281455993652,0.01938984832262884,0.9452054794520548,0.9634703196347032,0.9452054794520548,0.0,0.0,0.25589373508000185,1.3720531324599992
EL2N,fashion_mnist,0,0.0,0.3,200,200,3500,1500,220,1213,1433,0.43936223711352795,0.3537,0.4132,,,,,3.3468745462596416,0,1,201,0.0,0.0,0.6943372488021851,0.6943372488021851,0.9914991855621338,0.019895552091946885,0.954337899543379,0.9634703196347032,0.954337899543379,0.0,0.0,0.22837510866992386,1.385812445665038
GraNdLast,fashion_mnist,0,0.0,0.3,200,200,3500,1500,220,1010,1230,0.380373987078201,0.3064,0.3436,,,,,3.442290188744664,0,1,201,0.0,0.0,0.6343662142753601,0.6343662142753601,0.9974005222320557,0.02202891963257637,0.9497716894977168,0.958904109589041,0.9497716894977168,0.0,0.0,0.25398194487049314,1.3730090275647533
RHO-PretrainRef,fashion_mnist,0,0.0,0.3,200,200,3500,1500,220,1062,1282,0.3955272267339751,0.29979999999999996,0.3563,,,,,3.621375665999949,0,1,201,0.0,0.0,0.7017567753791809,0.7017567753791809,0.9914458990097046,0.02074228424459832,0.9360730593607306,0.9634703196347032,0.9360730593607306,0.0,0.0,0.23251081178791683,1.3837445941060416
PU-R,fashion_mnist,0,0.0,0.3,200,200,3500,1500,220,848,1068,0.3329646307392977,0.29169999999999996,0.3087,,,,,5.406844349578023,0,1,201,0.0,0.0,0.6653136610984802,0.6653136610984802,0.9910904765129089,0.019459519620355407,0.9452054794520548,0.9634703196347032,0.9406392694063926,0.0,0.0,0.24660356495175018,1.376698217524125
GREATS,fashion_mnist,0,0.0,0.3,200,200,3500,1500,220,874,1094,,0.2721,0.3019,,,,,4.620400914922357,0,1,201,0.0,0.0,0.6798257231712341,0.6798257231712341,0.9912484884262085,0.021391191575080837,0.9406392694063926,0.9634703196347032,0.9360730593607306,0.0,0.0,0.2440984056656662,1.377950797167167
MaxLoss,fashion_mnist,0,0.0,0.4,200,200,3000,2000,220,937,1157,0.41745645966148004,0.33709999999999996,0.3879,,,,,2.734108933247626,0,1,201,0.0,0.0,0.69854736328125,0.69854736328125,0.9944126605987549,0.020821961910212964,0.9497716894977168,0.9634703196347032,0.9452054794520548,0.0,0.0,0.23183422914657437,1.3840828854267129
Marginal,fashion_mnist,0,0.0,0.4,200,200,3000,2000,220,609,829,0.3053212484228425,0.24,0.2481,,,,,3.048831104300916,0,1,201,0.0,0.0,0.624046802520752,0.624046802520752,0.9971891641616821,0.02088380227350209,0.958904109589041,0.9634703196347032,0.958904109589041,0.0,0.0,0.2622988367681765,1.3688505816159118
EL2N,fashion_mnist,0,0.0,0.4,200,200,3000,2000,220,721,941,0.34382428490789607,0.26270000000000004,0.3052,,,,,3.1558921365067363,0,1,201,0.0,0.0,0.6563522815704346,0.6563522815704346,0.992516279220581,0.02277927808293469,0.9452054794520548,0.958904109589041,0.9452054794520548,0.0,0.0,0.2505431360182838,1.3747284319908581
GraNdLast,fashion_mnist,0,0.0,0.4,200,200,3000,2000,220,745,965,0.3520448205526918,0.2812,0.3161,,,,,3.2505519818514585,0,1,201,0.0,0.0,0.617109477519989,0.617109477519989,0.9967045783996582,0.023200713268153744,0.9452054794520548,0.958904109589041,0.9452054794520548,0.0,0.0,0.2640485539178079,1.367975723041096
RHO-PretrainRef,fashion_mnist,0,0.0,0.4,200,200,3000,2000,220,862,1082,0.39197746402351186,0.3026,0.357,,,,,3.4272452760487795,0,1,201,0.0,0.0,0.6780469417572021,0.6780469417572021,0.9929283857345581,0.022260747271585682,0.9315068493150684,0.9634703196347032,0.9315068493150684,0.0,0.0,0.2414295598827254,1.3792852200586374
PU-R,fashion_mnist,0,0.0,0.4,200,200,3000,2000,220,657,877,0.32185163657413796,0.26759999999999995,0.2841,,,,,5.08565981592983,0,1,201,0.0,0.0,0.6614829897880554,0.6614829897880554,0.991529107093811,0.021043596202380038,0.9497716894977168,0.9634703196347032,0.9497716894977168,0.0,0.0,0.24651391974094117,1.3767430401295293
GREATS,fashion_mnist,0,0.0,0.4,200,200,3000,2000,220,815,1035,,0.30269999999999997,0.3294,,,,,4.342247982509434,0,1,201,0.0,0.0,0.6843810081481934,0.6843810081481934,0.990086019039154,0.02138898980944124,0.9269406392694064,0.9634703196347032,0.9269406392694064,0.0,0.0,0.23936637181965612,1.3803168140901718
MaxLoss,fashion_mnist,0,0.0,0.5,200,200,2500,2500,220,590,810,0.357159273524303,0.266,0.3088,,,,,2.687606843188405,0,1,201,0.0,0.0,0.686633288860321,0.686633288860321,0.9934871196746826,0.021421044248424163,0.9269406392694064,0.958904109589041,0.9223744292237442,0.0,0.0,0.23948645131431223,1.3802567743428438
Marginal,fashion_mnist,0,0.0,0.5,200,200,2500,2500,220,473,693,0.3088217506883666,0.2358,0.2425,,,,,2.953622435219586,0,1,201,0.0,0.0,0.6199528574943542,0.6199528574943542,0.9966834783554077,0.019718365718240607,0.954337899543379,0.958904109589041,0.954337899543379,0.0,0.0,0.2626226955635375,1.368688652218231
EL2N,fashion_mnist,0,0.0,0.5,200,200,2500,2500,220,610,830,0.3653831701958552,0.2649,0.3086,,,,,3.0512770181521773,0,1,201,0.0,0.0,0.6759138107299805,0.6759138107299805,0.9941178560256958,0.02050098640733658,0.9406392694063926,0.958904109589041,0.9360730593607306,0.0,0.0,0.2412101103516301,1.379394944824185
GraNdLast,fashion_mnist,0,0.0,0.5,200,200,2500,2500,220,561,781,0.34521501848939806,0.2522,0.2919,,,,,3.0958604710176587,0,1,201,0.0,0.0,0.6227326989173889,0.6227326989173889,0.9958029985427856,0.02056749580113311,0.954337899543379,0.958904109589041,0.954337899543379,0.0,0.0,0.25813844585420875,1.3709307770728956
RHO-PretrainRef,fashion_mnist,0,0.0,0.5,200,200,2500,2500,220,650,870,0.381798685179092,0.3073,0.3512,,,,,3.2659769505262375,0,1,201,0.0,0.0,0.6814849376678467,0.6814849376678467,0.9935780763626099,0.021129587129370807,0.9269406392694064,0.958904109589041,0.9223744292237442,0.0,0.0,0.24130433065086057,1.3793478346745698
PU-R,fashion_mnist,0,0.0,0.5,200,200,2500,2500,220,568,788,0.3481002665939741,0.2751,0.2916,,,,,4.894490951672196,0,1,201,0.0,0.0,0.6676958203315735,0.6676958203315735,0.9939789772033691,0.019267001380659128,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.24692514725383866,1.3765374263730807
GREATS,fashion_mnist,0,0.0,0.5,200,200,2500,2500,220,549,769,,0.27669999999999995,0.2962,,,,,4.019325942732394,0,1,201,0.0,0.0,0.671563446521759,0.671563446521759,0.9927037954330444,0.021437320466999595,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.247470400545421,1.3762647997272894
MaxLoss,fashion_mnist,0,0.0,0.6,200,200,2000,3000,220,499,719,0.39732047118013725,0.32410000000000005,0.3571,,,,,2.59914094209671,0,1,201,0.0,0.0,0.6800232529640198,0.6800232529640198,0.995518147945404,0.019939948910991896,0.9360730593607306,0.9680365296803652,0.9360730593607306,0.0,0.0,0.23745639396401483,1.3812718030179925
Marginal,fashion_mnist,0,0.0,0.6,200,200,2000,3000,220,319,539,0.3043114992324263,0.22899999999999998,0.236,,,,,2.8211848316714168,0,1,201,0.0,0.0,0.6244834661483765,0.6244834661483765,0.9976646304130554,0.018495935113190518,0.958904109589041,0.9680365296803652,0.958904109589041,0.0,0.0,0.25302975183004117,1.3734851240849795
EL2N,fashion_mnist,0,0.0,0.6,200,200,2000,3000,220,376,596,0.33393827587133273,0.25129999999999997,0.2849,,,,,2.8867096696048975,0,1,201,0.0,0.0,0.655872106552124,0.655872106552124,0.9965424537658691,0.0209337412358419,0.9497716894977168,0.958904109589041,0.9497716894977168,0.0,0.0,0.24915624327216335,1.3754218783639183
GraNdLast,fashion_mnist,0,0.0,0.6,200,200,2000,3000,220,411,631,0.3520473712706007,0.26680000000000004,0.304,,,,,2.9338216884061694,0,1,201,0.0,0.0,0.6159799695014954,0.6159799695014954,0.9973527193069458,0.019370409451663222,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.2497958936779876,1.3751020531610063
RHO-PretrainRef,fashion_mnist,0,0.0,0.6,200,200,2000,3000,220,431,651,0.36236850928980857,0.28859999999999997,0.3247,,,,,3.0496739130467176,0,1,201,0.0,0.0,0.6807849407196045,0.6807849407196045,0.9920321702957153,0.019660003381232694,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.23634044812107668,1.3818297759394618
PU-R,fashion_mnist,0,0.0,0.6,200,200,2000,3000,220,410,630,0.3515308075584471,0.27990000000000004,0.2928,,,,,4.615300095640123,0,1,201,0.0,0.0,0.6617690920829773,0.6617690920829773,0.9919067025184631,0.021101380490004745,0.958904109589041,0.9680365296803652,0.958904109589041,0.0,0.0,0.25040601597689843,1.3747969920115508
GREATS,fashion_mnist,0,0.0,0.6,200,200,2000,3000,220,465,685,,0.3086,0.3277,,,,,3.6506831031292677,0,1,201,0.0,0.0,0.6689372658729553,0.6689372658729553,0.9902887344360352,0.02070139967687598,0.9360730593607306,0.9680365296803652,0.9360730593607306,0.0,0.0,0.24799901112404987,1.3760004944379751
MaxLoss,fashion_mnist,0,0.0,0.7,200,200,1500,3500,220,300,520,0.3895633186912164,0.29079999999999995,0.3282,,,,,2.5454535270109773,0,1,201,0.0,0.0,0.6799847483634949,0.6799847483634949,0.9921113848686218,0.023038755472936587,0.9360730593607306,0.9634703196347032,0.9315068493150684,0.0,0.0,0.23829356883951364,1.380853215580243
Marginal,fashion_mnist,0,0.0,0.7,200,200,1500,3500,220,232,452,0.3426270029740408,0.2288,0.2372,,,,,2.737142227590084,0,1,201,0.0,0.0,0.6182927489280701,0.6182927489280701,0.9977713823318481,0.020242707506162392,0.9497716894977168,0.9634703196347032,0.9497716894977168,0.0,0.0,0.25797624018307286,1.3710118799084636
EL2N,fashion_mnist,0,0.0,0.7,200,200,1500,3500,220,260,480,0.36200818000361323,0.26480000000000004,0.2931,,,,,2.7760508861392736,0,1,201,0.0,0.0,0.6723329424858093,0.6723329424858093,0.9954137802124023,0.022589064352044233,0.9360730593607306,0.958904109589041,0.9360730593607306,0.0,0.0,0.24278133274719507,1.3786093336264025
GraNdLast,fashion_mnist,0,0.0,0.7,200,200,1500,3500,220,275,495,0.3723592050955631,0.2622,0.2865,,,,,2.8096906822174788,0,1,201,0.0,0.0,0.6289219260215759,0.6289219260215759,0.9961745738983154,0.022352390161387996,0.954337899543379,0.958904109589041,0.954337899543379,0.0,0.0,0.25342457975062593,1.373287710124687
RHO-PretrainRef,fashion_mnist,0,0.0,0.7,200,200,1500,3500,220,264,484,0.36477058340096846,0.27490000000000003,0.3084,,,,,2.893964755348861,0,1,201,0.0,0.0,0.6721473932266235,0.6721473932266235,0.9940625429153442,0.023077543943984324,0.9452054794520548,0.958904109589041,0.9452054794520548,0.0,0.0,0.24068158818050694,1.3796592059097466
PU-R,fashion_mnist,0,0.0,0.7,200,200,1500,3500,220,263,483,0.36408012866741046,0.2579,0.2758,,,,,4.4473864287137985,0,1,201,0.0,0.0,0.654308021068573,0.654308021068573,0.9932522773742676,0.023149623786477738,0.9497716894977168,0.9634703196347032,0.9497716894977168,0.0,0.0,0.25383288981583435,1.3730835550920828
GREATS,fashion_mnist,0,0.0,0.7,200,200,1500,3500,220,286,506,,0.27349999999999997,0.2966,,,,,3.430562281049788,0,1,201,0.0,0.0,0.6670141220092773,0.6670141220092773,0.991805911064148,0.022482732999814698,0.9360730593607306,0.9634703196347032,0.9315068493150684,0.0,0.0,0.2448133129607421,1.3775933435196288
MaxLoss,fashion_mnist,0,0.0,0.8,200,200,1000,4000,220,88,308,0.3583167638280429,0.24239999999999995,0.2632,,,,,2.451607832685113,0,1,201,0.0,0.0,0.6428401470184326,0.6428401470184326,0.9958924055099487,0.020519030556831186,0.954337899543379,0.9726027397260274,0.954337899543379,0.0,0.0,0.2510308581255131,1.3744845709372435
Marginal,fashion_mnist,0,0.0,0.8,200,200,1000,4000,220,155,375,0.42779074370628223,0.24339999999999995,0.2517,,,,,2.621152146719396,0,1,201,0.0,0.0,0.6155733466148376,0.6155733466148376,0.9966215491294861,0.0167346896101895,0.9497716894977168,0.9634703196347032,0.9497716894977168,0.0,0.0,0.2542090195489575,1.3728954902255213
EL2N,fashion_mnist,0,0.0,0.8,200,200,1000,4000,220,72,292,0.34155116631882265,0.23140000000000005,0.2553,,,,,2.631804855540395,0,1,201,0.0,0.0,0.6449257731437683,0.6449257731437683,0.9957364797592163,0.019976466077647796,0.9452054794520548,0.9634703196347032,0.9452054794520548,0.0,0.0,0.25081386190270183,1.374593069048649
GraNdLast,fashion_mnist,0,0.0,0.8,200,200,1000,4000,220,140,360,0.41233479900984094,0.25349999999999995,0.2781,,,,,2.6621638732030988,0,1,201,0.0,0.0,0.6144369840621948,0.6144369840621948,0.9953351616859436,0.02240405956359759,0.9452054794520548,0.9634703196347032,0.9452054794520548,0.0,0.0,0.2667078295882536,1.3666460852058733
RHO-PretrainRef,fashion_mnist,0,0.0,0.8,200,200,1000,4000,220,79,299,0.34889490506611764,0.24009999999999998,0.2621,,,,,2.7292816704139113,0,1,201,0.0,0.0,0.6511302590370178,0.6511302590370178,0.993710994720459,0.02119370954766121,0.9497716894977168,0.9680365296803652,0.9497716894977168,0.0,0.0,0.2502025461024636,1.3748987269487682
PU-R,fashion_mnist,0,0.0,0.8,200,200,1000,4000,220,117,337,0.388527957664337,0.23819999999999997,0.2542,,,,,4.187789019197226,0,1,201,0.0,0.0,0.6600583791732788,0.6600583791732788,0.9893839359283447,0.01933184551866087,0.958904109589041,0.9634703196347032,0.954337899543379,0.0,0.0,0.24542160080390907,1.3772891995980454
GREATS,fashion_mnist,0,0.0,0.8,200,200,1000,4000,220,103,323,,0.24339999999999995,0.2613,,,,,3.1377219650894403,0,1,201,0.0,0.0,0.6545835733413696,0.6545835733413696,0.9928408861160278,0.020120280790546712,0.9497716894977168,0.9680365296803652,0.9452054794520548,0.0,0.0,0.24915553601211754,1.3754222319939413
MaxLoss,fashion_mnist,1,0.0,0.0,200,200,5000,0,220,1883,2103,0.44606972439214587,0.36550000000000005,0.4358,,,,,3.006079876795411,0,1,201,0.0,0.0,0.7125523090362549,0.7125523090362549,0.990831196308136,0.022677816042344864,0.9269406392694064,0.958904109589041,0.9269406392694064,0.0,0.0,0.23089107577358317,1.3845544621132084
Marginal,fashion_mnist,1,0.0,0.0,200,200,5000,0,220,1111,1331,0.28870568407000974,0.24819999999999998,0.257,,,,,3.61150514613837,0,1,201,0.0,0.0,0.6403957009315491,0.6403957009315491,0.996701717376709,0.023867778105822874,0.9497716894977168,0.958904109589041,0.9497716894977168,0.0,0.0,0.2601978323945317,1.3699010838027341
EL2N,fashion_mnist,1,0.0,0.0,200,200,5000,0,220,1538,1758,0.37609931686893106,0.2865,0.3406,,,,,3.794550589285791,0,1,201,0.0,0.0,0.6524577140808105,0.6524577140808105,0.9945733547210693,0.02467635474656815,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.2599273054270016,1.3700363472864991
GraNdLast,fashion_mnist,1,0.0,0.0,200,200,5000,0,220,1567,1787,0.3820016799145378,0.30720000000000003,0.3484,,,,,3.9475057823583484,0,1,201,0.0,0.0,0.6511145830154419,0.6511145830154419,0.9958511590957642,0.021194406772313053,0.954337899543379,0.958904109589041,0.954337899543379,0.0,0.0,0.24945302726889493,1.3752734863655525
RHO-PretrainRef,fashion_mnist,1,0.0,0.0,200,200,5000,0,220,2140,2360,0.49785599909955636,0.4085,0.4731,,,,,4.305424068123102,0,1,201,0.0,0.0,0.7122973203659058,0.7122973203659058,0.9951533675193787,0.02249936147095406,0.9452054794520548,0.9634703196347032,0.9452054794520548,0.0,0.0,0.2314381193171565,1.3842809403414218
PU-R,fashion_mnist,1,0.0,0.0,200,200,5000,0,220,1216,1436,0.3102852629381232,0.2643,0.2844,,,,,6.24298638291657,0,1,201,0.0,0.0,0.6682048439979553,0.6682048439979553,0.9915719628334045,0.024163601231085113,0.9452054794520548,0.9634703196347032,0.9406392694063926,0.0,0.0,0.2514225254777681,1.374288737261116
GREATS,fashion_mnist,1,0.0,0.0,200,200,5000,0,220,1431,1651,,0.29769999999999996,0.3347,,,,,5.701730201952159,0,1,201,0.0,0.0,0.6991828083992004,0.6991828083992004,0.994699239730835,0.022949768391918375,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.23991301752945368,1.380043491235273
MaxLoss,fashion_mnist,1,0.0,0.1,200,200,4500,500,220,1516,1736,0.4120873507927172,0.32889999999999997,0.3833,,,,,2.9972488740459085,0,1,201,0.0,0.0,0.6903005242347717,0.6903005242347717,0.9907197952270508,0.022418943442166123,0.9315068493150684,0.9634703196347032,0.9269406392694064,0.0,0.0,0.2400585583857597,1.3799707208071201
Marginal,fashion_mnist,1,0.0,0.1,200,200,4500,500,220,1021,1241,0.29971264576306567,0.2509,0.2584,,,,,3.550526604987681,0,1,201,0.0,0.0,0.6348111033439636,0.6348111033439636,0.9979621171951294,0.020238619688983377,0.9497716894977168,0.9634703196347032,0.9497716894977168,0.0,0.0,0.25113814063371503,1.3744309296831425
EL2N,fashion_mnist,1,0.0,0.1,200,200,4500,500,220,1346,1566,0.37366876075975597,0.2976,0.3393,,,,,3.732447541318834,0,1,201,0.0,0.0,0.6638085842132568,0.6638085842132568,0.9954708814620972,0.020776792748333658,0.9497716894977168,0.9680365296803652,0.9497716894977168,0.0,0.0,0.24451980004172252,1.3777400999791387
GraNdLast,fashion_mnist,1,0.0,0.1,200,200,4500,500,220,1320,1540,0.36777757958043367,0.2893,0.33,,,,,3.757553202100098,0,1,201,0.0,0.0,0.6196852922439575,0.6196852922439575,0.9974768757820129,0.02135107832956532,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.258527107351269,1.3707364463243654
RHO-PretrainRef,fashion_mnist,1,0.0,0.1,200,200,4500,500,220,1410,1630,0.3881524986936711,0.31699999999999995,0.3643,,,,,3.999543103389442,0,1,201,0.0,0.0,0.6921480298042297,0.6921480298042297,0.9931926131248474,0.02310994723343958,0.9269406392694064,0.9680365296803652,0.9269406392694064,0.0,0.0,0.2386559954092488,1.3806720022953756
PU-R,fashion_mnist,1,0.0,0.1,200,200,4500,500,220,1054,1274,0.30725496634840965,0.2631,0.2742,,,,,5.945830138400197,0,1,201,0.0,0.0,0.6540737748146057,0.6540737748146057,0.9951096177101135,0.02376218126516908,0.9315068493150684,0.9680365296803652,0.9315068493150684,0.0,0.0,0.2573189303779793,1.3713405348110104
