dataset,method,variant,sweep_name,sweep_value,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se,dynamic_redundancy_weight_mean,dynamic_redundancy_weight_se,mu_mean,mu_se,global_redundancy_weight_mean,global_redundancy_weight_se,residual_rank_mean,residual_rank_se,gamma_value_mean,gamma_value_se
boundary_duplicate_fashion_mnist,PU-R,lambda=2,global_redundancy_weight,2.0,0.3,0.3,support,50,3,50.0,0.0,54.0,0.0,1340.3333333333333,20.512868589687255,1394.3333333333333,20.512868589687255,0.42815616839410114,0.005946987389109082,0.3246666666666667,0.013763125048880118,0.32466666666666666,0.01376312504888011,,,,,,,,,0.8335499069653451,0.012345906066538997,0.0,0.0,0.0,0.0,51.0,0.0,0.7160493827160493,0.01234567901234566,0.8024691358024691,0.043209876543209874,0.6939037839571635,0.005263930895255868,0.6939037839571635,0.005263930895255868,0.9951192736625671,0.0029747572873600804,0.14678759226259197,0.0052991715862134,0.5157232704402516,0.02741445876440675,0.5220125786163522,0.02741445876440675,0.5094339622641509,0.0326802039163939,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8024691358024691,0.043209876543209874,0.7000388717812319,0.08555501803032262,0.19753086419753085,0.04320987654320989,0.3345777441818982,0.00581224998649652,1.3327111279090509,0.0029061249932482492,2.6654222558181018,0.0058122499864964984,1.0,0.0,2.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0,mu,0.0,0.3,0.3,support,100,3,100.0,0.0,104.0,0.0,1275.3333333333333,22.60039331024524,1379.3333333333333,22.60039331024524,0.42380548862274736,0.0065530645998402555,0.28575,0.005928392137277473,0.28575,0.005928392137277461,,,,,,,,,2.7895308089985824,0.8346871217993764,0.0,0.0,0.0,0.0,101.0,0.0,0.8493589743589743,0.003205128205128194,0.8365384615384616,0.01468774261203797,0.7431882619857788,0.006890901760083163,0.7431882619857788,0.006890901760083163,0.9978771408398946,0.00139245830140489,0.07380592591554215,0.0002835026220530623,0.8187702265372168,0.008562301977555305,0.8414239482200646,0.01712460395511061,0.8058252427184466,0.014830342054873265,0.9807692307692307,0.0,0.019230769230769232,0.0,0.8365384615384616,0.01468774261203797,0.6401960680258615,0.03564841371149301,0.16346153846153846,0.014687742612037948,0.25668590451472684,0.002714867257754941,0.0,0.0,1.3716570477426366,0.00135743362887745,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0,mu,0.0,0.3,0.3,support,200,3,200.0,0.0,204.0,0.0,1275.3333333333333,11.200198410940963,1479.3333333333333,11.200198410940963,0.4527628877549432,0.003237599644928076,0.3404166666666666,0.0075833333333333326,0.34041666666666665,0.0075833333333333326,,,,,,,,,6.406973745673895,0.8749020016522097,0.0,0.0,1.0,0.0,201.0,0.0,0.7810457516339869,0.011437908496732024,0.812091503267974,0.006535947712418278,0.7933725913365682,0.004097376981085548,0.7933725913365682,0.004097376981085548,0.9968953529993693,0.002066276118843009,0.05485364966008855,0.000694670417247414,0.7717569786535304,0.016664846576506125,0.9146141215106732,0.005920445444111634,0.7684729064039408,0.015049509671447768,0.9901960784313726,0.0,0.00980392156862745,0.0,0.812091503267974,0.006535947712418278,0.6966751719193995,0.013604689611815012,0.18790849673202614,0.006535947712418306,0.23073342986193054,0.004360810324058753,0.0,0.0,1.3846332850690348,0.002180405162029414,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0,mu,0.0,0.3,0.3,support,50,3,50.0,0.0,54.0,0.0,1344.6666666666667,25.562559426717122,1398.6666666666667,25.562559426717122,0.4294098323249879,0.007412072841049298,0.3295,0.01450646407640402,0.3295,0.014506464076404012,,,,,,,,,1.6561440353592236,0.8257946247933589,0.0,0.0,0.0,0.0,51.0,0.0,0.8333333333333334,0.0,0.8086419753086419,0.02690678360210291,0.7261837919553121,0.0026648476257591478,0.7261837919553121,0.0026648476257591478,0.9946833451588949,0.0032213616145145754,0.10020312704380203,0.0026046521872081065,0.7547169811320756,0.0217868026109293,0.7358490566037736,0.0217868026109293,0.7358490566037736,0.0217868026109293,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8086419753086419,0.02690678360210291,0.6975821276405493,0.05525066221709829,0.19135802469135801,0.026906783602102923,0.27452194189084356,0.0033989050888302156,0.0,0.0,1.362739029054578,0.0016994525444151253,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0.25,mu,0.25,0.3,0.3,support,100,3,100.0,0.0,104.0,0.0,1274.3333333333333,22.047927592204925,1378.3333333333333,22.047927592204925,0.42351567877146107,0.006394089233946502,0.2860833333333333,0.006573832807257737,0.2860833333333333,0.0065738328072577,,,,,,,,,1.962785214651376,0.0203617816834421,0.0,0.0,0.0,0.0,101.0,0.0,0.8237179487179486,0.003205128205128194,0.830128205128205,0.013970829947245734,0.7387260595957438,0.0075612417734830595,0.7387260595957438,0.0075612417734830595,0.9979241689046224,0.0013601366592203162,0.07928958477325809,0.0009175519702348672,0.7961165048543689,0.009708737864077667,0.8155339805825242,0.009708737864077667,0.7864077669902912,0.011210684838633505,0.9807692307692307,0.0,0.019230769230769232,0.0,0.830128205128205,0.013970829947245734,0.6553939532960847,0.0323962828876108,0.16987179487179485,0.013970829947245758,0.2626901435341689,0.00304977797151923,0.3421637320582289,0.0003812222464398943,1.3686549282329157,0.0015248889857595771,0.25,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0.25,mu,0.25,0.3,0.3,support,200,3,200.0,0.0,204.0,0.0,1280.3333333333333,16.16924378084654,1484.3333333333333,16.16924378084654,0.45420639620472986,0.004673585971334258,0.3419999999999999,0.006672393373695323,0.3419999999999999,0.0066723933736953294,,,,,,,,,5.575485335662961,0.04458006670280211,0.0,0.0,1.0,0.0,201.0,0.0,0.7794117647058822,0.008490445135141557,0.8137254901960785,7.850462293418875e-17,0.7919132312138876,0.004283119711170695,0.7919132312138876,0.004283119711170695,0.9971468647321066,0.001843908520847187,0.056559055505323495,0.0011080138409752163,0.7619047619047619,0.02017767771337358,0.8998357963875204,0.003284072249589487,0.7586206896551725,0.018649945306404847,0.9901960784313726,0.0,0.00980392156862745,0.0,0.8137254901960785,7.850462293418875e-17,0.693612640430095,7.850462293418875e-17,0.18627450980392157,0.0,0.23225365398065337,0.004709897420961965,0.34596829325241835,0.0005887371776202566,1.3838731730096734,0.0023549487104810264,0.25,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0.25,mu,0.25,0.3,0.3,support,50,3,50.0,0.0,54.0,0.0,1339.6666666666667,20.18525314293691,1393.6666666666667,20.18525314293691,0.4279630326782353,0.005853713552766687,0.32858333333333334,0.01404630239995962,0.3285833333333334,0.01404630239995962,,,,,,,,,0.8285335583301882,0.011170117914685206,0.0,0.0,0.0,0.0,51.0,0.0,0.7901234567901234,0.0061728395061728305,0.8086419753086419,0.02690678360210291,0.7209358414014181,0.00407728941242192,0.7209358414014181,0.00407728941242192,0.9947836001714071,0.0031385614005569034,0.11067640106633024,0.0016158461106504413,0.710691823899371,0.016639945352607485,0.6918238993710691,0.016639945352607485,0.6918238993710691,0.016639945352607485,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8086419753086419,0.02690678360210291,0.6975821276405493,0.05525066221709829,0.19135802469135801,0.026906783602102923,0.2861868969458287,0.000402843154925546,0.33922663788177143,5.035539436569101e-05,1.3569065515270857,0.00020142157746276404,0.25,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0.5,mu,0.5,0.3,0.3,support,100,3,100.0,0.0,104.0,0.0,1277.3333333333333,21.16863507907657,1381.3333333333333,21.16863507907657,0.4243862577714026,0.006137696831324134,0.28475,0.007072540797572902,0.28475,0.0070725407975729074,,,,,,,,,1.9686241910094395,0.0133057226341011,0.0,0.0,0.0,0.0,101.0,0.0,0.8237179487179486,0.008479972150848045,0.8365384615384616,0.01923076923076924,0.7364389300346375,0.004443239929019591,0.7364389300346375,0.004443239929019591,0.9979118903477987,0.001347212194970373,0.08329216359502677,0.001067012583465029,0.7637540453074433,0.011668450729656919,0.7961165048543689,0.0056053424193167525,0.7572815533980582,0.0056053424193167525,0.9807692307692307,0.0,0.019230769230769232,0.0,0.8365384615384616,0.01923076923076924,0.638475829525127,0.047455693162765364,0.16346153846153846,0.019230769230769225,0.26669321766501936,0.0007962250344585964,0.6833266955837453,0.0001990562586146369,1.3666533911674905,0.0003981125172292738,0.5,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0.5,mu,0.5,0.3,0.3,support,200,3,200.0,0.0,204.0,0.0,1280.3333333333333,13.691035185275235,1484.3333333333333,13.691035185275235,0.454207164933905,0.0039567871801071755,0.33983333333333327,0.006405292950191867,0.33983333333333327,0.006405292950191872,,,,,,,,,5.574252767721191,0.04173283309478037,0.0,0.0,1.0,0.0,201.0,0.0,0.7777777777777777,0.013374759431164148,0.812091503267974,0.007122383894674279,0.7903111974398295,0.004374073586437264,0.7903111974398295,0.004374073586437264,0.9968880414962769,0.002026263546366457,0.05834002349960001,0.0012257548062363272,0.7438423645320197,0.020509024625282098,0.8916256157635468,0.0028440899960080054,0.7422003284072249,0.02017767771337358,0.9901960784313726,0.0,0.00980392156862745,0.0,0.812091503267974,0.007122383894674279,0.6965973362162541,0.014967258399452925,0.18790849673202614,0.007122383894674303,0.2342565549917495,0.004612255954682114,0.6914358612520627,0.001153063988670509,1.3828717225041254,0.002306127977341018,0.5,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=0.5,mu,0.5,0.3,0.3,support,50,3,50.0,0.0,54.0,0.0,1340.0,20.297783130184442,1394.0,20.297783130184442,0.4280596198514104,0.0058863376625988536,0.3286666666666667,0.013717638685688998,0.32866666666666666,0.013717638685688986,,,,,,,,,0.8277905606664717,0.009009645075476835,0.0,0.0,0.0,0.0,51.0,0.0,0.7777777777777777,0.01851851851851853,0.8024691358024691,0.04047801558211113,0.7129435340563456,0.0036810139011126926,0.7129435340563456,0.0036810139011126926,0.9948058923085531,0.00315461765232395,0.11928646669447797,0.001924271682458488,0.6666666666666666,0.016639945352607485,0.6540880503144654,0.022676423116125718,0.6540880503144654,0.022676423116125718,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8024691358024691,0.04047801558211113,0.7025380589770845,0.07604314218197807,0.19753086419753085,0.04047801558211113,0.2980190664352865,0.0031966461537330077,0.6754952333911785,0.000799161538433259,1.350990466782357,0.001598323076866518,0.5,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=1,mu,1.0,0.3,0.3,support,100,3,100.0,0.0,104.0,0.0,1271.6666666666667,23.680746985215176,1375.6666666666667,23.680746985215176,0.422741321012533,0.006867375731672717,0.28375,0.006226622947740904,0.28375,0.006226622947740871,,,,,,,,,1.9728187409540017,0.014052999762546743,0.0,0.0,0.0,0.0,101.0,0.0,0.8076923076923078,0.005551444896054075,0.842948717948718,0.011556254088025627,0.7323918143908182,0.003259513424791907,0.7323918143908182,0.003259513424791907,0.9979209303855896,0.0013230160795197727,0.08933221310087776,0.0020805417920300023,0.7281553398058253,0.009708737864077667,0.7766990291262136,0.014830342054873265,0.7249190938511326,0.011668450729656919,0.9807692307692307,0.0,0.019230769230769232,0.0,0.842948717948718,0.011556254088025627,0.6257277984330334,0.028608169063323242,0.15705128205128205,0.011556254088025608,0.2733826727360294,0.0008675034359121336,1.3633086636319856,0.00043375171795607454,1.3633086636319856,0.00043375171795607454,1.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
boundary_duplicate_fashion_mnist,PU-R,mu=1,mu,1.0,0.3,0.3,support,200,3,200.0,0.0,204.0,0.0,1272.0,12.858201014657274,1476.0,12.858201014657274,0.451799050012293,0.003716978369365911,0.33641666666666664,0.008329582489203449,0.33641666666666664,0.00832958248920343,,,,,,,,,5.57457914063707,0.04074710884316311,0.0,0.0,1.0,0.0,201.0,0.0,0.7712418300653594,0.00864624611459017,0.823529411764706,0.005660296756761049,0.7892698248227438,0.004355185432047022,0.7892698248227438,0.004355185432047022,0.9970895051956177,0.0018846780205087766,0.06029694274141283,0.001176182097322542,0.7257799671592776,0.0059204454441116345,0.8784893267651889,0.0016420361247947437,0.7257799671592776,0.0059204454441116345,0.9901960784313726,0.0,0.00980392156862745,0.0,0.823529411764706,0.005660296756761049,0.6719766263846957,0.01258441797550788,0.17647058823529413,0.005660296756761041,0.2355254320620266,0.004655427011331677,1.3822372839689867,0.0023277135056657926,1.3822372839689867,0.0023277135056657926,1.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0
