dataset,method,noise_rate,pretrain_fraction,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
boundary_duplicate_mnist,GREATS,0.3,0.0,5,800.0,0.0,1891.2,22.929020912372163,2691.2,22.929020912372163,,,0.43981505265861803,0.008095481728231532,0.43981505265861803,0.008095481728231527,,,,,,,,,68.99937585722655,0.5750878648299859,0.0,0.0,,,797.0,0.0,0.32249999999999995,0.009706634329158585,0.7837499999999998,0.009786789565531688,0.603043258190155,0.003514416650875139,0.603043258190155,0.003514416650875139,0.9999984264373779,5.532646840034624e-07,0.005454963365527749,9.992445709147185e-05,0.9977471839799751,0.00025031289111387967,0.997997496871089,0.0005006257822277787,0.9974968710888611,0.0003957794318108084,0.7516317846018372,0.018117450552564737,0.21625,0.00978678956553169,0.1496902674434435,0.0003344694122509285,1.425154866278278,0.00016723470612543928
boundary_duplicate_mnist,GREATS,0.3,0.1,5,800.0,0.0,1629.8,16.466329281293994,2429.8,16.466329281293994,,,0.4686873876188031,0.010860706003222583,0.4686873876188031,0.010860706003222588,,,,,,,,,66.85146864429116,0.4417709748421745,0.0,0.0,,,797.0,0.0,0.32925,0.008202514858261454,0.8240000000000001,0.014649018738468461,0.6124049663543701,0.003738921686915038,0.6124049663543701,0.003738921686915038,0.9999993562698364,3.3046999634812144e-07,0.005735189872739944,0.00022255852044156577,0.9974968710888611,0.0,0.9979974968710887,0.00030656942963492537,0.9972465581977472,0.00025031289111390184,0.6669999447165597,0.03226939640157475,0.176,0.014649018738468455,0.1495831231168606,0.00100965895590464,1.4252084384415695,0.0005048294779523388
boundary_duplicate_mnist,GREATS,0.3,0.2,5,800.0,0.0,1391.4,11.587061750072793,2191.4,11.587061750072793,,,0.4716670947855124,0.007467580704076388,0.4716670947855125,0.0074675807040763854,,,,,,,,,64.68239276446403,0.41609423818434593,0.0,0.0,,,797.0,0.0,0.31975000000000003,0.007929375763576847,0.8380000000000001,0.012378156163177131,0.6085624814033508,0.0019254401127959178,0.6085624814033508,0.0019254401127959178,0.9999960064888,1.4682597387029802e-06,0.0053941042232414586,0.00017376976503101263,0.9974968710888611,0.0003957794318108084,0.9982478097622026,0.0003065694296349253,0.9974968710888611,0.0003957794318108084,0.6358262373978338,0.02915717351761605,0.162,0.01237815616317713,0.14809894566766305,0.0009656243830511868,1.4259505271661683,0.0004828121915256024
boundary_duplicate_mnist,GREATS,0.3,0.3,5,800.0,0.0,1110.6,19.653498416312548,1910.6,19.653498416312548,,,0.45455946570768047,0.00893181096498481,0.4545594657076804,0.008931810964984799,,,,,,,,,62.470344468206164,0.3485714036784037,0.0,0.0,,,797.0,0.0,0.3095,0.005640257086339233,0.84825,0.007165455323983259,0.6047932028770446,0.0012489585579974025,0.6047932028770446,0.0012489585579974025,0.9999977231025696,4.931001157747848e-07,0.005856160905086278,0.00012031077272521101,0.9969962453066333,0.0005006257822277816,0.997747183979975,0.00046829253902051234,0.9967459324155193,0.0007509386733416832,0.6130592637037044,0.017622723261181555,0.15175,0.007165455323983253,0.15018316845255814,0.0009919939959317295,1.4249084157737208,0.0004959969979658767
boundary_duplicate_mnist,GREATS,0.3,0.4,5,800.0,0.0,864.4,7.839642849007855,1664.4,7.839642849007855,,,0.4549190855381454,0.014651800674414238,0.4549190855381454,0.014651800674414238,,,,,,,,,60.23020242266357,0.36660887144943394,0.0,0.0,,,797.0,0.0,0.32449999999999996,0.007881941385217221,0.83925,0.006898822363273316,0.5981741786003113,0.0022755781688822765,0.5981741786003113,0.0022755781688822765,0.9999945878982544,3.3399030700373574e-06,0.0057630917690904135,0.00011787870725210822,0.9972465581977472,0.00025031289111390184,0.9979974968710887,0.00030656942963492537,0.9972465581977472,0.00025031289111390184,0.6351024347566906,0.016004436133198185,0.16075,0.006898822363273316,0.1488485781109202,0.0007944551619487836,1.42557571094454,0.0003972275809743947
boundary_duplicate_mnist,GREATS,0.3,0.5,5,800.0,0.0,606.4,6.946941773183362,1406.4,6.9469417731833625,,,0.43519136912406886,0.015598963550996579,0.43519136912406886,0.01559896355099659,,,,,,,,,57.58104277215898,0.4027650641226026,0.0,0.0,,,797.0,0.0,0.3235,0.003566335654421775,0.8594999999999999,0.0008477912478906616,0.5986459970474243,0.000783720700055163,0.5986459970474243,0.000783720700055163,0.9999896168708802,7.054239297384942e-06,0.005937241300129249,0.0001457168145017757,0.9974968710888611,0.0003957794318108084,0.9982478097622028,0.00030656942963492537,0.9972465581977472,0.00046829253902051825,0.5855296634349721,0.0022052367664794504,0.1405,0.0008477912478906539,0.15036161288302774,0.0006285945588376615,1.4248191935584862,0.00031429727941884706
boundary_duplicate_mnist,GREATS,0.3,0.6,5,800.0,0.0,336.2,6.61362230551458,1136.2,6.61362230551458,,,0.4237349088106859,0.011655448891132892,0.42373490881068576,0.011655448891132894,,,,,,,,,55.85433137491346,0.22223492811895493,0.0,0.0,,,797.0,0.0,0.31225,0.009766012492312301,0.851,0.005733672470589853,0.5890425443649292,0.0016677185220894352,0.5890425443649292,0.0016677185220894352,0.9999925494194031,5.663445032393859e-06,0.005996413958854554,0.00013742853292621985,0.997747183979975,0.00025031289111387967,0.9979974968710887,0.0005006257822277787,0.9974968710888611,0.0003957794318108084,0.6065777977556881,0.014551547521747329,0.149,0.0057336724705898574,0.15053001004842,0.0010208733450745285,1.4247349949757901,0.0005104366725372518
boundary_duplicate_mnist,GREATS,0.3,0.7,5,800.0,0.0,112.8,7.927168473042564,912.8,7.927168473042564,,,0.43889031595170813,0.010933367447174193,0.43889031595170824,0.01093336744717421,,,,,,,,,53.9588340787217,0.21042939588158965,0.0,0.0,,,797.0,0.0,0.31825,0.013894693231590254,0.859,0.004115519408288583,0.5812218427658081,0.0027187192828195574,0.5812218427658081,0.0027187192828195574,0.999947476387024,4.275367006059895e-05,0.005913218728048687,0.00020857978641631794,0.9967459324155195,0.0005006257822277843,0.997747183979975,0.00046829253902051234,0.9967459324155195,0.0005006257822277843,0.586448469294687,0.010718251927461245,0.14100000000000001,0.004115519408288581,0.15029106072672205,0.0005613130548275405,1.4248544696366388,0.0002806565274137553
boundary_duplicate_mnist,GREATS,0.3,0.8,5,659.8,9.041017641836564,0.0,0.0,659.8,9.041017641836564,,,0.42799897251477015,0.008289981722880854,0.42799897251477015,0.008289981722880849,,,,,,,,,33.78764176871628,1.1126687584937691,1.0,0.0,,,656.8,9.041017641836564,0.2967146299331044,0.006953577133012167,0.8622891402551616,0.007982503056540618,0.5732242941856385,0.002820542993833001,0.5732242941856385,0.002820542993833001,0.9983223795890808,0.0016291991042029462,0.007705659340350508,0.0002611538948760118,0.9954128132428132,0.000736469836480806,0.9969470350170777,0.0005064045788046258,0.9954128132428132,0.000736469836480806,0.5766952241668832,0.020609557849772125,0.1377108597448383,0.007982503056540623,0.1537410857412203,0.0006374056899576619,1.4231294571293898,0.0003187028449788461
boundary_duplicate_mnist,MaxLoss,0.3,0.0,5,800.0,0.0,1837.6,18.741931597356764,2637.6,18.741931597356764,0.5534777693916112,0.003743965144050845,0.4469047007449268,0.009210331980548197,0.4469047007449268,0.009210331980548197,,,,,,,,,51.78643903061747,0.19137391387538247,0.0,0.0,,,797.0,0.0,0.33724999999999994,0.004863769114585929,0.7759999999999999,0.016043885127985665,0.6064690589904785,0.00374286191946095,0.6064690589904785,0.00374286191946095,0.9999956607818603,1.6666294317074156e-06,0.005979798430779737,0.00011548418239955899,0.9969962453066332,0.0005006257822277843,0.997997496871089,0.0005006257822277787,0.9967459324155193,0.0005006257822277816,0.7631175139948397,0.0288581033205139,0.22400000000000003,0.016043885127985675,0.15600958870421489,0.0004937869484440525,1.4219952056478926,0.0002468934742220171
boundary_duplicate_mnist,MaxLoss,0.3,0.1,5,800.0,0.0,1602.8,11.77454882362802,2402.8,11.77454882362802,0.561203193536494,0.002611001169451512,0.451425635756486,0.0166712446991391,0.451425635756486,0.0166712446991391,,,,,,,,,51.29617889225483,0.2811876757983341,0.0,0.0,,,797.0,0.0,0.32075,0.011240273573183168,0.7765000000000001,0.018449254727495087,0.6059595704078674,0.0032778715665108915,0.6059595704078674,0.0032778715665108915,0.9999985337257385,8.189079520986365e-07,0.005973998439184696,0.00012820730660363246,0.9962453066332916,0.0003957794318108084,0.9972465581977472,0.00046829253902051825,0.9954943679599498,0.0005006257822277787,0.7605969977481718,0.03600467280841574,0.22349999999999998,0.01844925472749509,0.15576159657738986,0.0007132576792878405,1.4221192017113051,0.00035662883964388697
boundary_duplicate_mnist,MaxLoss,0.3,0.2,5,800.0,0.0,1358.8,22.537524265100632,2158.8,22.537524265100632,0.5684537758468651,0.0056199579329258,0.44027742101207296,0.009191543121828055,0.44027742101207296,0.009191543121828048,,,,,,,,,50.748208810575306,0.2914194257813947,0.0,0.0,,,797.0,0.0,0.3215,0.010142731387550398,0.79525,0.008860022573334679,0.6081819176673889,0.002286011626533166,0.6081819176673889,0.002286011626533166,0.9999963760375976,1.989527687190804e-06,0.005899498813543165,0.00013066050919354586,0.9962453066332916,0.0003957794318108084,0.9984981226533165,0.00025031289111387967,0.9962453066332916,0.0003957794318108084,0.7299127164860206,0.017852912332325048,0.20475000000000004,0.008860022573334677,0.15443171690394691,0.0011236453247066578,1.4227841415480265,0.000561822662353334
boundary_duplicate_mnist,MaxLoss,0.3,0.3,5,800.0,0.0,1082.6,10.64706532336493,1882.6,10.64706532336493,0.5684805242344737,0.0030335665185198834,0.4600565116876445,0.008403657790911429,0.4600565116876445,0.00840365779091144,,,,,,,,,50.53863661531359,0.17316342465694312,0.0,0.0,,,797.0,0.0,0.3255,0.00925,0.7967500000000001,0.005937171043518948,0.6028641939163208,0.0022436840793069253,0.6028641939163208,0.0022436840793069253,0.9999985575675965,7.002975055086381e-07,0.006181004590754663,0.0001914486618117049,0.9974968710888611,0.0,0.9982478097622026,0.0005006257822277816,0.9972465581977472,0.00025031289111390184,0.7277393546725163,0.012140879713280844,0.20325,0.005937171043518957,0.1554325551352864,0.0009831793586194506,1.4222837224323566,0.0004915896793097324
boundary_duplicate_mnist,MaxLoss,0.3,0.4,5,800.0,0.0,831.6,7.58023746329889,1631.6,7.58023746329889,0.5766972313635051,0.0025162063327749977,0.45610069355253013,0.013126752151401426,0.45610069355253013,0.013126752151401432,,,,,,,,,50.13271919135004,0.24141732593213414,0.0,0.0,,,797.0,0.0,0.32975000000000004,0.008708831724175171,0.8262499999999999,0.0062123868198945805,0.5988745093345642,0.0021067459795001977,0.5988745093345642,0.0021067459795001977,0.9999918341636658,5.93953630842687e-06,0.0061105839978933835,8.52512785144251e-05,0.9957446808510639,0.0011606531283473982,0.9982478097622026,0.0003065694296349253,0.9957446808510639,0.0011606531283473982,0.6654368116470559,0.013944364769126078,0.17375000000000002,0.006212386819894589,0.1559910862681777,0.0005398997529448648,1.4220044568659111,0.0002699498764724247
