dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se,dynamic_redundancy_weight_mean,dynamic_redundancy_weight_se
boundary_duplicate_fashion_mnist,GREATS,0.3,0.3,support,100,1,100.0,0.0,104.0,0.0,1328.0,0.0,1432.0,0.0,,,,,,,,,,,,,,,1.981993491994217,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.3942307692307692,0.0,0.6923076923076923,0.0,0.776289701461792,0.0,0.776289701461792,0.0,0.9986393451690674,0.0,0.11825980897088653,0.0,0.1650485436893204,0.0,0.5145631067961165,0.0,0.1650485436893204,0.0,0.9807692307692307,0.0,0.019230769230769232,0.0,0.6923076923076923,0.0,0.8904916402194913,0.0,0.3076923076923077,0.0,0.29216805456811773,0.0,1.353915972715941,0.0,1.353915972715941,0.0
boundary_duplicate_fashion_mnist,GREATS,0.3,0.3,support,200,1,200.0,0.0,204.0,0.0,1394.0,0.0,1598.0,0.0,,,,,,,,,,,,,,,4.920408764039166,0.0,0.0,0.0,1.0,0.0,201.0,0.0,0.35294117647058826,0.0,0.7696078431372549,0.0,0.7503384351730347,0.0,0.7503384351730347,0.0,0.998228907585144,0.0,0.07012074011299997,0.0,0.4039408866995074,0.0,0.8275862068965517,0.0,0.3842364532019704,0.0,0.9901960784313726,0.0,0.00980392156862745,0.0,0.7696078431372549,0.0,0.7786942948889739,0.0,0.23039215686274508,0.0,0.2601239537799757,0.0,1.369938023110012,0.0,1.369938023110012,0.0
boundary_duplicate_fashion_mnist,GREATS,0.3,0.3,support,50,1,50.0,0.0,54.0,0.0,1392.0,0.0,1446.0,0.0,,,,,,,,,,,,,,,0.9123419190291315,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.37037037037037035,0.0,0.6666666666666666,0.0,0.7397326827049255,0.0,0.7397326827049255,0.0,0.9587802886962891,0.0,0.18718915446749274,0.0,0.07547169811320754,0.0,0.1509433962264151,0.0,0.05660377358490566,0.0,0.9629629629629629,0.0,0.037037037037037035,0.0,0.6666666666666666,0.0,0.9182958340544894,0.0,0.3333333333333333,0.0,0.36358309309946096,0.0,1.3182084534502696,0.0,1.3182084534502696,0.0
boundary_duplicate_fashion_mnist,MaxLoss,0.3,0.3,support,100,1,100.0,0.0,104.0,0.0,1311.0,0.0,1415.0,0.0,0.4341496617998928,0.0,,,,,,,,,,,,,1.7011856449535117,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.8846153846153846,0.0,0.7788461538461539,0.0,0.7506684064865112,0.0,0.7506684064865112,0.0,0.9999967217445374,0.0,0.056310904836191715,0.0,0.883495145631068,0.0,0.9029126213592233,0.0,0.883495145631068,0.0,0.9807692307692307,0.0,0.019230769230769232,0.0,0.7788461538461539,0.0,0.7622688025356509,0.0,0.22115384615384615,0.0,0.24279371546243722,0.0,1.3786031422687814,0.0,1.3786031422687814,0.0
boundary_duplicate_fashion_mnist,MaxLoss,0.3,0.3,support,200,1,200.0,0.0,204.0,0.0,1370.0,0.0,1574.0,0.0,0.48007758491439745,0.0,,,,,,,,,,,,,3.6604908918961883,0.0,0.0,0.0,1.0,0.0,201.0,0.0,0.7450980392156863,0.0,0.8186274509803921,0.0,0.8149840235710144,0.0,0.8149840235710144,0.0,0.9999961853027344,0.0,0.045896296430691125,0.0,0.8226600985221675,0.0,0.9507389162561576,0.0,0.8226600985221675,0.0,0.9901960784313726,0.0,0.00980392156862745,0.0,0.8186274509803921,0.0,0.6830704823075845,0.0,0.18137254901960784,0.0,0.2120555017997173,0.0,1.3939722491001414,0.0,1.3939722491001414,0.0
boundary_duplicate_fashion_mnist,MaxLoss,0.3,0.3,support,50,1,50.0,0.0,54.0,0.0,1368.0,0.0,1422.0,0.0,0.4361771795665845,0.0,,,,,,,,,,,,,1.0174521169392392,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.8148148148148148,0.0,0.7407407407407407,0.0,0.7627639174461365,0.0,0.7627639174461365,0.0,0.9999972581863403,0.0,0.0711484450214314,0.0,0.8867924528301887,0.0,0.8679245283018868,0.0,0.8490566037735849,0.0,0.9629629629629629,0.0,0.037037037037037035,0.0,0.7407407407407407,0.0,0.8256265261578954,0.0,0.25925925925925924,0.0,0.2419680926844788,0.0,1.3790159536577606,0.0,1.3790159536577606,0.0
boundary_duplicate_fashion_mnist,PU-R,0.3,0.3,support,100,1,100.0,0.0,104.0,0.0,1318.0,0.0,1422.0,0.0,0.4361771795665845,0.0,,,,,,,,,,,,,1.9521193959517404,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.8173076923076923,0.0,0.8269230769230769,0.0,0.7258754968643188,0.0,0.7258754968643188,0.0,0.9954508543014526,0.0,0.08528397210593362,0.0,0.7184466019417476,0.0,0.7961165048543689,0.0,0.7184466019417476,0.0,0.9807692307692307,0.0,0.019230769230769232,0.0,0.8269230769230769,0.0,0.6646953053493418,0.0,0.17307692307692307,0.0,0.271891809343039,0.0,1.3640540953284805,0.0,1.3640540953284805,0.0
boundary_duplicate_fashion_mnist,PU-R,0.3,0.3,support,200,1,200.0,0.0,204.0,0.0,1292.0,0.0,1496.0,0.0,0.45757957780733705,0.0,,,,,,,,,,,,,5.586971731972881,0.0,0.0,0.0,1.0,0.0,201.0,0.0,0.7745098039215687,0.0,0.8333333333333334,0.0,0.7978479862213135,0.0,0.7978479862213135,0.0,0.9935411214828491,0.0,0.05824957428307369,0.0,0.729064039408867,0.0,0.8817733990147784,0.0,0.729064039408867,0.0,0.9901960784313726,0.0,0.00980392156862745,0.0,0.8333333333333334,0.0,0.6500224216483541,0.0,0.16666666666666666,0.0,0.2269024328041661,0.0,1.386548783597917,0.0,1.386548783597917,0.0
boundary_duplicate_fashion_mnist,PU-R,0.3,0.3,support,50,1,50.0,0.0,54.0,0.0,1368.0,0.0,1422.0,0.0,0.4361771795665845,0.0,,,,,,,,,,,,,0.8238417389802635,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.7962962962962963,0.0,0.8703703703703703,0.0,0.7056053876876831,0.0,0.7056053876876831,0.0,0.996968150138855,0.0,0.1255852478855061,0.0,0.5849056603773585,0.0,0.6037735849056604,0.0,0.5849056603773585,0.0,0.9629629629629629,0.0,0.037037037037037035,0.0,0.8703703703703703,0.0,0.5564215672884281,0.0,0.12962962962962962,0.0,0.304048498579196,0.0,1.347975750710402,0.0,1.347975750710402,0.0
