method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
MaxLoss,volume_gap_fashion_mnist,0,0.1,0.4,support,100,100,3000,2000,104,224,328,0.12928274739533663,0.29325,0.29325,,,,,1.3125694500049576,0,0,101,0.9326923076923077,0.9519230769230769,0.6189942955970764,0.6189942955970764,0.9999996423721313,0.024512537619442616,0.9805825242718447,0.9611650485436893,0.9611650485436893,0.7211538461538461,0.27884615384615385,0.07692307692307693,0.9546028787358845,0.009615384615384616,0.22313032695770418,0.8938087711296069,2.5537393460845914
MaxLoss,volume_gap_fashion_mnist,0,0.1,0.4,support,200,200,3000,2000,204,124,328,0.12928274739533663,0.28,0.28,,,,,3.4165351369883865,0,1,201,0.9607843137254902,0.9705882352941176,0.585023820400238,0.585023820400238,0.9999995827674866,0.01765376285379156,0.9704433497536946,0.9655172413793104,0.9605911330049262,0.8137254901960784,0.18627450980392157,0.05392156862745098,0.9622556178720321,0.004901960784313725,0.22126602166804346,0.8951137848323696,2.5574679566639134
PU-R,volume_gap_fashion_mnist,0,0.1,0.4,support,50,50,3000,2000,54,278,332,0.13072461553383619,0.3015,0.3015,,,,,0.7723355410853401,0,0,51,0.7222222222222222,0.7592592592592593,0.6538030505180359,0.6538030505180359,0.999984622001648,0.06320763533970095,0.9056603773584906,0.8301886792452831,0.8301886792452831,0.18518518518518517,0.8148148148148148,0.1111111111111111,0.9650280892188249,0.018518518518518517,0.264729833220217,0.864689116745848,2.470540333559566
PU-R,volume_gap_fashion_mnist,0,0.1,0.4,support,100,100,3000,2000,104,229,333,0.13108494377229363,0.2825,0.2825,,,,,1.7918440360808745,0,0,101,0.8461538461538461,0.8653846153846154,0.6037722826004028,0.6037722826004028,0.9999710321426392,0.0420241660429436,0.9320388349514563,0.9029126213592233,0.9029126213592233,0.5576923076923077,0.4423076923076923,0.0673076923076923,0.9637145858707237,0.009615384615384616,0.2472846064746706,0.8769007754677306,2.505430787050659
PU-R,volume_gap_fashion_mnist,0,0.1,0.4,support,200,200,3000,2000,204,137,341,0.1339656029595062,0.28400000000000003,0.284,,,,,5.028338254080154,0,1,201,0.9215686274509803,0.9313725490196079,0.5783342719078064,0.5783342719078064,0.9999983310699463,0.025640483486828545,0.9408866995073891,0.9211822660098522,0.916256157635468,0.7745098039215687,0.22549019607843138,0.049019607843137254,0.9354442560563139,0.004901960784313725,0.22682281631079426,0.8912240285824439,2.5463543673784113
PU-R-Vol,volume_gap_fashion_mnist,0,0.1,0.4,support,50,50,3000,2000,54,281,335,0.13180543505586684,0.30325,0.30325,,,,,0.800373048055917,0,0,51,0.6666666666666666,0.7222222222222222,0.650397777557373,0.650397777557373,0.9999885559082031,0.06520785756830899,0.9056603773584906,0.8867924528301887,0.8490566037735849,0.14814814814814814,0.8518518518518519,0.07407407407407407,0.9815322453086603,0.018518518518518517,0.2653468835940688,0.8642571814841518,2.4693062328118622
PU-R-Vol,volume_gap_fashion_mnist,0,0.1,0.4,support,100,100,3000,2000,104,236,340,0.1336057098233141,0.28925,0.28925,,,,,1.9215213829884306,0,0,101,0.8269230769230769,0.8557692307692307,0.6002406477928162,0.6002406477928162,0.9999734163284302,0.04302837945593214,0.9223300970873787,0.883495145631068,0.883495145631068,0.5480769230769231,0.4519230769230769,0.057692307692307696,0.9641942836233879,0.009615384615384616,0.24680945216141673,0.8772333834870083,2.506381095677167
PU-R-Vol,volume_gap_fashion_mnist,0,0.1,0.4,support,200,200,3000,2000,204,136,340,0.1336057098233141,0.29074999999999995,0.29075,,,,,5.670649287989363,0,1,201,0.9068627450980392,0.9215686274509803,0.5683971047401428,0.5683971047401428,0.9999986886978149,0.02668428740331105,0.9408866995073891,0.9211822660098522,0.9064039408866995,0.7647058823529411,0.23529411764705882,0.049019607843137254,0.9327285363264094,0.004901960784313725,0.2295947170908709,0.8892836980363904,2.5408105658182585
GREATS,volume_gap_fashion_mnist,0,0.1,0.4,support,50,50,3000,2000,54,299,353,,0.2945,0.2945,,,,,0.7865429460071027,0,0,51,0.3333333333333333,0.5555555555555556,0.7504323124885559,0.7504323124885559,0.9999991655349731,0.06220485354369541,0.8679245283018868,0.8679245283018868,0.8113207547169812,0.3333333333333333,0.6666666666666666,0.2037037037037037,0.9123643252248543,0.018518518518518517,0.2528818398083273,0.8729827121341709,2.4942363203833455
GREATS,volume_gap_fashion_mnist,0,0.1,0.4,support,100,100,3000,2000,104,251,355,,0.26675000000000004,0.26675,,,,,1.6854141879593953,0,0,101,0.625,0.7115384615384616,0.7112144231796265,0.7112144231796265,1.0,0.040828889724120354,0.9029126213592233,0.9029126213592233,0.8640776699029126,0.5673076923076923,0.4326923076923077,0.17307692307692307,0.825485848690529,0.009615384615384616,0.24355742912067158,0.8795097996155299,2.512885141758657
GREATS,volume_gap_fashion_mnist,0,0.1,0.4,support,200,200,3000,2000,204,154,358,,0.25549999999999995,0.2555,,,,,4.145094553008676,0,1,201,0.7745098039215687,0.8137254901960784,0.6852858066558838,0.6852858066558838,1.0,0.02621453369192302,0.916256157635468,0.9261083743842364,0.9064039408866995,0.6862745098039216,0.3137254901960784,0.08823529411764706,0.8485007860672148,0.004901960784313725,0.2318278359365209,0.8877205148444353,2.536344328126958
MaxLoss,volume_gap_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,2363,2417,0.5093039029743522,0.42674999999999996,0.42675,,,,,0.5683272780152038,0,0,51,0.46296296296296297,0.9259259259259259,0.7677710652351379,0.7677710652351379,1.0,0.0648905117556734,0.7358490566037735,0.7358490566037735,0.7169811320754716,0.6851851851851852,0.3148148148148148,0.16666666666666666,0.8769524308954806,0.018518518518518517,0.26634088937294254,0.8635613774389402,2.467318221254115
MaxLoss,volume_gap_fashion_mnist,1,0.1,0.0,support,100,100,5000,0,104,1614,1718,0.36795161239570007,0.34924999999999995,0.34925,,,,,1.2619465941097587,0,0,101,0.40384615384615385,0.8365384615384616,0.780133843421936,0.780133843421936,1.0,0.048482150707430054,0.7864077669902912,0.8058252427184466,0.7766990291262136,0.6442307692307693,0.3557692307692308,0.10576923076923077,0.8832683028871359,0.009615384615384616,0.24854615719324571,0.876017689964728,2.5029076856135086
MaxLoss,volume_gap_fashion_mnist,1,0.1,0.0,support,200,200,5000,0,204,2395,2599,0.5457655825885013,0.3215,0.3215,,,,,3.2711680200882256,0,1,201,0.4215686274509804,0.7990196078431373,0.756074845790863,0.756074845790863,1.0000001192092896,0.028103774991528743,0.8866995073891626,0.916256157635468,0.8719211822660099,0.6715686274509803,0.3284313725490196,0.058823529411764705,0.8897862568682163,0.004901960784313725,0.24026944777124792,0.8818113865601264,2.519461104457504
PU-R,volume_gap_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,2752,2806,0.5870654772152193,0.43025,0.43025,,,,,1.1223928899271414,0,0,51,0.4074074074074074,0.6296296296296297,0.777267336845398,0.777267336845398,0.9999878406524658,0.07783674181632276,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.3148148148148148,0.6851851851851852,0.05555555555555555,0.9784710061497988,0.018518518518518517,0.2701368315064413,0.860904217945491,2.459726336987117
PU-R,volume_gap_fashion_mnist,1,0.1,0.0,support,100,100,5000,0,104,2676,2780,0.5818881243467331,0.38125,0.38125,,,,,2.648678091005422,0,0,101,0.38461538461538464,0.6538461538461539,0.717441201210022,0.717441201210022,0.9999967217445374,0.060106489554192254,0.7961165048543689,0.8252427184466019,0.7864077669902912,0.4326923076923077,0.5673076923076923,0.057692307692307696,0.9484263328112279,0.009615384615384616,0.2810909019007864,0.8532363686694495,2.4378181961984273
PU-R,volume_gap_fashion_mnist,1,0.1,0.0,support,200,200,5000,0,204,3243,3447,0.7137284093769267,0.35524999999999995,0.35525,,,,,7.1596070770174265,0,1,201,0.4068627450980392,0.7401960784313726,0.6835235953330994,0.6835235953330994,0.9999996423721313,0.03888935907720932,0.8768472906403941,0.8866995073891626,0.8719211822660099,0.6029411764705882,0.39705882352941174,0.06862745098039216,0.8929842891455166,0.004901960784313725,0.2779004045913669,0.8554697167860431,2.444199190817266
PU-R-Vol,volume_gap_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,2295,2349,0.49564518441911787,0.40825,0.40825,,,,,1.1255245379870757,0,0,51,0.35185185185185186,0.5925925925925926,0.7558919787406921,0.7558919787406921,0.9999990463256836,0.08035394155754233,0.7169811320754716,0.7358490566037735,0.6981132075471698,0.2777777777777778,0.7222222222222222,0.05555555555555555,0.9784256592196865,0.018518518518518517,0.28676404745656076,0.8492651667804074,2.4264719050868786
PU-R-Vol,volume_gap_fashion_mnist,1,0.1,0.0,support,100,100,5000,0,104,2444,2548,0.5355623356881551,0.37875000000000003,0.37875,,,,,2.735628210939467,0,0,101,0.3557692307692308,0.625,0.7439771890640259,0.7439771890640259,0.9999992847442627,0.05370517205266119,0.7864077669902912,0.8349514563106796,0.7766990291262136,0.375,0.625,0.057692307692307696,0.9601414355189286,0.009615384615384616,0.25802012899630317,0.8693859097025878,2.483959742007394
PU-R-Vol,volume_gap_fashion_mnist,1,0.1,0.0,support,200,200,5000,0,204,2116,2320,0.4898142348974943,0.34475,0.34475,,,,,7.818414935958572,0,1,201,0.39705882352941174,0.7401960784313726,0.6927582025527954,0.6927582025527954,1.000000238418579,0.03848248646764332,0.8522167487684729,0.8866995073891626,0.8472906403940886,0.5833333333333334,0.4166666666666667,0.07352941176470588,0.9094095332650426,0.004901960784313725,0.2719717383680239,0.8596197831423833,2.4560565232639524
