dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se,dynamic_redundancy_weight_mean,dynamic_redundancy_weight_se
volume_gap_fashion_mnist,MaxLoss,0.1,0.0,support,200,5,200.0,0.0,204.0,0.0,2385.6,81.65635309025257,2589.6,81.65635309025257,0.5438295807223767,0.01634867316485129,0.37770000000000004,0.02049182763932977,0.37770000000000004,0.02049182763932978,,,,,,,,,3.8140096276300026,0.5197374849199501,0.0,0.0,1.0,0.0,201.0,0.0,0.4235294117647059,0.007843137254901966,0.7911764705882354,0.02106132456758905,0.7435752868652343,0.007193515026370889,0.7435752868652343,0.007193515026370889,1.000000011920929,8.085167387873253e-08,0.02776471282461007,0.0007800928576597711,0.8906403940886699,0.006861275013391183,0.9221674876847292,0.0039408866995073845,0.8807881773399014,0.006113139727089102,0.6588235294117647,0.021231772380105596,0.3411764705882353,0.0212317723801056,0.07549019607843137,0.007530535046930006,0.8836047315536678,0.003947954966945217,0.004901960784313725,0.0,0.24186389659117338,0.0035694201465525104,0.8806952723861785,0.002498594102586766,2.516272206817653,0.007138840293105032
volume_gap_fashion_mnist,MaxLoss,0.1,0.0,support,50,5,50.0,0.0,54.0,0.0,2388.8,209.59565835198018,2442.8,209.59565835198018,0.514105929271318,0.04187953130967459,0.4601,0.025848307488112256,0.4601,0.025848307488112253,,,,,,,,,1.0920547622023151,0.5188259625242425,0.0,0.0,0.0,0.0,51.0,0.0,0.45925925925925926,0.022222222222222233,0.7888888888888889,0.04706764824866234,0.7769001126289368,0.009107128813844187,0.7769001126289368,0.009107128813844187,0.9999998807907104,3.769728732309794e-08,0.06406420244360869,0.0026901386106054402,0.769811320754717,0.025593698049529334,0.7735849056603774,0.01978884619188967,0.7471698113207548,0.02279819995017846,0.5814814814814815,0.036851386559504457,0.4185185185185185,0.036851386559504436,0.17777777777777776,0.009442628728875527,0.8737483068838106,0.006294717471854262,0.018518518518518517,0.0,0.25745127302241155,0.007356890593182569,0.8697841088843118,0.0051498234152278135,2.485097453955177,0.014713781186365193
volume_gap_fashion_mnist,MaxLoss,0.1,0.2,support,100,5,100.0,0.0,104.0,0.0,314.0,10.26645021416848,418.0,10.26645021416848,0.12150591216050088,0.0027555655463289614,0.33045,0.009293277139954446,0.33045,0.009293277139954457,,,,,,,,,1.2773795501794667,0.02013442392077222,0.0,0.0,0.0,0.0,101.0,0.0,0.9365384615384615,0.00942111439531991,0.9615384615384615,0.006799103665255263,0.6278639554977417,0.011104900368429683,0.6278639554977417,0.011104900368429683,0.9999994993209839,2.0784849851325385e-07,0.03387558512317325,0.0005811868720283241,0.9281553398058253,0.004950504382128915,0.9029126213592233,0.009210517456801117,0.8990291262135923,0.00999575741843399,0.701923076923077,0.008600261451922261,0.2980769230769231,0.008600261451922272,0.08653846153846154,0.006081303192631499,0.9433905279064865,0.002427196872902812,0.009615384615384616,0.0,0.25119071905487966,0.0032346523066381677,0.8741664966615842,0.002264256614646711,2.4976185618902407,0.006469304613276319
volume_gap_fashion_mnist,MaxLoss,0.1,0.2,support,200,5,200.0,0.0,204.0,0.0,212.0,8.215838362577491,416.0,8.215838362577491,0.1209710338502191,0.002205957148949177,0.33485,0.013785544965651514,0.33485,0.013785544965651526,,,,,,,,,3.28868577782996,0.03899513546607005,0.0,0.0,1.0,0.0,201.0,0.0,0.9627450980392156,0.005046877520091667,0.9715686274509805,0.0042168261112954086,0.5941617608070373,0.008453767055754067,0.5941617608070373,0.008453767055754067,0.9999997615814209,4.986882367933246e-08,0.02437595454563061,0.0006492356414252013,0.922167487684729,0.006682098505542128,0.9182266009852216,0.005305581090772904,0.9054187192118226,0.007206275289816638,0.8147058823529412,0.0042168261112954086,0.18529411764705883,0.004216826111295403,0.051960784313725486,0.0012007302660701862,0.9586575735379073,0.0025099346018115165,0.004901960784313725,0.0,0.2541108190000051,0.0022139359334916826,0.8721224266999963,0.0015497551534441967,2.4917783619999896,0.0044278718669834025
volume_gap_fashion_mnist,MaxLoss,0.1,0.2,support,50,5,50.0,0.0,54.0,0.0,365.2,11.328724553099523,419.2,11.328724553099523,0.1218267698539421,0.0030404546669195232,0.33644999999999997,0.005355137719984415,0.33645,0.005355137719984421,,,,,,,,,0.5718530537793413,0.010393467983795096,0.0,0.0,0.0,0.0,51.0,0.0,0.8814814814814816,0.016144070161261757,0.9333333333333332,0.009442628728875512,0.7174879908561707,0.01276565629289187,0.7174879908561707,0.01276565629289187,0.9999996542930603,1.5125963140069865e-07,0.04037062025295114,0.0018119335542825788,0.9358490566037736,0.009620791535080725,0.8943396226415095,0.007547169811320753,0.8905660377358491,0.007059730918441397,0.6592592592592593,0.012559870339120866,0.34074074074074073,0.01255987033912087,0.16666666666666666,0.011712139482105107,0.8908194008466473,0.0049529856613287826,0.018518518518518517,0.0,0.23102155063789528,0.006384966263215839,0.8882849145534731,0.004469476384251086,2.5379568987242096,0.012769932526431707
volume_gap_fashion_mnist,MaxLoss,0.1,0.4,support,100,5,100.0,0.0,104.0,0.0,217.0,7.0992957397195395,321.0,7.0992957397195395,0.126751469518058,0.0025631029721913455,0.3238,0.00994025905095032,0.3238,0.009940259050950334,,,,,,,,,1.3101982672000303,0.0043080621399317785,0.0,0.0,0.0,0.0,101.0,0.0,0.9403846153846154,0.0035977474872826228,0.9576923076923076,0.005769230769230775,0.6001781463623047,0.0052259825390958995,0.6001781463623047,0.0052259825390958995,0.9999996662139893,1.0254770835688861e-07,0.029403202228465132,0.0014190384145822497,0.9650485436893204,0.006584786391383752,0.9300970873786408,0.010366095390321656,0.9300970873786408,0.010366095390321656,0.725,0.007195494974565288,0.275,0.007195494974565266,0.08653846153846154,0.006081303192631498,0.9432246682169373,0.006472181445946948,0.009615384615384616,0.0,0.24004627337115164,0.004317928308529027,0.8819676086401937,0.0030225498159702903,2.5199074532576966,0.00863585661705799
volume_gap_fashion_mnist,MaxLoss,0.1,0.4,support,200,5,200.0,0.0,204.0,0.0,114.0,6.18869937870632,318.0,6.18869937870632,0.12566960462136195,0.002236020571170343,0.30805000000000005,0.011246777316191515,0.30805000000000005,0.011246777316191506,,,,,,,,,3.4146416994044557,0.008186639157491503,0.0,0.0,1.0,0.0,201.0,0.0,0.9676470588235293,0.002941176470588225,0.9754901960784315,0.004101274639872931,0.569868016242981,0.004191812124061761,0.569868016242981,0.004191812124061761,0.9999996781349182,6.419616707723741e-08,0.019561151218751967,0.0006920886868592322,0.9635467980295566,0.004294481717774074,0.9448275862068967,0.0061131397270891025,0.9408866995073891,0.0069665692727738735,0.819607843137255,0.004752627311192488,0.18039215686274507,0.0047526273111924795,0.05490196078431373,0.0009803921568627442,0.960560097968146,0.003694510545368929,0.004901960784313725,0.0,0.22945999835817932,0.0023189717207878794,0.8893780011492745,0.0016232802045515295,2.5410800032836414,0.004637943441575792
volume_gap_fashion_mnist,MaxLoss,0.1,0.4,support,50,5,50.0,0.0,54.0,0.0,269.6,7.846018098373212,323.6,7.846018098373212,0.12768857857445254,0.002831966929450889,0.33625,0.007020060541049481,0.33625,0.007020060541049491,,,,,,,,,0.58690700402949,0.0023626733888114614,0.0,0.0,0.0,0.0,51.0,0.0,0.888888888888889,0.008281733249999233,0.9222222222222223,0.009072184232530275,0.6686973571777344,0.006401438850898472,0.6686973571777344,0.006401438850898472,0.9999993681907654,2.087013888360452e-07,0.038936350846065663,0.002783001899206462,0.9622641509433961,0.005966561622959204,0.9207547169811321,0.007059730918441397,0.9207547169811321,0.007059730918441397,0.674074074074074,0.009442628728875536,0.3259259259259259,0.00944262872887553,0.16296296296296298,0.013608276348795433,0.8990196352080494,0.008298295434963606,0.018518518518518517,0.0,0.23492802445413097,0.005730180338269634,0.8855503828821082,0.004011126236788745,2.530143951091738,0.01146036067653928
volume_gap_fashion_mnist,PU-R,0.1,0.0,support,100,5,100.0,0.0,104.0,0.0,2553.4,194.85009622784384,2657.4,194.85009622784384,0.5571074927342125,0.03883551724247024,0.39089999999999997,0.01762235795800324,0.39089999999999997,0.017622357958003237,,,,,,,,,2.654405922605656,0.04461886256853516,0.0,0.0,0.0,0.0,101.0,0.0,0.3942307692307693,0.01177639299414989,0.626923076923077,0.020712172335132697,0.7332615256309509,0.011679529683965288,0.7332615256309509,0.011679529683965288,0.9999990820884704,6.221765685415215e-07,0.05291378249242468,0.0018476676750715205,0.8174757281553398,0.014202659066337657,0.8543689320388349,0.0092105174568011,0.8058252427184465,0.013730228760903828,0.40384615384615385,0.0197056745499223,0.596153846153846,0.01970567454992229,0.05961538461538461,0.007065835796489935,0.9532188566509587,0.005152313026562051,0.009615384615384616,0.0,0.2636418734828134,0.007321079462350176,0.8654506885620306,0.005124755623645115,2.472716253034373,0.01464215892470034
volume_gap_fashion_mnist,PU-R,0.1,0.0,support,200,5,200.0,0.0,204.0,0.0,2259.0,341.41587543639497,2463.0,341.41587543639497,0.5175217846874147,0.06839766116940783,0.37455,0.016531485111749632,0.37455000000000005,0.016531485111749643,,,,,,,,,7.181132871028967,0.07103162731759004,0.0,0.0,1.0,0.0,201.0,0.0,0.4117647058823529,0.007434191611815247,0.7441176470588236,0.0154547870298377,0.6907041907310486,0.004899150527099315,0.6907041907310486,0.004899150527099315,0.9999999165534973,6.9510363278929e-08,0.03627393859360605,0.0010253097800803051,0.8807881773399016,0.004237598653715574,0.8975369458128079,0.006861275013391183,0.8748768472906404,0.005071738985707895,0.6029411764705882,0.013244368711868924,0.39705882352941174,0.013244368711868917,0.07352941176470588,0.0026849144975743416,0.9041041590437672,0.003639170911125913,0.004901960784313725,0.0,0.26981476780801456,0.005700626433706774,0.8611296625343897,0.003990438503594752,2.460370464383971,0.011401252867413548
