method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
PU-R,mnist,0,0.3,0.2,support,4000,1000,800,1171,1971,0.5215115589671768,0.32689999999999997,0.3269,,,,,100.57369347591884,0,797,0.4325,0.0,0.5778819918632507,0.5778819918632507,0.9876077175140381,0.01016190454121376,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.0,0.0,0.17396174749676635,1.413019126251617
GREATS,mnist,0,0.3,0.2,support,4000,1000,800,1223,2023,,0.28559999999999997,0.2856,,,,,57.939376691007055,0,797,0.3625,0.0,0.569283664226532,0.569283664226532,0.9925658106803894,0.009607750031915266,0.9949937421777222,0.9974968710888611,0.9937421777221527,0.0,0.0,0.17283010156767356,1.4135849492161632
MaxLoss,mnist,0,0.3,0.3,support,3500,1500,800,804,1604,0.48871410288847983,0.32509999999999994,0.3251,,,,,47.84326984209474,0,797,0.545,0.0,0.5855609178543091,0.5855609178543091,0.9868570566177368,0.009287426679468573,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16889317443905727,1.4155534127804714
Marginal,mnist,0,0.3,0.3,support,3500,1500,800,1030,1830,0.5534827450173907,0.2268,0.2268,,,,,49.6558004609542,0,797,0.305,0.0,0.5779303908348083,0.5779303908348083,0.9929085969924927,0.008357607098634312,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16478247602597754,1.4176087619870112
PU-R,mnist,0,0.3,0.3,support,3500,1500,800,924,1724,0.5231689028441906,0.2992,0.2992,,,,,98.04768616810907,0,797,0.4425,0.0,0.5923651456832886,0.5923651456832886,0.9871904253959656,0.01046930799360978,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.16953337511151095,1.4152333124442444
GREATS,mnist,0,0.3,0.3,support,3500,1500,800,1057,1857,,0.27049999999999996,0.2705,,,,,57.28659280703869,0,797,0.3825,0.0,0.5685665607452393,0.5685665607452393,0.9872574806213379,0.010206600126620377,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.17541809401512096,1.4122909529924395
MaxLoss,mnist,0,0.3,0.4,support,3000,2000,800,538,1338,0.47858486842596903,0.34440000000000004,0.3444,,,,,49.211996961035766,0,797,0.55125,0.0,0.5889507532119751,0.5889507532119751,0.9886510372161865,0.009372792047016016,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.1702087246898193,1.4148956376550903
Marginal,mnist,0,0.3,0.4,support,3000,2000,800,816,1616,0.5715180727420375,0.2519,0.2519,,,,,50.80377864500042,0,797,0.30625,0.0,0.5685423612594604,0.5685423612594604,0.9924190044403076,0.008174489190491926,0.9987484355444305,0.9962453066332916,0.9962453066332916,0.0,0.0,0.16474529384912687,1.4176273530754366
PU-R,mnist,0,0.3,0.4,support,3000,2000,800,625,1425,0.5077914143912494,0.3235,0.3235,,,,,98.1124194789445,0,797,0.45875,0.0,0.588226318359375,0.588226318359375,0.9942456483840942,0.009581485802822925,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16863100696552002,1.41568449651724
GREATS,mnist,0,0.3,0.4,support,3000,2000,800,820,1620,,0.28080000000000005,0.2808,,,,,57.59441257896833,0,797,0.34875,0.0,0.5714582800865173,0.5714582800865173,0.9873243570327759,0.00933877748899973,0.9962453066332916,0.9974968710888611,0.9949937421777222,0.0,0.0,0.17004945176919034,1.4149752741154047
